Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,ProcPwr,disk_read_kbytes,disk_write_kbytes
195,97.82608696,94.11764706,97.2972973,93.75,97.84946237,97.84946237,74.3902439,72.56097561,47.34665627,2.621743131,4.30641194,6.144131335,3.664309831,0.201518571,0.183646813,0.895143962,0,5.523255814
200,97.82608696,94.11764706,97.2972973,93.75,97.84946237,100,74.3902439,72.56097561,47.31778855,2.705557224,4.839282722,5.425535337,2.589832432,0.23537649,0.269231922,0.893425011,0,0
205,97.82608696,94.11764706,97.2972973,93.75,97.84946237,100,74.3902439,74.3902439,48.52013062,2.611547769,4.386442947,7.074399696,3.334913907,0.225684078,0.203382791,0.892995273,0,0
210,100,92.15686275,97.2972973,93.75,97.84946237,97.84946237,74.3902439,72.56097561,48.25173589,2.652038821,4.420582792,6.573305515,3.700269237,0.205768527,0.244065962,0.893425011,0,0
215,97.82608696,94.11764706,97.2972973,93.75,97.84946237,100,74.3902439,72.56097561,48.14040908,3.100790156,5.468777824,5.430072478,2.124043227,0.253823206,0.813495941,0.893854749,0,0
220,97.82608696,92.15686275,97.2972973,93.75,100,97.84946237,74.3902439,72.56097561,47.75643401,3.194996686,6.441461921,5.164263457,2.10556184,0.26729059,0.594011537,0.893854749,0,4.941860465
225,100,92.15686275,97.2972973,93.75,97.84946237,97.84946237,74.3902439,72.56097561,47.34151137,2.760791995,4.983705701,5.314466694,1.595829443,0.271971648,0.33315461,0.894284486,0,7.558139535
230,100,92.15686275,97.2972973,93.75,97.84946237,100,76.2195122,74.3902439,47.65328587,2.690117866,4.366205041,7.043356102,3.704606375,0.224555026,0.167880889,0.894714224,0,0
235,97.82608696,94.11764706,97.2972973,93.75,100,97.84946237,74.3902439,72.56097561,42.83412821,1.829587396,3.262419813,4.447802584,1.199919946,0.154556771,0.188375943,0.895143962,0,0
240,97.82608696,94.11764706,97.2972973,93.75,97.84946237,97.84946237,74.3902439,72.56097561,12.13804712,1.492710294,2.72692893,3.483540785,1.008557217,0.129445447,0.215142001,0.8955737,0,0
245,97.82608696,92.15686275,97.2972973,93.75,95.69892473,100,72.56097561,74.3902439,49.22887535,2.970109163,5.321207186,5.703494905,2.044475085,0.239282512,0.824605336,0.896003438,0,2.325581395
250,100,92.15686275,97.2972973,93.75,97.84946237,97.84946237,74.3902439,72.56097561,48.25616144,3.050593447,5.674745389,6.74266869,3.787022787,0.188201807,0.483739922,0.893425011,0,4.796511628
255,97.82608696,94.11764706,97.2972973,93.75,97.84946237,100,74.3902439,72.56097561,48.63162945,2.497093023,4.078763967,7.078529478,3.52899544,0.187467093,0.218977635,0.893425011,0,6.104651163
260,100,92.15686275,97.2972973,93.75,97.84946237,97.84946237,74.3902439,74.3902439,47.66015094,2.718706629,4.539273981,6.342697964,3.756587298,0.216134575,0.191711277,0.893425011,0,0
265,97.82608696,94.11764706,97.2972973,93.75,100,97.84946237,74.3902439,72.56097561,47.93071935,2.72056807,4.869573258,5.970806941,2.088180921,0.25111443,0.306783186,0.893854749,0,0
270,100,92.15686275,97.2972973,93.75,97.84946237,97.84946237,74.3902439,74.3902439,48.84979497,2.568160057,4.620884229,6.496511248,1.574586097,0.233908841,0.380328026,0.894284486,0,0
275,100,96.07843137,97.2972973,93.75,95.69892473,97.84946237,74.3902439,72.56097561,47.93433172,3.134028711,5.142211441,6.706736783,3.670265304,0.22478392,0.68486633,0.894714224,0,0
280,100,96.07843137,97.2972973,93.75,97.84946237,97.84946237,72.56097561,72.56097561,48.01840153,3.053121297,5.939424411,6.634830829,3.12997874,0.234120538,0.470525097,0.895143962,0,5.377906977
285,97.82608696,98.03921569,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,74.3902439,29.84514017,1.745339325,2.864325905,4.902120671,2.185227082,0.14338485,0.116078978,0.895143962,0,6.395348837
290,100,96.07843137,97.2972973,95.83333333,97.84946237,100,72.56097561,72.56097561,25.20702346,1.516712444,2.555540862,3.52320916,1.959415393,0.11586836,0.11188537,0.975075204,0,0
295,100,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,47.7819552,2.694911656,4.990450306,5.016209392,2.585452139,0.270401412,0.300157803,0.994843146,0,2.325581395
300,100,98.03921569,97.2972973,95.83333333,97.84946237,100,74.3902439,72.56097561,100,11.88876734,19.76601696,62.21738916,100,0.56158414,6.599273745,0.989256554,0,0
305,100,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,48.31949528,76.53103303,87.98332498,15.6360685,4.170460314,78.12138367,2.22874082,0.984959175,0,16.56976744
310,100,98.03921569,100,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,47.84675901,92.64741299,96.89142977,35.69038496,3.759165845,89.73391454,0.759011387,0.98195101,1.033591731,12.06395349
315,100,98.03921569,100,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,50.57848032,73.98496276,79.77326475,6.791636097,37.65165553,62.38710585,0.369693054,0.981521272,0.344530577,77.47093023
320,100,98.03921569,100,95.83333333,97.84946237,97.84946237,74.3902439,74.3902439,49.23581862,78.78362609,90.89207011,7.996310167,4.067566569,0.277063649,100,0.983240223,0,48.8372093
325,100,98.03921569,100,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,49.5791662,87.63452849,93.92030127,7.285271388,20.9012616,100,0.355959958,0.985388913,0,32.55813953
330,100,98.03921569,100,95.83333333,95.69892473,97.84946237,74.3902439,72.56097561,49.4249444,94.2452724,100,11.41502462,20.0964204,99.5140232,0.408205382,0.983669961,0,30.23255814
335,97.82608696,100,100,95.83333333,97.84946237,100,72.56097561,72.56097561,22.20720454,61.26219966,66.70625253,5.596738653,0.4917473,36.09822711,31.68199111,0.983240223,0.344530577,24.27325581
340,100,100,100,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,33.96132351,56.20956877,61.80970507,40.60851906,3.83576704,42.70664806,0.558818728,0.982810486,0,11.3372093
345,100,100,100,95.83333333,95.69892473,100,74.3902439,72.56097561,47.61218925,59.15355525,63.95377514,32.59715065,17.10804598,9.284108559,40.18328884,0.98195101,0,2.761627907
350,100,100,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,48.33491433,48.33896812,53.18638376,11.66063424,4.083933331,45.1037682,0.299625156,0.980661796,0,0
355,100,100,100,95.83333333,97.84946237,97.84946237,76.2195122,74.3902439,49.13792483,49.8443507,54.98235764,7.434814422,11.74132316,30.36815578,17.44992632,0.981091534,0,0
360,100,100,100,97.91666667,100,97.84946237,74.3902439,74.3902439,48.33594644,53.09234544,57.99678875,28.31563497,4.266406007,11.25133862,39.60409438,0.981091534,0,0
365,100,100,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,48.02941067,57.23113298,61.9687909,17.40045436,23.86611622,42.96618354,0.8098357,0.981521272,0,6.540697674
370,100,100,100,97.91666667,97.84946237,97.84946237,100,100,47.68182519,67.66634164,72.88008799,41.02097746,36.19256461,40.01904492,1.157746289,0.98195101,0,6.395348837
375,100,100,100,97.91666667,100,97.84946237,74.3902439,74.3902439,47.5113868,51.92326986,56.76662309,22.67352491,4.500266216,0.292987195,53.69261832,0.98195101,0,0
380,100,100,100,97.91666667,95.69892473,97.84946237,74.3902439,72.56097561,48.25500423,49.57477378,54.68767529,12.27885126,5.722281831,39.73412476,6.169711441,0.982380748,0,0
385,100,100,100,97.91666667,95.69892473,97.84946237,74.3902439,72.56097561,9.878890066,45.14804623,50.90337233,1.142839725,0.526929905,12.66911177,38.79485171,0.982810486,0,2.325581395
390,100,100,100,97.91666667,97.84946237,100,74.3902439,72.56097561,48.2620726,54.21484171,58.90974667,16.82682212,18.17110873,43.01685923,0.403786064,0.983669961,0,0
395,100,100,100,97.91666667,97.84946237,100,74.3902439,72.56097561,48.15127748,52.75948062,57.34942876,26.08458382,4.274886083,34.83628507,12.45310675,0.981521272,0,6.104651163
400,100,100,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,48.70487777,54.95885619,60.57354186,18.35680777,17.41299426,43.37854722,0.51868905,0.981521272,0,8.720930233
405,100,100,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,48.41660716,52.95040323,57.71176702,28.2662883,4.301879912,43.48030184,0.976030232,0.981521272,0,0
410,100,100,100,97.91666667,97.84946237,97.84946237,72.56097561,74.3902439,48.41301043,53.1907287,58.13826905,29.07189064,4.742930168,43.51791397,0.34801985,0.98195101,0,0
415,100,100,100,97.91666667,97.84946237,97.84946237,74.3902439,74.3902439,47.42403302,55.42446954,60.36229793,6.981395335,27.46133393,42.70092216,1.00135002,0.98195101,0,0
420,100,100,100,97.91666667,97.84946237,100,74.3902439,72.56097561,47.47476264,69.34662676,73.48710772,73.71121675,11.65286497,40.80228141,0.414624463,0.983669961,0,0
425,97.82608696,100,100,97.91666667,97.84946237,97.84946237,74.3902439,70.73170732,49.11326373,54.56125,59.31994206,24.62493087,12.01877053,37.24211978,8.103805667,0.983240223,0,4.651162791
430,97.82608696,100,100,97.91666667,97.84946237,97.84946237,74.3902439,74.3902439,40.01971324,46.55649131,51.99073715,4.325440254,2.60555186,44.03165335,1.190179539,0.982810486,0,6.395348837
435,97.82608696,100,100,97.91666667,100,97.84946237,74.3902439,72.56097561,15.44458946,61.555541,65.10555899,20.08587979,33.6793118,28.42606729,16.15287591,0.983240223,0,0
440,97.82608696,100,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,48.29039299,58.54771663,63.02836214,48.75278497,4.872591176,42.43542358,0.294265619,0.983669961,0,0
445,97.82608696,100,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,47.86988759,51.18020109,55.95448527,22.0919,4.285761294,44.16738745,0.33111028,0.981521272,0,0
450,97.82608696,100,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,47.57895853,58.33895815,62.94160699,22.96544707,23.00065219,13.17267367,36.13279202,0.98195101,0,0
455,97.82608696,100,100,97.91666667,95.69892473,97.84946237,74.3902439,72.56097561,47.95932122,54.58977972,59.45075414,8.036554464,24.06028406,42.74869635,1.571634678,0.98195101,0,5.23255814
460,97.82608696,100,100,100,97.84946237,97.84946237,74.3902439,72.56097561,47.46394115,59.59781031,64.48242018,52.10935605,5.623520235,17.79404863,30.04436354,0.98195101,0,7.558139535
465,97.82608696,100,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,48.6290961,59.82143284,64.39943079,53.95829005,4.197885699,41.89981297,1.070215328,0.982380748,0,1.162790698
470,97.82608696,100,100,100,97.84946237,97.84946237,74.3902439,72.56097561,48.17059039,65.61020343,70.05717726,61.98363511,11.44447735,14.17079056,33.3581073,0.982810486,0,2.761627907
475,97.82608696,100,100,97.91666667,97.84946237,97.84946237,74.3902439,74.3902439,47.88804329,54.38319692,59.30780586,33.0444172,4.7106282,38.82634744,5.720020682,0.983240223,0,0
480,97.82608696,98.03921569,100,100,97.84946237,97.84946237,74.3902439,74.3902439,26.81732926,49.8334611,53.93979626,18.19129344,1.682960604,30.18057484,17.09584895,0.983669961,0,0
485,97.82608696,100,100,100,97.84946237,97.84946237,74.3902439,72.56097561,28.69560757,46.85336872,51.42932718,5.774080453,2.684861069,0.582210092,54.52465412,0.984099699,0,5.23255814
490,97.82608696,100,100,100,97.84946237,97.84946237,74.3902439,72.56097561,47.87301519,51.49470952,57.43828306,7.665548395,15.54582397,13.63312465,37.72066489,0.982810486,0,9.593023256
495,97.82608696,100,100,100,97.84946237,97.84946237,74.3902439,74.3902439,48.2901897,54.40866917,59.14264395,34.82168405,4.486305379,43.30067644,0.328755419,0.981521272,0,0
500,97.82608696,100,100,97.91666667,97.84946237,100,74.3902439,72.56097561,47.53756478,58.71806602,63.80786993,39.99159435,8.389395158,0.31467697,51.66723298,0.981521272,0,0
505,97.82608696,100,100,100,97.84946237,97.84946237,74.3902439,72.56097561,48.3631409,49.67488972,54.71405686,17.52669363,4.280280533,43.44404824,0.978505855,0.981521272,0,0
510,97.82608696,100,100,100,97.84946237,97.84946237,72.56097561,72.56097561,47.88444655,53.71912792,58.47273599,31.59566463,4.031564008,0.478079958,52.49061847,0.98195101,0,0
515,97.82608696,100,100,97.91666667,97.84946237,100,74.3902439,72.56097561,48.72419068,53.15230486,58.3129365,27.60491927,4.994182085,32.02985337,14.71132143,0.982810486,0,7.703488372
520,97.82608696,100,100,100,100,100,74.3902439,72.56097561,52.14055858,55.47514146,61.03813295,36.2408539,4.065602989,43.34616228,0.535048721,0.982810486,0,5.813953488
525,97.82608696,98.03921569,100,97.91666667,97.84946237,100,74.3902439,72.56097561,48.20343016,47.83196537,52.84171293,8.485829723,5.020582525,0.81623931,53.76623864,0.982810486,0,0
530,97.82608696,100,100,97.91666667,97.84946237,100,74.3902439,72.56097561,13.12657103,45.09113509,49.06665299,1.122584131,0.889480121,0.08367437,54.06685936,0.982810486,0,2.325581395
535,97.82608696,100,100,97.91666667,97.84946237,97.84946237,72.56097561,72.56097561,41.72311197,51.31387885,56.25902993,6.816653582,16.31827688,0.371526276,52.80686208,0.983240223,0,0
540,97.82608696,98.03921569,100,97.91666667,97.84946237,97.84946237,72.56097561,72.56097561,47.48154952,58.70820138,63.42724402,37.09740426,11.54351946,42.67387235,0.479447117,0.981521272,0,1.162790698
545,95.65217391,98.03921569,100,100,97.84946237,97.84946237,74.3902439,72.56097561,48.2546602,47.62046216,52.70325807,8.37768283,4.221189724,29.80958759,19.09119544,0.981091534,0,4.215116279
550,95.65217391,98.03921569,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,48.3283151,52.21491271,58.13193203,25.23143281,4.415109424,14.58720495,35.65914508,0.980232058,0,2.325581395
555,95.65217391,98.03921569,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,48.19451651,57.20330304,61.6604859,45.04433966,4.314028214,43.02460308,0.312101031,0.981091534,0,0
560,95.65217391,98.03921569,100,97.91666667,100,100,74.3902439,74.3902439,47.90641792,58.60407887,62.99707008,49.56557931,3.884586815,42.25225803,0.966899035,0.981091534,0,0
565,95.65217391,98.03921569,100,97.91666667,95.69892473,100,74.3902439,74.3902439,47.71996623,51.79637559,56.67100096,23.73468206,4.383497945,28.59274476,18.93425718,0.98195101,0,0
570,95.65217391,100,100,97.91666667,95.69892473,100,74.3902439,72.56097561,47.43532364,52.70416893,57.50292013,25.32314485,5.290046106,0.838050648,52.4341205,0.982380748,0,1.162790698
575,95.65217391,100,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,47.62260414,47.68562086,52.18246264,7.066631774,3.319539724,0.513226443,53.89449231,0.98195101,0,5.523255814
580,95.65217391,98.03921569,100,97.91666667,97.84946237,97.84946237,74.3902439,74.3902439,7.420598916,52.07900826,57.24610485,3.668790976,18.14559298,27.76659838,19.34276806,0.98195101,0,4.651162791
585,95.65217391,96.07843137,100,97.91666667,97.84946237,100,74.3902439,72.56097561,48.58931306,58.45825761,63.01157586,31.76744387,18.21396224,15.06227311,33.09229265,0.982380748,0,0
590,95.65217391,98.03921569,100,97.91666667,97.84946237,97.84946237,74.3902439,74.3902439,48.28216741,59.21662795,64.44212506,49.37950036,4.424560501,34.13932677,10.18659686,0.979802321,0,1.162790698
595,95.65217391,98.03921569,100,97.91666667,97.84946237,97.84946237,72.56097561,74.3902439,47.49518585,51.33223532,56.12610947,23.22278583,4.820847608,43.78781846,0.325707614,0.980232058,0,0
600,95.65217391,98.03921569,100,97.91666667,97.84946237,100,74.3902439,74.3902439,47.34756327,59.02206642,63.46011018,38.6447659,12.47278904,0.477963139,51.02548806,0.980661796,0,1.162790698
605,95.65217391,98.03921569,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,47.62277616,52.51475965,57.51550549,22.52538657,6.167334769,26.04416504,22.78668259,0.980661796,0,7.703488372
610,95.65217391,98.03921569,100,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,48.37580766,52.3463035,57.97097711,24.53025493,4.633120738,44.03586951,0.500751564,0.980232058,0,2.61627907
615,95.65217391,98.03921569,97.2972973,97.91666667,97.84946237,97.84946237,72.56097561,72.56097561,47.37100461,61.32119632,66.10734045,57.46273259,3.945295958,23.79526202,22.3691929,0.980232058,0,0
620,95.65217391,98.03921569,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,74.3902439,48.05574504,56.87482767,61.5487926,35.21533368,8.737714814,38.22872437,5.791294763,0.980661796,0,0
625,95.65217391,98.03921569,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,74.3902439,34.15237277,48.68524425,53.21910724,13.39324607,2.296417492,44.61291585,0.221212453,0.981091534,0,2.325581395
630,95.65217391,98.03921569,97.2972973,97.91666667,95.69892473,97.84946237,74.3902439,72.56097561,20.89599083,46.12534193,50.53800269,3.349041954,2.619955043,0.296502436,54.37741493,0.981521272,0,2.61627907
635,95.65217391,98.03921569,100,97.91666667,97.84946237,100,74.3902439,72.56097561,48.01020723,49.55398468,54.43217289,14.93557892,4.057921292,44.57747049,0.705729421,0.980661796,0,6.104651163
640,95.65217391,98.03921569,97.2972973,97.91666667,95.69892473,97.84946237,74.3902439,72.56097561,48.98608,54.93247681,60.57633882,7.548889096,26.30610161,42.78445836,0.486378718,0.978942845,0,7.26744186
645,95.65217391,96.07843137,97.2972973,97.91666667,97.84946237,100,74.3902439,72.56097561,47.93494161,56.52672628,61.30138399,38.50710652,8.849077846,42.36124416,0.294813361,0.978942845,0,0
650,93.47826087,98.03921569,97.2972973,97.91666667,95.69892473,97.84946237,74.3902439,72.56097561,48.0339926,67.41088227,71.6381524,24.42591474,46.59312952,16.60800509,29.43919157,0.979372583,0,0
655,93.47826087,96.07843137,97.2972973,97.91666667,97.84946237,97.84946237,72.56097561,74.3902439,48.26024296,47.96782072,53.06520512,10.87205671,4.168388845,34.17219855,12.72064369,0.979802321,0,0
660,93.47826087,98.03921569,97.2972973,97.91666667,97.84946237,97.84946237,72.56097561,72.56097561,47.99877586,54.73676977,59.41315224,32.56296055,5.837259145,26.93763885,20.45681932,0.980232058,0,6.104651163
665,95.65217391,96.07843137,97.2972973,97.91666667,97.84946237,100,74.3902439,74.3902439,47.50524107,52.10564284,57.17479338,23.13964237,4.653576494,43.7507074,1.473597415,0.980661796,0,5.813953488
670,93.47826087,98.03921569,97.2972973,97.91666667,95.69892473,97.84946237,72.56097561,72.56097561,47.63325361,52.76997193,58.38882651,26.89281293,4.487481369,16.79006352,33.43390636,0.980661796,0,4.069767442
675,95.65217391,96.07843137,97.2972973,97.91666667,97.84946237,97.84946237,72.56097561,74.3902439,25.21653135,45.15842889,49.1172205,1.603970546,0.544418713,44.1206415,0.852381339,0.980661796,0,0
680,93.47826087,98.03921569,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,30.25202488,52.33793017,57.20117561,23.94069353,4.287627774,42.90329819,0.967517222,0.981091534,0,0
685,95.65217391,98.03921569,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,47.92257196,47.71505266,52.74111246,7.712169974,5.421778583,44.97433758,0.336771004,0.980232058,0,0
690,93.47826087,96.07843137,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,48.18557158,59.46753705,63.81055259,42.06144356,11.73527059,42.28932699,0.522582909,0.979372583,0,3.488372093
695,93.47826087,98.03921569,97.2972973,97.91666667,95.69892473,97.84946237,72.56097561,74.3902439,47.33592861,60.83435202,65.30944655,21.18421901,30.90815031,0.588456643,51.06289053,0.979372583,0,6.395348837
700,93.47826087,96.07843137,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,74.3902439,48.32282617,50.56188693,56.27672732,9.021408983,11.29181441,41.49413288,3.582110935,0.979372583,0,6.686046512
705,93.47826087,96.07843137,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,47.66104231,51.47111295,56.38592142,21.69399416,4.572228183,17.17489352,32.68609422,0.979372583,0,0
710,93.47826087,96.07843137,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,47.39297598,54.165819,58.85620691,22.26814614,11.14502063,43.64057977,0.436705958,0.979372583,0,0
715,93.47826087,96.07843137,97.2972973,97.91666667,97.84946237,100,74.3902439,72.56097561,48.48675916,53.50349369,58.06721932,32.3136847,4.259565844,17.65416479,31.61093987,0.979802321,0,0
720,93.47826087,96.07843137,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,47.88744905,47.64082415,52.30972779,9.823232717,4.274788983,44.58110374,0.509926609,0.980232058,0,1.744186047
725,93.47826087,96.07843137,97.2972973,97.91666667,95.69892473,97.84946237,74.3902439,72.56097561,12.10050032,47.4312421,51.36038122,6.158964835,1.716276729,44.60395637,0.598427979,0.980661796,0,5.813953488
730,93.47826087,96.07843137,97.2972973,95.83333333,95.69892473,97.84946237,74.3902439,72.56097561,43.70400673,63.80518374,69.05435006,8.658957461,47.17303293,16.11097556,31.70563748,0.980661796,0,7.26744186
735,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,47.47288608,54.51706853,59.5598697,31.09855976,4.110517182,34.81248662,10.48245754,0.978942845,0,0
740,93.47826087,96.07843137,97.2972973,97.91666667,97.84946237,100,72.56097561,72.56097561,48.52541626,47.15191423,52.23958337,7.846008601,3.997028737,0.285169222,54.08400039,0.978513107,0,0
745,93.47826087,96.07843137,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,72.56097561,47.39088049,49.20625616,54.13269144,8.611268319,9.675065286,43.73370461,0.93267448,0.978513107,0,0
750,93.47826087,96.07843137,97.2972973,95.83333333,95.69892473,100,76.2195122,72.56097561,48.30529599,54.53317645,59.27898792,34.22611058,4.522836596,43.44343568,0.53627575,0.978942845,0,1.162790698
755,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,100,74.3902439,72.56097561,47.88555685,52.52415612,57.61784688,26.79386674,4.442060097,11.12208234,39.94191702,0.978942845,0,4.069767442
760,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,58.99814315,50.24362986,56.00856592,16.79176111,4.806584682,44.26298032,0.452148412,0.978942845,0,5.813953488
765,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,48.96357694,54.67598736,59.4262538,33.66040078,5.615072526,43.41729849,0.329727267,0.979372583,0,0
770,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,33.00183934,47.54554978,51.99488013,7.534392721,2.656896238,25.00235728,24.00906248,0.979802321,0,2.325581395
775,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,72.56097561,74.3902439,21.49350257,46.00334662,50.2482633,4.098765827,2.358475248,0.16158251,54.48359573,0.979802321,0,0
780,93.47826087,96.07843137,97.2972973,97.91666667,97.84946237,97.84946237,74.3902439,74.3902439,48.72786561,48.27676603,53.41888059,11.30295865,4.760224776,0.452579633,53.73961203,0.979802321,0,2.034883721
785,93.47826087,94.11764706,97.2972973,95.83333333,100,100,74.3902439,74.3902439,48.11895377,58.75329179,63.6022945,47.2747868,3.981837965,42.74527599,0.815865179,0.977653631,0,6.104651163
790,93.47826087,94.11764706,97.2972973,95.83333333,95.69892473,97.84946237,74.3902439,72.56097561,48.1675879,60.1908271,65.87625959,52.91976242,5.092058992,42.0053728,0.437273827,0.977223893,0,7.848837209
795,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,74.3902439,48.50996593,58.77333143,63.03300417,40.90995096,11.85534026,41.99977795,0.298965996,0.977223893,0,0
800,93.47826087,94.11764706,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,47.44736489,52.74470229,57.63475142,8.96869106,18.14843046,0.259323776,53.13083158,0.977653631,0,0
805,93.47826087,94.11764706,97.2972973,95.83333333,97.84946237,97.84946237,72.56097561,72.56097561,48.39386953,54.02468736,58.79250075,23.27761078,11.71316413,43.4670503,0.309871245,0.978083369,0,0
810,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,47.11316553,63.09745361,67.60267837,32.84517632,27.50448953,41.94274541,0.549900303,0.978942845,0,0.872093023
815,93.47826087,96.07843137,94.59459459,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,48.27525542,49.91449231,54.95577096,14.10585809,5.429967358,24.40765349,24.80161338,0.978942845,0,3.779069767
820,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,26.13957902,50.65348139,55.61431247,15.36580662,4.567977356,44.02976646,0.254831041,0.979372583,0,9.593023256
825,93.47826087,96.07843137,94.59459459,95.83333333,95.69892473,97.84946237,74.3902439,72.56097561,29.2399189,48.19214103,52.70680618,11.69500694,4.373226912,0.601643543,53.2559519,0.979372583,0,0
830,93.47826087,94.11764706,94.59459459,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,47.85890973,49.60423199,54.66922028,16.66451047,3.912120089,44.59251997,0.325671673,0.978083369,0,0
835,93.47826087,96.07843137,94.59459459,95.83333333,97.84946237,97.84946237,72.56097561,72.56097561,47.45421433,61.1243609,65.729894,48.22261376,9.419163353,41.9463579,0.337896679,0.977223893,0,0
840,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,48.23698928,52.03316821,56.75239422,25.07037133,4.669393022,18.03956821,31.84180969,0.977653631,0,0
845,93.47826087,96.07843137,94.59459459,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,47.4701338,48.29642236,53.4056023,10.00307486,4.744181681,24.10631226,25.51604774,0.977653631,0,7.26744186
850,93.47826087,96.07843137,97.2972973,95.83333333,97.84946237,97.84946237,74.3902439,74.3902439,47.67664902,59.73039034,64.94927699,52.86073745,4.298308786,20.66433166,26.79602972,0.977653631,0,6.686046512
855,93.47826087,96.07843137,94.59459459,95.83333333,97.84946237,97.84946237,74.3902439,74.3902439,47.6929438,51.48575631,56.25091541,22.8034866,4.840602085,43.33770744,0.989490175,0.977653631,0,0
860,91.30434783,96.07843137,94.59459459,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,48.48516409,62.12860841,66.43010028,6.70225583,47.08754168,41.61318203,0.361534423,0.977653631,0,0
865,91.30434783,96.07843137,94.59459459,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,48.33527401,59.61630548,63.99504367,43.75594622,11.71487957,42.25847019,0.339820247,0.978513107,0,0
870,91.30434783,96.07843137,94.59459459,95.83333333,97.84946237,97.84946237,74.3902439,70.73170732,13.97998275,46.51043382,50.52948152,3.936383949,1.91165293,1.043063114,53.0372582,0.979372583,0,0.872093023
875,93.47826087,96.07843137,94.59459459,95.83333333,97.84946237,97.84946237,72.56097561,72.56097561,41.77401361,47.37390501,52.42824727,7.31749492,4.191757604,0.619438563,54.69589047,0.979372583,0,7.848837209
880,91.30434783,94.11764706,94.59459459,95.83333333,97.84946237,97.84946237,72.56097561,74.3902439,48.4802694,52.91202385,58.68395696,6.758611893,18.82274753,35.19754907,10.87529092,0.978083369,0,7.558139535
885,91.30434783,96.07843137,94.59459459,95.83333333,95.69892473,97.84946237,72.56097561,74.3902439,47.91885012,55.00277782,59.5830095,26.46396183,11.61320497,43.33194596,0.32981065,0.977223893,0,0
890,91.30434783,96.07843137,94.59459459,95.83333333,97.84946237,97.84946237,74.3902439,72.56097561,48.45821984,47.66849495,52.98733252,9.038546171,4.767604384,0.322486048,54.35757041,0.977223893,0,4.651162791
