scheduler,timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
tas,2240,1,183.1,3177,45.35,567.6,425.7
tas,2240,2,78.43,1363,43.98,247.5,185.6
tas,2240,3,229,614.8,46.1,148.3,111.2
tas,2245,0,124.7,3069,44.98,539.9,404.9
tas,2245,1,184,3187,45.35,569.4,427
tas,2245,2,82.69,1363,43.98,248.3,186.3
tas,2245,3,177.6,615.4,46.1,139.9,104.9
tas,2250,0,125.7,3078,44.98,541.5,406.1
tas,2250,1,185,3197,45.35,571.2,428.4
tas,2250,2,86.95,1364,43.98,249.2,186.9
tas,2250,3,126.1,616,46.1,131.4,98.53
tas,2255,0,126.6,3087,44.98,543.2,407.4
tas,2255,1,186,3207,45.35,573,429.8
tas,2255,2,91.22,1365,43.98,250,187.5
tas,2255,3,74.63,616.6,46.1,122.9,92.17
tas,2260,0,127.6,3096,44.98,544.8,408.6
tas,2260,1,187,3217,45.48,574.8,431.1
tas,2260,2,95.48,1365,43.98,250.8,188.1
tas,2260,3,23.15,617.3,46.1,114.4,85.81
tas,2265,0,128.5,3106,44.98,546.5,409.9
tas,2265,1,188,3227,45.48,576.8,432.6
tas,2265,2,99.75,1366,43.98,251.6,188.7
tas,2265,3,28.96,617.8,46.1,115.5,86.61
tas,2270,0,129.8,3114,45.23,548.2,411.2
tas,2270,1,189,3238,45.48,578.7,434
tas,2270,2,103.7,1367,43.73,252.5,189.3
tas,2270,3,34.69,618.4,45.98,116.5,87.38
tas,2275,0,131.2,3122,45.35,549.8,412.4
tas,2275,1,189.9,3248,45.35,580.5,435.4
tas,2275,2,107.1,1370,43.48,253.4,190.1
tas,2275,3,40.34,619,45.85,117.5,88.15
tas,2280,0,132.8,3130,45.35,551.3,413.5
tas,2280,1,191,3257,45.6,582.3,436.8
tas,2280,2,110.2,1374,43.35,254.5,190.9
tas,2280,3,45.9,619.6,45.73,118.5,88.9
tas,2285,0,134.3,3137,45.23,552.8,414.6
tas,2285,1,192.5,3266,45.73,584,438
tas,2285,2,112.9,1378,43.35,255.7,191.8
tas,2285,3,51.38,620.2,45.73,119.5,89.66
tas,2290,0,135.8,3145,45.1,554.3,415.7
tas,2290,1,193.9,3274,45.85,585.6,439.2
tas,2290,2,115.5,1383,43.35,257,192.7
tas,2290,3,56.87,620.7,45.73,120.6,90.42
tas,2295,0,137.4,3152,44.98,555.7,416.8
tas,2295,1,195.4,3282,45.98,587.3,440.5
tas,2295,2,118.2,1388,43.35,258.2,193.6
tas,2295,3,62.35,621.3,45.73,121.6,91.18
tas,2300,0,138.9,3160,44.85,557.2,417.9
tas,2300,1,196.8,3291,45.98,588.9,441.7
tas,2300,2,120.9,1392,43.35,259.4,194.6
tas,2300,3,67.83,621.9,45.73,122.6,91.94
tas,2305,0,140.4,3167,44.85,558.8,419.1
tas,2305,1,198.2,3299,45.98,590.5,442.9
tas,2305,2,123.6,1397,43.35,260.6,195.5
tas,2305,3,73.32,622.5,45.73,123.6,92.7
tas,2310,0,141.7,3176,44.6,560.4,420.3
tas,2310,1,199.7,3307,45.98,592.1,444.1
tas,2310,2,126.6,1401,43.6,261.8,196.4
tas,2310,3,78.88,623.1,45.85,124.6,93.48
tas,2315,0,142.8,3186,44.48,562.1,421.6
tas,2315,1,201.1,3316,46.1,593.9,445.4
tas,2315,2,130.1,1403,43.85,262.9,197.2
tas,2315,3,84.54,623.7,45.98,125.7,94.28
tas,2320,0,143.8,3196,44.48,564,423
tas,2320,1,202.3,3326,45.98,595.7,446.7
tas,2320,2,134,1405,44.1,263.8,197.9
tas,2320,3,90.27,624.3,46.1,126.8,95.08
tas,2325,0,144.9,3206,44.48,565.8,424.4
tas,2325,1,203.2,3336,45.85,597.6,448.2
tas,2325,2,138.3,1405,44.1,264.6,198.5
tas,2325,3,96.08,624.9,46.1,127.8,95.88
tas,2330,0,145.9,3216,44.48,567.7,425.8
tas,2330,1,204.1,3347,45.73,599.5,449.6
tas,2330,2,142.6,1406,44.1,265.4,199.1
tas,2330,3,101.9,625.4,46.1,128.9,96.68
tas,2335,0,147,3226,44.6,569.6,427.2
tas,2335,1,205,3358,45.73,601.4,451.1
tas,2335,2,146.9,1407,44.1,266.3,199.7
tas,2335,3,107.7,626,46.1,130,97.48
tas,2340,0,148,3236,44.73,571.5,428.6
tas,2340,1,205.9,3368,45.73,603.4,452.5
tas,2340,2,151.1,1407,44.1,267.1,200.3
tas,2340,3,113.5,626.6,46.1,131,98.28
tas,2345,0,149,3247,44.73,573.4,430
tas,2345,1,206.9,3379,45.85,605.3,454
tas,2345,2,155.4,1408,44.1,267.9,200.9
tas,2345,3,119.3,627.2,46.1,132.1,99.08
tas,2350,0,150.1,3257,44.73,575.3,431.5
tas,2350,1,207.8,3390,45.85,607.2,455.4
tas,2350,2,159.7,1408,44.1,268.7,201.5
tas,2350,3,125.1,627.8,46.1,133.2,99.88
tas,2355,0,151,3267,44.73,577.2,432.9
tas,2355,1,208.7,3400,45.85,609.2,456.9
tas,2355,2,164,1409,44.1,269.5,202.1
tas,2355,3,131,628.3,46.1,134.2,100.7
tas,2360,0,151.9,3278,44.6,579.1,434.3
tas,2360,1,209.6,3411,45.85,611.1,458.3
tas,2360,2,168.3,1409,44.1,270.3,202.7
tas,2360,3,136.8,628.9,46.1,135.3,101.5
tas,2365,0,152.8,3288,44.73,581,435.7
tas,2365,1,210.5,3422,45.85,613,459.8
tas,2365,2,172.6,1410,44.1,271.1,203.3
tas,2365,3,142.6,629.5,46.1,136.4,102.3
tas,2370,0,153.7,3299,44.85,582.9,437.2
tas,2370,1,211.5,3432,45.85,614.9,461.2
tas,2370,2,176.8,1410,44.1,271.9,203.9
tas,2370,3,148.4,630.1,46.1,137.4,103.1
tas,2375,0,154.6,3310,44.73,584.9,438.6
tas,2375,1,212.4,3443,45.85,616.9,462.7
tas,2375,2,181.1,1411,44.1,272.7,204.5
tas,2375,3,154.2,630.7,46.1,138.5,103.9
tas,2380,0,155.5,3321,44.73,586.8,440.1
tas,2380,1,213.3,3454,45.85,618.8,464.1
tas,2380,2,185.4,1412,44.1,273.5,205.1
tas,2380,3,160,631.3,46.1,139.6,104.7
tas,2385,0,156.4,3331,44.73,588.8,441.6
tas,2385,1,214.3,3465,45.85,620.8,465.6
tas,2385,2,189.6,1412,44.1,274.3,205.7
tas,2385,3,165.8,631.9,46.1,140.6,105.5
tas,2390,0,157.3,3342,44.85,590.7,443
tas,2390,1,215.2,3476,45.85,622.8,467.1
tas,2390,2,193.9,1413,44.1,275.1,206.3
tas,2390,3,171.6,632.6,46.1,141.7,106.3
tas,2395,0,158.1,3353,44.85,592.6,444.5
tas,2395,1,216.2,3486,45.73,624.7,468.5
tas,2395,2,198.2,1413,44.1,275.9,206.9
tas,2395,3,177.4,633.2,46.1,142.8,107.1
tas,2400,0,159,3363,44.98,594.5,445.9
tas,2400,1,217.1,3496,45.6,626.4,469.8
tas,2400,2,202.4,1414,44.1,276.7,207.6
tas,2400,3,183.2,633.8,46.1,143.9,107.9
tas,2405,0,159.9,3373,44.85,596.3,447.2
tas,2405,1,218,3504,45.6,628,471
tas,2405,2,206.7,1414,44.1,277.5,208.2
tas,2405,3,189,634.5,46.1,144.9,108.7
tas,2410,0,160.7,3382,44.85,598,448.5
tas,2410,1,218.9,3513,45.6,629.5,472.1
tas,2410,2,211,1415,44.1,278.3,208.8
tas,2410,3,194.8,635.1,46.1,146,109.5
tas,2415,0,161.6,3390,44.98,599.5,449.6
tas,2415,1,219.8,3520,45.48,630.9,473.2
tas,2415,2,215.3,1416,44.1,279.2,209.4
tas,2415,3,200.6,635.7,46.1,147.1,110.3
tas,2420,0,162.4,3398,44.85,600.8,450.6
tas,2420,1,220.7,3526,45.35,632.1,474.1
tas,2420,2,219.6,1416,44.1,280,210
tas,2420,3,206.4,636.4,46.1,148.1,111.1
tas,2425,0,163.2,3404,44.73,602.1,451.6
tas,2425,1,221.6,3532,45.23,633.2,474.9
tas,2425,2,223.9,1417,44.1,280.8,210.6
tas,2425,3,212.2,637,46.1,149.2,111.9
tas,2430,0,164.1,3410,44.6,603.2,452.4
tas,2430,1,222.4,3537,45.1,634.1,475.6
tas,2430,2,228.2,1417,44.1,281.6,211.2
tas,2430,3,217.9,637.6,46.1,150.3,112.7
tas,2435,0,164.9,3416,44.48,604.2,453.1
tas,2435,1,223.3,3542,45.1,635,476.3
tas,2435,2,232.5,1418,44.1,282.4,211.8
tas,2435,3,223.7,638.3,46.1,151.4,113.5
tas,2440,0,165.8,3420,44.6,605.1,453.8
tas,2440,1,224.1,3547,45.1,636,477
tas,2440,2,236.8,1419,44.1,283.2,212.4
tas,2440,3,229.4,639,45.73,152.4,114.3
tas,2445,0,167,3425,44.85,606.1,454.5
tas,2445,1,225,3551,45.1,636.8,477.6
tas,2445,2,241.2,1419,43.98,284.1,213
tas,2445,3,234.4,640.1,45.35,153.3,115
tas,2450,0,168.5,3428,44.98,606.9,455.2
tas,2450,1,225.8,3555,45.1,637.7,478.3
tas,2450,2,245.6,1420,43.85,284.9,213.7
tas,2450,3,238.8,641.4,44.98,154.2,115.7
tas,2455,0,170.4,3431,45.1,607.8,455.9
tas,2455,1,226.7,3559,45.1,638.5,478.9
tas,2455,2,250,1421,43.73,285.7,214.3
tas,2455,3,242.5,643.1,44.6,155,116.3
tas,2460,0,172.5,3434,45.35,608.7,456.5
tas,2460,1,227.6,3563,45.1,639.3,479.5
tas,2460,2,254.5,1421,43.6,286.6,214.9
tas,2460,3,245.7,645,44.23,155.8,116.9
tas,2465,0,174.9,3437,45.35,609.5,457.1
tas,2465,1,228.6,3567,45.35,640.1,480.1
tas,2465,2,259.1,1422,43.6,287.5,215.6
tas,2465,3,248.2,647.9,43.85,156.6,117.5
tas,2470,0,177.4,3439,45.48,610.4,457.8
tas,2470,1,229.6,3571,45.48,641.1,480.8
tas,2470,2,263.8,1423,43.6,288.4,216.3
tas,2470,3,250.3,651,43.73,157.5,118.1
tas,2475,0,180.2,3442,45.73,611.3,458.5
tas,2475,1,230.8,3576,45.48,642,481.5
tas,2475,2,268.2,1424,43.35,289.3,217
tas,2475,3,252.3,654.1,43.48,158.3,118.7
tas,2480,0,183.1,3444,45.6,612.2,459.2
tas,2480,1,232.1,3580,45.73,643,482.3
tas,2480,2,272.2,1427,43.1,290.4,217.8
tas,2480,3,254,657.1,43.6,159.1,119.3
tas,2485,0,185.8,3448,45.48,613.2,459.9
tas,2485,1,233.9,3584,45.98,644,483
tas,2485,2,275.6,1431,42.98,291.5,218.7
tas,2485,3,256.2,659.8,43.73,160,120
tas,2490,0,188,3452,45.35,614.3,460.7
tas,2490,1,236.3,3588,46.23,645.1,483.8
tas,2490,2,278.6,1435,42.85,292.8,219.6
tas,2490,3,258.8,662.2,43.98,160.8,120.6
tas,2495,0,190.2,3457,45.23,615.5,461.6
tas,2495,1,238.8,3592,46.48,646.3,484.7
tas,2495,2,281,1441,42.6,294.2,220.6
tas,2495,3,261.7,664.3,44.1,161.7,121.3
tas,2500,0,192.1,3463,44.98,616.7,462.5
tas,2500,1,241.6,3596,46.48,647.4,485.5
tas,2500,2,283.3,1448,42.73,295.6,221.7
tas,2500,3,265.1,666,44.35,162.6,121.9
tas,2505,0,193.7,3470,45.1,618.1,463.6
tas,2505,1,244.2,3601,46.23,648.6,486.5
tas,2505,2,285.6,1454,42.73,297.1,222.8
tas,2505,3,268.9,666.9,44.6,163.4,122.5
tas,2510,0,195.2,3477,44.98,619.5,464.6
tas,2510,1,246.8,3606,46.1,649.9,487.4
tas,2510,2,288,1461,42.73,298.6,223.9
tas,2510,3,272.8,667.4,44.6,164.1,123.1
tas,2515,0,196.5,3484,44.73,620.9,465.7
tas,2515,1,249.3,3612,46.1,651.2,488.4
tas,2515,2,290.9,1466,42.98,300,225
tas,2515,3,276.8,668,44.73,164.9,123.7
tas,2520,0,197.4,3493,44.6,622.5,466.9
tas,2520,1,251.6,3618,45.85,652.5,489.4
tas,2520,2,294.5,1471,43.23,301.4,226.1
tas,2520,3,280.9,668.5,44.85,165.7,124.3
tas,2525,0,198.4,3501,44.6,624.1,468.1
tas,2525,1,253.4,3625,45.6,654,490.5
tas,2525,2,298.6,1474,43.48,302.8,227.1
tas,2525,3,285,669.1,44.98,166.5,124.9
tas,2530,0,199.4,3510,44.6,625.7,469.3
tas,2530,1,254.7,3633,45.48,655.5,491.6
tas,2530,2,303.5,1477,43.73,304,228
tas,2530,3,289.2,669.6,44.98,167.3,125.5
tas,2535,0,200.2,3520,44.6,627.4,470.6
tas,2535,1,255.7,3642,45.23,657.2,492.9
tas,2535,2,308.9,1478,44.1,305.2,228.9
tas,2535,3,293.5,670.1,45.1,168.1,126.1
tas,2540,0,200.9,3529,44.73,629.1,471.9
tas,2540,1,256.8,3651,45.48,658.8,494.1
tas,2540,2,314.6,1479,44.1,306.2,229.7
tas,2540,3,297.4,671.8,44.85,169,126.7
tas,2545,0,201.7,3538,44.85,630.8,473.1
tas,2545,1,258.3,3658,45.6,660.4,495.3
tas,2545,2,320.2,1479,43.98,307.2,230.4
tas,2545,3,300.8,674.5,44.6,170,127.5
tas,2550,0,202.8,3546,45.1,632.4,474.3
tas,2550,1,259.8,3666,45.6,661.9,496.4
tas,2550,2,325.7,1480,43.98,308.2,231.2
tas,2550,3,303.7,678.1,44.35,171,128.3
tas,2555,0,204.4,3553,45.48,633.8,475.4
tas,2555,1,261.9,3672,45.98,663.3,497.5
tas,2555,2,330.6,1481,43.73,309.3,232
tas,2555,3,306.3,682.7,44.1,172.2,129.1
tas,2560,0,206.3,3559,45.85,635.2,476.4
tas,2560,1,264.7,3677,46.35,664.7,498.5
tas,2560,2,334.9,1484,43.48,310.4,232.8
tas,2560,3,308.3,688.5,43.85,173.5,130.1
tas,2565,0,208.7,3564,46.1,636.4,477.3
tas,2565,1,268,3681,46.73,666,499.5
tas,2565,2,338.5,1488,43.1,311.6,233.7
tas,2565,3,310,695.4,43.48,174.8,131.1
tas,2570,0,211.5,3567,46.35,637.5,478.2
tas,2570,1,272,3684,46.98,667.2,500.4
tas,2570,2,341.5,1493,42.85,312.9,234.6
tas,2570,3,311.1,703.4,43.23,176.3,132.2
tas,2575,0,214.6,3570,46.6,638.5,478.9
tas,2575,1,276.6,3686,47.35,668.3,501.3
tas,2575,2,343.9,1499,42.6,314.2,235.7
tas,2575,3,311.9,712.7,42.98,177.9,133.4
tas,2580,0,218.2,3571,46.85,639.4,479.6
tas,2580,1,281.4,3688,47.48,669.5,502.1
tas,2580,2,345.7,1506,42.35,315.7,236.8
tas,2580,3,312.6,721.8,42.98,179.6,134.7
tas,2585,0,222.2,3572,46.98,640.2,480.2
tas,2585,1,286.6,3689,47.73,670.6,503
tas,2585,2,347,1515,42.23,317.3,238
tas,2585,3,313.4,731.1,42.85,181.2,135.9
tas,2590,0,226.3,3573,47.1,641.1,480.8
tas,2590,1,292.3,3690,48.1,671.7,503.8
tas,2590,2,347.7,1524,41.98,319,239.2
tas,2590,3,314.1,740.6,42.73,182.9,137.2
tas,2595,0,230.2,3574,46.73,641.9,481.4
tas,2595,1,298,3691,47.73,672.8,504.6
tas,2595,2,348.6,1534,42.23,320.7,240.5
tas,2595,3,315,750,42.98,184.7,138.5
tas,2600,0,233.8,3576,46.35,642.8,482.1
tas,2600,1,303,3693,47.35,673.9,505.4
tas,2600,2,350.1,1542,42.48,322.4,241.8
tas,2600,3,316.3,758.2,43.23,186.3,139.7
tas,2605,0,236.9,3580,46.1,643.8,482.9
tas,2605,1,307.4,3696,46.98,675.1,506.3
tas,2605,2,352.2,1549,42.85,324,243
tas,2605,3,318,765.4,43.6,187.8,140.9
tas,2610,0,239.6,3584,45.85,644.9,483.7
tas,2610,1,311.2,3701,46.6,676.4,507.3
tas,2610,2,355,1555,43.1,325.5,244.2
tas,2610,3,320.2,771.4,43.85,189.2,141.9
tas,2615,0,241.9,3589,45.48,646.1,484.6
tas,2615,1,314.4,3706,46.23,677.8,508.4
tas,2615,2,358.4,1560,43.35,327,245.2
tas,2615,3,322.8,776.1,44.1,190.5,142.9
tas,2620,0,243.8,3596,45.1,647.4,485.6
tas,2620,1,316.9,3713,45.85,679.3,509.5
tas,2620,2,362.4,1564,43.6,328.3,246.2
tas,2620,3,325.9,779.8,44.35,191.7,143.8
tas,2625,0,245.3,3603,44.85,648.9,486.6
tas,2625,1,318.9,3721,45.48,680.9,510.7
tas,2625,2,367.1,1567,43.85,329.6,247.2
tas,2625,3,329.4,782.4,44.73,192.7,144.6
tas,2630,0,246.4,3611,44.6,650.4,487.8
tas,2630,1,320.2,3730,45.1,682.6,511.9
tas,2630,2,372.4,1568,44.1,330.7,248.1
tas,2630,3,333.3,783.8,45.1,193.7,145.3
tas,2635,0,247.1,3621,44.6,652.1,489
tas,2635,1,321,3740,45.1,684.4,513.3
tas,2635,2,378.2,1569,44.1,331.8,248.9
tas,2635,3,337.6,784.3,45.1,194.5,145.9
tas,2640,0,247.9,3630,44.73,653.7,490.3
tas,2640,1,321.8,3750,45.1,686.1,514.6
tas,2640,2,384,1569,44.1,332.9,249.7
tas,2640,3,341.9,784.8,45.1,195.3,146.5
tas,2645,0,248.6,3639,44.6,655.4,491.5
tas,2645,1,322.6,3760,45.23,687.9,515.9
tas,2645,2,389.8,1570,44.1,333.9,250.5
tas,2645,3,346.2,785.3,45.1,196.1,147.1
tas,2650,0,249.3,3648,44.6,657,492.8
tas,2650,1,323.4,3769,45.23,689.6,517.2
tas,2650,2,395.6,1570,44.1,335,251.3
tas,2650,3,350.5,785.8,45.1,196.9,147.7
tas,2655,0,250.1,3658,44.73,658.7,494.1
tas,2655,1,324.2,3779,45.23,691.4,518.5
tas,2655,2,401.4,1571,44.1,336.1,252.1
tas,2655,3,354.8,786.4,45.1,197.7,148.3
tas,2660,0,251.3,3666,44.98,660.4,495.3
tas,2660,1,325,3788,45.23,693.1,519.8
tas,2660,2,406.7,1572,43.85,337.2,252.9
tas,2660,3,359.1,786.9,45.1,198.5,148.9
tas,2665,0,252.9,3674,45.23,662,496.5
tas,2665,1,325.7,3798,45.23,694.8,521.1
tas,2665,2,411.3,1575,43.48,338.3,253.7
tas,2665,3,363.3,787.4,44.98,199.3,149.5
tas,2670,0,255.1,3680,45.35,663.4,497.6
tas,2670,1,326.4,3807,45.23,696.5,522.3
tas,2670,2,415.2,1579,43.1,339.5,254.6
tas,2670,3,367.4,787.9,44.98,200.1,150
tas,2675,0,257.5,3686,45.48,664.8,498.6
tas,2675,1,327.4,3816,45.48,698.1,523.6
tas,2675,2,418.6,1584,42.85,340.8,255.6
tas,2675,3,371.5,788.5,44.85,200.8,150.6
tas,2680,0,259.9,3691,45.48,666.1,499.6
tas,2680,1,328.9,3824,45.73,699.7,524.8
tas,2680,2,421.3,1590,42.6,342.3,256.7
tas,2680,3,375.5,789,44.73,201.5,151.2
tas,2685,0,262.3,3696,45.48,667.3,500.5
tas,2685,1,330.8,3831,45.6,701.2,525.9
tas,2685,2,423.5,1597,42.6,343.8,257.9
tas,2685,3,379.5,789.6,44.73,202.3,151.7
tas,2690,0,264.6,3702,45.48,668.6,501.5
tas,2690,1,332.7,3838,45.6,702.6,527
tas,2690,2,425.7,1604,42.6,345.3,259
tas,2690,3,383.4,790.1,44.73,203,152.3
tas,2695,0,267,3707,45.48,669.9,502.4
tas,2695,1,334.7,3844,45.85,704.1,528.1
tas,2695,2,427.8,1611,42.35,346.9,260.1
tas,2695,3,387.4,790.7,44.73,203.8,152.8
tas,2700,0,269,3713,45.35,671.2,503.4
tas,2700,1,337.2,3850,45.85,705.5,529.1
tas,2700,2,430,1618,42.6,348.4,261.3
tas,2700,3,391.3,791.2,44.73,204.5,153.4
tas,2705,0,270.5,3720,45.1,672.6,504.4
tas,2705,1,339.6,3856,45.98,706.9,530.2
tas,2705,2,432.8,1624,42.98,350,262.5
tas,2705,3,395.4,791.8,44.85,205.3,154
tas,2710,0,271.5,3728,44.85,674.1,505.5
tas,2710,1,342.1,3862,46.1,708.4,531.3
tas,2710,2,436.2,1629,43.35,351.4,263.6
tas,2710,3,399.5,792.3,44.85,206.1,154.6
tas,2715,0,272.3,3737,44.73,675.7,506.7
tas,2715,1,344.3,3869,45.85,709.9,532.4
tas,2715,2,440.3,1633,43.6,352.7,264.6
tas,2715,3,403.6,792.8,44.98,206.9,155.2
tas,2720,0,273,3746,44.73,677.3,508
tas,2720,1,346.1,3877,45.6,711.4,533.6
tas,2720,2,387.7,1635,43.85,344.4,258.3
tas,2720,3,407.8,793.4,45.1,207.7,155.8
tas,2725,0,273.8,3755,44.73,679,509.2
tas,2725,1,347.4,3886,45.6,713.1,534.9
tas,2725,2,335.6,1637,43.85,336,252
tas,2725,3,412,793.9,45.1,208.5,156.4
tas,2730,0,274.6,3765,44.73,680.7,510.5
tas,2730,1,348.7,3895,45.73,714.8,536.1
tas,2730,2,283.4,1638,43.85,327.6,245.7
tas,2730,3,416.3,794.4,45.1,209.3,157
tas,2735,0,275.3,3774,44.73,682.4,511.8
tas,2735,1,349.9,3904,45.48,716.5,537.4
tas,2735,2,231.5,1640,44.1,319.2,239.4
tas,2735,3,420.6,794.9,45.1,210.1,157.6
tas,2740,0,276.1,3784,44.6,684,513
tas,2740,1,350.7,3914,45.48,718.3,538.7
tas,2740,2,180,1640,44.1,310.7,233
tas,2740,3,424.9,795.4,45.1,210.9,158.2
tas,2745,0,276.9,3793,44.48,685.7,514.3
tas,2745,1,351.5,3924,45.35,720.1,540.1
tas,2745,2,128.5,1641,44.1,302.2,226.7
tas,2745,3,429.2,795.9,45.1,211.7,158.8
tas,2750,0,277.7,3802,44.6,687.4,515.6
tas,2750,1,352.2,3934,45.23,721.9,541.4
tas,2750,2,77.06,1641,44.1,293.8,220.3
tas,2750,3,433.4,796.4,45.1,212.5,159.4
tas,2755,0,278.5,3812,44.73,689.2,516.9
tas,2755,1,353,3944,45.23,723.7,542.8
tas,2755,2,25.59,1642,44.1,285.3,214
tas,2755,3,437.7,797,45.1,213.3,160
tas,2760,0,279.2,3821,44.6,690.9,518.2
tas,2760,1,353.8,3954,45.23,725.5,544.1
tas,2760,2,31.38,1643,44.1,286.3,214.8
tas,2760,3,442,797.5,45.1,214.1,160.6
tas,2765,0,280,3831,44.6,692.6,519.4
tas,2765,1,354.6,3964,45.23,727.3,545.5
tas,2765,2,37.17,1643,44.1,287.4,215.6
tas,2765,3,389,798,45.1,205.4,154
tas,2770,0,280.8,3840,44.6,694.3,520.7
tas,2770,1,355.3,3974,45.1,729.1,546.8
tas,2770,2,42.97,1644,44.1,288.5,216.4
tas,2770,3,336.1,798.5,45.1,196.6,147.5
tas,2775,0,281.5,3849,44.6,695.9,522
tas,2775,1,356.1,3984,45.1,730.8,548.1
tas,2775,2,48.77,1644,44.1,289.5,217.2
tas,2775,3,283.1,799,45.1,187.9,140.9
tas,2780,0,282.3,3859,44.73,697.6,523.2
tas,2780,1,356.9,3994,45.1,732.6,549.4
tas,2780,2,54.56,1645,44.1,290.6,218
tas,2780,3,230.1,799.6,45.1,179.1,134.3
tas,2785,0,283,3868,44.73,699.3,524.4
tas,2785,1,357.6,4003,45.1,734.3,550.7
tas,2785,2,60.35,1646,44.1,291.7,218.7
tas,2785,3,177.1,800.1,45.1,170.4,127.8
tas,2790,0,283.8,3877,44.6,700.9,525.6
tas,2790,1,358.4,4013,45.1,736,552
tas,2790,2,66.12,1646,44.1,292.7,219.5
tas,2790,3,124.1,800.7,45.1,161.6,121.2
tas,2795,0,284.5,3886,44.48,702.4,526.8
tas,2795,1,359.2,4022,45.1,737.7,553.3
tas,2795,2,71.9,1647,44.1,293.8,220.3
tas,2795,3,71.13,801.2,45.1,152.9,114.7
tas,2800,0,285.3,3894,44.48,704,528
tas,2800,1,359.9,4031,45.1,739.4,554.5
tas,2800,2,77.67,1647,44.1,294.9,221.1
tas,2800,3,18.14,801.8,45.1,144.2,108.1
tas,2805,0,286.3,3903,44.85,705.6,529.2
tas,2805,1,360.7,4040,45.1,741,555.8
tas,2805,2,83.03,1649,43.73,295.9,221.9
tas,2805,3,22.38,802.3,45.1,145,108.7
tas,2810,0,287.9,3910,45.1,707.1,530.3
tas,2810,1,361.4,4049,45.1,742.6,557
tas,2810,2,87.76,1651,43.35,297,222.7
tas,2810,3,26.57,802.9,44.98,145.7,109.3
tas,2815,0,290,3916,45.35,708.5,531.4
tas,2815,1,362.2,4058,45.1,744.2,558.2
tas,2815,2,91.85,1654,42.98,298.1,223.6
tas,2815,3,30.67,803.5,44.85,146.5,109.9
tas,2820,0,292.7,3921,45.6,709.9,532.4
tas,2820,1,362.9,4067,45.1,745.8,559.3
tas,2820,2,95.31,1658,42.6,299.3,224.5
tas,2820,3,34.74,804.1,44.73,147.3,110.4
tas,2825,0,295.9,3925,45.98,711.1,533.3
tas,2825,1,363.6,4075,45.1,747.3,560.5
tas,2825,2,98.14,1663,42.23,300.6,225.4
tas,2825,3,38.77,804.7,44.6,148,111
tas,2830,0,299.4,3929,45.98,712.3,534.2
tas,2830,1,364.3,4083,45.1,748.8,561.6
tas,2830,2,100.7,1669,42.23,301.9,226.4
tas,2830,3,42.79,805.4,44.6,148.8,111.6
tas,2835,0,302.8,3932,45.98,713.5,535.1
tas,2835,1,365,4092,45.1,750.3,562.7
tas,2835,2,103.2,1674,42.23,303.2,227.4
tas,2835,3,46.82,806,44.6,149.6,112.2
tas,2840,0,306.2,3936,45.98,714.7,536
tas,2840,1,365.7,4100,45.1,751.8,563.9
tas,2840,2,105.7,1679,42.23,304.6,228.4
tas,2840,3,50.86,806.6,44.6,150.3,112.8
tas,2845,0,309.4,3940,45.6,715.9,536.9
tas,2845,1,366.5,4109,45.1,753.4,565
tas,2845,2,108.7,1684,42.6,305.9,229.4
tas,2845,3,54.92,807.3,44.6,151.1,113.3
tas,2850,0,312,3946,45.35,717.2,537.9
tas,2850,1,367.2,4117,45.1,755,566.2
tas,2850,2,112.2,1688,42.98,307.2,230.4
tas,2850,3,59.03,807.9,44.73,151.9,114
tas,2855,0,314,3952,44.98,718.5,538.9
tas,2855,1,367.9,4126,45.1,756.6,567.4
tas,2855,2,116.4,1691,43.35,308.5,231.3
tas,2855,3,63.2,808.5,44.85,152.8,114.6
tas,2860,0,315.6,3960,44.73,720,540
tas,2860,1,368.7,4135,45.1,758.2,568.6
tas,2860,2,121.2,1693,43.73,309.6,232.2
tas,2860,3,67.42,809,44.98,153.6,115.2
tas,2865,0,316.6,3968,44.35,721.5,541.2
tas,2865,1,369.5,4144,45.1,759.8,569.9
tas,2865,2,126.7,1694,44.1,310.8,233.1
tas,2865,3,71.7,809.6,45.1,154.4,115.8
tas,2870,0,317.4,3978,44.35,723.2,542.4
tas,2870,1,370.2,4154,45.1,761.5,571.1
tas,2870,2,132.4,1694,44.1,311.8,233.9
tas,2870,3,76,810.1,45.1,155.2,116.4
tas,2875,0,318.1,3987,44.35,724.9,543.7
tas,2875,1,371,4163,45.1,763.2,572.4
tas,2875,2,138.2,1695,44.1,312.8,234.6
tas,2875,3,80.29,810.7,45.1,156,117
tas,2880,0,318.9,3996,44.35,726.6,544.9
tas,2880,1,371.8,4172,45.1,764.8,573.6
tas,2880,2,143.9,1695,44.1,313.9,235.4
tas,2880,3,84.57,811.2,45.1,156.8,117.6
tas,2885,0,319.7,4005,44.48,728.2,546.2
tas,2885,1,372.5,4181,45.1,766.5,574.9
tas,2885,2,149.7,1696,44.23,314.9,236.2
tas,2885,3,88.84,811.8,45.1,157.6,118.2
tas,2890,0,320.4,4015,44.35,729.9,547.4
tas,2890,1,373.3,4190,45.1,768.1,576.1
tas,2890,2,155.4,1696,44.23,316,237
tas,2890,3,93.11,812.3,45.1,158.4,118.8
tas,2895,0,321.2,4024,44.48,731.6,548.7
