pic0: pic0=bus_tran_any,umask=0x20
pic1: pic1=l2_rqsts,umask=0x4f
   time cpu event      pic0      pic1 
960.008   7  tick 164238570         0 
965.007   0  tick  58884414         0 
965.007   5  tick  57357589         0 
965.718   4  tick  61137033         0 
965.915   6  tick  82498727         0 
966.057   3  tick  73527010         0 
966.373   7  tick  78560229         0 
966.435   2  tick  60800074         0 
967.310   1  tick 118515507         0 
970.007   6  tick   6456754         0 
970.007   7  tick  66570388         0 
970.007   0  tick  50657109         0 
970.008   4  tick  18475675         0 
970.009   1  tick  29617783         0 
970.246   3  tick   6020227         0 
970.628   5  tick  58559057         0 
970.870   2  tick  20379937         0 
975.007   1  tick 138049823         0 
975.007   2  tick 108949369         0 
975.007   0  tick 133227571         0 
975.007   4  tick 110926144         0 
975.007   6  tick 116690652         0 
975.007   7  tick 147788217         0 
975.007   5  tick 125194640         0 
975.008   3  tick 128190263         0 
980.007   3  tick 184807040         0 
980.007   1  tick 153892330         0 
980.007   4  tick 170490033         0 
980.007   2  tick 172752722         0 
980.007   0  tick 180683814         0 
980.007   5  tick 182483735         0 
980.272   6  tick 201262592         0 
980.287   7  tick 197558522         0 
985.007   1  tick 381377635         0 
985.007   3  tick 357543751         0 
985.007   0  tick 398062279         0 
985.007   2  tick 331722775         0 
985.007   5  tick 335582526         0 
985.007   7  tick 356248111         0 
985.007   6  tick 347259398         0 
985.007   4  tick 378700840         0 
990.007   0  tick 232516849         0 
990.007   3  tick 224107721         0 
990.007   2  tick 292117906         0 
990.007   7  tick 247062325         0 
990.008   1  tick 313492766         0 
990.914   4  tick 238633171         0 
991.194   6  tick 277762427         0 
991.283   5  tick 266860336         0 
995.596   0  tick 160301556         0 
995.610   1  tick 136628908         0 
995.614   3  tick 199979514         0 
995.647   4  tick 120853771         0 
995.676   7  tick 276630827         0 
995.690   6  tick 152200829         0 
995.740   5  tick 137038678         0 
996.237   2  tick 124197967         0 
1000.007   5  tick  29850853         0 
1000.007   7  tick  56508947         0 
1000.007   0  tick  27166161         0 
1000.007   4  tick  36834454         0 
1000.007   6  tick  84050366         0 
1000.007   2  tick  29363167         0 
1000.007   3  tick  25684098         0 
1000.007   1  tick  35787974         0 
1005.007   2  tick 178328672         0 
1005.007   3  tick 221525207         0 
1005.007   5  tick 180930833         0 
1005.007   7  tick 187470710         0 
1005.007   0  tick 185460858         0 
1005.104   1  tick 191449927         0 
1005.130   6  tick 182181427         0 
1005.250   4  tick 187383683         0 
1010.007   0  tick 233852125         0 
1010.007   2  tick 212065291         0 
1010.007   6  tick 227712942         0 
1010.007   1  tick 227801412         0 
1010.007   3  tick 229815429         0 
1010.007   4  tick 197367174         0 
1010.007   5  tick 235266468         0 
1010.007   7  tick 209737024         0 
1015.007   2  tick 229540484         0 
1015.007   0  tick 228702125         0 
1015.007   3  tick 233509697         0 
1015.007   5  tick 239721639         0 
1015.007   7  tick 224381593         0 
1015.007   1  tick 228669140         0 
1015.806   6  tick 200925401         0 
1017.040   4  tick 224599242         0 
1020.009   1  tick  39106748         0 
1021.850   0  tick  76459759         0 
1022.633   4  tick  31633196         0 
1022.654   3  tick 104552538         0 
1022.677   6  tick  65776898         0 
1022.920   7  tick  97307967         0 
1023.358   5  tick  20340864         0 
1023.629   2  tick  43561440         0 
1025.007   2  tick  21571465         0 
1025.007   0  tick  37375328         0 
1025.007   7  tick  28730305         0 
1025.007   6  tick  36912943         0 
1025.215   1  tick  17266393         0 
1025.745   3  tick   6488438         0 
1025.893   4  tick     27346         0 
1026.167   5  tick  10979288         0 
1030.007   3  tick  91952152         0 
1030.007   1  tick  89525286         0 
1030.007   2  tick  96197183         0 
1030.007   0  tick 100748829         0 
1030.007   6  tick  82316569         0 
1030.007   7  tick  97591648         0 
1030.007   5  tick  83901865         0 
1030.008   4  tick  83133849         0 
1035.007   1  tick 107047911         0 
1035.007   0  tick  96306388         0 
1035.007   2  tick 102875838         0 
1035.007   4  tick 108093033         0 
1035.007   6  tick 107053054         0 
1035.007   7  tick 102929498         0 
1035.007   5  tick  97938921         0 
1035.007   3  tick 110626271         0 
1040.007   7  tick 178031828         0 
1040.007   5  tick 177836229         0 
1040.007   0  tick 175313013         0 
1040.007   6  tick 174459560         0 
1040.007   2  tick 172659179         0 
1040.007   4  tick 188161036         0 
1040.007   3  tick 179619860         0 
1040.033   1  tick 174861793         0 
1045.007   1  tick 181295970         0 
1045.007   3  tick 221379994         0 
1045.007   2  tick 205691819         0 
1045.007   0  tick 208873255         0 
1045.007   6  tick 183381479         0 
1045.007   5  tick 217931647         0 
1045.007   7  tick 199865682         0 
1045.007   4  tick 214580328         0 
1050.007   4  tick 219946572         0 
1050.007   6  tick 237077650         0 
1050.007   2  tick 203558278         0 
1050.007   0  tick 224133651         0 
1050.007   1  tick 224675209         0 
1050.007   7  tick 195622677         0 
1050.007   5  tick 200762170         0 
1050.007   3  tick 218452031         0 
1055.007   1  tick 206161616         0 
1055.007   0  tick 218885004         0 
1055.007   2  tick 223707805         0 
1055.007   5  tick 210971444         0 
1055.007   6  tick 203487916         0 
1055.007   4  tick 214893331         0 
1055.007   3  tick 202042222         0 
1055.008   7  tick 201871379         0 
1060.007   4  tick 217739803         0 
1060.007   6  tick 136283759         0 
1060.007   0  tick 159568677         0 
1060.007   5  tick 203191591         0 
1060.007   1  tick 187109194         0 
1060.007   3  tick 178995028         0 
1060.007   7  tick 209439121         0 
1062.680   2  tick 200585594         0 
1065.007   6  tick  43695512         0 
1065.007   4  tick  40340837         0 
1065.007   5  tick  35351662         0 
1065.007   7  tick 183574124         0 
1065.007   3  tick  14123501         0 
1065.739   1  tick  29224236         0 
1066.255   2  tick  13514383         0 
1066.395   0  tick   8580751         0 
1070.007   1  tick  62581952         0 
1070.007   3  tick  80333649         0 
1070.007   5  tick  77070280         0 
1070.007   6  tick  74026282         0 
1070.007   0  tick  89274141         0 
1070.007   7  tick 122506074         0 
1070.008   4  tick  70076287         0 
1070.043   2  tick  88408161         0 
1075.007   5  tick 151197248         0 
1075.007   6  tick 142594727         0 
1075.008   3  tick 140490815         0 
1075.008   7  tick 148210571         0 
1075.008   0  tick 144192486         0 
1075.008   2  tick 115635715         0 
1075.009   1  tick 153064286         0 
1075.009   4  tick 143350723         0 
1080.007   0  tick 144543843         0 
1080.007   2  tick 192767262         0 
1080.007   5  tick 207310242         0 
1080.007   7  tick 160639226         0 
1080.007   4  tick 194651630         0 
1080.007   6  tick 152875885         0 
1080.007   3  tick 229271724         0 
1080.007   1  tick 157953951         0 
1085.007   3  tick 276237586         0 
1085.007   1  tick 232980529         0 
1085.007   5  tick 271593375         0 
1085.007   2  tick 257628083         0 
1085.007   0  tick 235488062         0 
1085.007   7  tick 232180761         0 
1085.007   6  tick 248477855         0 
1085.007   4  tick 257382752         0 
1090.007   7  tick 228191877         0 
1090.007   5  tick 242039728         0 
1090.007   1  tick 218302503         0 
1090.007   3  tick 200075129         0 
1090.007   4  tick 248418495         0 
1090.007   6  tick 210243171         0 
1090.007   2  tick 219225959         0 
1090.008   0  tick 238316109         0 
1095.007   5  tick 164838597         0 
1095.069   2  tick 111029365         0 
1097.739   6  tick 132559593         0 
1098.054   4  tick 187391709         0 
1098.182   7  tick 219772574         0 
1098.240   3  tick 201722988         0 
1098.598   1  tick 176829315         0 
1098.764   0  tick 172959168         0 
1100.007   5  tick  88320992         0 
1100.007   7  tick  37806673         0 
1100.007   1  tick  95774764         0 
1100.007   0  tick  55261184         0 
1100.007   4  tick  22037348         0 
1100.009   6  tick 115755198         0 
1100.007   3  tick  20973684         0 
1100.280   2  tick  31556731         0 
1105.007   1  tick 171092908         0 
1105.007   3  tick  40810640         0 
1105.007   2  tick 188260640         0 
1105.007   6  tick 220294913         0 
1105.007   4  tick 100164791         0 
1105.007   5  tick 298897778         0 
1105.007   0  tick 236076042         0 
1105.007   7  tick 187949122         0 
1110.014   1  tick 143000579         0 
1111.373   3  tick 162478339         0 
1111.461   4  tick 183486198         0 
1111.547   6  tick 154776399         0 
1111.960   0  tick 202261177         0 
1111.964   5  tick 170632883         0 
1112.025   7  tick 136274628         0 
1112.031   2  tick 190925516         0 
1115.007   4  tick 168011916         0 
1115.007   6  tick 184655595         0 
1115.007   7  tick 157811997         0 
1115.007   1  tick 134927947         0 
1115.007   5  tick 174811342         0 
1115.007   0  tick 161146285         0 
1115.007   3  tick 167740951         0 
1115.007   2  tick 194824564         0 
1120.007   2  tick 198707327         0 
1120.008   3  tick 164826642         0 
1120.008   0  tick 212250613         0 
1120.010   6  tick 163863513         0 
1121.229   1  tick 198740058         0 
1121.558   4  tick 144562169         0 
1121.571   7  tick 139459057         0 
1121.661   5  tick 142585505         0 
1125.007   5  tick  74665157         0 
1125.007   4  tick  72705161         0 
1125.007   3  tick  92766086         0 
1125.008   1  tick  74524279         0 
1125.008   7  tick  75179284         0 
1125.008   2  tick  89021122         0 
1125.009   6  tick  90709479         0 
1125.009   0  tick  96213852         0 
1130.007   1  tick 155652072         0 
1130.007   3  tick 168699119         0 
1130.007   2  tick 154051828         0 
1130.007   0  tick 157980161         0 
1130.007   6  tick 168396718         0 
1130.098   4  tick 123642073         0 
1130.192   5  tick 159885863         0 
1130.232   7  tick 148403087         0 
1135.007   6  tick 184115975         0 
1135.007   4  tick 232617780         0 
1135.007   1  tick 221306953         0 
1135.007   7  tick 205273346         0 
1135.007   5  tick 186543073         0 
1135.007   2  tick 223831444         0 
1135.007   0  tick 216354912         0 
1135.024   3  tick 210062668         0 
1140.007   5  tick 218196242         0 
1140.007   3  tick 206792622         0 
1140.007   0  tick 200358204         0 
1140.007   7  tick 178353351         0 
1140.007   2  tick 200304541         0 
1140.007   4  tick 224164748         0 
1140.008   1  tick 198634301         0 
1140.009   6  tick 202235238         0 
1145.007   3  tick 202931008         0 
1145.007   1  tick 206048329         0 
1145.007   2  tick 217845876         0 
1145.007   6  tick 221329470         0 
1145.007   0  tick 219456482         0 
1145.007   5  tick 233667078         0 
1145.007   4  tick 207950639         0 
1145.008   7  tick 225060048         0 
1150.007   3  tick 174377613         0 
1150.007   0  tick 226325280         0 
1150.007   6  tick 213325759         0 
1150.009   2  tick 172732963         0 
1151.054   1  tick 174716332         0 
1152.523   7  tick 179105274         0 
1153.248   4  tick 221349439         0 
1153.880   5  tick 189767994         0 
1155.007   5  tick  25281548         0 
1155.008   6  tick  35267011         0 
1155.008   0  tick  13459166         0 
1155.009   7  tick  95302939         0 
1155.298   2  tick  54831119         0 
1156.309   3  tick  48534168         0 
1156.312   1  tick  22084072         0 
1156.365   4  tick     12303         0 
1160.007   1  tick 108829015         0 
1160.007   6  tick 102721947         0 
1160.007   5  tick  51055618         0 
1160.007   0  tick 126013652         0 
1160.007   7  tick 161359568         0 
1160.254   4  tick  82319510         0 
1160.892   2  tick  48407505         0 
1161.342   3  tick 102288736         0 
1165.007   2  tick 136304469         0 
1165.007   0  tick 151244904         0 
1165.007   1  tick 156497309         0 
1165.007   4  tick 107560354         0 
1165.007   6  tick 151560246         0 
1165.007   3  tick 125288799         0 
1165.007   5  tick 137252614         0 
1165.007   7  tick 159767319         0 
1170.007   2  tick 159273088         0 
1170.007   0  tick 175697105         0 
1170.007   5  tick 174262058         0 
1170.007   7  tick 159134591         0 
1170.007   1  tick 175410699         0 
1170.007   4  tick 181301835         0 
1170.007   6  tick 162741691         0 
1170.008   3  tick 176175791         0 
1175.007   1  tick 209326391         0 
1175.007   2  tick 219516672         0 
1175.007   0  tick 184903929         0 
1175.007   4  tick 223191914         0 
1175.007   6  tick 219184771         0 
1175.007   7  tick 200012206         0 
1175.008   3  tick 241393928         0 
1175.009   5  tick 221576163         0 
1180.007   1  tick 206487096         0 
1180.007   3  tick 259678810         0 
1180.007   2  tick 209563655         0 
1180.007   0  tick 176833935         0 
1180.007   4  tick 175061708         0 
1180.007   6  tick 210003448         0 
1180.007   5  tick 186523080         0 
1180.007   7  tick 191214808         0 
1185.007   1  tick 215612604         0 
1185.007   3  tick 226244997         0 
1185.007   6  tick 172799150         0 
1185.007   4  tick 192679787         0 
1185.007   7  tick 213956645         0 
1185.007   5  tick 190461195         0 
1185.007   0  tick 223018227         0 
1185.527   2  tick 155173177         0 
1190.007   5  tick 233574101         0 
1190.007   2  tick  43022695         0 
1190.007   0  tick 166242615         0 
1190.008   4  tick 169211512         0 
1192.407   7  tick 190231877         0 
1192.860   1  tick 178842724         0 
1193.125   3  tick 272005147         0 
1193.156   6  tick 231853144         0 
1195.007   0  tick  71994989         0 
1195.008   1  tick  29547573         0 
1195.163   4  tick  63403437         0 
1195.326   3  tick  39634137         0 
1196.441   6  tick   1680354         0 
1196.922   5  tick 109838774         0 
1197.797   2  tick 185980615         0 
1197.844   7  tick  57624295         0 
1200.007   2  tick  72748470         0 
1200.007   1  tick 186529430         0 
1200.007   7  tick  58516845         0 
1200.007   4  tick  64660183         0 
1200.007   6  tick 126280829         0 
1200.007   5  tick  90178358         0 
1200.007   0  tick 125760628         0 
1200.008   3  tick 161065169         0 
1205.007   2  tick  97310216         0 
1205.007   7  tick 149800900         0 
1205.007   6  tick 161106123         0 
1205.008   3  tick 152400584         0 
1205.008   5  tick 157722462         0 
1205.008   0  tick 121764381         0 
1205.233   4  tick 125264506         0 
1205.601   1  tick 128509939         0 
1210.007   3  tick 154932422         0 
1210.007   1  tick 108375551         0 
1210.007   5  tick 147218430         0 
1210.118   4  tick 118938424         0 
1210.179   0  tick 151801700         0 
1210.220   2  tick 142804473         0 
1211.766   6  tick 146625737         0 
1211.987   7  tick 146872154         0 
1215.007   1  tick 161158125         0 
1215.007   7  tick 121030748         0 
1215.007   5  tick 174269710         0 
1215.007   0  tick 143661982         0 
1215.007   4  tick 176877894         0 
1215.008   3  tick 172178308         0 
1215.008   6  tick 134855619         0 
1215.661   2  tick 151930789         0 
1220.007   5  tick  99421984         0 
1220.014   0  tick  49032889         0 
1220.327   4  tick 104579024         0 
1220.690   2  tick  84729471         0 
1220.803   3  tick 127041194         0 
1220.858   7  tick 141623590         0 
1220.896   1  tick 137169555         0 
1220.898   6  tick 123535975         0 
1225.007   5  tick 205951312         0 
1225.007   7  tick 231948082         0 
1225.007   1  tick 217178806         0 
1225.007   0  tick 228984723         0 
1225.007   4  tick 194685942         0 
1225.007   3  tick 199126018         0 
1225.007   6  tick 171714970         0 
1225.007   2  tick 218047263         0 
1230.007   2  tick 300986776         0 
1230.007   3  tick 308352089         0 
1230.007   7  tick 275622612         0 
1230.007   5  tick 245911786         0 
1230.007   6  tick 285238724         0 
1230.017   0  tick 271461020         0 
1230.107   4  tick 229028316         0 
1231.239   1  tick 188412992         0 
1235.007   3  tick 103502354         0 
1235.007   2  tick 146889020         0 
1235.007   5  tick  54070007         0 
1235.221   1  tick 113169150         0 
1235.304   0  tick 156889360         0 
1235.327   4  tick  64462911         0 
1235.353   7  tick 101934068         0 
1235.715   6  tick  43090092         0 
1240.007   3  tick 223911142         0 
1240.007   1  tick 278496778         0 
1240.007   2  tick 280997361         0 
1240.007   6  tick 310088139         0 
1240.007   0  tick 337588203         0 
1240.007   4  tick 193505917         0 
1240.007   7  tick 278129097         0 
1240.008   5  tick 291872506         0 
1245.007   2  tick 247389567         0 
1245.007   0  tick 295157024         0 
1245.007   7  tick 148830887         0 
1245.356   5  tick 131725393         0 
1245.425   1  tick 177606886         0 
1245.731   6  tick  96761786         0 
1245.969   3  tick 211216649         0 
1246.223   4  tick 185237070         0 
1250.007   1  tick 203022007         0 
1250.007   3  tick 165187392         0 
1250.007   7  tick 192433117         0 
1250.008   4  tick 165647738         0 
1250.007   0  tick 229998224         0 
1250.007   6  tick 175009229         0 
1250.008   5  tick 182027913         0 
1250.009   2  tick 211326626         0 
1255.007   6  tick 189176447         0 
1255.007   4  tick 198491810         0 
1255.007   5  tick 172715523         0 
1255.007   7  tick 179696957         0 
1255.007   1  tick 155225104         0 
1255.008   0  tick 158496958         0 
1255.201   3  tick 116076947         0 
1255.417   2  tick 154362919         0 
1260.007   1  tick 164534861         0 
1260.007   3  tick 129853224         0 
1260.007   7  tick 180511550         0 
1260.007   5  tick 185720081         0 
1260.007   0  tick 153926385         0 
1260.007   4  tick 185942925         0 
1260.008   2  tick  69695566         0 
1260.139   6  tick 108251798         0 
1265.007   2  tick 177363458         0 
1265.007   3  tick 148989012         0 
1265.007   6  tick 141776675         0 
1265.007   5  tick 187694494         0 
1265.008   7  tick 200675788         0 
1265.008   0  tick 182940655         0 
1265.010   4  tick 192125011         0 
1266.320   1  tick 135416908         0 
1270.007   2  tick 105727982         0 
1270.007   0  tick 208363571         0 
1270.007   1  tick 174930144         0 
1270.007   3  tick 166565860         0 
1270.007   5  tick 266979738         0 
1270.007   6  tick 259717015         0 
1270.007   4  tick 146841994         0 
1270.007   7  tick 268750879         0 
1275.007   5  tick 164947371         0 
1275.007   4  tick 134947667         0 
1275.007   6  tick  85048886         0 
1276.002   0  tick  63315177         0 
1276.488   2  tick  83828771         0 
1276.579   1  tick 106803015         0 
1276.660   7  tick  77318585         0 
1277.819   3  tick 144014440         0 
1280.007   1  tick 105724245         0 
1280.007   3  tick  72317556         0 
1280.007   2  tick  85017882         0 
1280.007   0  tick  83651305         0 
1280.007   7  tick 101910627         0 
1280.007   5  tick 167832624         0 
1280.007   4  tick  97334078         0 
1280.007   6  tick  81932263         0 
1285.007   1  tick 159146225         0 
1285.007   3  tick 155491627         0 
1285.007   4  tick 108777207         0 
1285.007   0  tick 121740044         0 
1285.007   6  tick 151645971         0 
1285.007   2  tick 147490524         0 
1285.007   7  tick 125959655         0 
1285.007   5  tick 159165857         0 
1290.007   3  tick  68972737         0 
1290.007   1  tick  70742743         0 
1290.007   5  tick  68442704         0 
1290.007   0  tick  88638158         0 
1290.007   2  tick 123751144         0 
1290.007   7  tick 112742458         0 
1290.008   6  tick 126405971         0 
1290.008   4  tick 109739689         0 
1295.007   1  tick 145210876         0 
1295.007   3  tick 179947709         0 
1295.007   7  tick 157089788         0 
1295.007   5  tick 166177813         0 
1295.007   6  tick 142356858         0 
1295.007   2  tick 144956117         0 
1295.007   4  tick 153942780         0 
1295.007   0  tick 180086450         0 
1300.007   5  tick 177680769         0 
1300.007   3  tick 180558000         0 
1300.007   4  tick 132498806         0 
1300.007   0  tick 136675585         0 
1300.007   6  tick 155947286         0 
1300.007   7  tick 177618606         0 
1300.008   2  tick 173499081         0 
1300.009   1  tick 176972709         0 
1305.007   7  tick 164800317         0 
1305.007   3  tick 167521063         0 
1305.008   2  tick 144939954         0 
1305.396   5  tick 108656478         0 
1307.070   6  tick 128898127         0 
1307.320   0  tick 137010383         0 
1308.023   1  tick 126177468         0 
1308.087   4  tick 157500700         0 
1310.007   1  tick  54848424         0 
1310.007   3  tick  54342333         0 
1310.007   2  tick 135544843         0 
1310.007   4  tick  61945184         0 
1310.007   6  tick  95661747         0 
1310.007   7  tick 103403917         0 
1310.007   5  tick 108162189         0 
1310.522   0  tick  48126244         0 
1315.007   2  tick 179004565         0 
1315.007   0  tick 188383892         0 
1315.007   3  tick 172985824         0 
1315.007   7  tick 177565121         0 
1315.007   5  tick 187790945         0 
1315.007   6  tick 194621417         0 
1315.007   4  tick 176177162         0 
1315.007   1  tick 195706345         0 
1320.007   0  tick 175752732         0 
1320.007   2  tick 210787224         0 
1320.007   3  tick 190937509         0 
1320.007   1  tick 197787995         0 
1320.007   7  tick 185890885         0 
1320.007   6  tick 154952046         0 
1320.007   5  tick 182319375         0 
1320.007   4  tick 196351301         0 
1325.007   1  tick 197552140         0 
1325.007   3  tick 227401801         0 
1325.007   0  tick 191590107         0 
1325.007   6  tick 234426499         0 
1325.008   2  tick 212629312         0 
1325.008   5  tick 177583304         0 
1325.078   4  tick 138605240         0 
1326.406   7  tick  78169707         0 
1330.007   0  tick 151173772         0 
1330.007   1  tick  80897285         0 
1330.007   5  tick 133267096         0 
1330.007   4  tick 155746980         0 
1330.119   6  tick  42791281         0 
1330.122   3  tick  58327288         0 
1330.864   7  tick  81266192         0 
1330.971   2  tick 178838597         0 
1335.007   1  tick 226172702         0 
1335.007   2  tick 156811698         0 
1335.007   0  tick 245218942         0 
1335.007   6  tick 188616013         0 
1335.007   4  tick 214598459         0 
1335.007   7  tick 130329741         0 
1335.008   3  tick 206535919         0 
1335.008   5  tick 188956415         0 
1340.007   1  tick 170116148         0 
1340.007   3  tick 223461214         0 
1340.007   0  tick 237922363         0 
1340.007   2  tick 184511502         0 
1340.007   6  tick 157465024         0 
1340.007   7  tick 157377060         0 
1340.008   5  tick 166981654         0 
1340.084   4  tick 130679324         0 
1345.007   3  tick 284158491         0 
1345.007   1  tick 294839425         0 
1345.007   4  tick 327441742         0 
1345.007   6  tick 122795918         0 
1345.007   2  tick 336519545         0 
1345.007   7  tick 363510993         0 
1345.007   5  tick 291148638         0 
1345.008   0  tick 317175913         0 
1350.007   2  tick 207672122         0 
1350.008   7  tick 265530032         0 
1350.563   0  tick 202565989         0 
1351.458   1  tick 213062013         0 
1352.426   4  tick 249485957         0 
1353.539   6  tick 244794967         0 
1354.170   3  tick 278048875         0 
1354.330   5  tick 229604697         0 
1355.007   2  tick 199575859         0 
1355.007   0  tick 204982263         0 
1355.007   6  tick  40396288         0 
1355.007   3  tick  68663810         0 
1355.007   4  tick 144748792         0 
1355.007   7  tick 214193466         0 
1355.017   5  tick  57275444         0 
1355.545   1  tick 114254163         0 
1360.007   5  tick 252425326         0 
1360.007   3  tick 122785878         0 
1360.110   4  tick 174877193         0 
1360.177   0  tick 131344384         0 
1360.912   2  tick 147581357         0 
1361.425   6  tick 186361409         0 
1362.364   7  tick 237013087         0 
1362.454   1  tick 185785622         0 
1365.009   6  tick  76850107         0 
1365.955   7  tick  34057351         0 
1367.165   4  tick  63765792         0 
1367.309   3  tick 173870919         0 
1367.799   1  tick  80479162         0 
1368.043   0  tick 187838195         0 
1368.152   2  tick 168550162         0 
1368.171   5  tick 208923634         0 
1370.007   1  tick  46065135         0 
1370.007   3  tick  51318809         0 
1370.007   2  tick  39820245         0 
1370.007   0  tick  34890246         0 
1370.007   4  tick  52642135         0 
1370.007   7  tick  66394780         0 
1370.007   5  tick  40535504         0 
1370.008   6  tick  61614476         0 
1375.007   3  tick 104496233         0 
1375.007   1  tick 109150091         0 
1375.007   2  tick  92425159         0 
1375.007   5  tick 110827829         0 
1375.007   7  tick 109705493         0 
1375.007   6  tick 103634257         0 
1375.008   0  tick  94310050         0 
1375.008   4  tick 105170301         0 
1380.007   4  tick 135643806         0 
1380.007   3  tick 133257462         0 
1380.007   1  tick 142669121         0 
1380.007   0  tick 142517598         0 
1380.007   5  tick 141466869         0 
1380.007   7  tick 134840726         0 
1380.008   2  tick 140209534         0 
1380.066   6  tick 152727231         0 
1385.007   0  tick 199480585         0 
1385.007   2  tick 175437940         0 
1385.007   1  tick 190548515         0 
1385.007   4  tick 195693870         0 
1385.007   6  tick 189742719         0 
1385.007   3  tick 196307094         0 
1385.007   7  tick 189761585         0 
1385.008   5  tick 186836952         0 
1390.007   2  tick 179001990         0 
1390.007   4  tick 215854048         0 
1390.007   0  tick 218809397         0 
1390.007   7  tick 186490415         0 
1390.007   5  tick 199154537         0 
1390.007   3  tick 195107010         0 
1390.008   1  tick 197668481         0 
1390.008   6  tick 199575494         0 
1395.007   6  tick 212625416         0 
1395.007   4  tick 232316036         0 
1395.007   5  tick 222998399         0 
1395.007   7  tick 215276174         0 
1395.007   0  tick 219897149         0 
1395.007   3  tick 225094232         0 
1395.007   2  tick 213882478         0 
1395.008   1  tick 228578907         0 
1400.007   2  tick 139873437         0 
1400.007   0  tick 116985931         0 
1400.007   6  tick 165853904         0 
1400.007   4  tick  94763049         0 
1400.008   7  tick 140606735         0 
1400.008   5  tick 175116216         0 
1400.018   3  tick 117884326         0 
1400.800   1  tick  72455481         0 
1405.007   2  tick 175032722         0 
1405.007   3  tick 184899223         0 
1405.007   6  tick 173126578         0 
1405.007   5  tick 167750017         0 
1405.007   7  tick 184497603         0 
1405.008   0  tick 163198991         0 
1405.010   4  tick 171624340         0 
1405.932   1  tick 167497558         0 
1410.007   1  tick 113563141         0 
1410.007   3  tick 105628705         0 
1410.007   6  tick  78715596         0 
1410.007   7  tick 143308272         0 
1410.007   2  tick 125323224         0 
1410.008   0  tick  77658824         0 
1410.427   4  tick 111372727         0 
1410.687   5  tick  50608051         0 
1415.007   3  tick 170393903         0 
1415.007   1  tick 178491024         0 
1415.007   5  tick 178791960         0 
1415.007   2  tick 179877574         0 
1415.007   0  tick 162651357         0 
1415.007   4  tick 168013540         0 
1415.008   6  tick 163831620         0 
1415.008   7  tick 160035263         0 
1420.007   3  tick 163408443         0 
1420.007   1  tick 177496144         0 
1420.007   2  tick 182338974         0 
1420.007   6  tick 179580544         0 
1420.007   4  tick 138346319         0 
1420.007   5  tick 169870911         0 
1420.008   7  tick 146685981         0 
1420.009   0  tick 167747598         0 
1425.007   3  tick 209435671         0 
1425.007   2  tick 202192934         0 
1425.007   6  tick 228951177         0 
1425.007   0  tick 234016149         0 
1425.007   7  tick 223851763         0 
1425.007   4  tick 188706275         0 
1425.007   1  tick 216073550         0 
1425.008   5  tick 214366733         0 
1430.007   1  tick 221340433         0 
1430.007   5  tick 256432146         0 
1430.007   4  tick 249654451         0 
1430.007   6  tick 222621141         0 
1430.007   7  tick 236796822         0 
1430.007   2  tick 212076859         0 
1430.007   0  tick 237129470         0 
1430.008   3  tick 231575246         0 
1435.007   0  tick 185880929         0 
1435.007   1  tick 220697271         0 
1435.007   7  tick 204053572         0 
1435.007   2  tick 188307472         0 
1435.008   5  tick 208058413         0 
1436.921   3  tick 197733934         0 
1437.016   6  tick 213400184         0 
1438.237   4  tick 245028023         0 
1440.007   2  tick  69813006         0 
1440.007   3  tick 109604069         0 
1440.007   6  tick 124031269         0 
1440.007   1  tick  71739720         0 
1440.007   4  tick  52045830         0 
1440.007   7  tick  61612901         0 
1440.007   5  tick  74701163         0 
1440.008   0  tick 151622017         0 
1445.003   7  tick 144227873         0 
1445.007   2  tick 192034128         0 
1445.007   0  tick 173736148         0 
1445.007   4  tick 193658950         0 
1445.057   6  tick 154914801         0 
1445.938   3  tick 107343781         0 
1446.596   1  tick 113574602         0 
1446.697   5  tick 129215030         0 
1450.007   3  tick 132452415         0 
1450.007   1  tick 159762859         0 
1450.007   6  tick 261875950         0 
1450.007   2  tick 231784449         0 
1450.009   7  tick 242614608         0 
1450.157   4  tick 228210050         0 
1450.207   5  tick 133693423         0 
1450.996   0  tick 246562488         0 
1455.007   1  tick  73449457         0 
1455.007   4  tick  83282120         0 
1455.007   3  tick 204499407         0 
1455.008   5  tick 136101094         0 
1455.384   6  tick 102102994         0 
1455.388   0  tick  47699119         0 
1455.586   2  tick 120136312         0 
1455.596   7  tick  99182540         0 
1460.007   2  tick  49368754         0 
1460.007   4  tick 124458025         0 
1460.007   6  tick  63313516         0 
1460.007   1  tick  48302288         0 
1460.009   5  tick 133319927         0 
1460.559   0  tick  43537209         0 
1460.868   7  tick 102706666         0 
1461.013   3  tick 138453900         0 
1465.007   2  tick  59495290         0 
1465.007   1  tick  93210484         0 
1465.007   4  tick 150095763         0 
1465.008   0  tick 120955319         0 
1465.384   6  tick 109821749         0 
1465.470   5  tick 122608493         0 
1465.716   7  tick 118223726         0 
1465.740   3  tick 127411971         0 
1470.008   0  tick  15425457         0 
1470.008   4  tick  15929210         0 
1470.008   1  tick  15639476         0 
1470.008   2  tick  12171158         0 
1470.008   3  tick   6337356         0 
1470.008   7  tick  10806356         0 
1470.008   5  tick  10844946         0 
1470.010   6  tick   7115044         0 
1475.007   1  tick  60979932         0 
1475.007   3  tick  59306661         0 
1475.007   2  tick  21197509         0 
1475.007   0  tick  47410778         0 
1475.007   4  tick  54714084         0 
1475.007   7  tick  59342514         0 
