scheduler,timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
ule,2250,2,342.9,2295,42.1,446.7,335
ule,2250,3,292.2,2556,45.1,482.3,361.7
ule,2255,0,267.3,765.4,44.1,179.5,134.6
ule,2255,1,88.63,1412,45.23,257.7,193.3
ule,2255,2,345.5,2301,42.1,448.2,336.1
ule,2255,3,295.4,2564,44.98,484.1,363.1
ule,2260,0,267.8,766.8,44.1,179.8,134.8
ule,2260,1,90.26,1416,45.48,258.7,194
ule,2260,2,348.1,2307,42.23,449.5,337.1
ule,2260,3,298.3,2573,44.6,486,364.5
ule,2265,0,268.4,768.4,44.1,180.2,135.1
ule,2265,1,91.99,1420,45.48,259.6,194.7
ule,2265,2,350.7,2311,42.23,450.7,338
ule,2265,3,301.1,2583,44.48,488,366
ule,2270,0,269,770.1,44.1,180.5,135.4
ule,2270,1,93.66,1425,45.48,260.6,195.5
ule,2270,2,353.2,2316,42.1,451.8,338.9
ule,2270,3,304,2591,44.48,489.9,367.4
ule,2275,0,269.6,772,44.23,181,135.7
ule,2275,1,95.06,1429,45.48,261.6,196.2
ule,2275,2,355.8,2321,42.23,453.1,339.8
ule,2275,3,307,2599,44.1,491.7,368.8
ule,2280,0,270.4,774.2,44.1,181.4,136.1
ule,2280,1,96.44,1434,45.35,262.6,196.9
ule,2280,2,358.1,2326,42.23,454.4,340.8
ule,2280,3,310.3,2606,44.23,493.4,370.1
ule,2285,0,271.1,776.5,44.23,182,136.5
ule,2285,1,97.92,1438,45.35,263.6,197.7
ule,2285,2,360.3,2331,41.85,455.6,341.7
ule,2285,3,313.5,2613,44.48,495.2,371.4
ule,2290,0,271.9,778.8,44.23,182.5,136.9
ule,2290,1,99.45,1443,45.35,264.7,198.5
ule,2290,2,362.3,2337,41.85,456.8,342.6
ule,2290,3,316.8,2620,44.48,496.9,372.7
ule,2295,0,272.7,781,44.23,183,137.2
ule,2295,1,101.1,1448,45.35,265.7,199.3
ule,2295,2,364.3,2342,42.1,458,343.5
ule,2295,3,320,2627,44.35,498.6,373.9
ule,2300,0,273.4,783,44.35,183.5,137.6
ule,2300,1,102.6,1452,45.35,266.7,200
ule,2300,2,366.4,2346,41.85,459.1,344.3
ule,2300,3,323.2,2633,44.48,500.2,375.1
ule,2305,0,274.1,784.9,44.48,183.9,137.9
ule,2305,1,104.3,1456,45.48,267.6,200.7
ule,2305,2,368.5,2350,41.98,460.1,345.1
ule,2305,3,326.2,2639,44.48,501.7,376.3
ule,2310,0,274.8,786.7,44.48,184.3,138.2
ule,2310,1,105.9,1459,45.85,268.5,201.4
ule,2310,2,370.8,2353,41.73,461,345.7
ule,2310,3,329.2,2645,44.48,503.1,377.3
ule,2315,0,275.4,788.3,44.35,184.7,138.5
ule,2315,1,107.8,1462,45.73,269.2,201.9
ule,2315,2,373,2357,41.85,461.9,346.5
ule,2315,3,332.1,2650,44.48,504.4,378.3
ule,2320,0,276.1,789.7,44.48,185.1,138.8
ule,2320,1,109.6,1464,45.73,269.9,202.4
ule,2320,2,375.4,2360,41.73,462.8,347.1
ule,2320,3,334.7,2654,44.35,505.6,379.2
ule,2325,0,276.8,791,44.35,185.4,139
ule,2325,1,111.3,1466,45.73,270.4,202.8
ule,2325,2,377.7,2362,41.73,463.7,347.7
ule,2325,3,337.8,2658,44.48,506.7,380
ule,2330,0,277.3,792.2,44.35,185.7,139.2
ule,2330,1,112.8,1467,45.73,271,203.2
ule,2330,2,380.4,2365,41.98,464.5,348.4
ule,2330,3,340.5,2662,44.23,507.9,380.9
ule,2335,0,277.8,793.3,44.23,185.9,139.4
ule,2335,1,114.3,1469,45.6,271.5,203.6
ule,2335,2,383.4,2367,41.98,465.3,349
ule,2335,3,343.1,2668,43.98,509.1,381.8
ule,2340,0,278.4,794.4,44.1,186.1,139.6
ule,2340,1,115.8,1470,45.48,271.9,203.9
ule,2340,2,386.5,2369,42.23,466.2,349.7
ule,2340,3,345.4,2674,43.85,510.6,382.9
ule,2345,0,278.9,795.5,43.98,186.4,139.8
ule,2345,1,117.3,1472,45.35,272.4,204.3
ule,2345,2,389.6,2371,42.1,467.2,350.4
ule,2345,3,347.7,2681,43.85,512.2,384.1
ule,2350,0,279.4,796.7,43.98,186.7,140
ule,2350,1,118.7,1474,44.98,272.9,204.7
ule,2350,2,392.3,2375,42.1,468.3,351.2
ule,2350,3,350.5,2688,44.23,513.8,385.3
ule,2355,0,279.9,798,44.1,187,140.3
ule,2355,1,119.8,1476,44.98,273.5,205.2
ule,2355,2,395.1,2379,42.1,469.4,352
ule,2355,3,353.3,2695,44.23,515.5,386.6
ule,2360,0,280.5,799.3,44.1,187.3,140.5
ule,2360,1,121.2,1479,45.23,274.3,205.7
ule,2360,2,397.6,2383,42.1,470.5,352.9
ule,2360,3,356.2,2703,43.98,517.3,388
ule,2365,0,281,800.5,44.1,187.6,140.7
ule,2365,1,122.8,1482,45.23,275,206.3
ule,2365,2,400.4,2387,42.1,471.6,353.7
ule,2365,3,358.8,2712,43.85,519.2,389.4
ule,2370,0,281.7,802.1,44.1,188,141
ule,2370,1,124.4,1485,45.23,275.8,206.8
ule,2370,2,402.8,2392,41.85,472.8,354.6
ule,2370,3,361.7,2721,44.1,521.1,390.8
ule,2375,0,282.4,803.8,44.23,188.4,141.3
ule,2375,1,126.2,1488,45.35,276.6,207.5
ule,2375,2,404.9,2397,41.73,474,355.5
ule,2375,3,364.7,2728,44.48,522.9,392.2
ule,2380,0,283.3,805.8,44.23,188.9,141.7
ule,2380,1,127.8,1492,45.35,277.5,208.1
ule,2380,2,406.8,2403,41.48,475.2,356.4
ule,2380,3,368.2,2734,44.73,524.5,393.4
ule,2385,0,284.1,807.8,44.23,189.4,142
ule,2385,1,129.5,1496,45.35,278.5,208.8
ule,2385,2,408.8,2408,41.48,476.4,357.3
ule,2385,3,371.4,2741,44.73,526.2,394.6
ule,2390,0,285,809.9,44.23,189.9,142.4
ule,2390,1,131.4,1499,45.48,279.4,209.5
ule,2390,2,410.8,2413,41.48,477.5,358.1
ule,2390,3,374.3,2748,44.48,527.9,395.9
ule,2395,0,285.9,812.1,44.1,190.4,142.8
ule,2395,1,133.2,1503,45.48,280.4,210.3
ule,2395,2,412.9,2418,41.23,478.6,359
ule,2395,3,377.3,2755,44.73,529.6,397.2
ule,2400,0,286.8,814.3,44.1,190.9,143.1
ule,2400,1,134.7,1508,45.23,281.2,210.9
ule,2400,2,414.9,2423,41.23,479.8,359.9
ule,2400,3,380.5,2762,44.98,531.2,398.4
ule,2405,0,287.6,816.6,44.1,191.4,143.5
ule,2405,1,136.1,1512,45.23,282.2,211.6
ule,2405,2,416.6,2428,41.48,481,360.8
ule,2405,3,383.8,2767,44.73,532.7,399.5
ule,2410,0,288.5,818.9,44.1,191.9,143.9
ule,2410,1,137.6,1516,45.35,283.2,212.4
ule,2410,2,418.3,2433,41.6,482.2,361.6
ule,2410,3,387.2,2773,44.48,534.1,400.6
ule,2415,0,289.2,821.3,44.1,192.4,144.3
ule,2415,1,139,1521,45.35,284.2,213.2
ule,2415,2,419.8,2438,41.48,483.2,362.4
ule,2415,3,390.7,2779,44.48,535.6,401.7
ule,2420,0,290,823.7,43.98,193,144.7
ule,2420,1,140.5,1526,45.35,285.3,213.9
ule,2420,2,421.4,2443,41.48,484.3,363.2
ule,2420,3,394.1,2784,44.48,537.1,402.9
ule,2425,0,290.8,826.1,44.23,193.5,145.1
ule,2425,1,142.1,1530,45.48,286.3,214.7
ule,2425,2,423.1,2447,41.23,485.3,364
ule,2425,3,397.3,2790,44.23,538.6,404
ule,2430,0,291.6,828.3,44.1,194,145.5
ule,2430,1,143.6,1535,45.23,287.2,215.4
ule,2430,2,425.2,2451,41.48,486.3,364.7
ule,2430,3,400.4,2797,44.1,540.3,405.2
ule,2435,0,292.3,830.4,44.1,194.5,145.8
ule,2435,1,145.2,1539,45.48,288.2,216.2
ule,2435,2,427.4,2455,41.48,487.3,365.5
ule,2435,3,403.2,2805,43.85,542,406.5
ule,2440,0,293,832.3,44.1,194.9,146.2
ule,2440,1,146.9,1542,45.73,289.2,216.9
ule,2440,2,429.9,2458,41.48,488.2,366.1
ule,2440,3,405.8,2814,43.6,543.8,407.9
ule,2445,0,293.7,834,44.1,195.3,146.5
ule,2445,1,148.6,1546,45.73,290,217.5
ule,2445,2,432.7,2460,41.48,489,366.8
ule,2445,3,408,2824,43.6,545.9,409.4
ule,2450,0,294.3,835.3,43.98,195.6,146.7
ule,2450,1,150.3,1549,45.48,290.8,218.1
ule,2450,2,435.7,2462,41.35,489.9,367.4
ule,2450,3,410,2834,43.85,548.1,411
ule,2455,0,294.9,836.4,43.85,195.9,146.9
ule,2455,1,151.8,1552,45.48,291.5,218.6
ule,2455,2,438.7,2465,41.35,490.9,368.2
ule,2455,3,412.2,2845,43.85,550.1,412.6
ule,2460,0,295.4,837.3,43.85,196.1,147.1
ule,2460,1,153.2,1555,45.35,292.2,219.2
ule,2460,2,441.7,2469,41.35,492,369
ule,2460,3,414.7,2855,43.85,552.2,414.1
ule,2465,0,295.8,838.2,43.48,196.3,147.2
ule,2465,1,154.3,1558,45.23,292.9,219.6
ule,2465,2,444.5,2474,41.85,493.3,370
ule,2465,3,417.5,2864,43.85,554.2,415.7
ule,2470,0,296.2,839.1,43.48,196.5,147.4
ule,2470,1,155.4,1560,45.23,293.5,220.1
ule,2470,2,447.1,2480,41.6,494.7,371
ule,2470,3,420.7,2872,44.1,556.1,417.1
ule,2475,0,296.7,840,43.35,196.7,147.5
ule,2475,1,156.3,1563,44.98,294.1,220.6
ule,2475,2,449.2,2487,41.6,496.3,372.2
ule,2475,3,424.5,2878,44.35,557.8,418.4
ule,2480,0,297.1,840.9,43.35,196.9,147.7
ule,2480,1,157,1567,44.73,294.8,221.1
ule,2480,2,451.1,2495,41.6,498,373.5
ule,2480,3,428.8,2883,44.6,559.4,419.5
ule,2485,0,297.4,841.9,43.23,197.1,147.8
ule,2485,1,157.9,1570,44.6,295.5,221.6
ule,2485,2,395.5,2504,41.35,490.2,367.6
ule,2485,3,433.2,2887,44.85,560.9,420.7
ule,2490,0,297.8,842.9,43.23,197.3,148
ule,2490,1,158.6,1574,44.6,296.3,222.2
ule,2490,2,339.6,2514,41.35,482.5,361.9
ule,2490,3,438.1,2890,44.85,562.2,421.6
ule,2495,0,298.2,843.9,43.23,197.6,148.2
ule,2495,1,159.4,1579,44.48,297.1,222.8
ule,2495,2,283.7,2523,41.35,474.7,356
ule,2495,3,385.7,2893,44.85,554,415.5
ule,2500,0,298.6,844.9,43.23,197.8,148.3
ule,2500,1,160.2,1583,44.48,297.9,223.5
ule,2500,2,227.8,2532,41.35,466.9,350.2
ule,2500,3,333.3,2896,44.85,545.7,409.3
ule,2505,0,298.9,845.8,43.35,198,148.5
ule,2505,1,160.9,1587,44.73,298.7,224.1
ule,2505,2,172,2542,40.98,459.1,344.3
ule,2505,3,280.7,2900,44.85,537.5,403.2
ule,2510,0,299.3,846.9,43.6,198.3,148.7
ule,2510,1,161.9,1591,44.98,299.6,224.7
ule,2510,2,116.2,2550,40.98,451.2,338.4
ule,2510,3,227.9,2904,44.73,529.4,397.1
ule,2515,0,299.7,848.3,43.73,198.6,149
ule,2515,1,162.9,1595,44.85,300.5,225.4
ule,2515,2,60.54,2558,40.98,443.2,332.4
ule,2515,3,174.9,2909,44.73,521.4,391
ule,2520,0,300.3,849.9,43.73,199,149.2
ule,2520,1,164.1,1599,44.98,301.4,226
ule,2520,2,4.978,2564,40.98,435,326.3
ule,2520,3,121.5,2914,44.73,513.4,385
ule,2525,0,300.8,851.7,43.85,199.4,149.6
ule,2525,1,165.2,1604,45.1,302.3,226.7
ule,2525,2,6.532,2571,40.98,436.4,327.3
ule,2525,3,68.4,2919,44.73,505.3,379
ule,2530,0,301.5,853.7,43.98,199.9,149.9
ule,2530,1,166.4,1608,45.23,303.3,227.4
ule,2530,2,8.213,2577,40.98,437.7,328.3
ule,2530,3,14.98,2924,44.73,497.3,372.9
ule,2535,0,302.2,855.8,44.1,200.3,150.3
ule,2535,1,167.8,1612,45.35,304.1,228.1
ule,2535,2,10.07,2583,40.98,439,329.2
ule,2535,3,18.48,2930,44.73,498.8,374.1
ule,2540,0,302.9,858,44.1,200.8,150.6
ule,2540,1,169.3,1616,45.48,305.2,228.9
ule,2540,2,11.96,2587,40.98,440,330
ule,2540,3,21.74,2936,44.73,500.4,375.3
ule,2545,0,303.6,860.1,44.1,201.3,151
ule,2545,1,170.8,1621,45.23,306.1,229.6
ule,2545,2,13.89,2592,41.1,441.2,330.9
ule,2545,3,25.03,2942,44.98,502,376.5
ule,2550,0,304.3,862,43.85,201.7,151.3
ule,2550,1,172.2,1625,45.1,307,230.3
ule,2550,2,15.75,2597,41.1,442.4,331.8
ule,2550,3,28.51,2947,45.1,503.5,377.6
ule,2555,0,304.9,863.7,43.73,202.1,151.5
ule,2555,1,173.3,1629,45.1,307.9,230.9
ule,2555,2,17.49,2604,41.1,443.8,332.8
ule,2555,3,32.31,2952,45.1,504.9,378.7
ule,2560,0,305.5,865.1,43.73,202.4,151.8
ule,2560,1,174.4,1632,44.98,308.6,231.4
ule,2560,2,19.64,2610,41.35,445.2,333.9
ule,2560,3,35.84,2958,44.85,506.4,379.8
ule,2565,0,305.9,866.2,43.6,202.6,152
ule,2565,1,175.3,1635,44.98,309.2,231.9
ule,2565,2,22.32,2616,41.6,446.7,335
ule,2565,3,39.03,2965,44.6,508.1,381.1
ule,2570,0,306.3,867.2,43.6,202.9,152.1
ule,2570,1,176.4,1637,44.98,309.8,232.3
ule,2570,2,25.21,2622,41.85,448.2,336.1
ule,2570,3,41.94,2973,44.35,509.9,382.4
ule,2575,0,306.7,868,43.6,203,152.3
ule,2575,1,177.5,1639,45.23,310.3,232.7
ule,2575,2,28.36,2627,41.85,449.6,337.2
ule,2575,3,44.62,2982,44.1,511.8,383.8
ule,2580,0,307,868.7,43.6,203.2,152.4
ule,2580,1,178.5,1640,45.1,310.7,233
ule,2580,2,31.45,2633,41.85,451,338.3
ule,2580,3,47.59,2991,44.1,513.7,385.3
ule,2585,0,307.2,869.5,43.48,203.4,152.5
ule,2585,1,179.3,1642,44.98,311,233.3
ule,2585,2,34.21,2640,41.85,452.7,339.5
ule,2585,3,51.01,2998,44.1,515.5,386.7
ule,2590,0,307.5,870.2,43.48,203.5,152.7
ule,2590,1,180.1,1643,44.85,311.4,233.5
ule,2590,2,37.07,2647,41.85,454.3,340.7
ule,2590,3,54.3,3006,44.1,517.4,388
ule,2595,0,307.8,871,43.48,203.7,152.8
ule,2595,1,181,1645,44.85,311.9,233.9
ule,2595,2,40.04,2653,42.1,455.8,341.9
ule,2595,3,57.41,3014,43.85,519.2,389.4
ule,2600,0,308.1,871.8,43.48,203.9,152.9
ule,2600,1,182.3,1648,44.85,312.5,234.3
ule,2600,2,42.68,2659,41.85,457.3,342.9
ule,2600,3,60.49,3022,43.98,521,390.8
ule,2605,0,308.4,872.6,43.48,204.1,153.1
ule,2605,1,183.7,1650,44.85,313.1,234.8
ule,2605,2,45.07,2666,41.98,458.9,344.1
ule,2605,3,63.83,3028,43.98,522.7,392
ule,2610,0,308.7,873.4,43.48,204.3,153.2
ule,2610,1,184.8,1652,44.98,313.7,235.2
ule,2610,2,47.6,2673,41.73,460.4,345.3
ule,2610,3,67.2,3035,43.98,524.4,393.3
ule,2615,0,309.1,874.3,43.48,204.5,153.4
ule,2615,1,185.8,1655,44.73,314.3,235.7
ule,2615,2,49.85,2681,41.73,462,346.5
ule,2615,3,70.95,3041,44.23,526,394.5
ule,2620,0,309.5,875.4,43.6,204.8,153.6
ule,2620,1,187.1,1658,44.85,315,236.3
ule,2620,2,52.23,2687,41.73,463.6,347.7
ule,2620,3,74.37,3047,44.23,527.6,395.7
ule,2625,0,310,876.9,43.73,205.1,153.8
ule,2625,1,188.5,1661,45.23,315.9,236.9
ule,2625,2,54.81,2693,41.73,464.9,348.7
ule,2625,3,77.49,3054,43.98,529.3,397
ule,2630,0,310.6,878.5,43.85,205.5,154.1
ule,2630,1,190.1,1665,45.23,316.7,237.5
ule,2630,2,57.34,2698,41.6,466.2,349.6
ule,2630,3,80.37,3062,43.85,531,398.3
ule,2635,0,311.3,880.4,43.98,205.9,154.5
ule,2635,1,191.8,1668,45.35,317.5,238.1
ule,2635,2,59.81,2703,41.35,467.4,350.5
ule,2635,3,83.24,3069,43.98,532.8,399.6
ule,2640,0,312,882.6,44.1,206.5,154.8
ule,2640,1,193.2,1671,45.35,318.3,238.7
ule,2640,2,62.23,2708,41.48,468.7,351.5
ule,2640,3,86.38,3076,43.85,534.4,400.8
ule,2645,0,312.8,885,44.35,207,155.3
ule,2645,1,194.7,1675,45.35,319.2,239.4
ule,2645,2,64.42,2713,41.23,469.8,352.3
ule,2645,3,89.5,3083,43.85,536.1,402.1
ule,2650,0,313.8,887.6,44.35,207.6,155.7
ule,2650,1,196.3,1679,45.23,320.1,240.1
ule,2650,2,66.28,2718,41.23,470.9,353.2
ule,2650,3,92.78,3089,44.1,537.7,403.3
ule,2655,0,314.8,890.4,44.48,208.3,156.2
ule,2655,1,197.9,1683,45.35,321.1,240.8
ule,2655,2,68.06,2723,41.23,472,354
ule,2655,3,95.95,3095,43.85,539.2,404.4
ule,2660,0,315.8,893.3,44.48,208.9,156.7
ule,2660,1,199.5,1687,45.35,322,241.5
ule,2660,2,69.8,2728,41.23,473.1,354.8
ule,2660,3,99.09,3101,43.85,540.7,405.5
ule,2665,0,316.8,896,44.48,209.5,157.2
ule,2665,1,201.1,1691,45.1,322.9,242.2
ule,2665,2,71.46,2732,41.23,474.2,355.6
ule,2665,3,102.1,3107,44.1,542.2,406.7
ule,2670,0,317.7,898.6,44.6,210.2,157.6
ule,2670,1,202.7,1695,45.23,323.8,242.8
ule,2670,2,73.23,2736,41.35,475.2,356.4
ule,2670,3,105.1,3113,43.98,543.7,407.8
ule,2675,0,318.6,901.1,44.6,210.7,158
ule,2675,1,204.4,1699,45.35,324.8,243.6
ule,2675,2,74.97,2740,41.35,476.1,357
ule,2675,3,108,3119,43.85,545.2,408.9
ule,2680,0,319.6,903.4,44.48,211.3,158.4
ule,2680,1,206,1703,45.35,325.7,244.3
ule,2680,2,76.68,2743,41.23,476.9,357.7
ule,2680,3,110.8,3126,44.1,546.7,410.1
ule,2685,0,320.5,905.9,44.35,211.8,158.8
ule,2685,1,207.6,1707,45.35,326.6,245
ule,2685,2,78.38,2747,41.35,477.8,358.3
ule,2685,3,113.8,3131,44.1,548.2,411.1
ule,2690,0,321.2,908.3,44.23,212.3,159.2
ule,2690,1,209.2,1710,45.23,327.5,245.6
ule,2690,2,80.04,2751,41.35,478.7,359
ule,2690,3,116.9,3137,44.1,549.6,412.2
ule,2695,0,322,910.6,44.1,212.8,159.6
ule,2695,1,210.6,1714,45.35,328.3,246.2
ule,2695,2,81.96,2755,41.35,479.7,359.8
ule,2695,3,120,3142,44.1,551,413.3
ule,2700,0,322.7,912.6,43.98,213.2,159.9
ule,2700,1,212,1717,45.23,329.1,246.8
ule,2700,2,83.77,2760,41.35,480.8,360.6
ule,2700,3,123.5,3147,44.1,552.4,414.3
ule,2705,0,323.4,914.5,43.98,213.6,160.2
ule,2705,1,213.2,1721,45.48,329.9,247.4
ule,2705,2,85.9,2764,41.23,481.9,361.4
ule,2705,3,126.7,3152,43.85,553.8,415.3
ule,2710,0,324,916.2,43.73,214,160.5
ule,2710,1,214.2,1724,45.35,330.6,247.9
ule,2710,2,87.83,2770,41.23,483.1,362.4
ule,2710,3,130.5,3157,44.1,555.2,416.4
ule,2715,0,324.6,917.8,43.73,214.4,160.8
ule,2715,1,215.2,1727,45.23,331.3,248.5
ule,2715,2,89.68,2776,41.23,484.5,363.3
ule,2715,3,134.5,3161,44.35,556.6,417.5
ule,2720,0,325.1,919.2,43.73,214.7,161
ule,2720,1,215.9,1731,45.23,332,249
ule,2720,2,91.47,2783,41.23,485.9,364.4
ule,2720,3,138.8,3164,44.35,557.9,418.4
ule,2725,0,325.5,920.3,43.6,214.9,161.2
ule,2725,1,216.6,1734,45.35,332.7,249.5
ule,2725,2,93.67,2789,41.1,487.4,365.5
ule,2725,3,142.8,3168,44.35,559.2,419.4
ule,2730,0,325.9,921.2,43.6,215.1,161.3
ule,2730,1,217.2,1737,45.35,333.3,250
ule,2730,2,96.18,2795,41.35,488.8,366.6
ule,2730,3,146.6,3173,44.1,560.7,420.5
ule,2735,0,326.3,922,43.48,215.3,161.5
ule,2735,1,217.8,1740,44.98,333.8,250.3
ule,2735,2,98.79,2801,41.6,490.2,367.6
ule,2735,3,150.1,3179,44.1,562.3,421.7
ule,2740,0,326.6,922.7,43.48,215.5,161.6
ule,2740,1,218.6,1742,44.98,334.3,250.7
ule,2740,2,101.6,2805,41.48,491.4,368.5
ule,2740,3,153.1,3187,43.85,564,423
ule,2745,0,327,923.4,43.35,215.6,161.7
ule,2745,1,219.4,1745,44.6,334.8,251.1
ule,2745,2,104.3,2810,41.85,492.6,369.5
ule,2745,3,156.1,3194,43.85,565.7,424.2
ule,2750,0,327.3,924.1,43.48,215.8,161.9
ule,2750,1,220.5,1747,44.73,335.3,251.5
ule,2750,2,107.3,2813,42.1,493.8,370.3
ule,2750,3,158.5,3203,43.6,567.5,425.6
ule,2755,0,327.6,924.8,43.35,216,162
ule,2755,1,221.5,1748,44.98,335.8,251.9
ule,2755,2,110.9,2816,42.1,494.8,371.1
ule,2755,3,160.3,3213,43.35,569.5,427.1
ule,2760,0,328,925.5,43.48,216.2,162.1
ule,2760,1,222.7,1750,44.85,336.2,252.2
ule,2760,2,114.9,2817,42.23,495.7,371.7
ule,2760,3,161.5,3225,43.1,571.6,428.7
ule,2765,0,328.3,926.2,43.48,216.3,162.3
ule,2765,1,224,1751,44.6,336.6,252.4
ule,2765,2,118.7,2818,42.1,496.5,372.4
ule,2765,3,162.9,3237,43.35,573.8,430.4
ule,2770,0,328.6,927,43.6,216.5,162.4
ule,2770,1,225.3,1752,44.73,337,252.8
ule,2770,2,122.1,2820,41.98,497.4,373.1
ule,2770,3,164.6,3248,43.35,575.9,432
ule,2775,0,329,927.8,43.6,216.7,162.5
ule,2775,1,226.5,1755,44.73,337.6,253.2
ule,2775,2,125.1,2823,41.73,498.4,373.8
ule,2775,3,166.9,3257,43.6,577.9,433.4
ule,2780,0,329.3,928.6,43.6,216.9,162.7
ule,2780,1,227.6,1757,44.73,338.2,253.7
ule,2780,2,127.9,2828,41.85,499.6,374.7
ule,2780,3,169.7,3265,43.85,579.7,434.8
ule,2785,0,329.6,929.4,43.6,217.1,162.8
ule,2785,1,228.5,1760,44.73,338.9,254.1
ule,2785,2,130.4,2833,41.6,500.8,375.6
ule,2785,3,173.1,3271,44.1,581.4,436
ule,2790,0,329.9,930.2,43.6,217.3,163
ule,2790,1,229.3,1764,44.73,339.6,254.7
ule,2790,2,132.4,2839,41.35,502.2,376.6
ule,2790,3,177.1,3276,44.35,582.9,437.1
ule,2795,0,330.2,931.1,43.6,217.5,163.1
ule,2795,1,230.2,1767,44.73,340.4,255.3
ule,2795,2,134.4,2845,41.35,503.5,377.6
ule,2795,3,181.2,3281,44.35,584.4,438.3
ule,2800,0,330.5,931.9,43.35,217.6,163.2
ule,2800,1,231.1,1771,44.85,341.1,255.9
ule,2800,2,136,2853,41.23,505,378.8
ule,2800,3,185.7,3284,44.6,585.7,439.3
ule,2805,0,330.8,932.7,43.6,217.9,163.4
ule,2805,1,232.1,1774,45.23,342,256.5
ule,2805,2,137.6,2861,41.1,506.6,379.9
ule,2805,3,190.1,3288,44.35,587.1,440.3
ule,2810,0,331.1,933.6,43.6,218.1,163.5
ule,2810,1,233.3,1778,45.23,342.8,257.1
ule,2810,2,139.1,2868,40.98,508.1,381.1
ule,2810,3,194.3,3292,44.6,588.5,441.3
ule,2815,0,331.4,934.4,43.6,218.2,163.7
ule,2815,1,234.6,1781,45.23,343.5,257.6
ule,2815,2,141.2,2875,41.23,509.6,382.2
ule,2815,3,198,3298,44.48,590,442.5
ule,2820,0,331.7,935.2,43.6,218.4,163.8
ule,2820,1,235.9,1784,45.23,344.2,258.1
ule,2820,2,143.3,2882,41.35,511.1,383.3
ule,2820,3,201.5,3304,44.48,591.6,443.7
ule,2825,0,332,936.1,43.6,218.6,164
ule,2825,1,237.3,1786,45.35,344.8,258.6
ule,2825,2,145.6,2888,41.23,512.5,384.4
ule,2825,3,204.8,3310,44.48,593.3,445
ule,2830,0,332.4,937,43.48,218.8,164.1
ule,2830,1,238.8,1789,45.23,345.5,259.1
ule,2830,2,148,2895,41.23,514,385.5
ule,2830,3,207.7,3317,44.48,594.9,446.2
ule,2835,0,332.6,937.9,43.48,219,164.3
ule,2835,1,240.2,1791,44.85,346.1,259.5
ule,2835,2,150,2904,41.23,515.8,386.8
ule,2835,3,211.2,3323,44.73,596.4,447.3
ule,2840,0,332.9,938.9,43.48,219.2,164.4
ule,2840,1,241.5,1794,44.73,346.7,260
ule,2840,2,152.1,2912,41.23,517.6,388.2
ule,2840,3,214.8,3328,44.73,597.9,448.4
ule,2845,0,333.2,939.8,43.23,219.4,164.5
ule,2845,1,242.5,1798,44.48,347.5,260.6
ule,2845,2,153.8,2922,41.35,519.5,389.6
ule,2845,3,218.9,3331,44.98,599.2,449.4
ule,2850,0,333.5,940.7,43.23,219.6,164.7
ule,2850,1,243.5,1801,44.73,348.3,261.2
ule,2850,2,155.9,2930,41.35,521.2,390.9
ule,2850,3,222.8,3337,44.73,600.7,450.6
ule,2855,0,333.8,941.7,43.23,219.8,164.8
ule,2855,1,244.5,1806,44.73,349.2,261.9
ule,2855,2,157.6,2939,41.23,523,392.3
ule,2855,3,227.2,3341,44.85,602.1,451.6
ule,2860,0,334.1,942.7,43.23,220,165
ule,2860,1,245.5,1812,44.85,350.3,262.7
ule,2860,2,159.1,2948,41.1,524.7,393.5
ule,2860,3,231.9,3344,44.98,603.5,452.6
ule,2865,0,334.4,943.8,43.23,220.2,165.2
ule,2865,1,246.4,1818,44.85,351.5,263.7
ule,2865,2,160.5,2958,41.23,526.5,394.9
ule,2865,3,236.8,3347,45.1,604.8,453.6
ule,2870,0,334.7,944.7,43.23,220.4,165.3
ule,2870,1,247.2,1824,44.98,352.8,264.6
ule,2870,2,161.8,2967,41.23,528.4,396.3
ule,2870,3,241.9,3350,45.1,606.1,454.6
ule,2875,0,334.9,945.7,43.23,220.6,165.5
ule,2875,1,248.2,1831,45.1,354,265.5
ule,2875,2,163.3,2976,41.23,530,397.5
ule,2875,3,246.8,3353,45.1,607.5,455.7
ule,2880,0,335.2,946.7,43.35,220.9,165.7
ule,2880,1,249.2,1837,45.23,355.2,266.4
ule,2880,2,165.2,2982,41.6,531.5,398.6
ule,2880,3,251.2,3358,44.85,608.9,456.7
ule,2885,0,335.5,947.8,43.48,221.1,165.8
ule,2885,1,250.4,1842,45.35,356.2,267.2
ule,2885,2,167.4,2988,41.85,532.8,399.6
ule,2885,3,255.1,3362,44.6,610.3,457.8
ule,2890,0,336,948.9,43.6,221.4,166.1
ule,2890,1,251.6,1846,45.1,357.2,267.9
ule,2890,2,169.5,2993,42.23,534.2,400.6
ule,2890,3,259,3365,44.6,611.5,458.6
ule,2895,0,336.4,950.1,43.73,221.7,166.3
ule,2895,1,253.1,1850,45.6,358.1,268.6
ule,2895,2,171.8,2998,42.1,535.3,401.5
ule,2895,3,262.5,3369,44.35,612.7,459.5
ule,2900,0,336.9,951.1,43.85,222,166.5
ule,2900,1,254.7,1852,45.6,358.8,269.1
ule,2900,2,174.1,3002,42.1,536.4,402.3
ule,2900,3,265.9,3373,44.35,613.8,460.4
ule,2905,0,337.3,952.1,43.85,222.2,166.7
