scheduler,timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
tas,4150,1,170,6409,44.48,1104,827.9
tas,4150,2,272.1,7011,41.1,1221,915.5
tas,4150,3,372.3,7370,42.98,1298,973.2
tas,4155,0,135.3,2306,43.35,414.2,310.6
tas,4155,1,172,6416,44.48,1105,829.1
tas,4155,2,274.6,7018,41.1,1222,916.7
tas,4155,3,374.4,7380,43.1,1300,974.7
tas,4160,0,136.4,2309,43.35,414.9,311.2
tas,4160,1,174.2,6423,44.48,1107,830.2
tas,4160,2,277.1,7025,41.1,1224,917.9
tas,4160,3,376.4,7390,43.1,1302,976.1
tas,4165,0,137.5,2313,43.48,415.6,311.7
tas,4165,1,176.2,6430,44.6,1108,831.4
tas,4165,2,279.8,7031,40.98,1225,919
tas,4165,3,378.2,7400,43.23,1303,977.6
tas,4170,0,138.5,2315,43.48,416.2,312.2
tas,4170,1,178.4,6437,44.6,1110,832.5
tas,4170,2,282.4,7038,40.85,1227,920.2
tas,4170,3,380.1,7409,43.23,1305,979.1
tas,4175,0,139.5,2318,43.48,416.9,312.6
tas,4175,1,180.7,6444,44.6,1111,833.6
tas,4175,2,284.8,7046,40.85,1229,921.4
tas,4175,3,382.3,7419,43.23,1307,980.6
tas,4180,0,140.5,2321,43.35,417.5,313.1
tas,4180,1,183,6450,44.48,1113,834.7
tas,4180,2,287,7053,40.73,1230,922.6
tas,4180,3,384.4,7428,43.48,1309,982
tas,4185,0,141.6,2324,43.48,418.1,313.6
tas,4185,1,185.3,6457,44.6,1114,835.9
tas,4185,2,289.3,7061,40.73,1232,923.9
tas,4185,3,386.5,7437,43.35,1311,983.4
tas,4190,0,142.6,2326,43.48,418.7,314.1
tas,4190,1,187.4,6464,44.85,1116,837.1
tas,4190,2,291.6,7069,40.73,1234,925.2
tas,4190,3,388.8,7446,43.1,1313,984.7
tas,4195,0,143.7,2329,43.48,419.3,314.5
tas,4195,1,189.8,6471,45.1,1118,838.2
tas,4195,2,293.9,7077,40.6,1235,926.5
tas,4195,3,390.8,7455,42.6,1315,986.1
tas,4200,0,144.6,2331,43.48,419.9,314.9
tas,4200,1,192.1,6478,44.98,1119,839.4
tas,4200,2,296.1,7086,40.6,1237,927.8
tas,4200,3,393.2,7464,42.6,1317,987.5
tas,4205,0,145.5,2334,43.23,420.4,315.3
tas,4205,1,194.2,6485,44.85,1121,840.5
tas,4205,2,297.8,7095,40.48,1239,929.2
tas,4205,3,396.1,7471,42.85,1318,988.8
tas,4210,0,146.3,2336,43.23,420.9,315.7
tas,4210,1,196.3,6493,44.6,1122,841.7
tas,4210,2,299.5,7105,40.73,1241,930.6
tas,4210,3,399.1,7479,42.85,1320,990.1
tas,4215,0,147,2338,43.35,421.4,316
tas,4215,1,198.8,6500,44.6,1124,842.9
tas,4215,2,301.2,7115,40.6,1243,932
tas,4215,3,401.7,7487,42.73,1322,991.4
tas,4220,0,147.6,2340,43.35,421.8,316.3
tas,4220,1,201.3,6507,44.6,1125,844.1
tas,4220,2,303.1,7124,40.98,1245,933.5
tas,4220,3,404.1,7495,42.48,1324,992.7
tas,4225,0,148.2,2341,43.23,422.1,316.6
tas,4225,1,203.7,6514,44.48,1127,845.3
tas,4225,2,305.1,7133,40.98,1247,934.9
tas,4225,3,406.6,7503,42.6,1325,994
tas,4230,0,148.7,2343,43.23,422.4,316.8
tas,4230,1,206.4,6521,44.48,1129,846.5
tas,4230,2,307.3,7142,41.1,1248,936.3
tas,4230,3,408.7,7512,42.6,1327,995.4
tas,4235,0,149.2,2344,43.35,422.8,317.1
tas,4235,1,209,6528,44.48,1130,847.7
tas,4235,2,309.5,7151,41.1,1250,937.6
tas,4235,3,410.9,7520,42.6,1329,996.7
tas,4240,0,149.7,2346,43.35,423.2,317.4
tas,4240,1,211.9,6534,44.6,1132,848.8
tas,4240,2,311.7,7159,41.1,1252,939
tas,4240,3,412.7,7529,42.6,1331,998.1
tas,4245,0,150.2,2348,43.48,423.6,317.7
tas,4245,1,215,6539,44.73,1133,849.9
tas,4245,2,314.2,7167,41.35,1254,940.3
tas,4245,3,414,7540,42.35,1333,999.5
tas,4250,0,150.8,2350,43.48,424,318
tas,4250,1,218.4,6544,44.73,1135,850.9
tas,4250,2,316.5,7176,41.48,1256,941.7
tas,4250,3,415.2,7551,42.23,1335,1001
tas,4255,0,151.4,2352,43.35,424.5,318.3
tas,4255,1,221.4,6550,44.73,1136,852
tas,4255,2,319.1,7183,41.6,1257,943
tas,4255,3,416.5,7561,42.35,1337,1003
tas,4260,0,151.9,2354,43.48,424.9,318.7
tas,4260,1,224.5,6556,44.98,1138,853.1
tas,4260,2,321.5,7192,41.23,1259,944.3
tas,4260,3,417.9,7573,42.35,1339,1004
tas,4265,0,152.4,2356,43.6,425.3,319
tas,4265,1,227.9,6561,45.23,1139,854.3
tas,4265,2,323.9,7200,41.35,1261,945.6
tas,4265,3,419.1,7584,41.98,1341,1006
tas,4270,0,152.8,2358,43.6,425.7,319.3
tas,4270,1,231,6567,45.23,1141,855.4
tas,4270,2,326.5,7207,41.23,1263,946.9
tas,4270,3,420.2,7596,41.85,1343,1007
tas,4275,0,153.3,2360,43.48,426.1,319.6
tas,4275,1,233.8,6574,44.98,1142,856.6
tas,4275,2,329.1,7215,41.23,1264,948.2
tas,4275,3,421.9,7606,42.23,1345,1009
tas,4280,0,153.6,2361,43.48,426.4,319.8
tas,4280,1,236.4,6582,44.98,1144,857.9
tas,4280,2,332,7222,41.23,1266,949.5
tas,4280,3,423.3,7618,41.98,1347,1010
tas,4285,0,154,2363,43.35,426.7,320.1
tas,4285,1,238.9,6590,44.85,1146,859.2
tas,4285,2,334.6,7230,40.98,1268,950.7
tas,4285,3,425.3,7628,42.1,1349,1012
tas,4290,0,154.4,2365,43.6,427.1,320.3
tas,4290,1,240.9,6600,44.85,1148,860.7
tas,4290,2,337.3,7238,40.6,1269,952
tas,4290,3,427.7,7638,42.23,1351,1013
tas,4295,0,154.9,2366,43.6,427.5,320.6
tas,4295,1,243.2,6609,45.1,1150,862.2
tas,4295,2,339.9,7246,40.23,1271,953.3
tas,4295,3,430.1,7648,42.1,1353,1015
tas,4300,0,155.5,2368,43.48,427.9,320.9
tas,4300,1,245.3,6619,44.85,1151,863.6
tas,4300,2,342.4,7255,40.6,1273,954.7
tas,4300,3,432.7,7656,42.1,1355,1016
tas,4305,0,156.2,2370,43.35,428.3,321.2
tas,4305,1,247.3,6628,44.6,1153,865
tas,4305,2,344.8,7263,40.85,1275,956.1
tas,4305,3,435.3,7665,42.1,1357,1018
tas,4310,0,156.9,2372,43.35,428.8,321.6
tas,4310,1,249.8,6637,44.6,1155,866.4
tas,4310,2,346.8,7272,40.85,1277,957.4
tas,4310,3,438.1,7675,42.1,1359,1019
tas,4315,0,157.7,2375,43.35,429.3,322
tas,4315,1,252.2,6645,44.6,1157,867.7
tas,4315,2,348.8,7280,40.85,1278,958.8
tas,4315,3,440.8,7684,42.1,1361,1021
tas,4320,0,158.5,2377,43.35,429.8,322.3
tas,4320,1,254.7,6651,44.6,1158,868.8
tas,4320,2,350.9,7289,41.23,1280,960.1
tas,4320,3,443.5,7694,41.98,1363,1022
tas,4325,0,159.2,2379,43.35,430.2,322.7
tas,4325,1,257.1,6657,44.6,1160,869.9
tas,4325,2,353.6,7296,41.6,1282,961.4
tas,4325,3,445.5,7704,41.73,1365,1024
tas,4330,0,159.9,2380,43.1,430.6,322.9
tas,4330,1,259.7,6661,44.6,1161,870.7
tas,4330,2,356.4,7302,41.98,1283,962.5
tas,4330,3,447.1,7715,41.6,1367,1025
tas,4335,0,160.5,2382,43.1,431,323.2
tas,4335,1,262.5,6665,44.6,1162,871.6
tas,4335,2,359.1,7308,41.98,1285,963.6
tas,4335,3,448.7,7725,41.6,1369,1027
tas,4340,0,161.1,2384,43.1,431.3,323.5
tas,4340,1,265.4,6669,44.85,1163,872.4
tas,4340,2,361.8,7314,41.6,1286,964.7
tas,4340,3,450,7734,41.48,1371,1028
tas,4345,0,161.6,2385,43.1,431.7,323.8
tas,4345,1,268.4,6672,44.85,1164,873.1
tas,4345,2,364.4,7320,41.23,1288,965.7
tas,4345,3,451.5,7743,41.85,1373,1030
tas,4350,0,162.1,2387,43.23,432,324
tas,4350,1,271.7,6675,44.85,1165,873.9
tas,4350,2,366.8,7326,41.23,1289,966.8
tas,4350,3,453,7750,41.85,1374,1031
tas,4355,0,162.5,2388,43.1,432.3,324.2
tas,4355,1,275.1,6677,44.73,1166,874.6
tas,4355,2,369.6,7332,41.6,1291,967.9
tas,4355,3,453.9,7760,41.6,1376,1032
tas,4360,0,162.9,2389,43.1,432.6,324.4
tas,4360,1,278.4,6679,44.85,1167,875.3
tas,4360,2,372.4,7338,41.35,1292,969
tas,4360,3,397.5,7771,41.73,1368,1026
tas,4365,0,163.3,2391,42.98,432.8,324.6
tas,4365,1,281.6,6681,44.73,1168,875.9
tas,4365,2,375.1,7344,41.35,1293,970.1
tas,4365,3,341.2,7785,41.85,1361,1021
tas,4370,0,163.7,2392,42.85,433.1,324.8
tas,4370,1,284.6,6682,44.98,1169,876.5
tas,4370,2,377.9,7350,40.98,1295,971.1
tas,4370,3,284.9,7801,41.98,1355,1016
tas,4375,0,164.2,2393,42.73,433.3,325
tas,4375,1,287.1,6685,44.73,1169,877
tas,4375,2,380.7,7357,40.85,1296,972.4
tas,4375,3,229.1,7817,42.35,1348,1011
tas,4380,0,164.6,2394,42.6,433.5,325.1
tas,4380,1,289.3,6686,44.73,1170,877.5
tas,4380,2,383.8,7364,40.85,1298,973.6
tas,4380,3,173.3,7835,42.48,1342,1006
tas,4385,0,165,2395,42.6,433.7,325.3
tas,4385,1,291.1,6689,44.85,1171,878.1
tas,4385,2,386.9,7372,40.85,1300,975
tas,4385,3,117.9,7853,42.48,1336,1002
tas,4390,0,165.4,2396,42.48,433.9,325.4
tas,4390,1,293,6692,44.85,1172,878.7
tas,4390,2,390.7,7378,41.1,1302,976.3
tas,4390,3,62.34,7873,42.6,1330,997.2
tas,4395,0,165.8,2397,42.6,434.2,325.6
tas,4395,1,294.5,6696,44.98,1173,879.5
tas,4395,2,394.2,7386,40.85,1304,977.6
tas,4395,3,7.48,7890,42.98,1323,992.6
tas,4400,0,166.2,2398,42.6,434.4,325.8
tas,4400,1,296.5,6702,45.1,1174,880.4
tas,4400,2,397.7,7394,40.85,1305,979
tas,4400,3,9.858,7907,42.85,1327,995
tas,4405,0,166.6,2399,42.73,434.6,326
tas,4405,1,298.9,6708,45.23,1175,881.5
tas,4405,2,400.8,7403,40.85,1307,980.6
tas,4405,3,12.55,7922,42.98,1330,997.1
tas,4410,0,167,2400,42.85,434.9,326.2
tas,4410,1,301.5,6715,44.98,1177,882.6
tas,4410,2,404,7413,41.23,1310,982.2
tas,4410,3,15.21,7935,42.98,1332,999.1
tas,4415,0,167.3,2401,42.98,435.2,326.4
tas,4415,1,304.8,6721,45.35,1178,883.8
tas,4415,2,407.6,7421,41.48,1312,983.8
tas,4415,3,17.25,7950,42.73,1335,1001
tas,4420,0,167.6,2402,43.1,435.4,326.6
tas,4420,1,308.2,6728,45.23,1180,885.2
tas,4420,2,410.8,7431,41.48,1314,985.4
tas,4420,3,19.93,7963,43.1,1338,1003
tas,4425,0,167.9,2403,43.23,435.7,326.8
tas,4425,1,311.4,6737,45.1,1182,886.7
tas,4425,2,414.5,7439,41.85,1316,986.9
tas,4425,3,22.36,7976,42.98,1340,1005
tas,4430,0,168.2,2404,43.35,435.9,327
tas,4430,1,314.6,6745,45.1,1184,888.1
tas,4430,2,418,7447,41.85,1318,988.4
tas,4430,3,24.76,7989,42.98,1343,1007
tas,4435,0,168.5,2405,43.35,436.2,327.1
tas,4435,1,318.1,6754,45.23,1186,889.6
tas,4435,2,421.4,7457,41.73,1320,990
tas,4435,3,27.18,8001,42.98,1345,1009
tas,4440,0,168.8,2406,43.35,436.4,327.3
tas,4440,1,321.4,6762,44.98,1188,891.1
tas,4440,2,424.2,7468,41.73,1322,991.8
tas,4440,3,30.27,8012,43.48,1348,1011
tas,4445,0,169.2,2407,43.35,436.7,327.5
tas,4445,1,324.3,6772,44.98,1190,892.7
tas,4445,2,427.2,7479,41.48,1325,993.4
tas,4445,3,33.42,8022,43.73,1350,1012
tas,4450,0,169.5,2409,43.35,436.9,327.7
tas,4450,1,327.2,6782,45.1,1192,894.3
tas,4450,2,430.4,7489,41.48,1327,995.1
tas,4450,3,36.57,8032,43.73,1352,1014
tas,4455,0,170.1,2410,43.48,437.2,327.9
tas,4455,1,329.8,6793,44.98,1195,896
tas,4455,2,433.4,7499,41.48,1329,996.7
tas,4455,3,39.98,8041,43.73,1354,1016
tas,4460,0,170.7,2411,43.48,437.5,328.2
tas,4460,1,332.4,6804,44.85,1197,897.6
tas,4460,2,436.3,7509,41.6,1331,998.4
tas,4460,3,43.38,8050,43.73,1356,1017
tas,4465,0,171.3,2412,43.35,437.8,328.4
tas,4465,1,335.4,6814,45.1,1199,899.3
tas,4465,2,438.6,7521,41.35,1334,1000
tas,4465,3,47.12,8058,43.98,1358,1019
tas,4470,0,172,2414,43.6,438.2,328.6
tas,4470,1,337.8,6825,44.98,1201,901
tas,4470,2,441,7533,41.23,1336,1002
tas,4470,3,51.3,8064,43.98,1360,1020
tas,4475,0,172.8,2415,43.73,438.6,329
tas,4475,1,340.1,6837,45.1,1204,902.7
tas,4475,2,443.7,7543,41.48,1338,1004
tas,4475,3,55.04,8071,43.6,1362,1021
tas,4480,0,173.7,2417,43.73,439.1,329.3
tas,4480,1,342.6,6847,45.23,1206,904.4
tas,4480,2,446.5,7553,41.48,1340,1005
tas,4480,3,58.49,8079,43.6,1364,1023
tas,4485,0,174.6,2419,43.73,439.6,329.7
tas,4485,1,345,6858,45.23,1208,906
tas,4485,2,449.2,7563,41.48,1342,1007
tas,4485,3,62.08,8087,43.6,1365,1024
tas,4490,0,175.6,2422,43.85,440.2,330.2
tas,4490,1,347.4,6868,45.1,1210,907.5
tas,4490,2,394.2,7575,41.23,1335,1001
tas,4490,3,66.08,8094,43.98,1367,1025
tas,4495,0,176.4,2425,43.85,440.8,330.6
tas,4495,1,349.5,6879,44.98,1212,909.1
tas,4495,2,339.4,7586,41.48,1328,995.9
tas,4495,3,70.24,8100,43.98,1369,1027
tas,4500,0,177.2,2428,43.98,441.6,331.2
tas,4500,1,351.6,6889,45.23,1214,910.7
tas,4500,2,284.6,7597,41.48,1321,990.4
tas,4500,3,74.19,8107,43.6,1371,1028
tas,4505,0,178.1,2432,43.98,442.3,331.7
tas,4505,1,353.7,6899,44.98,1216,912.3
tas,4505,2,229.9,7608,41.48,1313,984.9
tas,4505,3,78.12,8114,43.6,1373,1029
tas,4510,0,178.9,2435,43.73,443,332.2
tas,4510,1,356.1,6909,44.98,1218,913.8
tas,4510,2,175.4,7619,41.73,1306,979.5
tas,4510,3,81.61,8123,43.6,1375,1031
tas,4515,0,179.5,2438,43.6,443.6,332.7
tas,4515,1,358.4,6919,44.85,1220,915.3
tas,4515,2,120.7,7630,41.6,1299,974.1
tas,4515,3,85.48,8130,43.98,1377,1032
tas,4520,0,180.3,2441,43.6,444.2,333.1
tas,4520,1,360.4,6931,44.73,1223,917
tas,4520,2,65.95,7641,41.73,1292,968.6
tas,4520,3,89.66,8137,43.98,1378,1034
tas,4525,0,180.9,2444,43.6,444.7,333.5
tas,4525,1,362.6,6943,44.85,1225,918.8
tas,4525,2,11.68,7651,41.98,1284,963.1
tas,4525,3,93.29,8145,43.6,1380,1035
tas,4530,0,181.5,2446,43.48,445.2,333.9
tas,4530,1,364.9,6954,44.85,1227,920.5
tas,4530,2,14.73,7661,42.23,1286,964.7
tas,4530,3,96.85,8154,43.35,1382,1037
tas,4535,0,182.1,2448,43.48,445.6,334.2
tas,4535,1,367.7,6965,45.1,1230,922.2
tas,4535,2,17.81,7671,42.1,1288,966.3
tas,4535,3,100,8164,43.35,1385,1038
tas,4540,0,182.5,2449,43.35,445.8,334.4
tas,4540,1,370.6,6976,44.85,1232,923.9
tas,4540,2,20.68,7681,42.23,1291,968
tas,4540,3,103.4,8174,43.73,1387,1040
tas,4545,0,183,2451,43.48,446.2,334.6
tas,4545,1,373.6,6986,45.23,1234,925.6
tas,4545,2,24,7690,42.35,1293,969.5
tas,4545,3,106.1,8186,43.35,1389,1042
tas,4550,0,183.8,2452,43.35,446.6,334.9
tas,4550,1,376.5,6996,45.23,1236,927.2
tas,4550,2,26.82,7700,42.1,1295,971.1
tas,4550,3,109.2,8197,43.6,1392,1044
tas,4555,0,184.6,2455,43.48,447.1,335.3
tas,4555,1,379.4,7004,45.48,1238,928.7
tas,4555,2,29.58,7710,42.1,1297,972.7
tas,4555,3,112.3,8208,43.35,1394,1045
tas,4560,0,185.4,2457,43.6,447.6,335.7
tas,4560,1,382.8,7011,45.6,1240,930
tas,4560,2,32.56,7719,42.23,1299,974.2
tas,4560,3,114.6,8220,42.98,1396,1047
tas,4565,0,186.3,2459,43.73,448.2,336.1
tas,4565,1,386.2,7018,45.6,1242,931.2
tas,4565,2,35.21,7729,42.23,1301,975.8
tas,4565,3,117.2,8232,43.1,1399,1049
tas,4570,0,187.2,2462,43.73,448.7,336.6
tas,4570,1,389.5,7024,45.85,1243,932.4
tas,4570,2,37.8,7739,42.1,1303,977.4
tas,4570,3,119.7,8244,43.1,1401,1051
tas,4575,0,188.3,2464,43.73,449.4,337
tas,4575,1,392.5,7031,45.48,1245,933.6
tas,4575,2,40.3,7749,42.1,1305,978.9
tas,4575,3,122.5,8255,43.23,1403,1053
tas,4580,0,189.4,2467,43.85,450.1,337.6
tas,4580,1,395.4,7037,45.48,1246,934.8
tas,4580,2,43.06,7757,42.23,1307,980.3
tas,4580,3,124.9,8266,42.98,1406,1054
tas,4585,0,190.5,2470,43.73,450.8,338.1
tas,4585,1,398.1,7044,45.1,1248,935.9
tas,4585,2,45.65,7766,42.35,1309,981.8
tas,4585,3,127.6,8277,42.98,1408,1056
tas,4590,0,191.4,2473,43.73,451.4,338.5
tas,4590,1,400.9,7051,44.98,1249,937.1
tas,4590,2,48.4,7775,42.48,1311,983.3
tas,4590,3,130.2,8288,43.1,1410,1058
tas,4595,0,192.2,2476,43.73,452,339
tas,4595,1,403.6,7058,44.85,1251,938.3
tas,4595,2,51.4,7783,42.6,1313,984.6
tas,4595,3,132.4,8300,43.1,1413,1059
tas,4600,0,193.1,2479,43.73,452.6,339.5
tas,4600,1,406.1,7066,44.73,1253,939.6
tas,4600,2,54.27,7791,42.6,1315,986
tas,4600,3,135,8311,43.23,1415,1061
tas,4605,0,194,2482,43.73,453.3,340
tas,4605,1,408.5,7074,44.73,1255,941
tas,4605,2,57.29,7799,42.6,1316,987.3
tas,4605,3,137.7,8321,43.1,1417,1063
tas,4610,0,195,2485,43.85,454,340.5
tas,4610,1,410.9,7083,44.6,1256,942.3
tas,4610,2,60.26,7807,42.73,1318,988.7
tas,4610,3,140.4,8332,42.98,1419,1064
tas,4615,0,196,2489,43.85,454.8,341.1
tas,4615,1,413.5,7092,44.98,1258,943.7
tas,4615,2,63.32,7815,42.73,1320,990.1
tas,4615,3,143,8343,42.85,1421,1066
tas,4620,0,197,2492,43.73,455.5,341.6
tas,4620,1,416,7100,45.1,1260,945.2
tas,4620,2,66.63,7823,42.73,1322,991.5
tas,4620,3,145.5,8354,42.85,1424,1068
tas,4625,0,198,2496,43.85,456.3,342.2
tas,4625,1,418.7,7109,45.23,1262,946.6
tas,4625,2,69.83,7831,42.73,1324,992.9
tas,4625,3,148,8366,42.98,1426,1070
tas,4630,0,199.1,2499,43.98,457.1,342.8
tas,4630,1,421.4,7117,45.35,1264,948
tas,4630,2,73.05,7839,42.6,1326,994.3
tas,4630,3,150.3,8378,42.98,1428,1071
tas,4635,0,200.2,2503,43.98,457.9,343.4
tas,4635,1,424.1,7126,45.23,1266,949.4
tas,4635,2,76.33,7847,42.6,1328,995.7
tas,4635,3,152.8,8389,43.1,1431,1073
tas,4640,0,201.3,2507,43.98,458.7,344
tas,4640,1,426.9,7134,45.48,1268,950.8
tas,4640,2,79.8,7854,42.35,1329,997.1
tas,4640,3,155,8402,43.1,1433,1075
tas,4645,0,202.4,2510,43.98,459.4,344.6
tas,4645,1,429.8,7142,45.35,1270,952.1
tas,4645,2,83.12,7863,42.23,1331,998.5
tas,4645,3,157.2,8414,43.48,1436,1077
tas,4650,0,203.5,2514,43.98,460.2,345.1
tas,4650,1,432.7,7150,45.35,1271,953.5
tas,4650,2,86.47,7871,42.23,1333,999.9
tas,4650,3,159.4,8427,43.48,1438,1079
tas,4655,0,204.6,2517,43.98,460.9,345.7
tas,4655,1,435.7,7157,45.1,1273,954.7
tas,4655,2,89.64,7879,42.1,1335,1001
tas,4655,3,161.5,8440,43.85,1441,1081
tas,4660,0,205.7,2520,44.1,461.6,346.2
tas,4660,1,438.7,7164,45.1,1275,956
tas,4660,2,92.54,7889,42.1,1337,1003
tas,4660,3,163.9,8452,43.85,1443,1082
tas,4665,0,206.7,2523,44.1,462.2,346.7
tas,4665,1,441.6,7172,45.23,1276,957.3
tas,4665,2,95.45,7898,41.85,1339,1004
tas,4665,3,166.4,8464,43.73,1446,1084
tas,4670,0,207.7,2526,44.1,462.9,347.2
tas,4670,1,444.3,7180,45.35,1278,958.7
tas,4670,2,98.2,7908,42.1,1341,1006
tas,4670,3,169.1,8474,43.35,1448,1086
tas,4675,0,208.6,2529,44.23,463.6,347.7
tas,4675,1,447.1,7188,45.48,1280,960.1
tas,4675,2,100.7,7919,41.98,1344,1008
tas,4675,3,172.1,8484,43.1,1450,1087
tas,4680,0,209.5,2532,44.23,464.3,348.2
tas,4680,1,449.7,7197,45.35,1282,961.5
tas,4680,2,103.2,7930,41.98,1346,1009
tas,4680,3,175.4,8493,43.35,1452,1089
tas,4685,0,210.3,2535,44.23,464.9,348.7
tas,4685,1,394.9,7206,45.48,1274,955.8
tas,4685,2,105.5,7942,41.85,1348,1011
tas,4685,3,178.9,8502,43.35,1454,1090
tas,4690,0,211.1,2538,44.23,465.5,349.2
tas,4690,1,340.1,7215,45.35,1267,950.1
tas,4690,2,107.7,7954,41.6,1350,1013
tas,4690,3,182.4,8510,43.6,1456,1092
tas,4695,0,211.8,2541,44.23,466.2,349.6
tas,4695,1,285.2,7225,45.35,1259,944.4
tas,4695,2,110.2,7965,41.73,1353,1015
tas,4695,3,185.9,8518,43.6,1458,1093
tas,4700,0,212.6,2544,44.23,466.8,350.1
tas,4700,1,230.4,7234,45.35,1252,938.7
tas,4700,2,112.8,7976,41.73,1355,1016
tas,4700,3,189,8527,43.48,1460,1095
tas,4705,0,213.4,2547,44.23,467.4,350.6
tas,4705,1,175.5,7244,45.23,1244,933.1
tas,4705,2,115.8,7985,42.1,1357,1018
tas,4705,3,192.1,8536,43.6,1462,1096
tas,4710,0,214,2549,44.23,467.9,351
tas,4710,1,121.1,7252,45.35,1236,927.3
tas,4710,2,118.9,7995,41.98,1359,1019
tas,4710,3,194.6,8548,43.6,1464,1098
tas,4715,0,214.7,2552,43.98,468.4,351.3
tas,4715,1,66.52,7261,45.1,1229,921.6
tas,4715,2,122.1,8004,42.1,1361,1021
tas,4715,3,197.3,8558,43.98,1467,1100
tas,4720,0,215.2,2554,43.98,468.8,351.6
tas,4720,1,11.88,7271,45.1,1221,916
tas,4720,2,125.1,8014,42.1,1364,1023
tas,4720,3,200.2,8568,43.98,1469,1102
tas,4725,0,215.8,2556,43.98,469.2,351.9
tas,4725,1,14.57,7281,45.1,1223,917.5
tas,4725,2,128.5,8023,42.35,1366,1024
tas,4725,3,202.8,8580,43.6,1471,1103
tas,4730,0,216.3,2557,43.98,469.6,352.2
tas,4730,1,17.57,7289,45.48,1225,919
tas,4730,2,131.8,8033,42.35,1368,1026
tas,4730,3,205.4,8592,43.48,1473,1105
tas,4735,0,216.8,2559,43.98,470,352.5
tas,4735,1,20.93,7297,45.73,1227,920.5
tas,4735,2,134.6,8044,42.23,1370,1028
tas,4735,3,208,8603,43.23,1476,1107
tas,4740,0,217.3,2561,43.98,470.3,352.7
tas,4740,1,24.49,7305,45.73,1229,921.9
tas,4740,2,137.2,8056,42.35,1373,1029
tas,4740,3,210.9,8614,43.35,1478,1108
tas,4745,0,217.8,2562,43.98,470.6,353
tas,4745,1,28.42,7311,45.85,1231,923.1
tas,4745,2,139.6,8069,42.23,1375,1031
tas,4745,3,213.5,8625,43.23,1480,1110
tas,4750,0,218.3,2563,43.98,470.9,353.2
tas,4750,1,31.98,7318,45.6,1233,924.4
tas,4750,2,142.3,8082,42.35,1378,1033
tas,4750,3,216.2,8636,43.23,1483,1112
tas,4755,0,218.8,2565,44.1,471.3,353.5
tas,4755,1,36.03,7324,45.98,1234,925.7
tas,4755,2,145,8094,42.23,1380,1035
tas,4755,3,218.5,8649,42.98,1485,1114
tas,4760,0,219.4,2567,44.1,471.8,353.8
tas,4760,1,40.29,7328,45.98,1236,926.8
tas,4760,2,147.5,8106,42.23,1383,1037
tas,4760,3,220.6,8661,42.98,1487,1116
tas,4765,0,220,2569,44.1,472.2,354.1
tas,4765,1,44.29,7333,45.98,1237,928
tas,4765,2,150,8119,42.35,1385,1039
tas,4765,3,223,8673,43.1,1490,1117
tas,4770,0,220.6,2571,44.1,472.6,354.4
tas,4770,1,48.23,7339,45.98,1239,929.1
tas,4770,2,152.8,8130,42.35,1387,1041
tas,4770,3,225.2,8685,42.98,1492,1119
tas,4775,0,221.1,2572,43.98,472.9,354.7
tas,4775,1,51.5,7345,45.6,1240,930.3
tas,4775,2,155.7,8139,42.35,1390,1042
tas,4775,3,227.8,8697,43.23,1495,1121
tas,4780,0,221.7,2574,44.23,473.3,355
tas,4780,1,54.7,7351,45.6,1242,931.5
tas,4780,2,158.6,8147,42.1,1391,1043
tas,4780,3,230.3,8707,43.23,1497,1123
tas,4785,0,222.3,2576,44.23,473.7,355.3
tas,4785,1,57.58,7358,45.73,1244,932.6
tas,4785,2,161.3,8155,41.85,1393,1045
tas,4785,3,233.1,8716,43.35,1499,1124
tas,4790,0,223,2578,44.23,474.1,355.6
tas,4790,1,60.31,7364,45.73,1245,933.7
tas,4790,2,163.5,8164,41.6,1395,1046
tas,4790,3,236.7,8723,43.73,1500,1125
tas,4795,0,223.7,2579,44.23,474.6,355.9
tas,4795,1,62.95,7370,45.48,1246,934.8
tas,4795,2,165.7,8171,41.6,1396,1047
tas,4795,3,240.2,8729,43.98,1502,1127
tas,4800,0,224.5,2581,44.23,475,356.2
tas,4800,1,65.62,7376,45.48,1248,935.9
tas,4800,2,168.2,8178,41.73,1398,1048
tas,4800,3,243.6,8735,43.98,1504,1128
tas,4805,0,225.3,2583,44.35,475.5,356.6
tas,4805,1,68.56,7381,45.48,1249,936.9
tas,4805,2,170.4,8185,41.73,1399,1050
tas,4805,3,247.2,8740,43.98,1505,1129
tas,4810,0,226.2,2586,44.35,476.1,357
tas,4810,1,71.34,7387,45.23,1251,938
tas,4810,2,172.7,8191,41.98,1401,1051
tas,4810,3,251,8745,44.1,1507,1130
tas,4815,0,227.2,2588,44.48,476.7,357.5
tas,4815,1,74.49,7393,45.6,1252,939.1
tas,4815,2,175.3,8197,41.98,1402,1052
tas,4815,3,254.3,8750,43.85,1508,1131
tas,4820,0,228.3,2591,44.35,477.3,358
tas,4820,1,77.47,7399,45.85,1254,940.4
tas,4820,2,178.1,8204,41.98,1404,1053
tas,4820,3,258,8756,43.85,1510,1132
tas,4825,0,229.3,2594,44.35,477.9,358.4
tas,4825,1,80.5,7406,45.6,1255,941.5
tas,4825,2,180.9,8211,42.1,1406,1054
tas,4825,3,261.7,8761,43.98,1511,1133
tas,4830,0,230.4,2597,44.35,478.6,358.9
