Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled
505,43,49,35,46,3567.2,3567.2,8662,8449,1560552,1560463,1560507.5,288641020,288639172,288640096,197538003,197529610,197533806.5,226,114.9,1.808,169.5,135.6,67.8,1.5605075,288.640096,197.5338065
510,43,50,35,46,3567.2,3567.2,8662,8662,1535496,1535585,1535540.5,302383137,302364383,302373760,207953768,207962812,207958290,226,115,1.805,169.5,135.6,67.8,1.5355405,302.37376,207.95829
515,43,50,35,46,3567.2,3567.2,8662,8662,1529847,1529847,1529847,345512714,345520552,345516633,228399690,228391657,228395673.5,226.1,115.1,1.807,169.575,135.66,67.83,1.529847,345.516633,228.3956735
520,43,50,35,46,3567.2,3645.6,8875,8662,1525323,1525323,1525323,296398674,296409629,296404151.5,201353242,201368294,201360768,226.2,115.1,1.806,169.65,135.72,67.86,1.525323,296.4041515,201.360768
525,43,49,35,46,3567.2,3567.2,8662,8662,952733,952703,952718,308441607,308185414,308313510.5,204349240,204339167,204344203.5,226.2,115,1.806,169.65,135.72,67.86,0.952718,308.3135105,204.3442035
530,43,49,35,46,3567.2,3567.2,8662,8662,804504,804534,804519,288250307,288487177,288368742,199895731,199899454,199897592.5,226.2,115.1,1.806,169.65,135.72,67.86,0.804519,288.368742,199.8975925
535,43,49,35,46,3567.2,3567.2,8662,8662,1533536,1533478,1533507,297723209,297741274,297732241.5,201414541,201403352,201408946.5,226.3,115,1.802,169.725,135.78,67.89,1.533507,297.7322415,201.4089465
540,43,50,35,46,3567.2,3567.2,8662,8449,1534469,1534527,1534498,298108859,298091221,298100040,204689764,204700362,204695063,226,115,1.807,169.5,135.6,67.8,1.534498,298.10004,204.695063
545,43,49,35,46,3645.6,3645.6,8449,8449,1520060,1520060,1520060,296090932,296110705,296100818.5,202550946,202550788,202550867,225.6,115,1.813,169.2,135.36,67.68,1.52006,296.1008185,202.550867
550,43,50,35,46,3567.2,3567.2,8662,8662,1517551,1517551,1517551,298810051,298800794,298805422.5,200134223,200136076,200135149.5,225.6,114.9,1.837,169.2,135.36,67.68,1.517551,298.8054225,200.1351495
555,43,50,35,46,3567.2,3645.6,8662,8662,1549395,1549395,1549395,332311523,332309522,332310522.5,216331985,216321536,216326760.5,225.5,115.1,1.8,169.125,135.3,67.65,1.549395,332.3105225,216.3267605
560,43,50,35,46,3567.2,3567.2,8662,8662,1556739,1556739,1556739,289018396,289009778,289014087,201763618,201768164,201765891,225.5,115,1.801,169.125,135.3,67.65,1.556739,289.014087,201.765891
565,43,49,35,46,3567.2,3567.2,8662,8662,1526354,1526354,1526354,287617993,287636372,287627182.5,195085696,195089555,195087625.5,225.5,115.1,1.805,169.125,135.3,67.65,1.526354,287.6271825,195.0876255
570,43,49,35,46,3567.2,3567.2,8449,8449,1528398,1528398,1528398,308490573,308482366,308486469.5,205607031,205599521,205603276,225.5,115.1,1.802,169.125,135.3,67.65,1.528398,308.4864695,205.603276
575,43,49,35,46,3567.2,3567.2,8662,8662,525121,525085,525103,283189898,283237990,283213944,188211804,188216970,188214387,225.6,115.1,1.804,169.2,135.36,67.68,0.525103,283.213944,188.214387
580,43,50,35,46,3645.6,3645.6,8662,8449,1221500,1221536,1221518,277542484,277500570,277521527,189177232,189186519,189181875.5,225.6,114.9,1.806,169.2,135.36,67.68,1.221518,277.521527,189.1818755
585,43,49,35,46,3567.2,3567.2,8662,8662,1532891,1532891,1532891,289923053,289923752,289923402.5,195397432,195389818,195393625,225.7,115,1.796,169.275,135.42,67.71,1.532891,289.9234025,195.393625
590,43,49,35,46,3567.2,3567.2,8662,8662,1556921,1556921,1556921,285385598,285368045,285376821.5,198658836,198660086,198659461,225,115,1.796,168.75,135,67.5,1.556921,285.3768215,198.659461
595,42,49,35,46,3567.2,3567.2,8449,8449,1568516,1568516,1568516,295920713,295932541,295926627,195441195,195438173,195439684,224.9,115,1.877,168.675,134.94,67.47,1.568516,295.926627,195.439684
600,43,49,35,46,3567.2,3567.2,8662,8449,1515921,1515921,1515921,319403794,319409624,319406709,207701623,207701508,207701565.5,224.9,115,1.795,168.675,134.94,67.47,1.515921,319.406709,207.7015655
605,43,49,35,46,3567.2,3567.2,8662,8662,1516816,1516816,1516816,272864375,272865303,272864839,189977949,189980725,189979337,224.9,115,1.8,168.675,134.94,67.47,1.516816,272.864839,189.979337
610,43,49,35,46,3645.6,3567.2,8662,8662,1528418,1528418,1528418,293494965,293485890,293490427.5,194558121,194555072,194556596.5,225,115,1.804,168.75,135,67.5,1.528418,293.4904275,194.5565965
615,42,50,35,46,3567.2,3567.2,8662,8662,1522127,1522127,1522127,282825738,282833869,282829803.5,191029663,191032989,191031326,225,114.9,1.796,168.75,135,67.5,1.522127,282.8298035,191.031326
620,42,50,35,46,3567.2,3567.2,8662,8662,1371588,1371560,1371574,277609327,278142973,277876150,191001319,190998920,191000119.5,224.8,115,1.796,168.6,134.88,67.44,1.371574,277.87615,191.0001195
625,42,50,35,46,3567.2,3645.6,8449,8662,374882,374910,374896,284333314,283793675,284063494.5,183082144,183081775,183081959.5,224.8,115,1.792,168.6,134.88,67.44,0.374896,284.0634945,183.0819595
630,43,50,35,46,3645.6,3567.2,8662,8449,1533135,1533135,1533135,289188268,289186555,289187411.5,189275399,189271281,189273340,224.7,115,1.795,168.525,134.82,67.41,1.533135,289.1874115,189.27334
635,42,50,35,46,3567.2,3645.6,8449,8662,1544296,1544296,1544296,274141202,274149555,274145378.5,193003596,193010946,193007271,224.8,115,1.795,168.6,134.88,67.44,1.544296,274.1453785,193.007271
640,42,50,35,46,3645.6,3567.2,8449,8662,1541325,1541325,1541325,269890668,269869229,269879948.5,180540748,180544301,180542524.5,224.3,115,1.795,168.225,134.58,67.29,1.541325,269.8799485,180.5425245
645,42,49,35,46,3567.2,3567.2,8662,8662,1518763,1518763,1518763,283750770,283764409,283757589.5,184883613,184872131,184877872,224.3,115,1.857,168.225,134.58,67.29,1.518763,283.7575895,184.877872
650,43,50,35,46,3567.2,3567.2,8662,8662,1539467,1539467,1539467,267698689,267708040,267703364.5,185167145,185174060,185170602.5,224.3,115,1.794,168.225,134.58,67.29,1.539467,267.7033645,185.1706025
655,42,50,35,46,3567.2,3567.2,8875,8662,1540976,1540926,1540951,267682887,267680164,267681525.5,180023525,180015950,180019737.5,224.3,115,1.794,168.225,134.58,67.29,1.540951,267.6815255,180.0197375
