 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6779716 7805664 148 1827 0 0 0 0  0  0  0  0  0  533 1486  318  0  3 97
 0 0 0 6779464 7805556 152 1902 0 0 0 0  0  0  0  0  0  533 1530  320  0  3 97
 0 0 0 6779640 7805628 148 1827 0 0 0 0  0  0  0  0  0  549 1488  319  0  3 97
 0 0 0 6779716 7805660 148 1824 0 1 1 0  0  1  0  0  0  543 1501  318  0  3 97
 0 0 0 6779432 7805524 148 1825 0 0 0 0  0  0  0  0  0  537 1488  322  0  3 97
 0 0 0 6779716 7805660 125 1485 0 0 0 0  0  0  0  0  0  494 1348  252  0  3 97
 0 0 0 6779716 7805660 23 339 0 0  0  0  0  0  0  0  0  467  677  230  0  0 100
 0 0 0 6779716 7805668 147 1824 0 0 0 0  0  0  0  0  0  510 1502  273  0  3 97
 0 0 0 6779692 7805636 148 1827 0 0 0 0  0  0  0  0  0  547 1486  311  0  3 97
 0 0 0 6779440 7805524 148 1825 0 0 0 0  0  1  0  0  0  566 1566  349  0  3 97
 0 0 0 6779648 7805640 147 1824 0 1 1 0  0  1  0  0  0  550 1487  317  0  3 97
 0 0 0 6779692 7805632 148 1827 0 0 0 0  0  0  0  0  0  541 1502  313  0  3 97
 0 0 0 6779408 7805496 147 1823 0 0 0 0  0  0  0  0  0  532 1487  317  0  3 97
 0 0 0 6779692 7805632 148 1827 0 0 0 0  0  0  0  0  0  536 1502  322  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6779616 7805604 147 1823 0 0 0 0  0  0  0  0  0  512 1485  272  0  3 97
 0 0 0 6779692 7805632 91 1013 0 1 1  0  0  1  0  0  0  487 1145  229  0  3 97
 0 0 0 6779692 7805632 57 813 0 0  0  0  0  1  0  0  0  469  888  222  0  0 100
 0 0 0 6779440 7805524 148 1825 0 0 0 0  0  0  0  0  0  537 1500  317  0  3 97
 0 0 0 6779628 7805640 147 1825 0 0 0 0  0  0  0  0  0  505 1487  268  0  3 97
