Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,$1$2missC0,$1$2missC1,$1$2missC2,$1$2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,$miss_core0_scaled,$miss_core1_scaled,$miss_core2_scaled,$miss_core3_scaled
485,45,51,37,48,3567.2,3567.2,8662,8449,917497,917497,917497,283012282,282820308,282916295,194899177,194751310,194825243.5,411058,248854,981822,75852785,229,114.9,1.829,171.75,137.4,68.7,0.917497,282.916295,194.8252435,4.11058,2.48854,9.81822,758.52785
490,45,51,37,48,3567.2,3567.2,8662,8449,1530643,1530686,1530664.5,310838743,311045780,310942261.5,217543614,217633282,217588448,545712,1440909,22990501,52475665,228.7,114.9,1.831,171.525,137.22,68.61,1.5306645,310.9422615,217.588448,5.45712,14.40909,229.90501,524.75665
495,45,51,37,48,3567.2,3567.2,8662,8662,1544003,1544003,1544003,328547441,328528006,328537723.5,224028135,224061725,224044930,2478963,415826,73020989,457353,228.4,114.9,1.876,171.3,137.04,68.52,1.544003,328.5377235,224.04493,24.78963,4.15826,730.20989,4.57353
500,45,51,37,47,3567.2,3645.6,8662,8449,1519940,1519938,1519939,354549017,354569586,354559301.5,241733841,241701758,241717799.5,2847010,777595,530662,71877641,228.4,114.9,1.831,171.3,137.04,68.52,1.519939,354.5593015,241.7177995,28.4701,7.77595,5.30662,718.77641
505,45,51,37,48,3567.2,3567.2,8662,8449,1546353,1546318,1546335.5,299962374,299944789,299953581.5,207255628,207281370,207268499,1247729,396730,73262767,1361263,228.4,114.9,1.831,171.3,137.04,68.52,1.5463355,299.9535815,207.268499,12.47729,3.9673,732.62767,13.61263
510,45,51,37,48,3567.2,3567.2,8449,8449,1531030,1531030,1531030,324373345,324374741,324374043,221497692,221516660,221507176,2249302,373677,806220,73023106,228.5,115,1.829,171.375,137.1,68.55,1.53103,324.374043,221.507176,22.49302,3.73677,8.0622,730.23106
515,45,51,37,47,3567.2,3645.6,8662,8449,1556637,1559122,1557879.5,320944047,320958705,320951376,220883530,220920113,220901821.5,1965200,462900,54014204,20465874,228.7,115,1.83,171.525,137.22,68.61,1.5578795,320.951376,220.9018215,19.652,4.629,540.14204,204.65874
520,45,51,37,48,3645.6,3645.6,8662,8449,1668353,1665872,1667112.5,334987189,334967690,334977439.5,231267318,231183574,231225446,2579994,376832,73097695,744341,228.7,115,1.83,171.525,137.22,68.61,1.6671125,334.9774395,231.225446,25.79994,3.76832,730.97695,7.44341
525,45,50,37,47,3567.2,3645.6,8662,8449,1541231,1541227,1541229,288819700,288831077,288825388.5,200174133,200177190,200175661.5,604108,465347,1376482,74797704,228.7,115,1.828,171.525,137.22,68.61,1.541229,288.8253885,200.1756615,6.04108,4.65347,13.76482,747.97704
530,45,51,37,47,3567.2,3645.6,8662,8449,417863,421540,419701.5,272317124,272233555,272275339.5,185834490,185915371,185874930.5,79917,82444,141106,75215917,228.7,115,1.828,171.525,137.22,68.61,0.4197015,272.2753395,185.8749305,0.79917,0.82444,1.41106,752.15917
535,45,51,37,47,3567.2,3567.2,8449,8449,1335853,1332209,1334031,309812418,309888273,309850345.5,213134446,213107926,213121186,485279,1512506,626531,73463053,228.8,114.9,1.829,171.6,137.28,68.64,1.334031,309.8503455,213.121186,4.85279,15.12506,6.26531,734.63053
540,45,50,37,47,3567.2,3567.2,8449,8449,1518147,1518149,1518148,354501183,354498288,354499735.5,240304026,240247789,240275907.5,2640972,1069944,71963965,666990,228.4,115,1.836,171.3,137.04,68.52,1.518148,354.4997355,240.2759075,26.40972,10.69944,719.63965,6.6699
545,44,50,37,48,3567.2,3567.2,8662,8449,1542867,1542867,1542867,287537958,287558565,287548261.5,199628043,199674287,199651165,596409,391253,50270013,26559001,228.3,114.9,1.863,171.225,136.98,68.49,1.542867,287.5482615,199.651165,5.96409,3.91253,502.70013,265.59001
550,44,50,37,47,3567.2,3567.2,8662,8449,1545221,1545223,1545222,315291737,315290441,315291089,220236255,220196021,220216138,1796231,409227,24599434,49607751,228.1,115,1.828,171.075,136.86,68.43,1.545222,315.291089,220.216138,17.96231,4.09227,245.99434,496.07751
555,44,50,37,47,3567.2,3567.2,8662,8449,1540945,1540943,1540944,345422017,345403296,345412656.5,233569644,233596459,233583051.5,3206716,399858,72555427,434184,228.3,114.9,1.828,171.225,136.98,68.49,1.540944,345.4126565,233.5830515,32.06716,3.99858,725.55427,4.34184
560,44,50,37,47,3645.6,3645.6,8662,8662,1531750,1531715,1531732.5,353869461,353872557,353871009,238650864,238641770,238646317,3528584,360054,71252967,1345116,228.3,114.8,1.829,171.225,136.98,68.49,1.5317325,353.871009,238.646317,35.28584,3.60054,712.52967,13.45116
565,44,50,37,47,3488.8,3645.6,8662,8662,1525771,1525771,1525771,312764155,312763489,312763822,214684231,214679409,214681820,1689677,406297,48217965,26340674,228.5,114.8,1.83,171.375,137.1,68.55,1.525771,312.763822,214.68182,16.89677,4.06297,482.17965,263.40674
570,44,51,37,47,3488.8,3645.6,8662,8449,1516673,1516667,1516670,318296158,318194605,318245381.5,217885678,217780936,217833307,1802760,490323,1413264,72944508,228.6,114.9,1.827,171.45,137.16,68.58,1.51667,318.2453815,217.833307,18.0276,4.90323,14.13264,729.44508
575,44,51,37,47,3567.2,3567.2,8662,8449,1522596,1522720,1522658,287989627,287893796,287941711.5,197673252,197683310,197678281,503075,307681,865490,74976126,228.5,114.8,1.828,171.375,137.1,68.55,1.522658,287.9417115,197.678281,5.03075,3.07681,8.6549,749.76126
580,44,50,37,47,3567.2,3567.2,8662,8662,237324,237200,237262,314272564,314668341,314470452.5,216869304,216851568,216860436,261182,1681876,46824776,26908980,228.5,114.8,1.829,171.375,137.1,68.55,0.237262,314.4704525,216.860436,2.61182,16.81876,468.24776,269.0898
585,44,49,37,47,3567.2,3645.6,8662,8449,1553564,1553570,1553567,353088971,352892012,352990491.5,238640003,238762533,238701268,2261531,1688213,25400575,46036836,228.6,115,1.825,171.45,137.16,68.58,1.553567,352.9904915,238.701268,22.61531,16.88213,254.00575,460.36836
590,44,50,37,47,3567.2,3567.2,8662,8662,1543729,1543764,1543746.5,357570662,357568908,357569785,244127354,244113632,244120493,3515337,410103,57571558,14171236,228,115,1.89,171,136.8,68.4,1.5437465,357.569785,244.120493,35.15337,4.10103,575.71558,141.71236
595,44,50,37,47,3567.2,3567.2,8449,8662,1518585,1518583,1518584,309962375,309960001,309961188,212611320,212623990,212617655,1653235,446834,73842491,453113,228.1,114.9,1.849,171.075,136.86,68.43,1.518584,309.961188,212.617655,16.53235,4.46834,738.42491,4.53113
600,44,50,37,47,3567.2,3645.6,8662,8662,1513863,1513865,1513864,356394118,356395797,356394957.5,240380130,240420693,240400411.5,2751129,1156076,806023,70984868,228.2,115,1.825,171.15,136.92,68.46,1.513864,356.3949575,240.4004115,27.51129,11.56076,8.06023,709.84868
605,44,50,37,47,3567.2,3567.2,8662,8449,1522684,1522643,1522663.5,317015257,317188073,317101665,217959741,217802225,217880983,1603587,571637,43920115,31700033,228.2,115.1,1.823,171.15,136.92,68.46,1.5226635,317.101665,217.880983,16.03587,5.71637,439.20115,317.00033
610,44,50,37,47,3567.2,3567.2,8662,8449,1546717,1546764,1546740.5,316171696,315997245,316084470.5,219557290,219655523,219606406.5,1746314,429434,74260797,696628,228.1,115,1.823,171.075,136.86,68.43,1.5467405,316.0844705,219.6064065,17.46314,4.29434,742.60797,6.96628
615,44,50,36,47,3567.2,3567.2,8449,8449,1514634,1514593,1514613.5,370271681,370284063,370277872,250423336,250434031,250428683.5,4090784,365681,40127631,31119236,228.1,115.1,1.824,171.075,136.86,68.43,1.5146135,370.277872,250.4286835,40.90784,3.65681,401.27631,311.19236
620,44,50,36,47,3567.2,3567.2,8662,8662,1536508,1536506,1536507,343425488,343432937,343429212.5,233168563,233151304,233159933.5,2506987,809880,64467798,8056646,228.2,115.1,1.824,171.15,136.92,68.46,1.536507,343.4292125,233.1599335,25.06987,8.0988,644.67798,80.56646
625,44,50,36,47,3567.2,3567.2,8662,8662,1090841,1093096,1091968.5,294044379,293911164,293977771.5,201560055,201650568,201605311.5,953468,212850,75233911,307743,228.3,114.9,1.825,171.225,136.98,68.49,1.0919685,293.9777715,201.6053115,9.53468,2.1285,752.33911,3.07743
630,44,50,36,47,3488.8,3567.2,8662,8449,669244,666989,668116.5,278449501,278590951,278520226,191488680,191408753,191448716.5,238419,242838,500013,75647951,228.4,115.1,1.823,171.3,137.04,68.52,0.6681165,278.520226,191.4487165,2.38419,2.42838,5.00013,756.47951
635,44,50,37,47,3567.2,3645.6,8662,8449,1535053,1535049,1535051,299136103,299310930,299223516.5,206251799,206149526,206200662.5,1063267,376120,75174137,981786,228.2,115,1.822,171.15,136.92,68.46,1.535051,299.2235165,206.2006625,10.63267,3.7612,751.74137,9.81786
640,44,50,36,47,3488.8,3567.2,8662,8449,1566249,1566257,1566253,331801962,331599336,331700649,229399277,229552866,229476071.5,537407,2438256,72150454,676633,227.8,115.1,1.863,170.85,136.68,68.34,1.566253,331.700649,229.4760715,5.37407,24.38256,721.50454,6.76633
645,44,49,36,47,3567.2,3645.6,8662,8449,1532625,1532664,1532644.5,341327583,341326937,341327260,232235850,232209544,232222697,2741329,820202,71436758,410134,227.8,115.1,1.822,170.85,136.68,68.34,1.5326445,341.32726,232.222697,27.41329,8.20202,714.36758,4.10134
650,43,50,36,47,3488.8,3567.2,8662,8449,1535835,1535788,1535811.5,407141029,406957832,407049430.5,271443563,271317591,271380577,1738886,4318617,28007252,40954770,227.9,115,1.823,170.925,136.74,68.37,1.5358115,407.0494305,271.380577,17.38886,43.18617,280.07252,409.5477
655,43,49,36,47,3567.2,3567.2,8449,8662,1543025,1543066,1543045.5,289552358,289739099,289645728.5,200967892,201076703,201022297.5,773984,386359,57626992,17696513,228,115.1,1.822,171,136.8,68.4,1.5430455,289.6457285,201.0222975,7.73984,3.86359,576.26992,176.96513
660,43,50,36,47,3567.2,3567.2,8449,8449,1533459,1535912,1534685.5,330520512,330517297,330518904.5,225039663,225099683,225069673,2318164,541043,45426843,28458809,228.1,115.1,1.825,171.075,136.86,68.43,1.5346855,330.5189045,225.069673,23.18164,5.41043,454.26843,284.58809
665,44,49,36,47,3567.2,3645.6,8662,8662,1520131,1517680,1518905.5,314629792,314632770,314631281,216612221,216568365,216590293,1647316,431330,73779908,2050017,228.2,115,1.824,171.15,136.92,68.46,1.5189055,314.631281,216.590293,16.47316,4.3133,737.79908,20.50017
670,43,50,36,47,3488.8,3567.2,8449,8449,1523018,1522979,1522998.5,318634255,318651189,318642722,221205421,221173197,221189309,1914505,415935,28314270,46512077,228.2,115.1,1.823,171.15,136.92,68.46,1.5229985,318.642722,221.189309,19.14505,4.15935,283.1427,465.12077
675,44,49,36,47,3567.2,3567.2,8449,8662,802732,809786,806259,272791600,272571764,272681682,185839204,186293778,186066491,114187,50461,74403754,1185803,228.2,114.9,1.825,171.15,136.92,68.46,0.806259,272.681682,186.066491,1.14187,0.50461,744.03754,11.85803
680,43,50,36,47,3567.2,3567.2,8662,8449,970790,963732,967261,315828069,316239750,316033909.5,216964526,216415943,216690234.5,1704343,397411,72350862,1345976,228.3,115,1.824,171.225,136.98,68.49,0.967261,316.0339095,216.6902345,17.04343,3.97411,723.50862,13.45976
685,44,50,36,47,3567.2,3567.2,8662,8449,1532246,1532252,1532249,288225156,288013705,288119430.5,199738511,199850620,199794565.5,549031,502533,75843402,468504,228.1,115,1.827,171.075,136.86,68.43,1.532249,288.1194305,199.7945655,5.49031,5.02533,758.43402,4.68504
690,43,49,36,47,3567.2,3567.2,8662,8449,1540661,1540655,1540658,359085326,359084390,359084858,241780823,241675101,241727962,2994363,1087717,71315479,726999,227.9,115,1.91,170.925,136.74,68.37,1.540658,359.084858,241.727962,29.94363,10.87717,713.15479,7.26999
695,43,50,36,47,3488.8,3567.2,8449,8662,1513489,1513495,1513492,367327543,367348744,367338143.5,247364920,247447263,247406091.5,1508109,2864810,992356,71036901,227.9,115,1.824,170.925,136.74,68.37,1.513492,367.3381435,247.4060915,15.08109,28.6481,9.92356,710.36901
700,43,49,36,47,3567.2,3567.2,8662,8662,1545028,1545065,1545046.5,305320546,305298588,305309567,213178953,213197502,213188227.5,642236,1046614,69974487,4983307,227.9,115,1.822,170.925,136.74,68.37,1.5450465,305.309567,213.1882275,6.42236,10.46614,699.74487,49.83307
705,43,49,36,47,3567.2,3567.2,8662,8449,1523888,1523886,1523887,310788596,310810959,310799777.5,213610956,213592800,213601878,1544400,423790,28963236,45471747,227.9,115,1.824,170.925,136.74,68.37,1.523887,310.7997775,213.601878,15.444,4.2379,289.63236,454.71747
710,43,49,36,47,3567.2,3567.2,8662,8449,1515316,1515316,1515316,327072291,327070335,327071313,222948912,222970779,222959845.5,1585274,1033008,73594192,607530,227.9,115,1.822,170.925,136.74,68.37,1.515316,327.071313,222.9598455,15.85274,10.33008,735.94192,6.0753
715,43,49,36,47,3567.2,3645.6,8662,8449,1550288,1550288,1550288,323070241,323073702,323071971.5,219980026,219961959,219970992.5,2300418,394810,29771465,43976030,228,115,1.823,171,136.8,68.4,1.550288,323.0719715,219.9709925,23.00418,3.9481,297.71465,439.7603
720,43,49,36,47,3567.2,3567.2,8662,8449,1531126,1531126,1531126,287673762,287668666,287671214,198142664,198178113,198160388.5,699318,396221,75180264,709392,228.1,115,1.824,171.075,136.86,68.43,1.531126,287.671214,198.1603885,6.99318,3.96221,751.80264,7.09392
725,43,49,36,47,3488.8,3567.2,8662,8449,386965,386824,386894.5,286328995,286482380,286405687.5,194634169,194493954,194564061.5,438458,159078,75218802,832512,228.2,115,1.823,171.15,136.92,68.46,0.3868945,286.4056875,194.5640615,4.38458,1.59078,752.18802,8.32512
730,43,49,36,46,3488.8,3567.2,8662,8449,1397311,1397423,1397367,385355908,385198128,385277018,261525729,261659438,261592583.5,616433,4372367,27169076,44107770,228.2,114.9,1.825,171.15,136.92,68.46,1.397367,385.277018,261.5925835,6.16433,43.72367,271.69076,441.0777
735,43,49,36,46,3567.2,3567.2,8662,8449,1517874,1517868,1517871,329199453,329185097,329192275,225646982,225603958,225625470,2213913,380995,58706755,14582827,227.8,114.9,1.839,170.85,136.68,68.34,1.517871,329.192275,225.62547,22.13913,3.80995,587.06755,145.82827
740,43,49,36,47,3567.2,3645.6,8449,8449,1551525,1551523,1551524,284707660,284730365,284719012.5,197894533,197894800,197894666.5,558559,370476,480901,75239763,227.7,114.9,1.855,170.775,136.62,68.31,1.551524,284.7190125,197.8946665,5.58559,3.70476,4.80901,752.39763
745,43,49,36,47,3567.2,3567.2,8662,8449,1515248,1515250,1515249,297133032,297114599,297123815.5,205046861,205085465,205066163,613038,896761,73751235,1297504,227.7,114.8,1.825,170.775,136.62,68.31,1.515249,297.1238155,205.066163,6.13038,8.96761,737.51235,12.97504
750,43,49,36,46,3488.8,3645.6,8875,8449,1544487,1544485,1544486,329290518,329288562,329289540,224556088,224566772,224561430,2436564,419212,73261734,746048,227.8,114.9,1.823,170.85,136.68,68.34,1.544486,329.28954,224.56143,24.36564,4.19212,732.61734,7.46048
755,43,49,36,46,3567.2,3645.6,8662,8449,1531047,1531084,1531065.5,317148749,317168059,317158404,218289328,218248020,218268674,1907461,411725,18755953,55565793,227.8,115,1.824,170.85,136.68,68.34,1.5310655,317.158404,218.268674,19.07461,4.11725,187.55953,555.65793
760,43,49,36,46,3567.2,3567.2,8662,8449,1886369,1886377,1886373,303398052,303377597,303387824.5,212150360,212194390,212172375,1195409,445512,74643790,629013,227.8,115.1,1.823,170.85,136.68,68.34,1.886373,303.3878245,212.172375,11.95409,4.45512,746.4379,6.29013
765,43,49,36,46,3567.2,3567.2,8662,8449,1565558,1565509,1565533.5,328907064,331396696,330151880,225181847,225056762,225119304.5,2396291,520449,73217657,458705,227.9,115,1.826,170.925,136.74,68.37,1.5655335,330.15188,225.1193045,23.96291,5.20449,732.17657,4.58705
770,43,49,36,46,3567.2,3567.2,8662,8449,1055142,1055222,1055182,288386028,285805803,287095915.5,196966543,196968814,196967678.5,536375,246262,42163241,33400565,228,115.1,1.823,171,136.8,68.4,1.055182,287.0959155,196.9676785,5.36375,2.46262,421.63241,334.00565
775,43,49,36,46,3567.2,3567.2,8449,8662,687260,687182,687221,278088083,277479072,277783577.5,190264661,190437583,190351122,291792,218602,272488,75795666,228,115,1.818,171,136.8,68.4,0.687221,277.7835775,190.351122,2.91792,2.18602,2.72488,757.95666
780,43,49,36,47,3567.2,3567.2,8662,8662,1557996,1557998,1557997,291146223,291876264,291511243.5,202392529,202331662,202362095.5,804660,441215,763217,74760662,228,114.9,1.818,171,136.8,68.4,1.557997,291.5112435,202.3620955,8.0466,4.41215,7.63217,747.60662
785,43,48,36,46,3645.6,3645.6,8662,8662,1538527,1538529,1538528,354785670,354758343,354772006.5,240949503,240928569,240939036,3365502,369068,72084378,1135003,227.5,114.9,1.859,170.625,136.5,68.25,1.538528,354.7720065,240.939036,33.65502,3.69068,720.84378,11.35003
790,43,48,36,46,3488.8,3567.2,8662,8449,1540080,1540086,1540083,363453872,363450778,363452325,249545128,249561472,249553300,3767369,471972,70836627,608320,227.4,114.9,1.816,170.55,136.44,68.22,1.540083,363.452325,249.5533,37.67369,4.71972,708.36627,6.0832
795,43,49,36,46,3567.2,3567.2,8662,8662,1551033,1551027,1551030,354893326,354892699,354893012.5,238782685,238782201,238782443,2912388,1098846,70827192,415911,227.4,114.9,1.827,170.55,136.44,68.22,1.55103,354.8930125,238.782443,29.12388,10.98846,708.27192,4.15911
800,43,48,36,46,3567.2,3567.2,8662,8449,1517058,1517052,1517055,318581652,318398619,318490135.5,218390130,218275294,218332712,638483,1682139,437316,73913748,227.5,115,1.817,170.625,136.5,68.25,1.517055,318.4901355,218.332712,6.38483,16.82139,4.37316,739.13748
805,43,48,36,46,3567.2,3567.2,8449,8449,1547315,1547321,1547318,326128180,326310046,326219113,222651256,222785770,222718513,1657138,1085668,73301557,431082,227.6,115,1.823,170.7,136.56,68.28,1.547318,326.219113,222.718513,16.57138,10.85668,733.01557,4.31082
810,43,49,36,46,3567.2,3567.2,8662,8449,1506353,1506386,1506369.5,381002517,381004497,381003507,256101136,256085548,256093342,2338255,2549332,70731014,765002,227.8,115,1.828,170.85,136.68,68.34,1.5063695,381.003507,256.093342,23.38255,25.49332,707.31014,7.65002
815,43,49,35,46,3567.2,3567.2,8662,8449,1543545,1543506,1543525.5,301314236,301486528,301400382,208243293,208125034,208184163.5,1004199,503292,41160350,34503134,227.8,115,1.829,170.85,136.68,68.34,1.5435255,301.400382,208.1841635,10.04199,5.03292,411.6035,345.03134
820,43,49,36,46,3567.2,3567.2,8662,8449,844604,826940,835772,307177409,304547881,305862645,210885718,210472000,210678859,1093895,423396,74250505,354512,227.9,115,1.827,170.925,136.74,68.37,0.835772,305.862645,210.678859,10.93895,4.23396,742.50505,3.54512
825,43,49,35,46,3488.8,3567.2,8662,8449,926048,943753,934900.5,289770930,292229569,291000249.5,199401308,199927904,199664606,832570,405345,1014594,74087811,227.9,115.1,1.827,170.925,136.74,68.37,0.9349005,291.0002495,199.664606,8.3257,4.05345,10.14594,740.87811
830,43,48,35,46,3567.2,3567.2,8662,8449,1530232,1530195,1530213.5,299527289,299526564,299526926.5,207112256,207085041,207098648.5,1186350,362606,75199516,453063,227.6,115,1.83,170.7,136.56,68.28,1.5302135,299.5269265,207.0986485,11.8635,3.62606,751.99516,4.53063
835,43,49,35,46,3567.2,3567.2,8449,8449,1517273,1517275,1517274,369090133,369088495,369089314,248988607,249009065,248998836,3432978,873042,70737106,470070,227.4,114.9,1.901,170.55,136.44,68.22,1.517274,369.089314,248.998836,34.32978,8.73042,707.37106,4.7007
840,43,49,36,46,3567.2,3567.2,8662,8449,1542301,1542303,1542302,314188668,314198642,314193655,214985827,214994483,214990155,1784765,432796,30421398,44297208,227.5,114.9,1.816,170.625,136.5,68.25,1.542302,314.193655,214.990155,17.84765,4.32796,304.21398,442.97208
845,43,49,35,46,3567.2,3567.2,8662,8449,1517784,1517782,1517783,291626079,291633791,291629935,202312730,202310859,202311794.5,712121,439728,40652177,35497030,227.5,115,1.833,170.625,136.5,68.25,1.517783,291.629935,202.3117945,7.12121,4.39728,406.52177,354.9703
850,43,49,36,46,3567.2,3567.2,8662,8662,1524386,1524386,1524386,360680154,360663954,360672054,246044307,246039078,246041692.5,3763167,398401,34847722,37277696,227.5,115,1.819,170.625,136.5,68.25,1.524386,360.672054,246.0416925,37.63167,3.98401,348.47722,372.77696
855,43,49,35,46,3567.2,3567.2,8662,8662,1524898,1524916,1524907,310882027,310894371,310888199,213103504,213077389,213090446.5,1623385,448665,73083437,1376544,227.5,114.9,1.822,170.625,136.5,68.25,1.524907,310.888199,213.0904465,16.23385,4.48665,730.83437,13.76544
860,42,49,35,46,3567.2,3567.2,8662,8449,1550225,1550249,1550237,375159199,375147393,375153296,251630731,251672002,251651366.5,477135,4364443,70175248,502954,227.5,115,1.837,170.625,136.5,68.25,1.550237,375.153296,251.6513665,4.77135,43.64443,701.75248,5.02954
865,42,49,35,46,3567.2,3567.2,8662,8449,1545424,1545465,1545444.5,359984002,359982341,359983171.5,242434667,242419040,242426853.5,3114995,1085827,71263443,472746,227.7,114.9,1.837,170.775,136.62,68.31,1.5454445,359.9831715,242.4268535,31.14995,10.85827,712.63443,4.72746
870,42,49,35,46,3567.2,3567.2,8662,8236,448122,445854,446988,280886979,280804100,280845539.5,191559261,191273612,191416436.5,280232,177187,1758991,73783572,227.9,114.9,1.839,170.925,136.74,68.37,0.446988,280.8455395,191.4164365,2.80232,1.77187,17.58991,737.83572
875,43,49,35,46,3567.2,3567.2,8449,8449,1334569,1336748,1335658.5,286111265,286007669,286059467,198519766,198698965,198609365.5,520934,388525,1044603,76091003,227.9,114.9,1.839,170.925,136.74,68.37,1.3356585,286.059467,198.6093655,5.20934,3.88525,10.44603,760.91003
880,42,48,35,46,3567.2,3567.2,8449,8662,1550047,1550114,1550080.5,319405193,319595765,319500479,222241791,222372861,222307326,481147,1744640,59356113,15129323,227.6,115,1.843,170.7,136.56,68.28,1.5500805,319.500479,222.307326,4.81147,17.4464,593.56113,151.29323
885,42,49,35,46,3488.8,3567.2,8449,8662,1532147,1532113,1532130,332126910,332123390,332125150,225734981,225691276,225713128.5,1883975,1076403,73073721,458821,227.4,114.9,1.898,170.55,136.44,68.22,1.53213,332.12515,225.7131285,18.83975,10.76403,730.73721,4.58821
890,42,49,35,46,3567.2,3567.2,8662,8449,1549392,1549359,1549375.5,287914966,287761633,287838299.5,200771644,200682955,200727299.5,643456,441899,543831,75620344,227.4,115,1.832,170.55,136.44,68.22,1.5493755,287.8382995,200.7272995,6.43456,4.41899,5.43831,756.20344
895,43,49,35,46,3567.2,3567.2,8662,8449,1532119,1532125,1532122,310962221,311118322,311040271.5,213516422,213631228,213573825,1570392,448867,38793170,36391514,227.4,115,1.838,170.55,136.44,68.22,1.532122,311.0402715,213.573825,15.70392,4.48867,387.9317,363.91514
900,42,48,35,46,3567.2,3567.2,8662,8449,1524445,1524445,1524445,347618647,347616905,347617776,235495878,235491758,235493818,2212929,1260589,72857720,795212,227.5,115,1.836,170.625,136.5,68.25,1.524445,347.617776,235.493818,22.12929,12.60589,728.5772,7.95212
905,42,48,35,46,3567.2,3567.2,8662,8662,1521731,1521731,1521731,358862987,358881350,358872168.5,243679257,243651737,243665497,1522494,2269415,55263632,17655142,227.5,115,1.839,170.625,136.5,68.25,1.521731,358.8721685,243.665497,15.22494,22.69415,552.63632,176.55142
910,42,48,35,46,3567.2,3567.2,8449,8449,1552022,1552026,1552024,304692584,304671510,304682047,212947368,212992570,212969969,489314,1256319,74266529,651181,227.6,115,1.833,170.7,136.56,68.28,1.552024,304.682047,212.969969,4.89314,12.56319,742.66529,6.51181
915,42,48,35,46,3567.2,3567.2,8662,8662,1534685,1536031,1535358,310399625,309967138,310183381.5,210728411,210708955,210718683,1563679,332220,73593875,321583,227.4,114.9,1.83,170.55,136.44,68.22,1.535358,310.1833815,210.718683,15.63679,3.3222,735.93875,3.21583
920,42,49,35,46,3567.2,3645.6,8662,8449,234882,233484,234183,293102803,293382654,293242728.5,199939955,199816459,199878207,964170,183923,269523,74295223,227.6,115,1.82,170.7,136.56,68.28,0.234183,293.2427285,199.878207,9.6417,1.83923,2.69523,742.95223
925,42,48,35,46,3488.8,3645.6,8662,8662,1546086,1546167,1546126.5,402846437,403028420,402937428.5,268667295,268778322,268722808.5,2326341,3657029,30186075,38303781,227.7,115,1.821,170.775,136.62,68.31,1.5461265,402.9374285,268.7228085,23.26341,36.57029,301.86075,383.03781
930,42,48,35,46,3567.2,3567.2,8662,8662,1536709,1539167,1537938,300624521,300597204,300610862.5,206882875,206966023,206924449,569100,1044426,74076215,801001,227.4,114.9,1.852,170.55,136.44,68.22,1.537938,300.6108625,206.924449,5.691,10.44426,740.76215,8.01001
935,42,48,35,46,3567.2,3567.2,8449,8662,1544416,1541919,1543167.5,328598797,328417816,328508306.5,225588850,225408064,225498457,2156579,419672,21126407,53194692,227.3,114.9,1.848,170.475,136.38,68.19,1.5431675,328.5083065,225.498457,21.56579,4.19672,211.26407,531.94692
940,43,48,35,46,3567.2,3567.2,8662,8662,1542582,1542621,1542601.5,310820166,311000309,310910237.5,216905440,217002758,216954099,1701900,391523,73457459,643926,227.3,115,1.819,170.475,136.38,68.19,1.5426015,310.9102375,216.954099,17.019,3.91523,734.57459,6.43926
945,42,48,35,46,3567.2,3567.2,8662,8236,1520291,1520258,1520274.5,303522361,303523801,303523081,207980209,208019839,208000024,545475,1171832,546602,74324999,227.4,115,1.819,170.55,136.44,68.22,1.5202745,303.523081,208.000024,5.45475,11.71832,5.46602,743.24999
950,42,48,35,46,3488.8,3567.2,8449,8449,1534300,1534300,1534300,316057235,316059450,316058342.5,216309445,216277136,216293290.5,1797847,385910,73600097,1386511,227.3,114.9,1.82,170.475,136.38,68.19,1.5343,316.0583425,216.2932905,17.97847,3.8591,736.00097,13.86511
955,42,49,35,46,3567.2,3567.2,8662,8449,1528275,1528275,1528275,443160941,443156237,443158589,294481777,294475284,294478530.5,7119021,396587,64488294,2395953,227.4,115.1,1.815,170.55,136.44,68.22,1.528275,443.158589,294.4785305,71.19021,3.96587,644.88294,23.95953
960,42,48,35,46,3488.8,3567.2,8449,8449,1517203,1517201,1517202,349970430,349988476,349979453,236051677,236050487,236051082,1353210,2354094,33800779,39141001,227.6,115.2,1.816,170.7,136.56,68.28,1.517202,349.979453,236.051082,13.5321,23.54094,338.00779,391.41001
965,42,48,35,46,3567.2,3567.2,8662,8449,1036573,1039181,1037877,328663108,328568231,328615669.5,222976773,223046239,223011506,2336679,219341,72854364,1063188,227.6,115.2,1.817,170.7,136.56,68.28,1.037877,328.6156695,223.011506,23.36679,2.19341,728.54364,10.63188
970,42,48,35,46,3567.2,3645.6,8449,8449,748426,745824,747125,281252052,281351997,281302024.5,196074841,196006579,196040710,321266,181576,446024,76408843,227.6,115.1,1.816,170.7,136.56,68.28,0.747125,281.3020245,196.04071,3.21266,1.81576,4.46024,764.08843
975,42,48,35,45,3488.8,3567.2,8662,8449,1541054,1541085,1541069.5,335665420,335643508,335654464,227969440,227961683,227965561.5,2164508,1055588,72618920,423267,227.5,115.1,1.818,170.625,136.5,68.25,1.5410695,335.654464,227.9655615,21.64508,10.55588,726.1892,4.23267
