Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,$1$2missC0,$1$2missC1,$1$2missC2,$1$2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,$miss_core0_scaled,$miss_core1_scaled,$miss_core2_scaled,$miss_core3_scaled
485,42,48,34,45,3567.2,3567.2,8662,8236,1201213,1201297,1201255,724085767,723721553,723903660,533941929,533944711,533943320,467975,8761070,2796566,149956517,237.6,114.9,1.88,178.2,142.56,71.28,1.201255,723.90366,533.94332,4.67975,87.6107,27.96566,1499.56517
490,42,48,35,45,3567.2,3567.2,8662,8236,1519531,1519531,1519531,603865414,603875084,603870249,424084702,424087745,424086223.5,1550915,2175548,2561089,156808412,237.6,114.8,1.882,178.2,142.56,71.28,1.519531,603.870249,424.0862235,15.50915,21.75548,25.61089,1568.08412
495,41,48,34,45,3567.2,3567.2,8662,8236,1528937,1528937,1528937,637260505,637251597,637256051,452947725,452943454,452945589.5,5025321,474283,155546017,2363092,237.6,114.9,1.89,178.2,142.56,71.28,1.528937,637.256051,452.9455895,50.25321,4.74283,1555.46017,23.63092
500,42,48,35,45,3567.2,3567.2,8662,8236,1547837,1547837,1547837,622473086,622475546,622474316,440169869,440169235,440169552,811210,3850598,158026577,474344,237.7,114.8,1.881,178.275,142.62,71.31,1.547837,622.474316,440.169552,8.1121,38.50598,1580.26577,4.74344
505,41,48,35,45,3567.2,3567.2,8662,8236,1524117,1524107,1524112,822556925,822569098,822563011.5,622914820,622912959,622913889.5,7747235,5925448,138403803,7158058,237.9,114.8,1.887,178.425,142.74,71.37,1.524112,822.5630115,622.9138895,77.47235,59.25448,1384.03803,71.58058
510,41,48,35,45,3488.8,3567.2,8449,8236,1534110,1534114,1534112,628729484,628711578,628720531,444968170,444966377,444967273.5,812203,4252428,2052298,156230172,237.9,114.7,1.902,178.425,142.74,71.37,1.534112,628.720531,444.9672735,8.12203,42.52428,20.52298,1562.30172
515,42,48,35,45,3567.2,3645.6,8662,8236,1559203,1559209,1559206,619227341,619239804,619233572.5,439132712,439138945,439135828.5,516081,3901388,123768887,35222984,237.6,114.8,1.925,178.2,142.56,71.28,1.559206,619.2335725,439.1358285,5.16081,39.01388,1237.68887,352.22984
520,42,48,35,45,3567.2,3567.2,8449,8449,1544822,1544822,1544822,651911942,651906138,651909040,467738077,467745491,467741784,4228089,1780121,156167880,608283,237.5,114.8,1.906,178.125,142.5,71.25,1.544822,651.90904,467.741784,42.28089,17.80121,1561.6788,6.08283
525,42,47,35,45,3488.8,3567.2,8662,8449,1490235,1481888,1486061.5,537651806,537654894,537653350,362990115,362756945,362873530,338426,260372,2238092,161326787,237.5,114.7,1.906,178.125,142.5,71.25,1.4860615,537.65335,362.87353,3.38426,2.60372,22.38092,1613.26787
530,42,48,35,45,3567.2,3567.2,11644,11644,274492,282839,278665.5,535879373,535888775,535884074,361320010,361547377,361433693.5,261063,200216,161094318,2355466,237.6,114.7,1.884,178.2,142.56,71.28,0.2786655,535.884074,361.4336935,2.61063,2.00216,1610.94318,23.55466
535,42,48,35,45,3567.2,3567.2,8449,8236,1514179,1514179,1514179,757622746,757613284,757618015,563364858,563368448,563366653,4213946,6488330,139839394,10053330,237.6,114.6,1.893,178.2,142.56,71.28,1.514179,757.618015,563.366653,42.13946,64.8833,1398.39394,100.5333
540,41,48,35,45,3567.2,3567.2,8662,8449,1529350,1529350,1529350,541785965,541787909,541786937,366578035,366574153,366576094,587447,416469,2306236,161204844,237.7,114.7,1.89,178.275,142.62,71.31,1.52935,541.786937,366.576094,5.87447,4.16469,23.06236,1612.04844
545,41,48,35,45,3488.8,3567.2,8449,8236,1544719,1544719,1544719,711534783,711534798,711534790.5,521563660,521550600,521557130,5554035,3323865,36513918,116977284,237.7,114.7,1.899,178.275,142.62,71.31,1.544719,711.5347905,521.55713,55.54035,33.23865,365.13918,1169.77284
550,42,48,35,45,3567.2,3567.2,8449,8236,1531168,1531168,1531168,646237640,646235139,646236389.5,461422931,461428318,461425624.5,2020550,3921596,156023305,488703,237.8,114.8,1.881,178.35,142.68,71.34,1.531168,646.2363895,461.4256245,20.2055,39.21596,1560.23305,4.88703
555,41,48,35,45,3567.2,3567.2,8662,8449,1523010,1523010,1523010,619293172,619294239,619293705.5,436874801,436881988,436878394.5,567534,4015263,156655513,2390586,237.8,114.8,1.904,178.35,142.68,71.34,1.52301,619.2937055,436.8783945,5.67534,40.15263,1566.55513,23.90586
560,42,48,35,45,3567.2,3567.2,8662,8236,1541584,1541584,1541584,548462672,548462065,548462368.5,372921728,372921760,372921744,614091,617964,2487228,160711287,237.8,114.9,1.897,178.35,142.68,71.34,1.541584,548.4623685,372.921744,6.14091,6.17964,24.87228,1607.11287
565,41,47,35,45,3567.2,3567.2,8449,8449,1516554,1516554,1516554,661855308,661854620,661854964,474967181,474959696,474963438.5,5804805,667189,155592082,487890,237.6,114.8,1.912,178.2,142.56,71.28,1.516554,661.854964,474.9634385,58.04805,6.67189,1555.92082,4.8789
570,41,48,35,45,3567.2,3567.2,8662,8236,1548316,1548316,1548316,573056761,573058829,573057795,395056640,395070524,395063582,609646,1769858,10043846,151722297,237.5,114.7,1.887,178.125,142.5,71.25,1.548316,573.057795,395.063582,6.09646,17.69858,100.43846,1517.22297
575,42,48,35,45,3567.2,3567.2,8662,8449,888055,888035,888045,549214142,548799939,549007040.5,375808113,375801080,375804596.5,728516,288068,947055,162143904,237.5,114.8,1.899,178.125,142.5,71.25,0.888045,549.0070405,375.8045965,7.28516,2.88068,9.47055,1621.43904
580,41,48,35,45,3567.2,3567.2,8449,8449,857065,857055,857060,720717267,721131078,720924172.5,529357390,529352018,529354704,310118,8586413,148993602,2313462,240.8,114.7,1.902,180.6,144.48,72.24,0.85706,720.9241725,529.354704,3.10118,85.86413,1489.93602,23.13462
585,41,48,35,45,3567.2,3567.2,8662,8449,1551667,1551697,1551682,662245430,662245722,662245576,475344574,475357094,475350834,522019,6196424,135376179,20542866,239.2,114.7,1.905,179.4,143.52,71.76,1.551682,662.245576,475.350834,5.22019,61.96424,1353.76179,205.42866
590,41,48,35,45,3567.2,3645.6,8662,8236,1542069,1542069,1542069,576428504,576423356,576425930,399264922,399270108,399267515,619784,1931152,125745484,35889000,238.5,114.7,1.915,178.875,143.1,71.55,1.542069,576.42593,399.267515,6.19784,19.31152,1257.45484,358.89
595,41,48,35,45,3567.2,3567.2,8662,8449,1528909,1528909,1528909,676586180,676587898,676587039,488581878,488564066,488572972,6804310,469916,117318478,37418335,238.7,114.7,1.9,179.025,143.22,71.61,1.528909,676.587039,488.572972,68.0431,4.69916,1173.18478,374.18335
600,41,48,35,45,3567.2,3567.2,8662,8449,1535846,1535846,1535846,543410847,543422243,543416545,368267538,368275755,368271646.5,569479,442091,430318,163133853,238.4,114.7,1.908,178.8,143.04,71.52,1.535846,543.416545,368.2716465,5.69479,4.42091,4.30318,1631.33853
605,41,48,35,45,3567.2,3567.2,8449,8449,1539402,1539402,1539402,576514564,576512013,576513288.5,400378221,400386254,400382237.5,580313,1935957,17158029,144649631,238.1,114.8,1.901,178.575,142.86,71.43,1.539402,576.5132885,400.3822375,5.80313,19.35957,171.58029,1446.49631
610,42,48,35,45,3567.2,3567.2,8662,8236,1644156,1644156,1644156,575238101,575234844,575236472.5,397753733,397734858,397744295.5,2067398,456001,84086309,77136248,237.9,114.7,1.904,178.425,142.74,71.37,1.644156,575.2364725,397.7442955,20.67398,4.56001,840.86309,771.36248
615,41,48,35,45,3488.8,3567.2,8449,8236,1520704,1520721,1520712.5,572611301,572609064,572610182.5,394190202,394205905,394198053.5,585742,1825677,161446291,449386,237.5,114.7,1.987,178.125,142.5,71.25,1.5207125,572.6101825,394.1980535,5.85742,18.25677,1614.46291,4.49386
620,42,48,35,45,3645.6,3567.2,8449,8236,1530654,1530637,1530645.5,587727658,587737373,587732515.5,409130235,409122161,409126198,2455165,434166,509196,160373389,237.5,114.6,1.889,178.125,142.5,71.25,1.5306455,587.7325155,409.126198,24.55165,4.34166,5.09196,1603.73389
625,41,48,35,45,3567.2,3567.2,8662,8449,414150,416290,415220,562567168,562553793,562560480.5,384655217,384739042,384697129.5,82606,1616062,160900383,140047,237.6,114.7,1.9,178.2,142.56,71.28,0.41522,562.5604805,384.6971295,0.82606,16.16062,1609.00383,1.40047
630,42,48,35,45,3567.2,3567.2,8662,8236,1337235,1335095,1336165,630176345,630186622,630181483.5,446954294,446867854,446911074,4308528,728950,117235542,40325165,237.6,114.8,1.89,178.2,142.56,71.28,1.336165,630.1814835,446.911074,43.08528,7.2895,1172.35542,403.25165
635,42,48,35,45,3567.2,3567.2,8662,8236,1524743,1524743,1524743,624965177,624965841,624965509,444364058,444367617,444365837.5,534942,4201150,829442,158155423,237.6,114.8,1.887,178.2,142.56,71.28,1.524743,624.965509,444.3658375,5.34942,42.0115,8.29442,1581.55423
640,41,48,35,45,3567.2,3567.2,8662,8236,1552879,1552879,1552879,563762005,563761448,563761726.5,387226799,387230490,387228644.5,1512850,378188,159932146,2533851,237.6,114.7,1.899,178.2,142.56,71.28,1.552879,563.7617265,387.2286445,15.1285,3.78188,1599.32146,25.33851
645,41,48,35,45,3567.2,3567.2,8662,8236,1531974,1531974,1531974,626078690,626080243,626079466.5,443132756,443125202,443128979,4572883,432471,155505615,2348151,237.7,114.7,1.902,178.275,142.62,71.31,1.531974,626.0794665,443.128979,45.72883,4.32471,1555.05615,23.48151
650,41,48,35,45,3567.2,3567.2,8449,8449,1544667,1544667,1544667,657831510,657823567,657827538.5,471725777,471739786,471732781.5,508674,5870536,155997743,483024,237.8,114.7,1.907,178.35,142.68,71.34,1.544667,657.8275385,471.7327815,5.08674,58.70536,1559.97743,4.83024
655,42,48,35,45,3567.2,3567.2,8662,8236,1516586,1516586,1516586,543906440,543914472,543910456,368682931,368677388,368680159.5,575151,443281,442627,162928112,237.9,114.8,1.898,178.425,142.74,71.37,1.516586,543.910456,368.6801595,5.75151,4.43281,4.42627,1629.28112
660,41,48,35,45,3567.2,3567.2,8662,8236,1549853,1549827,1549840,551558727,551543811,551551269,375706467,375695329,375700898,1109597,376043,162059950,452812,237.4,114.8,1.957,178.05,142.44,71.22,1.54984,551.551269,375.700898,11.09597,3.76043,1620.5995,4.52812
665,41,48,35,45,3567.2,3567.2,8662,8236,1556563,1556589,1556576,574888857,574898888,574893872.5,398864280,398861508,398862894,1917848,474672,781146,161569188,237.5,114.7,1.905,178.125,142.5,71.25,1.556576,574.8938725,398.862894,19.17848,4.74672,7.81146,1615.69188
670,41,48,35,45,3567.2,3567.2,8662,8449,1366782,1368361,1367571.5,538048647,538039210,538043928.5,363754189,363836088,363795138.5,299093,286643,151098201,12367460,237.4,114.8,1.879,178.05,142.44,71.22,1.3675715,538.0439285,363.7951385,2.99093,2.86643,1510.98201,123.6746
675,41,48,35,45,3567.2,3567.2,8662,8236,419057,417478,418267.5,536115725,536111145,536113435,361435207,361359563,361397385,263467,235124,2325720,160804868,237.3,114.9,1.876,177.975,142.38,71.19,0.4182675,536.113435,361.397385,2.63467,2.35124,23.2572,1608.04868
680,41,48,35,45,3567.2,3567.2,8662,8449,1529321,1529321,1529321,631298139,631307000,631302569.5,447652403,447656082,447654242.5,4809267,408877,140469044,17158161,237.4,114.7,1.904,178.05,142.44,71.22,1.529321,631.3025695,447.6542425,48.09267,4.08877,1404.69044,171.58161
685,41,48,35,45,3567.2,3567.2,8662,8236,1536850,1536850,1536850,730455454,730445230,730450342,536808314,536807101,536807707.5,1295778,8541110,27419224,124855953,237.7,114.8,1.899,178.275,142.62,71.31,1.53685,730.450342,536.8077075,12.95778,85.4111,274.19224,1248.55953
690,41,48,35,45,3567.2,3567.2,8449,8449,1518801,1518801,1518801,703581950,703591993,703586971.5,512872405,512863975,512868190,2216954,6372833,152381413,437634,237.7,114.8,1.878,178.275,142.62,71.31,1.518801,703.5869715,512.86819,22.16954,63.72833,1523.81413,4.37634
695,41,48,35,45,3567.2,3567.2,8662,8236,1533200,1533200,1533200,577203078,577207425,577205251.5,400783544,400783612,400783578,2016552,402761,765981,161126234,237.7,114.8,1.905,178.275,142.62,71.31,1.5332,577.2052515,400.783578,20.16552,4.02761,7.65981,1611.26234
700,42,48,35,45,3567.2,3567.2,8662,8236,1560656,1560656,1560656,553489507,553482174,553485840.5,377521972,377527933,377524952.5,1078781,396403,162421395,506472,237.8,114.8,1.9,178.35,142.68,71.34,1.560656,553.4858405,377.5249525,10.78781,3.96403,1624.21395,5.06472
705,41,48,35,45,3567.2,3567.2,8662,8449,1517572,1517572,1517572,765996110,766009964,766003037,571177529,571177113,571177321,3100797,7945069,98693875,50585120,237.7,114.7,1.882,178.275,142.62,71.31,1.517572,766.003037,571.177321,31.00797,79.45069,986.93875,505.8512
710,41,48,35,45,3567.2,3567.2,8662,8449,1525587,1525587,1525587,573540015,573520503,573530259,396114153,396113712,396113932.5,1833506,439753,161685743,476561,237.4,114.8,1.962,178.05,142.44,71.22,1.525587,573.530259,396.1139325,18.33506,4.39753,1616.85743,4.76561
715,41,48,35,45,3567.2,3567.2,8662,8236,1531008,1530980,1530994,543950438,543968547,543959492.5,368917844,368916480,368917162,581219,474257,20473994,143061756,237.6,114.8,1.876,178.2,142.56,71.28,1.530994,543.9594925,368.917162,5.81219,4.74257,204.73994,1430.61756
720,41,48,35,45,3567.2,3567.2,8875,8236,862332,862360,862346,610265816,610263063,610264439.5,428346100,428345686,428345893,3755966,143508,117062021,41106664,237.6,114.8,1.899,178.2,142.56,71.28,0.862346,610.2644395,428.345893,37.55966,1.43508,1170.62021,411.06664
725,41,48,35,45,3567.2,3567.2,8662,8236,897720,897720,897720,542986398,542984042,542985220,368962088,368967167,368964627.5,474850,348004,2494344,160909163,237.6,114.8,1.885,178.2,142.56,71.28,0.89772,542.98522,368.9646275,4.7485,3.48004,24.94344,1609.09163
730,41,48,35,45,3567.2,3567.2,8449,8236,1522200,1522200,1522200,667571060,667565872,667568466,480302518,480295041,480298779.5,6348596,445076,155421407,483495,237.5,114.8,1.9,178.125,142.5,71.25,1.5222,667.568466,480.2987795,63.48596,4.45076,1554.21407,4.83495
735,41,48,35,45,3567.2,3645.6,8662,8236,1537864,1537864,1537864,631174042,631169298,631171670,448850000,448855126,448852563,4446956,405873,121292421,37006888,237.6,114.8,1.902,178.2,142.56,71.28,1.537864,631.17167,448.852563,44.46956,4.05873,1212.92421,370.06888
740,42,48,35,45,3567.2,3567.2,8662,8449,1513649,1513649,1513649,723621247,723637049,723629148,531145819,531148746,531147282.5,4387796,5039890,149798322,2328202,237.8,114.8,1.883,178.35,142.68,71.34,1.513649,723.629148,531.1472825,43.87796,50.3989,1497.98322,23.28202
745,41,48,35,45,3567.2,3567.2,8662,8236,1514307,1514307,1514307,736210209,736191768,736200988.5,544247585,544246258,544246921.5,9038799,699666,150026218,1524758,237.9,114.8,1.896,178.425,142.74,71.37,1.514307,736.2009885,544.2469215,90.38799,6.99666,1500.26218,15.24758
750,41,48,35,45,3567.2,3567.2,8662,8236,1523807,1523807,1523807,543434011,543446651,543440331,368539410,368541429,368540419.5,560072,409280,2508098,160652718,238,114.8,1.882,178.5,142.8,71.4,1.523807,543.440331,368.5404195,5.60072,4.0928,25.08098,1606.52718
755,42,48,35,45,3567.2,3567.2,8662,8236,1536743,1536743,1536743,730998223,730992152,730995187.5,539278481,539289665,539284073,4372305,5358542,151203821,692947,237.5,114.8,1.913,178.125,142.5,71.25,1.536743,730.9951875,539.284073,43.72305,53.58542,1512.03821,6.92947
760,41,48,35,45,3567.2,3567.2,8662,8236,1518554,1518536,1518545,550168453,550161464,550164958.5,374529480,374510065,374519772.5,831895,390332,2181660,161359142,237.5,114.7,1.91,178.125,142.5,71.25,1.518545,550.1649585,374.5197725,8.31895,3.90332,21.8166,1613.59142
765,42,48,35,45,3567.2,3567.2,8662,8449,1528298,1528316,1528307,629970938,629974014,629972476,446444967,446452049,446448508,4258631,949615,157074768,459860,237.5,114.8,1.881,178.125,142.5,71.25,1.528307,629.972476,446.448508,42.58631,9.49615,1570.74768,4.5986
770,41,48,35,45,3567.2,3567.2,8662,8449,385473,387712,386592.5,531452583,531459253,531455918,356702884,356937685,356820284.5,85288,76502,1994897,161290412,237.5,114.7,1.883,178.125,142.5,71.25,0.3865925,531.455918,356.8202845,0.85288,0.76502,19.94897,1612.90412
775,41,48,35,45,3567.2,3567.2,8449,8236,1367191,1364952,1366071.5,771673685,771675690,771674687.5,575545034,575315802,575430418,9129462,2407715,486750,148708434,237.5,114.8,1.875,178.125,142.5,71.25,1.3660715,771.6746875,575.430418,91.29462,24.07715,4.8675,1487.08434
780,41,48,35,45,3488.8,3567.2,8662,8236,1527366,1527364,1527365,625030343,625024489,625027416,442406432,442397067,442401749.5,1035554,3811478,157401346,487590,237.5,114.7,1.907,178.125,142.5,71.25,1.527365,625.027416,442.4017495,10.35554,38.11478,1574.01346,4.8759
785,41,48,35,45,3567.2,3567.2,8662,8449,1529057,1529059,1529058,755015335,755012224,755013779.5,562768095,562769475,562768785,786477,9868227,144014124,7241476,237.7,114.8,1.901,178.275,142.62,71.31,1.529058,755.0137795,562.768785,7.86477,98.68227,1440.14124,72.41476
790,42,48,35,45,3567.2,3567.2,8449,8236,1544295,1544295,1544295,651162017,651168816,651165416.5,466019855,466017028,466018441.5,2075638,3885943,156003950,502271,237.7,114.7,1.899,178.275,142.62,71.31,1.544295,651.1654165,466.0184415,20.75638,38.85943,1560.0395,5.02271
795,41,48,35,45,3567.2,3567.2,8662,8449,1541453,1541453,1541453,573135838,573136121,573135979.5,394973573,394986035,394979804,576887,1825843,445817,160764264,237.8,114.8,1.903,178.35,142.68,71.34,1.541453,573.1359795,394.979804,5.76887,18.25843,4.45817,1607.64264
800,41,48,35,45,3567.2,3567.2,8662,8236,1551127,1551127,1551127,543026483,543035528,543031005.5,368997977,368991129,368994553,483166,425419,161276870,2421191,237.9,114.7,1.903,178.425,142.74,71.37,1.551127,543.0310055,368.994553,4.83166,4.25419,1612.7687,24.21191
805,41,48,35,45,3567.2,3567.2,8449,8449,1511025,1511025,1511025,555136443,555121129,555128786,378538404,378543567,378540985.5,641866,842181,162788343,475548,237.5,114.7,1.952,178.125,142.5,71.25,1.511025,555.128786,378.5409855,6.41866,8.42181,1627.88343,4.75548
810,41,48,35,45,3488.8,3567.2,8449,8236,1516765,1516765,1516765,575285707,575293078,575289392.5,396961603,396964762,396963182.5,531027,1987195,479078,160664826,237.5,114.7,1.887,178.125,142.5,71.25,1.516765,575.2893925,396.9631825,5.31027,19.87195,4.79078,1606.64826
815,41,48,35,45,3567.2,3567.2,8662,8236,1324407,1323165,1323786,540454045,540448095,540451070,367998891,367871018,367934954.5,304270,285076,163056060,649318,237.5,114.8,1.903,178.125,142.5,71.25,1.323786,540.45107,367.9349545,3.0427,2.85076,1630.5606,6.49318
820,41,48,35,45,3567.2,3567.2,8662,8236,427538,428766,428152,615561188,615572717,615566952.5,434101260,434215529,434158394.5,229184,3677868,156486358,2283792,237.4,114.7,1.898,178.05,142.44,71.22,0.428152,615.5669525,434.1583945,2.29184,36.77868,1564.86358,22.83792
825,41,48,35,45,3488.8,3645.6,8449,8236,1559406,1559420,1559413,742695738,742692333,742694035.5,549835946,549833554,549834750,2058424,8115012,15325307,135345743,237.6,114.6,1.877,178.2,142.56,71.28,1.559413,742.6940355,549.83475,20.58424,81.15012,153.25307,1353.45743
830,41,48,35,45,3567.2,3567.2,8449,8236,1516714,1516714,1516714,602920405,602914317,602917361,422629738,422627067,422628402.5,3092308,434097,159829016,478958,237.7,114.7,1.91,178.275,142.62,71.31,1.516714,602.917361,422.6284025,30.92308,4.34097,1598.29016,4.78958
835,41,48,35,45,3567.2,3567.2,8662,8236,1529288,1529264,1529276,543333006,543338267,543335636.5,368464456,368469323,368466889.5,567852,442764,2708498,160744117,237.9,114.7,1.906,178.425,142.74,71.37,1.529276,543.3356365,368.4668895,5.67852,4.42764,27.08498,1607.44117
840,41,48,35,45,3567.2,3567.2,8662,8449,1559228,1559252,1559240,634928416,634919340,634923878,450959598,450968312,450963955,575192,4689711,156862642,490751,238,114.6,1.879,178.5,142.8,71.4,1.55924,634.923878,450.963955,5.75192,46.89711,1568.62642,4.90751
845,41,48,35,45,3567.2,3567.2,8449,8449,1535579,1535579,1535579,545229917,545245765,545237841,372540890,372536919,372538904.5,580647,405097,781836,162791216,238,114.6,1.909,178.5,142.8,71.4,1.535579,545.237841,372.5389045,5.80647,4.05097,7.81836,1627.91216
850,41,48,35,45,3567.2,3567.2,8449,8449,1885121,1885095,1885108,549344047,549328847,549336447,373718263,373711882,373715072.5,803687,414582,162856827,500808,237.8,114.7,1.91,178.35,142.68,71.34,1.885108,549.336447,373.7150725,8.03687,4.14582,1628.56827,5.00808
855,41,48,35,45,3488.8,3567.2,8662,8236,1522050,1522076,1522063,652761981,652777350,652769665.5,466953654,466958101,466955877.5,516525,5488368,46250776,110537191,237.6,114.7,1.984,178.2,142.56,71.28,1.522063,652.7696655,466.9558775,5.16525,54.88368,462.50776,1105.37191
860,41,48,35,45,3567.2,3567.2,8662,8236,1522466,1522466,1522466,543527224,543526785,543527004.5,368309019,368311355,368310187,588206,385497,160962563,2338620,237.6,114.8,1.9,178.2,142.56,71.28,1.522466,543.5270045,368.310187,5.88206,3.85497,1609.62563,23.3862
865,41,48,35,45,3567.2,3567.2,8662,8449,528825,528825,528825,562615786,562715017,562665401.5,385111499,385115024,385113261.5,1608133,69274,161376371,276009,237.8,114.8,1.906,178.35,142.68,71.34,0.528825,562.6654015,385.1132615,16.08133,0.69274,1613.76371,2.76009
870,41,48,35,45,3567.2,3567.2,8662,8236,1212170,1212170,1212170,611429653,611322160,611375906.5,429231051,429236103,429233577,2339076,1903420,158605452,467853,237.7,114.8,1.868,178.275,142.62,71.31,1.21217,611.3759065,429.233577,23.39076,19.0342,1586.05452,4.67853
875,41,48,35,45,3567.2,3567.2,8662,8236,1524350,1524350,1524350,554681061,554689577,554685319,380844524,380831735,380838129.5,1089985,440157,735116,161963142,237.7,114.7,1.904,178.275,142.62,71.31,1.52435,554.685319,380.8381295,10.89985,4.40157,7.35116,1619.63142
880,41,48,35,45,3567.2,3567.2,8662,8236,1567807,1567807,1567807,574275154,574258952,574267053,396509428,396512808,396511118,1887363,420024,161653118,512491,237.8,114.7,1.906,178.35,142.68,71.34,1.567807,574.267053,396.511118,18.87363,4.20024,1616.53118,5.12491
885,41,48,35,45,3567.2,3567.2,8662,8236,1529772,1529772,1529772,663998486,663995615,663997050.5,477885790,477889450,477887620,6209271,376613,51505988,104222375,237.9,114.8,1.9,178.425,142.74,71.37,1.529772,663.9970505,477.88762,62.09271,3.76613,515.05988,1042.22375
890,41,48,35,45,3567.2,3645.6,8662,8449,1540320,1540320,1540320,573150711,573153040,573151875.5,395839917,395833288,395836602.5,804366,1524814,74500142,86778874,238,114.7,1.893,178.5,142.8,71.4,1.54032,573.1518755,395.8366025,8.04366,15.24814,745.00142,867.78874
895,41,48,35,45,3488.8,3567.2,8662,8236,1552435,1552435,1552435,572233748,572242693,572238220.5,395095728,395104335,395100031.5,517218,1796801,519301,161074811,238,114.8,1.905,178.5,142.8,71.4,1.552435,572.2382205,395.1000315,5.17218,17.96801,5.19301,1610.74811
900,41,48,35,45,3488.8,3567.2,8449,8236,1516053,1516053,1516053,569615158,569613197,569614177.5,374654696,374655005,374654850.5,559681,1846462,161443421,510028,237.6,114.8,1.942,178.2,142.56,71.28,1.516053,569.6141775,374.6548505,5.59681,18.46462,1614.43421,5.10028
905,41,48,35,45,3567.2,3567.2,8662,8449,1539543,1539543,1539543,756138689,756142558,756140623.5,565003763,565010721,565007242,8822465,1983971,849336,149275620,237.6,114.7,1.925,178.2,142.56,71.28,1.539543,756.1406235,565.007242,88.22465,19.83971,8.49336,1492.7562
910,41,47,35,45,3567.2,3567.2,8662,8236,1443580,1469121,1456350.5,563663534,563663916,563663725,386706495,387328070,387017282.5,1451291,269560,16853804,145084257,237.6,114.8,1.907,178.2,142.56,71.28,1.4563505,563.663725,387.0172825,14.51291,2.6956,168.53804,1450.84257
915,41,48,35,45,3488.8,3567.2,8662,8236,317199,291658,304428.5,535940631,535947133,535943882,360593111,359957020,360275065.5,324889,206432,161328436,2175532,237.6,114.7,1.902,178.2,142.56,71.28,0.3044285,535.943882,360.2750655,3.24889,2.06432,1613.28436,21.75532
920,41,48,35,45,3567.2,3567.2,8662,8236,1553476,1553476,1553476,552650039,552634291,552642165,377286777,377285467,377286122,1022117,408646,162162215,499257,237.7,114.8,1.897,178.275,142.62,71.31,1.553476,552.642165,377.286122,10.22117,4.08646,1621.62215,4.99257
925,41,48,35,45,3567.2,3567.2,8449,8449,1518563,1518563,1518563,554378577,554392731,554385654,378157839,378161508,378159673.5,1021111,397703,503736,162561491,237.8,114.7,1.901,178.35,142.68,71.34,1.518563,554.385654,378.1596735,10.21111,3.97703,5.03736,1625.61491
930,41,48,35,45,3567.2,3645.6,8662,8236,1515831,1515831,1515831,574067521,574059845,574063683,395778084,395784962,395781523,534161,1847972,161245539,524962,237.9,114.8,1.904,178.425,142.74,71.37,1.515831,574.063683,395.781523,5.34161,18.47972,1612.45539,5.24962
935,41,48,35,45,3567.2,3567.2,8662,8236,1531059,1531059,1531059,545305404,545314377,545309890.5,371675104,371669841,371672472.5,594614,428221,704834,162897986,237.9,114.7,1.899,178.425,142.74,71.37,1.531059,545.3098905,371.6724725,5.94614,4.28221,7.04834,1628.97986
940,41,48,35,45,3488.8,3567.2,8662,8236,1537274,1537274,1537274,575858192,575848540,575853366,397523983,397515835,397519909,2097095,441327,160650538,498663,237.9,114.8,1.899,178.425,142.74,71.37,1.537274,575.853366,397.519909,20.97095,4.41327,1606.50538,4.98663
945,41,48,35,45,3567.2,3567.2,8662,8236,1552101,1552124,1552112.5,572797525,572796240,572796882.5,395133074,395146467,395139770.5,522410,1835758,471180,161078824,237.8,114.7,1.909,178.35,142.68,71.34,1.5521125,572.7968825,395.1397705,5.2241,18.35758,4.7118,1610.78824
950,41,48,35,45,3567.2,3567.2,8449,8449,1551302,1551279,1551290.5,574975782,574977484,574976633,397146892,397150119,397148505.5,474408,1982862,117748381,44293563,237.5,114.7,1.933,178.125,142.5,71.25,1.5512905,574.976633,397.1485055,4.74408,19.82862,1177.48381,442.93563
955,41,48,35,45,3567.2,3567.2,8449,8236,1514416,1514416,1514416,553975504,553984009,553979756.5,377860949,377855272,377858110.5,544212,911464,160020808,2519417,237.6,114.7,1.902,178.2,142.56,71.28,1.514416,553.9797565,377.8581105,5.44212,9.11464,1600.20808,25.19417
960,41,47,35,45,3567.2,3567.2,8449,8236,848314,848314,848314,541432133,541421527,541426830,365996955,365993742,365995348.5,526126,192481,162549528,333819,237.7,114.7,1.902,178.275,142.62,71.31,0.848314,541.42683,365.9953485,5.26126,1.92481,1625.49528,3.33819
965,41,48,35,45,3567.2,3567.2,8662,8236,917565,917565,917565,617473770,617485050,617479410,437248869,437248626,437248747.5,3968971,278425,608800,158399731,237.6,114.7,1.904,178.2,142.56,71.28,0.917565,617.47941,437.2487475,39.68971,2.78425,6.088,1583.99731
970,41,48,35,45,3488.8,3567.2,8662,8449,1550619,1550619,1550619,573627823,573618739,573623281,396053534,396057838,396055686,498949,1956597,160894316,518996,237.6,114.7,1.899,178.2,142.56,71.28,1.550619,573.623281,396.055686,4.98949,19.56597,1608.94316,5.18996
