 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6509688 7537992 132 1733 0 0 0 0  0  0  0  0  0  511 1429  292 25  3 72
 0 0 0 6509944 7538096 148 1827 0 0 0 0  0  0  0  0  0  495 1487  270 25  3 72
 0 0 0 6509668 7537976 147 1825 0 0 0 0  0  0  0  0  0  499 1504  271 25  3 72
 0 0 0 6509636 7537944 148 1826 0 0 0 0  0  0  0  0  0  497 1488  272 25  3 72
 0 0 0 6509844 7537992 148 1846 0 0 0 0  0  0  0  0  0  519 1509  268 25  3 72
 0 0 0 6509264 7537552 148 1827 0 0 0 0  0  1  0  0  0  508 1487  271 25  3 72
 0 0 0 6509548 7537688 148 1823 0 0 0 0  0  0  0  0  0  498 1502  275 25  3 72
 0 0 0 6509292 7537580 148 1827 0 0 0 0  0  0  0  0  0  508 1486  281 25  3 72
 0 0 0 6509548 7537684 148 1826 0 0 0 0  0  0  0  0  0  500 1564  299 25  3 72
 0 0 0 6509296 7537572 16 93 0  1  1  0  0  1  0  0  0  421  586  189 25  0 75
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6509540 7537672 132 1732 0 0 0 0  0  1  0  0  0  505 1445  271 25  3 72
 0 0 0 6509256 7537536 148 1827 0 0 0 0  0  0  0  0  0  501 1488  268 25  3 72
 0 0 0 6509384 7537516 148 1838 0 0 0 0  0  0  0  0  0  496 1508  274 25  3 72
 0 0 0 6509000 7537276 148 1827 0 0 0 0  0  0  0  0  0  499 1490  272 25  3 72
 0 0 0 6509260 7537392 148 1824 0 0 0 0  0  0  0  0  0  507 1499  271 25  3 72
 0 0 0 6509004 7537272 148 1827 0 1 1 0  0  0  0  0  0  509 1486  273 25  3 72
 0 0 0 6509280 7537396 148 1828 0 0 0 0  0  2  0  0  0  519 1502  267 25  3 72
 0 0 0 6509260 7537380 147 1825 0 0 0 0  0  0  0  0  0  492 1485  270 25  3 72
 0 0 0 6508976 7537244 98 1112 0 0 0  0  0  0  0  0  0  465 1188  238 25  3 72
 0 0 0 6509260 7537380 50 714 0 0  0  0  0  0  0  0  0  456  843  229 25  0 74
 0 0 0 6509260 7537380 148 1826 0 0 0 0  0  0  0  0  0  492 1499  269 25  3 72
 0 0 0 6509104 7537336 148 1826 0 0 0 0  0  0  0  0  0  498 1500  278 25  3 72
 0 0 0 6509260 7537376 148 1826 0 1 1 0  0  2  0  0  0  515 1506  272 25  3 72
 0 0 0 6508996 7537252 152 1904 0 0 0 0  0  0  0  0  0  493 1515  272 25  3 72
 0 0 0 6509172 7537320 148 1825 0 0 0 0  0  0  0  0  0  498 1504  272 25  3 72
 0 0 0 6509216 7537332 148 1827 0 0 0 0  0  0  0  0  0  500 1487  267 25  3 72
 0 0 0 6508932 7537196 147 1827 0 0 0 0  0  0  0  0  0  505 1500  266 25  3 72
 0 0 0 6509216 7537316 148 1827 0 0 0 0  0  0  0  0  0  506 1489  268 25  3 72
 0 0 0 6508960 7537212 90 1008 0 1 1  0  0  1  0  0  0  478 1114  224 25  2 73
 kthr      memory            page            disk          faults      cpu
