 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5885404 6936024 148 1841 0 0 0 0  0  0  0  0  0  524 1504  272 25  3 72
 0 0 0 5885688 6936164 148 1839 0 0 0 0  0  0  0  0  0  503 1485  267 25  3 72
 0 0 0 5885404 6936028 148 1840 0 0 0 0  0  0  0  0  0  530 1501  276 25  3 72
 0 0 0 5885688 6936156 148 1842 0 1 1 0  0  1  0  0  0  524 1488  266 25  3 72
 0 0 0 5885432 6936048 148 1839 0 0 0 0  0  0  0  0  0  510 1498  274 25  3 72
 0 0 0 5884112 6934780 148 1907 0 0 0 0  0  0  0  0  0  516 1551  303 25  3 72
 0 0 0 5883860 6934668 147 1839 0 0 0 0  0  0  0  0  0  534 1502  273 25  3 72
 0 0 0 5883828 6934640 148 1843 0 0 0 0  0  0  0  0  0  510 1494  271 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5884056 6934724 16 95 0  0  0  0  0  0  0  0  0  439  666  205 25  1 74
 0 0 0 5884088 6934752 137 1825 0 0 0 0  0  0  0  0  0  518 1411  272 25  2 72
 0 0 0 5883804 6934600 148 1838 0 1 1 0  0  0  0  0  0  518 1499  268 25  3 72
 0 0 0 5884088 6934736 148 1842 0 0 0 0  0  0  0  0  0  525 1492  270 25  3 72
 0 0 0 5883832 6934628 148 1841 0 0 0 0  0  0  0  0  0  539 1503  272 25  3 72
 0 0 0 5884088 6934728 148 1838 0 0 0 0  0  2  0  0  0  528 1643  276 25  3 72
 0 0 0 5884088 6934728 148 1840 0 0 0 0  0  0  0  0  0  513 1500  274 25  3 72
 0 0 0 5883804 6934588 148 1840 0 1 1 0  0  1  0  0  0  532 1487  268 25  3 72
 0 0 0 5884088 6934724 148 1841 0 0 0 0  0  0  0  0  0  535 1502  277 25  3 72
 0 0 0 5884036 6934712 148 1839 0 0 0 0  0  0  0  0  0  508 1485  267 25  3 72
 0 0 0 5884088 6934724 16 94 0  0  0  0  0  0  0  0  0  447  617  184 25  1 74
 0 0 0 5884088 6934724 132 1747 0 0 0 0  0  0  0  0  0  522 1416  266 25  3 72
 0 0 0 5883808 6934604 148 1841 0 0 0 0  0  0  0  0  0  537 1508  270 25  3 72
 0 0 0 5884048 6934704 148 1838 0 1 1 0  0  1  0  0  0  517 1485  267 25  3 72
 0 0 0 5884064 6934688 148 1842 0 0 0 0  0  0  0  0  0  513 1502  276 25  3 72
 0 0 0 5883780 6934548 148 1838 0 0 0 0  0  0  0  0  0  506 1486  267 25  3 72
 0 0 0 5884064 6934684 148 1840 0 0 0 0  0  1  0  0  0  500 1504  273 25  3 72
 0 0 0 6033664 7084460 2775 32746 0 0 0 0 0 0  0  0  0 8477 1609  263 20  9 72
 0 0 0 6133528 7184348 148 1840 0 0 0 0  0  0  0  0  0  533 1501  273 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6133276 7184240 105 1246 0 1 1 0  0  1  0  0  0  490 1224  236 25  3 72
 0 0 0 6133528 7184348 43 620 0 0  0  0  0  0  0  0  0  449  803  214 25  0 75
 0 0 0 6133244 7183724 148 1840 0 0 0 0  0  0  0  0  0  513 1551  303 25  3 72
 0 0 0 6133528 7183864 148 1838 0 0 0 0  0  1  0  0  0  543 1501  271 25  3 72
 0 0 0 6133220 7183716 148 1843 0 0 0 0  0  0  0  0  0  507 1490  269 25  3 72
 0 0 0 6133504 7183840 148 1837 0 0 0 0  0  0  0  0  0  512 1503  276 25  3 72
