time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
495,49,49,37,46,3645.6,3645.6,9656,9372,531749,1.30E+08,9.51E+07,39477336,40632324,1.17E+06,1.52E+05,0.531749,129.9714,95.08951,394.77336,406.32324,11.70297,1.521777,2071,1153,1656.8,1242.6,62.13,65.8578,0,0,0,0,0,0
500,49,49,37,46,3645.6,3645.6,9656,9656,7.74E+05,8.81E+07,1.28E+08,3.00E+07,8.83E+05,134127,3.79E+05,0.7735875,88.09343,127.6129,299.6405,8.832578,1.34127,3.789482,2057,1153,1645.6,1234.2,61.71,65.4126,0,0,0,0,0,0
505,49,50,38,46,3724,3645.6,9656,9372,340362,1.12E+08,8.17E+07,4.38E+07,8.83E+05,9.41E+04,9.75E+04,0.340362,112.4564,81.72818,437.9846,8.832578,0.9414733,0.9750933,2049,1153,1639.2,1229.4,61.47,65.1582,0,0,0,0,0,0
510,49,49,37,46,3645.6,3645.6,9656,9656,4.20E+05,8.61E+07,122559476,66872598,8.83E+05,9.41E+04,104890,0.4196355,86.12948,122.559476,668.72598,8.832578,0.9414733,1.0489,2089,1154,1671.2,1253.4,62.67,66.4302,0,0,0,0,0,0
515,49,50,37,46,3645.6,3645.6,9656,9656,856074,8.68E+07,1.24E+08,6.85E+07,8.83E+05,247681,104890,0.856074,86.78152,124.3011,685.4782,8.832578,2.47681,1.0489,2045,1153,1636,1227,61.35,65.031,0,0,0,0,0,0
520,49,50,37,46,3645.6,3645.6,9656,9656,7.85E+05,8.66E+07,124276193,5.98E+07,8.83E+05,247681,255985,0.7850985,86.59409,124.276193,597.6444,8.832578,2.47681,2.55985,2048,1155,1638.4,1228.8,61.44,65.1264,0,13.8,0,86.1,0,86100
525,49,49,37,46,3645.6,3645.6,9656,9656,7.91E+05,8.88E+07,125771180,5.68E+07,8.83E+05,247681,3.34E+05,0.7908445,88.76767,125.77118,567.9478,8.832578,2.47681,3.339015,2044,1154,1635.2,1226.4,61.32,64.9992,0,0,0,0,0,0
530,49,50,38,46,3645.6,3645.6,9372,9656,1.06E+06,5.89E+07,169527681,33285529,1.21E+07,174669,3.34E+05,1.063977,58.94679,169.527681,332.85529,120.8793,1.74669,3.339015,2095,1155,1676,1257,62.85,66.621,0,0,0,0,0,0
535,48,50,37,46,3645.6,3645.6,9656,9656,5.26E+05,1.26E+08,9.28E+07,43081290,1.21E+07,1780133,1.62E+05,0.5261977,126.2014,92.78822,430.8129,120.8793,17.80133,1.623243,2062,1153,1649.6,1237.2,61.86,65.5716,0,0,0,0,0,0
540,49,50,38,46,3724,3645.6,9656,9656,7.84E+05,90453293,127096571,58246703,1.21E+07,1780133,2.26E+05,0.7841595,90.453293,127.096571,582.46703,120.8793,17.80133,2.260615,2151,1154,1720.8,1290.6,64.53,68.4018,0,0,0,0,0,0
545,48,50,38,46,3645.6,3645.6,9656,9656,1714778,90453293,267538375,58246703,38324743,1780133,2.26E+05,1.714778,90.453293,267.538375,582.46703,383.24743,17.80133,2.260615,2115,1153,1692,1269,63.45,67.257,0,0,0,0,0,0
550,49,50,37,46,3645.6,3724,9372,9656,5.16E+05,1.14E+08,8.18E+07,36382496,38324743,1.50E+05,1.60E+05,0.5159693,114.1792,81.76185,363.82496,383.24743,1.504377,1.601873,2144,1153,1715.2,1286.4,64.32,68.1792,0,11.2,0,87.7,0,87700
555,49,49,37,46,3645.6,3724,9656,9656,4.67E+05,6.03E+07,176364090,3.87E+07,2.88E+06,2.13E+06,1.60E+05,0.4674027,60.28038,176.36409,387.2721,28.84952,21.34482,1.601873,2325,1152,1860,1395,69.75,73.935,0,0,0,0,0,0
560,49,49,37,46,3724,3645.6,9656,9372,582824,83795902,121009640,56973376,2.88E+06,2.88E+05,1.60E+05,0.582824,83.795902,121.00964,569.73376,28.84952,2.883155,1.601873,2107,1152,1685.6,1264.2,63.21,67.0026,0,0,0,0,0,0
565,49,50,37,46,3645.6,3645.6,9656,9372,1586534,83795902,247763570,65023765,1546663,2.88E+05,1.60E+05,1.586534,83.795902,247.76357,650.23765,15.46663,2.883155,1.601873,2032,1153,1625.6,1219.2,60.96,64.6176,0,0,0,0,0,0
570,49,49,37,46,3645.6,3645.6,9656,9656,7.98E+05,8.73E+07,1.23E+08,6.57E+07,1546663,2.54E+05,1.60E+05,0.7975255,87.31896,123.2049,657.2405,15.46663,2.539875,1.601873,2031,1154,1624.8,1218.6,60.93,64.5858,0,0,0,0,0,0
575,49,49,38,46,3645.6,3645.6,9656,9372,5.76E+05,115478821,8.26E+07,3.62E+07,1546663,2.11E+05,2.04E+05,0.5755007,115.478821,82.62715,362.0035,15.46663,2.110593,2.039383,2042,1155,1633.6,1225.2,61.26,64.9356,0,0,0,0,0,0
580,49,49,37,46,3645.6,3645.6,9372,9656,777290,9.00E+07,1.32E+08,6.42E+07,1546663,1.23E+06,2.04E+05,0.77729,90.02602,131.5055,641.5746,15.46663,12.34692,2.039383,2062,1154,1649.6,1237.2,61.86,65.5716,0,13.2,0,88.4,0,88400
585,49,50,38,46,3645.6,3645.6,9656,9656,1602674,9.00E+07,245453303,6.42E+07,1005088,1.23E+06,2.04E+05,1.602674,90.02602,245.453303,641.5746,10.05088,12.34692,2.039383,2092,1152,1673.6,1255.2,62.76,66.5256,0,0,0,0,0,0
590,49,50,38,46,3724,3645.6,9372,9656,1.04E+06,5.63E+07,162157720,3.98E+07,4.49E+06,1.23E+06,1.85E+05,1.042573,56.31123,162.15772,398.2218,44.94767,12.34692,1.849743,2057,1154,1645.6,1234.2,61.71,65.4126,0,0,0,0,0,0
595,49,49,38,46,3645.6,3645.6,9656,9656,5.29E+05,1.12E+08,8.10E+07,39925108,4.49E+06,174069,165689,0.5293443,112.4699,80.97978,399.25108,44.94767,1.74069,1.65689,2033,1153,1626.4,1219.8,60.99,64.6494,0,0,0,0,0,0
600,49,50,38,46,3645.6,3645.6,9656,9656,5.29E+05,178318265,8.10E+07,39925108,4.49E+06,1758864,165689,0.5293443,178.318265,80.97978,399.25108,44.94767,17.58864,1.65689,2027,1154,1621.6,1216.2,60.81,64.4586,0,0,0,0,0,0
605,49,49,38,46,3645.6,3645.6,9656,9656,2.12E+05,8.98E+07,1.32E+08,5.55E+07,4.49E+06,2.03E+05,165689,0.2120585,89.79078,132.1348,555.3373,44.94767,2.030685,1.65689,2068,1153,1654.4,1240.8,62.04,65.7624,0,0,0,0,0,0
610,49,49,38,46,3645.6,3645.6,9656,9656,783825,84389871,121269406,6.32E+07,4.49E+06,2.03E+05,2.55E+05,0.783825,84.389871,121.269406,631.5233,44.94767,2.030685,2.549055,2030,1153,1624,1218,60.9,64.554,0,12,0,89.4,0,89400
615,49,49,38,46,3645.6,3645.6,9656,9656,7.97E+05,89090498,125510536,64479681,4.49E+06,2.03E+05,263444,0.7970065,89.090498,125.510536,644.79681,44.94767,2.030685,2.63444,2036,1154,1628.8,1221.6,61.08,64.7448,0,0,0,0,0,0
620,49,50,38,46,3567.2,3645.6,9656,9656,1.05E+06,5.73E+07,1.64E+08,36707320,7143696,2.03E+05,2.99E+05,1.051604,57.33695,164.3987,367.0732,71.43696,2.030685,2.994237,2036,1155,1628.8,1221.6,61.08,64.7448,0,0,0,0,0,0
625,49,50,38,46,3645.6,3645.6,9656,9656,1581656,5.73E+07,243210337,36707320,8979991,2.03E+05,2.99E+05,1.581656,57.33695,243.210337,367.0732,89.79991,2.030685,2.994237,2032,1153,1625.6,1219.2,60.96,64.6176,0,0,0,0,0,0
630,49,50,38,46,3724,3645.6,9656,9656,1.03E+06,58899538,1.64E+08,3.72E+07,6.49E+06,2.03E+05,1.56E+05,1.03193,58.899538,163.7705,371.9636,64.94194,2.030685,1.560477,2036,1154,1628.8,1221.6,61.08,64.7448,0,0,0,0,0,0
635,49,49,38,46,3567.2,3645.6,9656,9656,1302126,57896025,1.67E+08,4.33E+07,209939,257559,1.56E+05,1.302126,57.896025,167.0393,433.2259,2.09939,2.57559,1.560477,2040,1155,1632,1224,61.2,64.872,0,0,0,0,0,0
640,49,50,38,46,3645.6,3645.6,9656,9656,7.85E+05,8.41E+07,1.21E+08,6.34E+07,209939,257559,235096,0.7853875,84.10346,120.7369,633.943,2.09939,2.57559,2.35096,2037,1155,1629.6,1222.2,61.11,64.7766,0,23.8,0,253.2,0,253200
645,49,49,38,46,3645.6,3645.6,9656,9656,1568686,8.41E+07,244164953,6.47E+07,484026,257559,235096,1.568686,84.10346,244.164953,647.2918,4.84026,2.57559,2.35096,2036,1154,1628.8,1221.6,61.08,64.7448,0,0,0,0,0,0
650,47,50,37,46,3724,3645.6,9372,9656,1.30E+06,8.41E+07,234046005,5.80E+07,7511776,257559,235096,1.297176,84.10346,234.046005,579.6937,75.11776,2.57559,2.35096,2043,1155,1634.4,1225.8,61.29,64.9674,0,0,0,0,0,0
655,47,50,38,46,3645.6,3645.6,9656,9656,193568,1.17E+08,8.78E+07,3.72E+07,7511776,1.04E+05,1572383,0.193568,117.1746,87.82207,371.805,75.11776,1.043603,15.72383,2106,1153,1684.8,1263.6,63.18,66.9708,0,0,0,0,0,0
660,47,49,38,46,3645.6,3645.6,9372,9656,7.89E+05,9.84E+07,1.40E+08,6.29E+07,7511776,1.04E+05,232966,0.7890405,98.44557,140.2737,628.7709,75.11776,1.043603,2.32966,2028,1154,1622.4,1216.8,60.84,64.4904,0,0,0,0,0,0
665,47,50,38,46,3567.2,3645.6,9656,9656,8.65E+05,82573268,118986069,2.76E+07,4.99E+06,138871,1.33E+05,0.8645808,82.573268,118.986069,275.9984,49.94324,1.38871,1.326618,2030,1153,1624,1218,60.9,64.554,0,0,0,0,0,0
670,47,49,38,46,3645.6,3645.6,9656,9656,1583850,82573268,2.41E+08,64354169,275068,138871,1.33E+05,1.58385,82.573268,240.6509,643.54169,2.75068,1.38871,1.326618,2025,1153,1620,1215,60.75,64.395,0,12,0,91.5,0,91500
675,46,50,38,46,3645.6,3645.6,9656,9656,7.88E+05,87822957,122488092,56527598,275068,2.70E+05,1.33E+05,0.7881565,87.822957,122.488092,565.27598,2.75068,2.700095,1.326618,2033,1154,1626.4,1219.8,60.99,64.6494,0,0,0,0,0,0
680,46,50,37,46,3645.6,3645.6,9372,9656,1572897,87822957,241677060,56527598,3505608,2.70E+05,1.33E+05,1.572897,87.822957,241.67706,565.27598,35.05608,2.700095,1.326618,2046,1154,1636.8,1227.6,61.38,65.0628,0,0,0,0,0,0
685,46,50,37,46,3645.6,3645.6,9656,9656,534031,1.11E+08,7.98E+07,4.30E+07,3505608,1.57E+05,1.75E+05,0.534031,110.5983,79.82435,430.1489,35.05608,1.567527,1.750693,2062,1153,1649.6,1237.2,61.86,65.5716,0,0,0,0,0,0
690,46,49,37,46,3645.6,3645.6,9372,9656,1595256,1.11E+08,243008578,4.30E+07,6355333,1.57E+05,1.75E+05,1.595256,110.5983,243.008578,430.1489,63.55333,1.567527,1.750693,2094,1155,1675.2,1256.4,62.82,66.5892,0,0,0,0,0,0
695,46,50,37,46,3645.6,3645.6,9656,9372,5.69E+05,1.13E+08,8.14E+07,4.28E+07,6355333,186343,241981,0.5693807,112.7364,81.35134,428.3659,63.55333,1.86343,2.41981,2031,1155,1624.8,1218.6,60.93,64.5858,0,0,0,0,0,0
700,46,50,37,46,3645.6,3645.6,9372,9656,5.69E+05,159601975,8.14E+07,4.28E+07,6355333,145414,241981,0.5693807,159.601975,81.35134,428.3659,63.55333,1.45414,2.41981,2133,1154,1706.4,1279.8,63.99,67.8294,0,12.4,0,90.8,0,90800
705,46,49,37,46,3645.6,3645.6,9656,9656,4.81E+05,9.59E+07,1.37E+08,6.32E+07,6355333,2.35E+05,241981,0.4805085,95.85358,136.5828,631.7325,63.55333,2.348105,2.41981,2065,1154,1652,1239,61.95,65.667,0,0,0,0,0,0
710,46,49,37,46,3645.6,3645.6,9372,9656,1068400,5.47E+07,157960662,4.29E+07,2.07E+05,2.35E+05,1.81E+05,1.0684,54.74551,157.960662,428.5012,2.074047,2.348105,1.809427,2029,1155,1623.2,1217.4,60.87,64.5222,0,0,0,0,0,0
715,46,49,37,46,3645.6,3567.2,9656,9656,1581021,5.47E+07,2.39E+08,5.95E+07,4738618,2.35E+05,1.81E+05,1.581021,54.74551,239.3332,595.1985,47.38618,2.348105,1.809427,2061,1155,1648.8,1236.6,61.83,65.5398,0,0,0,0,0,0
720,45,50,37,46,3645.6,3645.6,9656,9656,1581021,173139252,2.39E+08,5.95E+07,4738618,2.35E+05,454124,1.581021,173.139252,239.3332,595.1985,47.38618,2.348105,4.54124,2151,1153,1720.8,1290.6,64.53,68.4018,0,0,0,0,0,0
725,46,49,37,46,3645.6,3645.6,9656,9656,5.64E+05,1.13E+08,80752148,4.34E+07,4738618,1.66E+05,1.62E+05,0.5639967,113.1215,80.752148,433.6413,47.38618,1.656327,1.619397,2171,1155,1736.8,1302.6,65.13,69.0378,0,0,0,0,0,0
730,45,50,37,46,3645.6,3645.6,9656,9656,1055107,54926255,1.59E+08,41743558,1026358,1.66E+05,1.86E+05,1.055107,54.926255,158.8825,417.43558,10.26358,1.656327,1.858987,2154,1155,1723.2,1292.4,64.62,68.4972,0,12.8,0,91.7,0,91700
735,45,49,37,46,3645.6,3645.6,9656,9656,7.95E+05,85461958,119277827,6.34E+07,1026358,4.10E+05,1.86E+05,0.7948245,85.461958,119.277827,634.0716,10.26358,4.104655,1.858987,2120,1155,1696,1272,63.6,67.416,0,0,0,0,0,0
740,45,50,37,46,3645.6,3645.6,9656,9656,7.92E+05,81086964,1.17E+08,53995378,1026358,4.10E+05,273086,0.7916925,81.086964,116.8818,539.95378,10.26358,4.104655,2.73086,2133,1153,1706.4,1279.8,63.99,67.8294,0,0,0,0,0,0
745,45,50,37,46,3645.6,3645.6,9656,9656,522498,1.09E+08,7.79E+07,3.58E+07,1026358,138256,166345,0.522498,109.0317,77.91055,358.2958,10.26358,1.38256,1.66345,2121,1153,1696.8,1272.6,63.63,67.4478,0,0,0,0,0,0
750,45,49,37,46,3645.6,3645.6,9372,9656,3.62E+05,51495976,1.47E+08,38764349,3.41E+06,1.87E+04,166345,0.3618623,51.495976,147.0986,387.64349,34.05714,0.1866867,1.66345,2099,1153,1679.2,1259.4,62.97,66.7482,0,0,0,0,0,0
755,45,49,37,46,3645.6,3645.6,9656,9372,1506556,51495976,107593962,4585803,3.41E+06,1.87E+04,166345,1.506556,51.495976,107.593962,45.85803,34.05714,0.1866867,1.66345,2057,1153,1645.6,1234.2,61.71,65.4126,0,0,0,0,0,0
