 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9404660 6279244 77 1191 0 0 0  0  0  0  0  0  0  723 1271  230 50  3 47
 0 0 0 9405084 6279560 53 989 0 0  0  0  0  0  0  0  0  670 1090  208 50  2 48
 0 0 0 9405084 6279484 147 2184 0 0 0 0  0  0  0  0  0  873 1687  269 50  4 46
 0 0 0 9404828 6279388 129 2179 0 0 0 0  0  0  0  0  0  855 1676  254 50  4 46
 0 0 0 9405004 6279480 129 2183 0 0 0 0  0  0  0  0  0  856 1696  251 50  4 46
 0 0 0 9404992 6279480 134 2182 0 0 0 0  0  3  0  0  0  970 1684  315 50  4 46
 0 0 0 9405084 6279484 129 2182 0 0 0 0  0  0  0  0  0  864 1690  255 50  4 46
 0 0 0 9404936 6279440 148 2185 0 0 0 0  0  0  0  0  0  851 1675  255 50  4 46
 0 0 0 9404784 6279360 78 1193 0 0 0  0  0  0  0  0  0  686 1384  260 50  3 47
 0 0 0 9405084 6279484 52 987 0 0  0  0  0  0  0  0  0  661 1067  213 50  1 49
 0 0 0 9405084 6279504 129 2180 0 0 0 0  0  0  0  0  0 1166 1692  260 50  4 46
 0 0 0 9404812 6279380 134 2185 0 0 0 0  0  2  0  0  0 1015 1681  307 50  4 46
 0 0 0 9404624 6279196 129 2184 0 0 0 0  0  0  0  0  0  893 1698  272 50  4 46
 0 0 0 9405040 6279508 129 2185 0 0 0 0  0  0  0  0  0  857 1678  253 50  4 46
 0 0 0 9404784 6279540 147 2188 0 0 0 0  0  0  0  0  0  846 1685  253 50  4 46
 0 0 0 9404756 6279384 129 2186 0 0 0 0  0  0  0  0  0  847 1682  248 50  4 46
 0 0 0 9405028 6279444 132 2155 0 0 0 0  0  0  0  0  0  838 1681  242 50  4 46
 0 0 0 9405032 6279428 2 29  0  0  0  0  0  3  0  0  0  671  682  236 50  0 50
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9405036 6279432 129 2187 0 0 0 0  0  0  0  0  0  854 1690  251 50  4 46
 0 0 0 9404988 6279508 129 2185 0 0 0 0  0  0  0  0  0  848 1679  252 50  4 46
 0 0 0 9404736 6279368 147 2190 0 0 0 0  0  0  0  0  0  851 1681  255 50  4 46
 0 0 0 9405036 6279432 129 2185 0 0 0 0  0  0  0  0  0  835 1689  246 50  4 46
 0 0 0 9404780 6279360 129 2187 0 0 0 0  0  0  0  0  0  855 1699  254 50  4 46
 0 0 0 9404720 6279352 134 2185 0 0 0 0  0  2  0  0  0  949 1686  291 50  4 46
 0 0 0 9404856 6279252 129 2187 0 0 0 0  0  0  0  0  0  899 1693  279 50  4 46
 0 0 0 9404756 6279412 16 100 0 0  0  0  0  0  0  0  0  508  757  174 50  1 49
 0 0 0 9405012 6279404 131 2092 0 0 0 0  0  0  0  0  0  845 1599  256 50  3 47
 0 0 0 9404712 6279272 129 2185 0 0 0 0  0  0  0  0  0  851 1680  253 50  4 46
 0 0 0 9405008 6279420 129 2186 0 0 0 0  0  0  0  0  0  847 1698  244 50  4 46
 0 0 0 9404756 6279328 135 2187 0 0 0 0  0  2  0  0  0  969 1686  300 50  4 46
 0 0 0 9404820 6279360 129 2183 0 0 0 0  0  0  0  0  0  848 1690  246 50  4 46
 0 0 0 9404916 6279356 145 2192 0 0 0 0  0  0  0  0  0  850 1677  252 50  4 46
 0 0 0 9405008 6279440 132 2186 0 0 0 0  0  0  0  0  0  862 1776  303 50  4 46
 0 0 0 9404744 6279268 37 575 0 0  0  0  0  0  0  0  0  601  969  196 50  2 48
 0 0 0 9404868 6279280 92 1611 0 0 0  0  0  0  0  0  0 1056 1396  228 50  3 48
 0 0 0 9404556 6279112 134 2186 0 0 0 0  0  3  0  0  0 1023 1683  310 50  4 46
 0 0 0 9404736 6279120 129 2184 0 0 0 0  0  0  0  0  0  899 1691  286 50  4 46
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9404548 6279224 129 2187 0 0 0 0  0  0  0  0  0  862 1679  256 50  4 46
 0 0 0 9461324 6329844 148 2194 0 0 0 0  0  0  0  0  0  862 1696  256 41  4 54
 0 0 0 9546756 6405740 129 2185 0 0 0 0  0  0  0  0  0  757 1679  253 25  4 71
