time ,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,c1c2missC3,Watts,Amps,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
1405,42,48,35,44,3645.6,3645.6,9656,9656,785459,1.23E+07,9284623,2.34E+05,3.51E+05,7.49E+04,0.785459,12.34172,9.284623,2.34E+00,3.51E+00,7.49E-01,7.49E-01,1.16E+05,1867,1145,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
1410,43,48,34,44,3645.6,3645.6,9656,9656,793226,1.13E+07,8.76E+06,2.91E+05,3.51E+05,7.49E+04,0.793226,11.31319,8.75593,2.91E+00,3.51E+00,7.49E-01,7.49E-01,1.08E+05,1871,1144,1496.8,1122.6,56.13,61.743,0,0,0,0,0,0
1415,43,48,34,44,3645.6,3645.6,9656,9656,5.29E+05,3.90E+06,3.13E+06,107960,3.51E+05,7.49E+04,0.5292385,3.902634,3.127108,1.08E+00,3.51E+00,7.49E-01,7.49E-01,5.15E+04,1870,1145,1496,1122,56.1,61.71,0,0,0,0,0,0
1420,43,48,34,44,3645.6,3645.6,9656,9656,473589,10156469,9347602,2.08E+05,3.51E+05,7.49E+04,0.473589,10.156469,9.347602,2.08E+00,3.51E+00,7.49E-01,7.49E-01,2.11E+05,1998,1143,1598.4,1198.8,59.94,65.934,0,10.6,0,106.2,0,106200
1425,43,48,34,44,3645.6,3645.6,9656,9656,7.94E+05,1.17E+07,9225473,2.08E+05,308729,7.49E+04,0.7938205,11.70583,9.225473,2.08E+00,3.09E+00,7.49E-01,7.49E-01,1.16E+05,1866,1143,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1430,43,48,34,44,3567.2,3645.6,9372,9656,1.05E+06,6.52E+06,1.15E+07,194399,137092,7.49E+04,1.047837,6.522,11.45325,1.94E+00,1.37E+00,7.49E-01,7.49E-01,67923,1866,1143,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1435,43,47,34,45,3645.6,3645.6,9656,9656,7.88E+05,1.27E+07,9570533,271361,137092,7.49E+04,0.7880275,12.6921,9.570533,2.71E+00,1.37E+00,7.49E-01,7.49E-01,118270,1868,1144,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
1440,43,48,34,44,3645.6,3645.6,9656,9656,788026,11699979,9106227,2.67E+05,137092,7.49E+04,0.788026,11.699979,9.106227,2.67E+00,1.37E+00,7.49E-01,7.49E-01,1.14E+05,1866,1144,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1445,43,48,34,44,3645.6,3645.6,9656,9656,9.92E+05,11244857,10218355,2.67E+05,2.29E+05,7.49E+04,0.9923605,11.244857,10.218355,2.67E+00,2.29E+00,7.49E-01,7.49E-01,144320,1872,1145,1497.6,1123.2,56.16,61.776,0,0,0,0,0,0
1450,43,47,34,44,3645.6,3645.6,9656,9656,790493,12323099,1.05E+07,2.67E+05,238591,7.49E+04,0.790493,12.323099,10.52229,2.67E+00,2.39E+00,7.49E-01,7.49E-01,211634,1867,1143,1493.6,1120.2,56.01,61.611,0,21.2,0,269.7,0,269700
1455,42,48,34,44,3567.2,3645.6,9656,9656,777987,1.19E+07,9609529,2.67E+05,2.95E+05,7.49E+04,0.777987,11.90887,9.609529,2.67E+00,2.95E+00,7.49E-01,7.49E-01,101363,1867,1145,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
1460,43,47,34,44,3645.6,3645.6,9656,9656,790009,9.13E+06,7942912,3.78E+05,2.95E+05,7.49E+04,0.790009,9.132812,7.942912,3.78E+00,2.95E+00,7.49E-01,7.49E-01,1.11E+05,1862,1144,1489.6,1117.2,55.86,61.446,0,0,0,0,0,0
1465,43,48,34,44,3645.6,3645.6,9656,9656,1.89E+05,6554366,1.68E+06,4.32E+04,2.95E+05,10570,0.1891553,6.554366,1.678793,4.32E-01,2.95E+00,1.06E-01,1.06E-01,1.24E+04,1872,1144,1497.6,1123.2,56.16,61.776,0,0,0,0,0,0
1470,42,47,34,44,3645.6,3645.6,9656,9656,873603,7.03E+06,1.11E+07,1.70E+05,212605,10570,0.873603,7.034288,11.07502,1.70E+00,2.13E+00,1.06E-01,1.06E-01,7.25E+04,1906,1143,1524.8,1143.6,57.18,62.898,0,0,0,0,0,0
1475,43,48,34,44,3567.2,3645.6,9656,9656,8.81E+05,9447021,9.65E+06,1.70E+05,124586,10570,0.8806385,9.447021,9.650248,1.70E+00,1.25E+00,1.06E-01,1.06E-01,2.33E+05,1868,1143,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
1480,43,47,34,44,3645.6,3645.6,9656,9372,7.92E+05,12680309,9246719,1.70E+05,374464,10570,0.7917805,12.680309,9.246719,1.70E+00,3.74E+00,1.06E-01,1.06E-01,96773,1865,1145,1492,1119,55.95,61.545,0,14.8,0,119.6,0,119600
1485,43,48,34,44,3645.6,3645.6,9656,9656,7.84E+05,1.14E+07,9469445,1.70E+05,2.41E+05,10570,0.7835745,11.38614,9.469445,1.70E+00,2.41E+00,1.06E-01,1.06E-01,130398,1866,1143,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1490,43,47,34,44,3645.6,3645.6,9656,9656,5.30E+05,12972388,5.70E+06,193185,2.41E+05,1.19E+05,0.5302823,12.972388,5.703402,1.93E+00,2.41E+00,1.19E+00,1.19E+00,7.22E+04,1868,1144,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
1495,43,48,34,44,3645.6,3645.6,9656,9656,7.88E+05,13128569,9622113,193185,377897,1.19E+05,0.7877615,13.128569,9.622113,1.93E+00,3.78E+00,1.19E+00,1.19E+00,57010,1870,1144,1496,1122,56.1,61.71,0,0,0,0,0,0
1500,43,48,34,44,3645.6,3645.6,9656,9656,782951,11844910,9652901,193185,290270,1.19E+05,0.782951,11.84491,9.652901,1.93E+00,2.90E+00,1.19E+00,1.19E+00,106803,1862,1143,1489.6,1117.2,55.86,61.446,0,0,0,0,0,0
1505,42,48,34,44,3645.6,3645.6,9656,9656,871261,9923952,8936778,283008,290270,1.19E+05,0.871261,9.923952,8.936778,2.83E+00,2.90E+00,1.19E+00,1.19E+00,104239,1871,1145,1496.8,1122.6,56.13,61.743,0,0,0,0,0,0
1510,43,48,34,44,3645.6,3724,9656,9656,871261,2.55E+07,8936778,283008,290270,197382,0.871261,25.52335,8.936778,2.83E+00,2.90E+00,1.97E+00,1.97E+00,1.18E+05,1866,1143,1492.8,1119.6,55.98,61.578,0,11.6,0,108.2,0,108200
1515,43,48,34,44,3645.6,3645.6,9656,9656,1.47E+05,2964088,2112409,6.83E+04,290270,197382,0.1472415,2.964088,2.112409,6.83E-01,2.90E+00,1.97E+00,1.97E+00,3636,1896,1143,1516.8,1137.6,56.88,62.568,0,0,0,0,0,0
1520,42,48,34,44,3645.6,3645.6,9656,9656,792394,8.28E+06,8738432,1.90E+05,290270,197382,0.792394,8.28424,8.738432,1.90E+00,2.90E+00,1.97E+00,1.97E+00,225498,1916,1144,1532.8,1149.6,57.48,63.228,0,0,0,0,0,0
1525,42,48,34,44,3567.2,3645.6,9656,9656,7.88E+05,1.31E+07,9.86E+06,283253,290270,197382,0.7876615,13.14324,9.857922,2.83E+00,2.90E+00,1.97E+00,1.97E+00,113530,1872,1143,1497.6,1123.2,56.16,61.776,0,0,0,0,0,0
1530,42,48,34,44,3645.6,3645.6,9656,9656,7.90E+05,1.11E+07,8926161,289776,290270,197382,0.7901175,11.11082,8.926161,2.90E+00,2.90E+00,1.97E+00,1.97E+00,107090,1866,1145,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1535,43,48,34,44,3645.6,3645.6,9656,9656,8.67E+05,9671837,9797708,289776,114505,197382,0.8666045,9.671837,9.797708,2.90E+00,1.15E+00,1.97E+00,1.97E+00,217542,1872,1144,1497.6,1123.2,56.16,61.776,0,0,0,0,0,0
1540,43,48,34,44,3645.6,3645.6,9372,9656,792737,1.28E+07,9.49E+06,289776,3.59E+05,197382,0.792737,12.8442,9.493436,2.90E+00,3.59E+00,1.97E+00,1.97E+00,1.23E+05,1869,1145,1495.2,1121.4,56.07,61.677,0,12,0,109.1,0,109100
1545,43,47,34,44,3645.6,3645.6,9372,9656,783767,1.10E+07,9116718,289776,2.66E+05,197382,0.783767,10.99752,9.116718,2.90E+00,2.66E+00,1.97E+00,1.97E+00,152268,1865,1145,1492,1119,55.95,61.545,0,0,0,0,0,0
1550,43,48,34,44,3645.6,3645.6,9656,9656,783767,19343033,9116718,289776,2.66E+05,189999,0.783767,19.343033,9.116718,2.90E+00,2.66E+00,1.90E+00,1.90E+00,9.43E+04,1873,1146,1498.4,1123.8,56.19,61.809,0,0,0,0,0,0
1555,43,47,34,44,3567.2,3645.6,9656,9656,783767,26038817,9116718,289776,2.66E+05,1.87E+05,0.783767,26.038817,9.116718,2.90E+00,2.66E+00,1.87E+00,1.87E+00,108218,1865,1145,1492,1119,55.95,61.545,0,0,0,0,0,0
1560,42,48,34,44,3645.6,3645.6,9656,9656,4.48E+05,9764814,4.12E+06,289776,1.35E+05,8.82E+04,0.4479873,9.764814,4.12402,2.90E+00,1.35E+00,8.82E-01,8.82E-01,7.13E+04,1866,1145,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1565,43,47,34,44,3645.6,3645.6,9656,9656,3.54E+05,5289957,5367973,1.35E+05,1.35E+05,8.82E+04,0.3537555,5.289957,5.367973,1.35E+00,1.35E+00,8.82E-01,8.82E-01,119135,1910,1144,1528,1146,57.3,63.03,0,0,0,0,0,0
1570,42,48,34,44,3567.2,3645.6,9656,9372,789298,1.30E+07,9837643,1.35E+05,369567,8.82E+04,0.789298,13.00624,9.837643,1.35E+00,3.70E+00,8.82E-01,8.82E-01,1.31E+05,1869,1145,1495.2,1121.4,56.07,61.677,0,11.4,0,135.7,0,135700
1575,43,48,34,44,3645.6,3645.6,9656,9656,788971,10730195,8.77E+06,1.35E+05,287644,8.82E+04,0.788971,10.730195,8.774304,1.35E+00,2.88E+00,8.82E-01,8.82E-01,110782,1865,1145,1492,1119,55.95,61.545,0,0,0,0,0,0
1580,42,48,34,44,3645.6,3645.6,9656,9656,7.92E+05,9.34E+06,8.29E+06,1.35E+05,203364,8.82E+04,0.7918105,9.342564,8.289628,1.35E+00,2.03E+00,8.82E-01,8.82E-01,1.38E+05,1869,1145,1495.2,1121.4,56.07,61.677,0,0,0,0,0,0
1585,42,48,34,44,3645.6,3645.6,9656,9656,7.90E+05,13176037,9600692,268475,203364,8.82E+04,0.7897365,13.176037,9.600692,2.68E+00,2.03E+00,8.82E-01,8.82E-01,131445,1866,1145,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1590,42,48,34,44,3645.6,3645.6,9656,9656,7.96E+05,11136696,9.33E+06,276309,203364,8.82E+04,0.7957905,11.136696,9.329256,2.76E+00,2.03E+00,8.82E-01,8.82E-01,112007,1871,1146,1496.8,1122.6,56.13,61.743,0,0,0,0,0,0
1595,42,48,34,44,3645.6,3645.6,9372,9656,8.73E+05,1.04E+07,9174815,283767,203364,8.82E+04,0.8727455,10.36835,9.174815,2.84E+00,2.03E+00,8.82E-01,8.82E-01,9.71E+04,1870,1146,1496,1122,56.1,61.71,0,0,0,0,0,0
1600,42,48,34,44,3645.6,3645.6,9372,9656,7.90E+05,12698378,9.08E+06,283767,387925,8.82E+04,0.7895115,12.698378,9.081444,2.84E+00,3.88E+00,8.82E-01,8.82E-01,113373,1871,1146,1496.8,1122.6,56.13,61.743,0,10.8,0,110.8,0,110800
1605,42,48,34,44,3645.6,3645.6,9372,9656,7.88E+05,1.04E+07,9.62E+06,283767,179300,8.82E+04,0.7881175,10.36273,9.624544,2.84E+00,1.79E+00,8.82E-01,8.82E-01,2.12E+05,1865,1144,1492,1119,55.95,61.545,0,0,0,0,0,0
1610,42,48,34,44,3645.6,3645.6,9372,9656,3.49E+05,7.36E+06,3.30E+06,1.07E+05,179300,6.95E+04,0.3492757,7.356462,3.297189,1.07E+00,1.79E+00,6.95E-01,6.95E-01,51273,1870,1144,1496,1122,56.1,61.71,0,0,0,0,0,0
1615,42,48,34,44,3645.6,3645.6,9372,9656,428504,9.17E+06,6160620,1.22E+05,179300,6.95E+04,0.428504,9.173908,6.16062,1.22E+00,1.79E+00,6.95E-01,6.95E-01,8.46E+04,1914,1144,1531.2,1148.4,57.42,63.162,0,0,0,0,0,0
1620,42,48,34,44,3645.6,3645.6,9372,9656,1.04E+06,6982794,1.30E+07,151164,1.16E+05,6.95E+04,1.041226,6.982794,13.00154,1.51E+00,1.16E+00,6.95E-01,6.95E-01,136637,1865,1145,1492,1119,55.95,61.545,0,0,0,0,0,0
1625,42,48,34,44,3645.6,3645.6,9372,9656,9.94E+05,1.11E+07,1.05E+07,151164,2.18E+05,6.95E+04,0.9937115,11.1495,10.53525,1.51E+00,2.18E+00,6.95E-01,6.95E-01,118291,1862,1144,1489.6,1117.2,55.86,61.446,0,0,0,0,0,0
1630,42,48,34,44,3645.6,3645.6,9372,9656,1067560,8714417,1.26E+07,1.91E+05,2.43E+05,6.95E+04,1.06756,8.714417,12.61159,1.91E+00,2.43E+00,6.95E-01,6.95E-01,76862,1862,1144,1489.6,1117.2,55.86,61.446,0,22.4,0,274.9,0,274900
1635,42,48,34,44,3645.6,3645.6,9372,9656,789236,10695522,9.02E+06,2.74E+05,2.43E+05,6.95E+04,0.789236,10.695522,9.024738,2.74E+00,2.43E+00,6.95E-01,6.95E-01,1.31E+05,1864,1143,1491.2,1118.4,55.92,61.512,0,0,0,0,0,0
1640,42,48,34,44,3645.6,3645.6,9372,9656,7.92E+05,9699425,8.60E+06,2.74E+05,2.10E+05,6.95E+04,0.7924035,9.699425,8.60048,2.74E+00,2.10E+00,6.95E-01,6.95E-01,1.26E+05,1861,1143,1488.8,1116.6,55.83,61.413,0,0,0,0,0,0
1645,42,48,34,44,3645.6,3645.6,9372,9656,7.91E+05,13459490,9671557,2.74E+05,399096,6.95E+04,0.7914205,13.45949,9.671557,2.74E+00,3.99E+00,6.95E-01,6.95E-01,1.02E+05,1860,1143,1488,1116,55.8,61.38,0,0,0,0,0,0
1650,42,48,34,44,3645.6,3645.6,9372,9656,789592,11017540,9313165,2.74E+05,2.62E+05,6.95E+04,0.789592,11.01754,9.313165,2.74E+00,2.62E+00,6.95E-01,6.95E-01,106706,1867,1143,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
1655,42,48,34,44,3645.6,3645.6,9372,9656,8.82E+05,9.86E+06,8638525,286933,2.62E+05,6.95E+04,0.8817655,9.8583,8.638525,2.87E+00,2.62E+00,6.95E-01,6.95E-01,1.10E+05,1869,1146,1495.2,1121.4,56.07,61.677,0,0,0,0,0,0
1660,42,48,34,44,3645.6,3645.6,9372,9656,5.43E+05,4.10E+06,4.32E+06,4.97E+04,1.70E+05,6.95E+04,0.5431787,4.099835,4.322708,4.97E-01,1.70E+00,6.95E-01,6.95E-01,8.16E+03,1868,1146,1494.4,1120.8,56.04,61.644,0,10.4,0,113.8,0,113800
1665,42,48,34,44,3645.6,3645.6,9372,9656,5.33E+05,9.92E+06,8.38E+06,4.97E+04,2.45E+05,6.95E+04,0.5332115,9.922774,8.383022,4.97E-01,2.45E+00,6.95E-01,6.95E-01,117452,1913,1145,1530.4,1147.8,57.39,63.129,0,0,0,0,0,0
1670,42,48,34,44,3645.6,3645.6,9372,9656,7.95E+05,9814001,8.79E+06,4.97E+04,225088,6.95E+04,0.7953265,9.814001,8.789296,4.97E-01,2.25E+00,6.95E-01,6.95E-01,9.25E+04,1864,1145,1491.2,1118.4,55.92,61.512,0,0,0,0,0,0
1675,42,48,34,44,3645.6,3645.6,9372,9656,7.98E+05,1.40E+07,10035583,2.65E+05,225088,6.95E+04,0.7980135,13.98354,10.035583,2.65E+00,2.25E+00,6.95E-01,6.95E-01,95320,1866,1144,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1680,42,48,34,44,3645.6,3645.6,9372,9656,795764,10038002,8.25E+06,2.65E+05,269367,6.95E+04,0.795764,10.038002,8.246566,2.65E+00,2.69E+00,6.95E-01,6.95E-01,118595,1871,1145,1496.8,1122.6,56.13,61.743,0,0,0,0,0,0
1685,42,48,34,44,3645.6,3645.6,9372,9656,1.17E+06,6.73E+06,12291410,1.76E+05,145650,6.95E+04,1.167949,6.732601,12.29141,1.76E+00,1.46E+00,6.95E-01,6.95E-01,85142,1869,1145,1495.2,1121.4,56.07,61.677,0,0,0,0,0,0
1690,42,48,34,44,3645.6,3645.6,9372,9656,791413,12836768,1.04E+07,2.25E+05,145650,6.95E+04,0.791413,12.836768,10.38356,2.25E+00,1.46E+00,6.95E-01,6.95E-01,2.19E+05,1875,1145,1500,1125,56.25,61.875,0,10.2,0,114.8,0,114800
1695,42,48,34,44,3645.6,3645.6,9372,9656,776019,1.06E+07,9.29E+06,2.25E+05,230765,6.95E+04,0.776019,10.58268,9.29031,2.25E+00,2.31E+00,6.95E-01,6.95E-01,1.29E+05,1868,1144,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
1700,42,48,34,44,3645.6,3645.6,9372,9656,9.99E+05,8.96E+06,8308339,2.25E+05,172178,6.95E+04,0.9989315,8.959462,8.308339,2.25E+00,1.72E+00,6.95E-01,6.95E-01,1.50E+05,1869,1144,1495.2,1121.4,56.07,61.677,0,0,0,0,0,0
1705,42,48,34,44,3645.6,3645.6,9372,9656,5.01E+05,13720178,4384454,2.25E+05,2.42E+05,60345,0.5012617,13.720178,4.384454,2.25E+00,2.42E+00,6.03E-01,6.03E-01,4.38E+04,1868,1144,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
1710,42,48,34,44,3645.6,3645.6,9372,9656,1.77E+05,5628878,4.46E+06,2.25E+05,1.86E+05,60345,0.1765065,5.628878,4.456866,2.25E+00,1.86E+00,6.03E-01,6.03E-01,5.76E+04,1941,1143,1552.8,1164.6,58.23,64.053,0,0,0,0,0,0
1715,42,48,34,44,3645.6,3645.6,9372,9656,8.80E+05,10236872,9.45E+06,2.67E+05,1.86E+05,60345,0.8799685,10.236872,9.451202,2.67E+00,1.86E+00,6.03E-01,6.03E-01,1.45E+05,1869,1144,1495.2,1121.4,56.07,61.677,0,0,0,0,0,0
1720,42,48,34,44,3645.6,3645.6,9372,9656,789535,13795378,9997517,258074,1.86E+05,60345,0.789535,13.795378,9.997517,2.58E+00,1.86E+00,6.03E-01,6.03E-01,1.21E+05,1869,1143,1495.2,1121.4,56.07,61.677,0,10.8,0,115.8,0,115800
1725,42,48,34,44,3645.6,3645.6,9372,9656,789535,20983204,9997517,258074,1.86E+05,2.04E+05,0.789535,20.983204,9.997517,2.58E+00,1.86E+00,2.04E+00,2.04E+00,90848,1866,1144,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1730,42,48,34,44,3645.6,3645.6,9372,9656,793534,9.69E+06,8.77E+06,258074,204648,2.04E+05,0.793534,9.694246,8.770422,2.58E+00,2.05E+00,2.04E+00,2.04E+00,1.34E+05,1874,1144,1499.2,1124.4,56.22,61.842,0,0,0,0,0,0
1735,42,48,34,44,3645.6,3645.6,9372,9656,7.96E+05,1.35E+07,9.38E+06,2.60E+05,204648,2.04E+05,0.7964205,13.50081,9.377448,2.60E+00,2.05E+00,2.04E+00,2.04E+00,124994,1866,1144,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1740,42,48,34,44,3645.6,3645.6,9372,9656,792892,1.02E+07,8.97E+06,260401,204648,2.04E+05,0.792892,10.19447,8.971712,2.60E+00,2.05E+00,2.04E+00,2.04E+00,1.23E+05,1872,1145,1497.6,1123.2,56.16,61.776,0,0,0,0,0,0
1745,42,48,34,44,3645.6,3645.6,9372,9656,8.70E+05,9.91E+06,10001773,211949,204648,2.04E+05,0.8703875,9.912008,10.001773,2.12E+00,2.05E+00,2.04E+00,2.04E+00,225781,1867,1144,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
1750,42,48,34,44,3645.6,3645.6,9372,9656,798128,14018460,1.03E+07,2.79E+05,204648,2.04E+05,0.798128,14.01846,10.25196,2.79E+00,2.05E+00,2.04E+00,2.04E+00,124632,1866,1143,1492.8,1119.6,55.98,61.578,0,11,0,116.5,0,116500
1755,42,48,34,44,3645.6,3645.6,9372,9656,378393,8.46E+06,3.64E+06,1.13E+05,204648,7.06E+04,0.378393,8.457827,3.635813,1.13E+00,2.05E+00,7.06E-01,7.06E-01,4.60E+04,1866,1143,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1760,42,48,34,44,3645.6,3645.6,9372,9656,366756,5.04E+06,4.49E+06,1.13E+05,1.37E+05,7.06E+04,0.366756,5.037754,4.490598,1.13E+00,1.37E+00,7.06E-01,7.06E-01,57530,1908,1142,1526.4,1144.8,57.24,62.964,0,0,0,0,0,0
1765,42,48,34,44,3645.6,3645.6,9372,9656,7.91E+05,13483816,10455162,1.13E+05,3.34E+05,7.06E+04,0.7909425,13.483816,10.455162,1.13E+00,3.34E+00,7.06E-01,7.06E-01,200876,1867,1143,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
