time ,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
515,43,53,34,47,3645.6,3645.6,9656,9372,502571,4.02E+07,1.66E+07,220710,1.98E+05,4417710,1480685,0.502571,40.1573,16.64438,2.2071,1.976005,44.1771,14.80685,2025,1143,1620,1215,60.75,66.825,0,0,0,0,0,0
520,43,53,34,47,3645.6,3645.6,9656,9656,502571,4.84E+07,1.66E+07,220710,1.98E+05,1.08E+06,1.07E+07,0.502571,48.37686,16.64438,2.2071,1.976005,10.78474,106.7224,2041,1142,1632.8,1224.6,61.23,67.353,0,0,0,0,0,0
525,43,53,34,47,3724,3567.2,9372,9372,502571,46611802,1.66E+07,220710,1.98E+05,1.08E+06,12572524,0.502571,46.611802,16.64438,2.2071,1.976005,10.78474,125.72524,2022,1142,1617.6,1213.2,60.66,66.726,0,0,0,0,0,0
530,43,53,34,47,3645.6,3645.6,9656,9656,502571,54148084,1.66E+07,220710,1.98E+05,13330210,12572524,0.502571,54.148084,16.64438,2.2071,1.976005,133.3021,125.72524,2026,1142,1620.8,1215.6,60.78,66.858,0,15.4,0,88.8,0,88800
535,43,53,34,47,3567.2,3645.6,9656,9656,109150,18457359,1.96E+07,49213,1.98E+05,6.75E+06,12572524,0.10915,18.457359,19.64787,0.49213,1.976005,67.451,125.72524,2072,1142,1657.6,1243.2,62.16,68.376,0,0,0,0,0,0
540,43,53,34,47,3645.6,3645.6,9656,9656,1.00E+06,20201101,3.54E+07,3.93E+05,3.12E+05,3.33E+06,12572524,1.000877,20.201101,35.37739,3.927643,3.124847,33.3469,125.72524,2028,1142,1622.4,1216.8,60.84,66.924,0,0,0,0,0,0
545,43,53,34,47,3645.6,3645.6,9372,9656,4.97E+05,4.42E+07,2.04E+07,3.93E+05,342178,6117444,413950,0.4971453,44.18334,20.35882,3.927643,3.42178,61.17444,4.1395,2022,1141,1617.6,1213.2,60.66,66.726,0,0,0,0,0,0
550,43,52,34,47,3645.6,3645.6,9656,9656,7.61E+05,19272320,2.06E+07,3.93E+05,1.85E+05,6689044,413950,0.7606615,19.27232,20.60905,3.927643,1.848595,66.89044,4.1395,2025,1142,1620,1215,60.75,66.825,0,0,0,0,0,0
555,42,53,34,47,3645.6,3645.6,9656,9656,8.23E+05,21953944,2.42E+07,3.93E+05,1.91E+05,6689044,8.87E+06,0.8225625,21.953944,24.24887,3.927643,1.911625,66.89044,88.73312,2021,1142,1616.8,1212.6,60.63,66.693,0,0,0,0,0,0
560,43,53,34,47,3645.6,3645.6,9656,9372,497889,3.81E+07,16956160,341361,1.91E+05,1.47E+06,2791548,0.497889,38.08521,16.95616,3.41361,1.911625,14.73848,27.91548,2026,1141,1620.8,1215.6,60.78,66.858,0,13.6,0,89.9,0,89900
565,43,53,34,47,3645.6,3645.6,9656,9656,1513936,3.81E+07,34080692,341361,444961,1.47E+06,2791548,1.513936,38.08521,34.080692,3.41361,4.44961,14.73848,27.91548,2052,1141,1641.6,1231.2,61.56,67.716,0,0,0,0,0,0
570,43,53,34,47,3567.2,3645.6,9656,9656,7.65E+05,2.69E+07,2.29E+07,3.42E+05,444961,6.98E+06,2791548,0.7651995,26.91862,22.94895,3.418995,4.44961,69.75764,27.91548,2025,1141,1620,1215,60.75,66.825,0,0,0,0,0,0
575,42,53,34,47,3645.6,3645.6,9656,9372,9.95E+05,2.16E+07,35785440,201262,350761,3.64E+06,2791548,0.9949927,21.5926,35.78544,2.01262,3.50761,36.42274,27.91548,2026,1141,1620.8,1215.6,60.78,66.858,0,0,0,0,0,0
580,43,53,34,47,3645.6,3645.6,9656,9656,735478,10749794,2.20E+07,1.69E+05,7.12E+04,2.53E+06,2791548,0.735478,10.749794,22.04158,1.691667,0.7115633,25.34703,27.91548,2020,1141,1616,1212,60.6,66.66,0,0,0,0,0,0
585,43,53,34,47,3645.6,3645.6,9656,9656,735478,2.01E+07,2.20E+07,1.69E+05,7.12E+04,2.73E+06,1210516,0.735478,20.06786,22.04158,1.691667,0.7115633,27.30286,12.10516,2212,1142,1769.6,1327.2,66.36,72.996,0,0,0,0,0,0
590,42,53,34,47,3645.6,3645.6,9656,9656,735478,4.93E+07,2.20E+07,1.69E+05,7.12E+04,5567005,3.48E+05,0.735478,49.2874,22.04158,1.691667,0.7115633,55.67005,3.483075,2022,1141,1617.6,1213.2,60.66,66.726,0,14.2,0,91.6,0,91600
595,42,54,34,48,3645.6,3567.2,9372,9656,762883,2.08E+07,1.90E+07,1.69E+05,215172,5567005,5.30E+06,0.762883,20.80748,18.9557,1.691667,2.15172,55.67005,53.00114,2025,1141,1620,1215,60.75,66.825,0,0,0,0,0,0
600,42,54,34,48,3645.6,3645.6,9372,9372,746124,3.32E+07,27017399,1.69E+05,2.25E+05,5567005,5663175,0.746124,33.16231,27.017399,1.691667,2.246755,55.67005,56.63175,2031,1143,1624.8,1218.6,60.93,67.023,0,0,0,0,0,0
605,42,53,34,47,3567.2,3645.6,9656,9656,503573,5.25E+07,23157984,630851,2.25E+05,2183206,4.44E+06,0.503573,52.46166,23.157984,6.30851,2.246755,21.83206,44.40477,2025,1141,1620,1215,60.75,66.825,0,0,0,0,0,0
610,43,53,34,48,3645.6,3567.2,9656,9656,503573,5.07E+07,23157984,630851,2.25E+05,6637688,3231067,0.503573,50.71009,23.157984,6.30851,2.246755,66.37688,32.31067,2028,1141,1622.4,1216.8,60.84,66.924,0,0,0,0,0,0
615,42,54,34,47,3645.6,3645.6,9656,9656,820129,2.69E+07,27876487,325108,2.25E+05,6637688,6.07E+06,0.820129,26.92723,27.876487,3.25108,2.246755,66.37688,60.7111,2022,1142,1617.6,1213.2,60.66,66.726,0,0,0,0,0,0
620,42,54,34,48,3645.6,3645.6,9372,9656,508996,30795685,1.39E+07,2.20E+05,2.25E+05,4.54E+06,7.46E+05,0.508996,30.795685,13.87461,2.203817,2.246755,45.38246,7.464277,2029,1141,1623.2,1217.4,60.87,66.957,0,14.4,0,93,0,93000
625,42,53,34,48,3645.6,3567.2,9656,9656,771079,24878485,2.43E+07,340671,2.25E+05,7131628,7.46E+05,0.771079,24.878485,24.30227,3.40671,2.246755,71.31628,7.464277,2026,1141,1620.8,1215.6,60.78,66.858,0,0,0,0,0,0
630,42,54,34,48,3645.6,3645.6,9656,9656,5.20E+05,14083979,25895264,181238,7.95E+04,1.28E+05,7.46E+05,0.5200593,14.083979,25.895264,1.81238,0.7947567,1.282397,7.464277,2024,1141,1619.2,1214.4,60.72,66.792,0,0,0,0,0,0
635,42,54,34,48,3645.6,3645.6,9656,9656,4.75E+05,27181167,2.39E+07,2.72E+05,7.95E+04,1.28E+05,7833883,0.4746185,27.181167,23.91183,2.722805,0.7947567,1.282397,78.33883,2064,1141,1651.2,1238.4,61.92,68.112,0,0,0,0,0,0
640,42,54,34,48,3567.2,3645.6,9372,9372,4.75E+05,47285209,2.39E+07,2.72E+05,7.95E+04,6297502,1615356,0.4746185,47.285209,23.91183,2.722805,0.7947567,62.97502,16.15356,2025,1141,1620,1215,60.75,66.825,0,0,0,0,0,0
645,42,54,34,48,3645.6,3645.6,9656,9656,9.47E+05,2.57E+07,2.88E+07,2.72E+05,244899,6297502,9.39E+06,0.9472775,25.65976,28.81069,2.722805,2.44899,62.97502,93.85996,2027,1142,1621.6,1216.2,60.81,66.891,0,0,0,0,0,0
650,43,53,34,48,3645.6,3645.6,9656,9656,510088,37315615,16227656,2.72E+05,2.72E+05,1571876,2.77E+06,0.510088,37.315615,16.227656,2.722805,2.720253,15.71876,27.66758,2024,1141,1619.2,1214.4,60.72,66.792,0,20.4,0,244.5,0,244500
655,42,53,34,48,3645.6,3645.6,9656,9656,7.59E+05,23353551,2.30E+07,311273,2.72E+05,5642678,2.77E+06,0.7585735,23.353551,22.97628,3.11273,2.720253,56.42678,27.66758,2026,1142,1620.8,1215.6,60.78,66.858,0,0,0,0,0,0
660,42,53,34,48,3645.6,3645.6,9656,9656,1.01E+06,2.44E+07,4.31E+07,2.10E+05,3.17E+05,4696617,2.77E+06,1.006311,24.40147,43.07282,2.103797,3.167297,46.96617,27.66758,2027,1140,1621.6,1216.2,60.81,66.891,0,0,0,0,0,0
665,43,53,34,48,3645.6,3645.6,9372,9372,1.01E+06,1.44E+08,4.31E+07,2.10E+05,3.17E+05,5.63E+06,9.27E+06,1.006311,143.7764,43.07282,2.103797,3.167297,56.27004,92.70788,2032,1142,1625.6,1219.2,60.96,67.056,0,0,0,0,0,0
670,42,53,34,48,3724,3645.6,9656,9372,1.00E+06,5.18E+07,8.22E+07,2.03E+05,1.42E+05,5.63E+06,6.47E+06,1.002011,51.81074,82.15417,2.031163,1.416147,56.27004,64.73845,2034,1139,1627.2,1220.4,61.02,67.122,0,0,0,0,0,0
675,42,54,34,48,3567.2,3645.6,9656,9656,1.00E+06,71108623,8.22E+07,2.03E+05,1.42E+05,13314639,6.47E+06,1.002011,71.108623,82.15417,2.031163,1.416147,133.14639,64.73845,2014,1140,1611.2,1208.4,60.42,66.462,0,0,0,0,0,0
680,43,54,34,48,3645.6,3645.6,9656,9656,109317,59136967,5.14E+07,2.03E+05,669881,1.02E+07,6.47E+06,0.109317,59.136967,51.39277,2.031163,6.69881,102.2485,64.73845,2068,1140,1654.4,1240.8,62.04,68.244,0,15.2,0,100.2,0,100200
685,42,54,34,48,3645.6,3645.6,10224,10579,4.98E+05,72549423,2.93E+07,2.17E+05,669881,1385184,4.64E+06,0.4984923,72.549423,29.28098,2.167887,6.69881,13.85184,46.36609,2017,1141,1613.6,1210.2,60.51,66.561,0,0,0,0,0,0
690,42,54,34,48,3645.6,3645.6,9656,9656,754319,28212809,22369236,2.17E+05,498032,7.11E+06,4.64E+06,0.754319,28.212809,22.369236,2.167887,4.98032,71.1317,46.36609,2023,1140,1618.4,1213.8,60.69,66.759,0,0,0,0,0,0
695,42,54,34,48,3645.6,3645.6,9372,9656,7.61E+05,8.62E+07,6.54E+07,2.17E+05,286344,7.11E+06,13788167,0.7606365,86.1588,65.4241,2.167887,2.86344,71.1317,137.88167,2032,1140,1625.6,1219.2,60.96,67.056,0,0,0,0,0,0
700,42,54,34,48,3645.6,3645.6,9372,9656,7.61E+05,52419150,6.54E+07,2.17E+05,286344,1.13E+07,2.58E+05,0.7606365,52.41915,65.4241,2.167887,2.86344,112.8222,2.576155,2061,1141,1648.8,1236.6,61.83,68.013,0,0,0,0,0,0
705,42,53,34,48,3645.6,3645.6,9656,9656,9.42E+05,6.86E+07,5.55E+07,3.88E+05,286344,8.30E+06,2.58E+05,0.9415055,68.64987,55.50029,3.878595,2.86344,82.98656,2.576155,2029,1141,1623.2,1217.4,60.87,66.957,0,0,0,0,0,0
710,43,53,34,48,3645.6,3645.6,10934,11289,1.01E+06,4.81E+07,75178253,3.33E+05,1.28E+05,2697233,2.58E+05,1.006989,48.09977,75.178253,3.328007,1.279067,26.97233,2.576155,2050,1141,1640,1230,61.5,67.65,0,19.6,0,246.5,0,246500
715,42,54,34,48,3567.2,3645.6,9372,9656,1.01E+06,123955908,75178253,3.33E+05,1.28E+05,7.36E+05,9.68E+06,1.006989,123.955908,75.178253,3.328007,1.279067,7.360925,96.75004,2036,1140,1628.8,1221.6,61.08,67.188,0,0,0,0,0,0
720,42,54,34,48,3724,3645.6,9656,9656,764375,5.89E+07,4.76E+07,376994,1.28E+05,7.36E+05,8293545,0.764375,58.91469,47.6353,3.76994,1.279067,7.360925,82.93545,2053,1141,1642.4,1231.8,61.59,67.749,0,0,0,0,0,0
725,44,52,34,48,3645.6,3567.2,9656,9656,3.48E+05,1.12E+08,41414634,376994,298096,8086969,4.51E+05,0.3475357,111.9753,41.414634,3.76994,2.98096,80.86969,4.512157,2048,1142,1638.4,1228.8,61.44,67.584,0,0,0,0,0,0
730,44,52,34,48,3645.6,3567.2,9656,9656,3.39E+05,6.21E+07,48580116,183435,298096,8086969,1.09E+07,0.3388145,62.1196,48.580116,1.83435,2.98096,80.86969,108.5337,2156,1141,1724.8,1293.6,64.68,71.148,0,0,0,0,0,0
735,44,51,34,48,3645.6,3645.6,9656,9656,5.70E+05,6.54E+07,27487366,3.81E+05,298096,2.38E+06,3.45E+06,0.5695173,65.35993,27.487366,3.805133,2.98096,23.77166,34.47667,2023,1140,1618.4,1213.8,60.69,66.759,0,0,0,0,0,0
740,45,52,34,48,3645.6,3567.2,9656,9656,5.70E+05,69426061,27487366,3.81E+05,298096,4901684,2101904,0.5695173,69.426061,27.487366,3.805133,2.98096,49.01684,21.01904,2030,1139,1624,1218,60.9,66.99,0,14.6,0,98.1,0,98100
745,45,51,34,47,3645.6,3645.6,9656,9656,745472,79411464,6.22E+07,334223,298096,8.63E+06,2101904,0.745472,79.411464,62.24714,3.34223,2.98096,86.34026,21.01904,2051,1139,1640.8,1230.6,61.53,67.683,0,0,0,0,0,0
750,45,51,34,47,3567.2,3645.6,9656,9656,745472,80642072,6.22E+07,334223,298096,8.88E+05,1.08E+07,0.745472,80.642072,62.24714,3.34223,2.98096,8.880515,108.295,2054,1140,1643.2,1232.4,61.62,67.782,0,0,0,0,0,0
755,45,51,34,48,3645.6,3645.6,9656,9656,1016964,32278110,56186481,306401,356776,8.88E+05,3.30E+06,1.016964,32.27811,56.186481,3.06401,3.56776,8.880515,33.00761,2021,1141,1616.8,1212.6,60.63,66.693,0,0,0,0,0,0
760,45,50,34,47,3645.6,3645.6,9656,9656,751587,4.80E+07,39974791,3.10E+05,356776,8.88E+05,5.50E+06,0.751587,47.95563,39.974791,3.095975,3.56776,8.880515,54.99422,2044,1141,1635.2,1226.4,61.32,67.452,0,0,0,0,0,0
765,45,50,34,47,3567.2,3645.6,9656,9656,8.23E+05,26242422,2.48E+07,3.10E+05,252961,8.88E+05,3.97E+06,0.8232985,26.242422,24.79118,3.095975,2.52961,8.880515,39.69438,2051,1140,1640.8,1230.6,61.53,67.683,0,0,0,0,0,0
770,45,50,34,47,3567.2,3645.6,9656,9656,758007,2.67E+07,2.11E+07,3.10E+05,3.82E+05,8.88E+05,3.35E+06,0.758007,26.71035,21.12976,3.095975,3.817655,8.880515,33.50192,2017,1141,1613.6,1210.2,60.51,66.561,0,12.8,0,99.8,0,99800
775,46,50,34,47,3645.6,3645.6,9656,9372,240400,6.87E+07,2.70E+07,3.10E+05,66311,2.07E+06,4.21E+06,0.2404,68.69545,27.04748,3.095975,0.66311,20.68252,42.12625,2029,1140,1623.2,1217.4,60.87,66.957,0,0,0,0,0,0
780,46,50,34,47,3645.6,3645.6,9656,9656,5.17E+05,34350817,2.69E+07,4.28E+05,66311,7.69E+06,4.21E+06,0.5166415,34.350817,26.87962,4.279355,0.66311,76.86106,42.12625,2088,1141,1670.4,1252.8,62.64,68.904,0,0,0,0,0,0
785,46,49,35,47,3645.6,3645.6,9656,9656,7.61E+05,2.86E+07,23525175,3.80E+05,66311,8.84E+06,4.21E+06,0.7609365,28.55943,23.525175,3.803445,0.66311,88.35898,42.12625,2018,1140,1614.4,1210.8,60.54,66.594,0,0,0,0,0,0
790,46,50,35,46,3645.6,3567.2,9656,9656,7.61E+05,1.10E+08,23525175,3.80E+05,66311,2.39E+05,9668600,0.7609365,109.7385,23.525175,3.803445,0.66311,2.389145,96.686,2029,1142,1623.2,1217.4,60.87,66.957,0,0,0,0,0,0
795,46,49,35,46,3645.6,3645.6,9656,9372,8.49E+05,6.18E+07,50362997,3.80E+05,2.13E+05,11502037,9668600,0.8489235,61.75868,50.362997,3.803445,2.129845,115.02037,96.686,2048,1140,1638.4,1228.8,61.44,67.584,0,0,0,0,0,0
800,46,49,35,46,3645.6,3645.6,9656,9656,8.49E+05,1.43E+08,50362997,3.80E+05,2.13E+05,3.63E+06,8.87E+06,0.8489235,143.4439,50.362997,3.803445,2.129845,36.27014,88.74412,2021,1141,1616.8,1212.6,60.63,66.693,0,12.6,0,122.5,0,122500
805,46,50,35,46,3645.6,3645.6,9372,9656,1513094,1.43E+08,7.85E+07,1927706,4343790,3.63E+06,8.87E+06,1.513094,143.4439,78.52621,19.27706,43.4379,36.27014,88.74412,2043,1140,1634.4,1225.8,61.29,67.419,0,0,0,0,0,0
810,46,49,35,46,3567.2,3645.6,9656,9656,1531777,1.43E+08,72919538,7256631,2.30E+06,3.63E+06,8.87E+06,1.531777,143.4439,72.919538,72.56631,23.01332,36.27014,88.74412,2005,1141,1604,1203,60.15,66.165,0,0,0,0,0,0
815,45,51,35,46,3645.6,3645.6,9656,9656,5.10E+05,3.38E+07,1.79E+07,7256631,3.37E+06,1.72E+05,1.69E+05,0.5097287,33.80538,17.89432,72.56631,33.69716,1.721173,1.688597,1999,1139,1599.2,1199.4,59.97,65.967,0,0,0,0,0,0
820,44,52,35,46,3645.6,3645.6,9656,9656,5.10E+05,36654598,1.79E+07,7256631,3.37E+06,1.72E+05,350708,0.5097287,36.654598,17.89432,72.56631,33.69716,1.721173,3.50708,2005,1139,1604,1203,60.15,66.165,0,0,0,0,0,0
825,44,52,35,46,3724,3645.6,9656,9656,1.25E+05,2.19E+07,1.45E+07,3438466,3.37E+06,65847,75534,0.1253493,21.89309,14.47286,34.38466,33.69716,0.65847,0.75534,2097,1141,1677.6,1258.2,62.91,69.201,0,0,0,0,0,0
830,44,52,35,46,3645.6,3645.6,9656,9656,7.57E+05,24285144,2.65E+07,5339266,3.37E+06,65847,237854,0.7569245,24.285144,26.53499,53.39266,33.69716,0.65847,2.37854,2001,1141,1600.8,1200.6,60.03,66.033,0,12.4,0,102.7,0,102700
835,44,52,35,46,3645.6,3645.6,9656,9656,1523515,24285144,6.58E+07,7.99E+06,1525268,65847,237854,1.523515,24.285144,65.81926,79.92512,15.25268,0.65847,2.37854,2008,1142,1606.4,1204.8,60.24,66.264,0,0,0,0,0,0
840,44,51,35,47,3645.6,3645.6,9656,9656,747518,2.76E+07,2.82E+07,6.08E+06,1525268,65847,2.48E+05,0.747518,27.60871,28.17981,60.8293,15.25268,0.65847,2.478445,2001,1140,1600.8,1200.6,60.03,66.033,0,0,0,0,0,0
845,44,52,35,47,3567.2,3645.6,9656,9656,763892,27281626,3.02E+07,6465900,1525268,2.43E+05,2.48E+05,0.763892,27.281626,30.19344,64.659,15.25268,2.429205,2.478445,2029,1140,1623.2,1217.4,60.87,66.957,0,0,0,0,0,0
850,44,52,35,47,3567.2,3645.6,9372,9656,1521799,27281626,4.68E+07,6.17E+05,8.97E+06,2.43E+05,2.48E+05,1.521799,27.281626,46.75658,6.173245,89.73136,2.429205,2.478445,2002,1139,1601.6,1201.2,60.06,66.066,0,0,0,0,0,0
855,44,53,35,47,3645.6,3645.6,9656,9656,1659379,27281626,46015199,4.47E+06,2008212,2.43E+05,2.48E+05,1.659379,27.281626,46.015199,44.6833,20.08212,2.429205,2.478445,2007,1141,1605.6,1204.2,60.21,66.231,0,0,0,0,0,0
860,43,53,35,47,3645.6,3645.6,9656,9656,1492107,27281626,46827952,4.29E+06,2103945,2.43E+05,2.48E+05,1.492107,27.281626,46.827952,42.92464,21.03945,2.429205,2.478445,2009,1141,1607.2,1205.4,60.27,66.297,0,13.8,0,99.2,0,99200
865,43,52,35,47,3645.6,3567.2,9656,9656,1.02E+06,1.50E+07,3.76E+07,5.39E+06,2303266,2.43E+05,432120,1.020537,15.00981,37.58449,53.87266,23.03266,2.429205,4.3212,2006,1140,1604.8,1203.6,60.18,66.198,0,0,0,0,0,0
870,43,53,35,47,3645.6,3645.6,9656,9656,3.30E+05,3.63E+07,20003638,5.27E+06,2303266,1.06E+05,1.09E+05,0.3303417,36.27477,20.003638,52.73686,23.03266,1.061003,1.092423,2005,1141,1604,1203,60.15,66.165,0,0,0,0,0,0
875,43,52,35,47,3645.6,3645.6,9656,9656,3.71E+05,2.19E+07,2.43E+07,2.92E+06,2303266,139919,1.09E+05,0.3714985,21.91547,24.33454,29.21728,23.03266,1.39919,1.092423,2152,1140,1721.6,1291.2,64.56,71.016,0,0,0,0,0,0
880,43,53,35,47,3645.6,3645.6,9656,9372,1513169,2.19E+07,50375613,6032836,2.22E+06,139919,1.09E+05,1.513169,21.91547,50.375613,60.32836,22.2096,1.39919,1.092423,2006,1140,1604.8,1203.6,60.18,66.198,0,0,0,0,0,0
885,43,53,35,47,3724,3645.6,9656,9656,1677009,2.19E+07,5.41E+07,7.73E+06,2.60E+06,139919,1.09E+05,1.677009,21.91547,54.07367,77.31992,25.98206,1.39919,1.092423,2004,1140,1603.2,1202.4,60.12,66.132,0,0,0,0,0,0
890,43,53,35,47,3645.6,3645.6,9656,9656,1.02E+06,1.48E+07,3.29E+07,2384412,2909880,161965,1.09E+05,1.017379,14.83865,32.91044,23.84412,29.0988,1.61965,1.092423,2034,1140,1627.2,1220.4,61.02,67.122,0,14.6,0,98,0,98000
895,43,53,35,47,3645.6,3645.6,9656,9656,1507847,1.48E+07,6.85E+07,9.21E+06,331917,161965,1.09E+05,1.507847,14.83865,68.54297,92.12348,3.31917,1.61965,1.092423,2024,1138,1619.2,1214.4,60.72,66.792,0,0,0,0,0,0
900,43,53,35,47,3645.6,3645.6,9656,9656,7.63E+05,2.94E+07,28845377,9.21E+06,502348,161965,7.82E+05,0.7630625,29.3985,28.845377,92.12348,5.02348,1.61965,7.817345,2006,1140,1604.8,1203.6,60.18,66.198,0,0,0,0,0,0
905,43,52,35,47,3645.6,3645.6,9656,9656,7.63E+05,52945112,28845377,9.21E+06,502348,2072491,4.65E+06,0.7630625,52.945112,28.845377,92.12348,5.02348,20.72491,46.47718,2023,1142,1618.4,1213.8,60.69,66.759,0,0,0,0,0,0
910,43,53,35,47,3645.6,3645.6,9656,9656,749219,18749271,1.79E+07,9.21E+06,1.84E+05,3.66E+06,4.65E+06,0.749219,18.749271,17.86322,92.12348,1.839875,36.56608,46.47718,2027,1142,1621.6,1216.2,60.81,66.891,0,0,0,0,0,0
915,43,53,35,47,3645.6,3645.6,9372,9656,749219,4.52E+07,1.79E+07,9.21E+06,1.84E+05,5850862,4.78E+06,0.749219,45.17894,17.86322,92.12348,1.839875,58.50862,47.84954,2021,1140,1616.8,1212.6,60.63,66.693,0,0,0,0,0,0
920,43,53,35,47,3645.6,3645.6,9656,9656,2.11E+05,2.66E+07,1.19E+07,1.52E+05,1.84E+05,5.89E+06,2.75E+04,0.2113857,26.61367,11.89231,1.519697,1.839875,58.92123,0.2745533,2027,1141,1621.6,1216.2,60.81,66.891,0,21.2,0,252.4,0,252400
925,43,53,35,47,3645.6,3645.6,9656,9656,2.11E+05,4.28E+07,1.19E+07,1.52E+05,1.84E+05,4.34E+06,1857152,0.2113857,42.83249,11.89231,1.519697,1.839875,43.4361,18.57152,2060,1140,1648,1236,61.8,67.98,0,0,0,0,0,0
930,43,53,35,47,3645.6,3645.6,9656,9656,2.11E+05,5.45E+07,1.19E+07,1.52E+05,1.84E+05,9.68E+05,5.28E+06,0.2113857,54.47716,11.89231,1.519697,1.839875,9.676005,52.75826,2024,1141,1619.2,1214.4,60.72,66.792,0,0,0,0,0,0
935,43,51,35,47,3645.6,3567.2,9656,9656,758144,22291576,17741790,466235,1.84E+05,9.68E+05,3546502,0.758144,22.291576,17.74179,4.66235,1.839875,9.676005,35.46502,2022,1141,1617.6,1213.2,60.66,66.726,0,0,0,0,0,0
940,43,52,35,47,3645.6,3645.6,9656,9372,7.55E+05,22149220,19675840,407569,1.84E+05,9.68E+05,4862938,0.7551795,22.14922,19.67584,4.07569,1.839875,9.676005,48.62938,2024,1142,1619.2,1214.4,60.72,66.792,0,0,0,0,0,0
945,43,51,35,47,3645.6,3645.6,9656,9656,8.33E+05,20577067,1.97E+07,3.64E+05,1.84E+05,5292022,4862938,0.8327875,20.577067,19.72766,3.642605,1.839875,52.92022,48.62938,2022,1142,1617.6,1213.2,60.66,66.726,0,0,0,0,0,0
950,43,51,35,47,3645.6,3645.6,9656,9656,1011656,1.28E+07,2.05E+07,2.12E+05,2.56E+05,1.56E+06,4862938,1.011656,12.84463,20.45828,2.117387,2.558057,15.57375,48.62938,2030,1141,1624,1218,60.9,66.99,0,14.2,0,99.9,0,99900
955,43,50,35,47,3724,3645.6,9372,9656,1011656,34544250,2.05E+07,2.12E+05,2.56E+05,3.23E+06,2012898,1.011656,34.54425,20.45828,2.117387,2.558057,32.31508,20.12898,2025,1142,1620,1215,60.75,66.825,0,0,0,0,0,0
960,43,50,35,47,3645.6,3645.6,9656,9656,1.00E+06,2.90E+07,5.24E+07,6.18E+05,1.17E+05,3.23E+06,8.00E+05,1.004724,28.95984,52.39138,6.176303,1.168057,32.31508,8.004277,2022,1142,1617.6,1213.2,60.66,66.726,0,0,0,0,0,0
965,43,50,35,47,3645.6,3645.6,9656,9656,1.00E+06,50887363,5.24E+07,6.18E+05,1.17E+05,3.23E+06,684774,1.004724,50.887363,52.39138,6.176303,1.168057,32.31508,6.84774,2025,1141,1620,1215,60.75,66.825,0,0,0,0,0,0
970,43,50,35,46,3645.6,3567.2,9656,9656,1.00E+06,27780739,5.24E+07,6.18E+05,1.17E+05,5.77E+06,2.81E+06,1.004724,27.780739,52.39138,6.176303,1.168057,57.67492,28.07818,2071,1140,1656.8,1242.6,62.13,68.343,0,0,0,0,0,0
975,43,50,35,46,3645.6,3645.6,9372,9656,840836,2.03E+07,1.88E+07,3.46E+05,1.17E+05,4.18E+06,2.81E+06,0.840836,20.2886,18.75488,3.458745,1.168057,41.8356,28.07818,2027,1142,1621.6,1216.2,60.81,66.891,0,0,0,0,0,0
980,43,50,35,46,3645.6,3645.6,9656,9656,756721,37460493,34127566,589587,1.17E+05,5244614,2.81E+06,0.756721,37.460493,34.127566,5.89587,1.168057,52.44614,28.07818,2026,1142,1620.8,1215.6,60.78,66.858,0,15.2,0,101.3,0,101300
985,43,49,34,47,3645.6,3645.6,9656,9656,7.61E+05,2.30E+07,22370923,3.93E+05,1.17E+05,5829065,2.81E+06,0.7610115,22.95729,22.370923,3.926965,1.168057,58.29065,28.07818,2022,1141,1617.6,1213.2,60.66,66.726,0,0,0,0,0,0
990,43,49,34,46,3567.2,3645.6,9656,9656,749966,2.81E+07,2.32E+07,3.35E+05,1.17E+05,5829065,6.74E+06,0.749966,28.06866,23.1902,3.351385,1.168057,58.29065,67.37894,2048,1142,1638.4,1228.8,61.44,67.584,0,0,0,0,0,0
995,43,49,34,46,3645.6,3645.6,9656,9372,755560,3.04E+07,27462763,3.35E+05,3.04E+05,8.85E+06,6.74E+06,0.75556,30.41479,27.462763,3.351385,3.039015,88.48682,67.37894,2023,1142,1618.4,1213.8,60.69,66.759,0,0,0,0,0,0
1000,43,49,34,46,3645.6,3645.6,9656,9656,755560,52450498,27462763,3.35E+05,3.04E+05,8.00E+05,10419089,0.75556,52.450498,27.462763,3.351385,3.039015,8.001765,104.19089,2022,1141,1617.6,1213.2,60.66,66.726,0,0,0,0,0,0
1005,43,49,34,46,3645.6,3645.6,9656,9656,8.33E+05,27733580,2.79E+07,365249,3.04E+05,8.00E+05,4136597,0.8333215,27.73358,27.93427,3.65249,3.039015,8.001765,41.36597,2029,1141,1623.2,1217.4,60.87,66.957,0,0,0,0,0,0
