Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
900 -44 -59 41 33 38 28 16 40 5Dh 76h 37 30 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
910 -42 -59 41 33 37 28 16 40 5Dh 76h 37 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
920 -42 -59 41 33 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
930 -43 -59 41 34 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
940 -44 -59 41 33 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
950 -42 -57 41 34 38 28 16 40 5Dh 76h 37 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
960 -43 -59 41 34 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
970 -44 -59 41 33 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
980 -43 -59 41 34 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
990 -44 -60 41 34 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1000 -45 -59 41 34 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1010 -42 -59 41 34 38 29 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1020 -42 -59 41 34 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
1030 -41 -57 41 34 38 29 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1040 -40 -59 41 33 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1050 -42 -59 41 34 38 28 16 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1060 -43 -59 41 34 38 29 17 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1070 -43 -59 41 34 38 29 17 40 5Dh 76h 37 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 3
1080 -44 -57 41 34 38 29 17 40 5Dh 76h 37 30 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1090 -48 -57 41 34 38 29 17 40 5Dh 76h 37 30 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1100 -45 -59 41 34 38 29 17 40 5Dh 76h 36 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1110 -45 -59 41 34 37 29 17 40 5Dh 76h 36 30 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1120 -49 -57 41 34 37 29 17 40 5Dh 76h 36 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1130 -50 -56 41 34 37 29 17 40 5Dh 76h 35 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3120 75h 7
1140 -50 -56 41 33 37 29 17 40 5Dh 76h 34 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1150 -51 -56 41 33 37 29 17 40 5Dh 76h 34 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1160 -51 -56 41 34 37 29 17 40 5Dh 76h 34 31 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1170 -51 -58 41 33 37 29 17 40 5Dh 76h 33 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1180 -51 -59 41 33 37 29 17 40 5Dh 76h 33 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1190 -52 -59 41 33 37 29 17 40 5Dh 76h 33 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1200 -51 -59 40 33 37 29 17 40 5Dh 76h 33 30 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1210 -52 -58 40 33 37 29 17 40 5Dh 76h 32 31 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1220 -52 -55 40 33 37 29 17 40 5Dh 76h 32 31 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1230 -49 -59 40 33 37 29 17 40 5Dh 76h 32 31 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1240 -49 -59 40 33 37 29 17 40 5Dh 76h 32 31 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1250 -49 -59 40 33 37 29 17 40 5Dh 76h 32 30 41 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1260 -53 -56 40 33 37 29 17 40 5Dh 76h 32 30 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1270 -53 -56 40 33 37 29 17 40 5Dh 76h 31 31 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1280 -53 -55 40 33 37 29 17 40 5Dh 76h 31 31 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1290 -53 -58 40 32 37 28 17 40 5Dh 76h 31 31 41 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
