Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
420 -58 -50 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
425 -57 -51 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
430 -58 -50 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
435 -58 -50 37 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
440 -57 -51 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
445 -54 -51 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
450 -57 -51 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
455 -57 -50 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
460 -58 -50 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
465 -58 -49 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
470 -57 -49 37 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
475 -54 -49 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
480 -58 -48 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
485 -54 -48 37 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
490 -58 -50 37 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
495 -54 -50 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
500 -58 -51 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
505 -58 -50 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
510 -53 -48 37 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
515 -58 -47 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 11
520 -58 -47 37 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
525 -54 -47 37 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
530 -54 -47 37 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
535 -58 -47 37 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
540 -57 -47 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
545 -58 -47 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
550 -58 -48 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
555 -57 -49 37 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 11
