pic0: pic0=NB_ht_bus0_bandwidth,umask=0x0f
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x0f
pic2: pic2=NB_ht_bus2_bandwidth,umask=0x0f,sys
   time cpu event      pic0      pic1      pic2 
835.004   0  tick 4986725398         0 4986725398 
840.004   3  tick         0 4986664787         0 
840.004   1  tick 4986682160         0 4986682154 
840.004   2  tick         0 4986682424         0 
840.004   0  tick 4986676936         0 4986676936 
845.004   1  tick 4986658985         0 4986658988 
845.004   3  tick         0 4986663052         0 
845.004   2  tick         0 4986658009         0 
845.004   0  tick 4986661178         0 4986661177 
850.004   1  tick 4986668351         0 4986668351 
850.004   2  tick         0 4986670375         0 
850.004   3  tick         0 4986682046         0 
850.004   0  tick 4986669551         0 4986669552 
855.004   3  tick         0 4986621745         0 
855.004   1  tick 4986642155         0 4986642157 
855.004   0  tick 4986639403         0 4986639402 
855.004   2  tick         0 4986679032         0 
860.004   2  tick         0 4986660455         0 
860.004   1  tick 4986701879         0 4986701875 
860.004   3  tick         0 4986713740         0 
860.004   0  tick 4986703908         0 4986703909 
865.004   2  tick         0 4986668803         0 
865.004   1  tick 4986668431         0 4986668431 
865.004   3  tick         0 4986669244         0 
865.004   0  tick 4986667926         0 4986667928 
870.004   0  tick 4986681638         0 4986681635 
870.004   3  tick         0 4986699727         0 
870.004   2  tick         0 4986710911         0 
870.005   1  tick 4986899035         0 4986899035 
875.004   1  tick 4986445296         0 4986445300 
875.004   2  tick         0 4986637519         0 
875.004   3  tick         0 4986657479         0 
875.004   0  tick 4986669685         0 4986669690 
880.004   1  tick 4986670280         0 4986670277 
880.004   2  tick         0 4986667605         0 
880.004   3  tick         0 4986652924         0 
880.004   0  tick 4986658032         0 4986658030 
885.004   1  tick 4986650101         0 4986650103 
885.004   2  tick         0 4986643511         0 
885.004   3  tick         0 4986642746         0 
885.004   0  tick 4986633892         0 4986633890 
890.004   1  tick 4986655059         0 4986655055 
890.004   2  tick         0 4986662184         0 
890.004   0  tick 4986659609         0 4986659611 
890.004   3  tick         0 4986705649         0 
895.004   2  tick         0 4986703750         0 
895.004   1  tick 4986704937         0 4986704938 
895.004   3  tick         0 4986671509         0 
895.004   0  tick 4986723110         0 4986723109 
900.004   2  tick         0 4986637816         0 
900.004   0  tick 4986632563         0 4986632562 
900.004   3  tick         0 4986639685         0 
900.004   1  tick 4986665666         0 4986665668 
905.004   1  tick 4986674692         0 4986674692 
905.004   2  tick         0 4986703331         0 
905.004   3  tick         0 4986697098         0 
905.004   0  tick 4986708132         0 4986708134 
910.004   2  tick         0 4986635134         0 
910.004   0  tick 4986615752         0 4986615750 
910.004   1  tick 4986637126         0 4986637123 
910.004   3  tick         0 4986671422         0 
915.004   2  tick         0 4986671113         0 
915.004   3  tick         0 4986626591         0 
915.004   0  tick 4986687945         0 4986687944 
915.004   1  tick 4986698844         0 4986698844 
920.004   2  tick         0 4986702020         0 
920.004   1  tick 4986676556         0 4986676559 
920.004   3  tick         0 4986735805         0 
920.005   0  tick 4987424176         0 4987424179 
925.004   1  tick 4986667887         0 4986667888 
925.004   2  tick         0 4986671139         0 
925.004   3  tick         0 4986654789         0 
925.004   0  tick 4985954496         0 4985954496 
930.004   2  tick         0 4986672650         0 
930.004   1  tick 4986680969         0 4986680969 
930.004   0  tick 4986669080         0 4986669080 
930.004   3  tick         0 4986672218         0 
935.004   1  tick 4986664801         0 4986664800 
935.004   2  tick         0 4986673864         0 
935.004   3  tick         0 4986666577         0 
935.004   0  tick 4986678330         0 4986678328 
940.004   2  tick         0 4986633488         0 
940.004   1  tick 4986633220         0 4986633218 
940.004   0  tick 4986610792         0 4986610791 
940.004   3  tick         0 4986668762         0 
945.004   1  tick 4986721909         0 4986721913 
945.004   3  tick         0 4986676617         0 
945.004   0  tick 4986740382         0 4986740383 
945.004   2  tick         0 4986764079         0 
950.004   1  tick 4986651517         0 4986651514 
950.004   2  tick         0 4986608937         0 
950.004   3  tick         0 4986666079         0 
950.004   0  tick 4986651200         0 4986651200 
955.004   1  tick 4986675444         0 4986675443 
955.004   3  tick         0 4986661186         0 
955.004   2  tick         0 4986681712         0 
955.004   0  tick 4986676492         0 4986676492 
960.004   3  tick         0 4986635093         0 
960.004   2  tick         0 4986629556         0 
960.004   1  tick 4986640444         0 4986640444 
960.004   0  tick 4986637931         0 4986637932 
965.004   1  tick 4986704466         0 4986704468 
965.004   2  tick         0 4986710127         0 
965.004   3  tick         0 4986719389         0 
965.004   0  tick 4986708638         0 4986708637 
970.004   2  tick         0 4986665934         0 
970.004   3  tick         0 4986662175         0 
970.004   0  tick 4986663999         0 4986664001 
970.005   1  tick 4987572367         0 4987572365 
975.004   1  tick 4985773883         0 4985773877 
975.004   2  tick         0 4986682699         0 
975.004   3  tick         0 4986691610         0 
975.004   0  tick 4986681290         0 4986681288 
980.004   2  tick         0 4986655839         0 
980.004   1  tick 4986661436         0 4986661443 
980.004   3  tick         0 4986659102         0 
980.004   0  tick 4986658534         0 4986658534 
985.004   1  tick 4986668489         0 4986668487 
985.004   2  tick         0 4986672305         0 
985.004   3  tick         0 4986670764         0 
985.004   0  tick 4986671769         0 4986671770 
990.004   2  tick         0 4986634809         0 
990.004   3  tick         0 4986626628         0 
990.004   1  tick 4986651551         0 4986651552 
990.004   0  tick 4986632532         0 4986632534 
995.004   2  tick         0 4986705146         0 
995.004   1  tick 4986690108         0 4986690108 
995.004   3  tick         0 4986704855         0 
995.004   0  tick 4986705740         0 4986705737 
1000.004   1  tick 4986668326         0 4986668326 
1000.004   2  tick         0 4986669075         0 
1000.004   0  tick 4986670239         0 4986670239 
1000.004   3  tick         0 4986678613         0 
1005.004   3  tick         0 4986621899         0 
1005.004   2  tick         0 4986639350         0 
1005.004   0  tick 4986638606         0 4986638606 
1005.004   1  tick 4986666904         0 4986666904 
1010.004   1  tick 4986681111         0 4986681111 
1010.004   3  tick         0 4986710343         0 
1010.004   2  tick         0 4986722875         0 
1010.004   0  tick 4986710114         0 4986710116 
1015.004   2  tick         0 4986651459         0 
1015.004   3  tick         0 4986675713         0 
1015.004   0  tick 4986663167         0 4986663165 
1015.006   1  tick 4988330819         0 4988330818 
1020.004   3  tick         0 4986675592         0 
1020.004   1  tick 4985023443         0 4985023444 
1020.004   2  tick         0 4986693145         0 
1020.004   0  tick 4986690524         0 4986690525 
1025.004   0  tick 4986597154         0 4986597147 
1025.004   3  tick         0 4986617547         0 
1025.004   2  tick         0 4986614529         0 
1025.004   1  tick 4986647776         0 4986647776 
1030.004   3  tick         0 4986671592         0 
1030.004   0  tick 4986672689         0 4986672691 
1030.004   2  tick         0 4986671120         0 
1030.004   1  tick 4986672093         0 4986672093 
1035.004   3  tick         0 4986671168         0 
1035.004   2  tick         0 4986670509         0 
1035.004   1  tick 4986662879         0 4986662881 
1035.004   0  tick 4986690058         0 4986690064 
1040.004   3  tick         0 4986701747         0 
1040.004   1  tick 4986678926         0 4986678925 
1040.004   2  tick         0 4986701767         0 
1040.004   0  tick 4986700618         0 4986700616 
1045.004   1  tick 4986674922         0 4986674921 
1045.004   2  tick         0 4986676639         0 
1045.004   3  tick         0 4986688895         0 
1045.004   0  tick 4986675968         0 4986675967 
1050.004   3  tick         0 4986657763         0 
1050.004   1  tick 4986681509         0 4986681509 
1050.004   2  tick         0 4986681639         0 
1050.004   0  tick 4986669847         0 4986669847 
1055.004   1  tick 4986661036         0 4986661036 
1055.004   3  tick         0 4986672542         0 
1055.004   2  tick         0 4986671217         0 
1055.004   0  tick 4986673820         0 4986673825 
1060.004   2  tick         0 4986618331         0 
1060.004   3  tick         0 4986630724         0 
1060.004   0  tick 4986610531         0 4986610528 
1060.004   1  tick 4986662220         0 4986662222 
1065.004   3  tick         0 4986674299         0 
1065.004   2  tick         0 4986696635         0 
1065.004   1  tick 4986667290         0 4986667288 
1065.005   0  tick 4987039759         0 4987039758 
1070.004   0  tick 4986300613         0 4986300615 
1070.004   3  tick         0 4986665724         0 
1070.004   2  tick         0 4986646300         0 
1070.004   1  tick 4986673472         0 4986673475 
1075.004   3  tick         0 4986672711         0 
1075.004   2  tick         0 4986672113         0 
1075.004   0  tick 4986677845         0 4986677845 
1075.004   1  tick 4986658577         0 4986658577 
1080.004   1  tick 4986699625         0 4986699627 
1080.004   3  tick         0 4986714202         0 
1080.004   2  tick         0 4986717376         0 
1080.004   0  tick 4986729594         0 4986729596 
1085.004   0  tick 4986610612         0 4986610610 
1085.004   2  tick         0 4986622784         0 
1085.004   1  tick 4986629344         0 4986629339 
1085.004   3  tick         0 4986670392         0 
1090.004   1  tick 4986705987         0 4986705989 
1090.004   2  tick         0 4986713416         0 
1090.004   3  tick         0 4986683381         0 
1090.004   0  tick 4986728002         0 4986728007 
1095.004   3  tick         0 4986615903         0 
1095.004   1  tick 4986642846         0 4986642844 
1095.004   0  tick 4986624675         0 4986624668 
1095.004   2  tick         0 4986668406         0 
1100.004   2  tick         0 4986666973         0 
1100.004   1  tick 4986712100         0 4986712102 
1100.004   3  tick         0 4986722184         0 
1100.004   0  tick 4986711755         0 4986711757 
1105.004   1  tick 4986648719         0 4986648717 
1105.004   2  tick         0 4986664682         0 
1105.004   3  tick         0 4986663239         0 
1105.004   0  tick 4986666159         0 4986666158 
1110.004   3  tick         0 4986669901         0 
1110.004   1  tick 4986695190         0 4986695189 
1110.004   0  tick 4986681472         0 4986681473 
1110.004   2  tick         0 4986720661         0 
1115.004   2  tick         0 4986587301         0 
1115.004   0  tick 4986606739         0 4986606736 
1115.004   3  tick         0 4986667807         0 
1115.005   1  tick 4987380598         0 4987380600 
1120.004   2  tick         0 4986669596         0 
1120.004   0  tick 4986670752         0 4986670749 
1120.004   1  tick 4985904997         0 4985904998 
1120.004   3  tick         0 4986678487         0 
1125.004   1  tick 4986710148         0 4986710151 
1125.004   3  tick         0 4986663623         0 
1125.004   0  tick 4986731084         0 4986731090 
1125.004   2  tick         0 4986756556         0 
1130.004   1  tick 4986662082         0 4986662077 
1130.004   3  tick         0 4986666312         0 
1130.004   2  tick         0 4986631801         0 
1130.004   0  tick 4986660816         0 4986660816 
1135.004   0  tick 4986617797         0 4986617795 
1135.004   1  tick 4986639438         0 4986639440 
1135.004   2  tick         0 4986626231         0 
1135.004   3  tick         0 4986676827         0 
1140.004   1  tick 4986713891         0 4986713892 
1140.004   3  tick         0 4986671646         0 
1140.004   0  tick 4986734931         0 4986734932 
1140.004   2  tick         0 4986749881         0 
1145.004   1  tick 4986663026         0 4986663023 
1145.004   2  tick         0 4986627565         0 
1145.004   3  tick         0 4986669944         0 
1145.004   0  tick 4986666465         0 4986666466 
1150.004   1  tick 4986665088         0 4986665092 
1150.004   2  tick         0 4986665422         0 
1150.004   3  tick         0 4986672494         0 
1150.004   0  tick 4986663817         0 4986663815 
1155.004   1  tick 4986679021         0 4986679019 
1155.004   3  tick         0 4986663797         0 
1155.004   2  tick         0 4986694786         0 
1155.004   0  tick 4986677399         0 4986677401 
1160.004   0  tick 4986627541         0 4986627541 
1160.004   3  tick         0 4986649375         0 
1160.004   2  tick         0 4986634416         0 
1160.004   1  tick 4986671890         0 4986671890 
1165.004   2  tick         0 4986649321         0 
1165.004   0  tick 4986661499         0 4986661497 
1165.004   3  tick         0 4986669012         0 
1165.004   1  tick 4986662836         0 4986662834 
1170.004   1  tick 4986681192         0 4986681196 
1170.004   3  tick         0 4986700309         0 
1170.004   0  tick 4986731919         0 4986731928 
1170.004   2  tick         0 4986754236         0 
1175.004   2  tick         0 4986625740         0 
1175.004   1  tick 4986664242         0 4986664241 
1175.004   3  tick         0 4986669970         0 
1175.004   0  tick 4986670102         0 4986670095 
1180.004   1  tick 4986631099         0 4986631100 
1180.004   2  tick         0 4986630696         0 
1180.004   0  tick 4986604406         0 4986604404 
1180.004   3  tick         0 4986671017         0 
1185.004   2  tick         0 4986673625         0 
1185.004   1  tick 4986678050         0 4986678046 
1185.004   0  tick 4986692447         0 4986692447 
1185.004   3  tick         0 4986660324         0 
1190.004   1  tick 4986699498         0 4986699503 
1190.004   3  tick         0 4986674497         0 
1190.004   2  tick         0 4986718195         0 
1190.004   0  tick 4986702277         0 4986702277 
1195.004   1  tick 4986670410         0 4986670404 
1195.004   2  tick         0 4986656759         0 
1195.004   3  tick         0 4986681045         0 
1195.004   0  tick 4986672306         0 4986672306 
1200.004   2  tick         0 4986636480         0 
1200.004   3  tick         0 4986621578         0 
1200.004   0  tick 4986631541         0 4986631541 
1200.004   1  tick 4986667110         0 4986667111 
1205.004   1  tick 4986672903         0 4986672903 
1205.004   2  tick         0 4986704472         0 
1205.004   3  tick         0 4986710353         0 
1205.004   0  tick 4986707247         0 4986707251 
1210.004   2  tick         0 4986637417         0 
1210.004   3  tick         0 4986633444         0 
1210.004   1  tick 4986666640         0 4986666640 
1210.005   0  tick 4987023512         0 4987023508 
1215.004   1  tick 4986682790         0 4986682794 
1215.004   3  tick         0 4986711841         0 
1215.004   0  tick 4986325700         0 4986325699 
1215.004   2  tick         0 4986747491         0 
1220.004   0  tick 4986607750         0 4986607753 
1220.004   1  tick 4986630064         0 4986630060 
1220.004   3  tick         0 4986629159         0 
1220.004   2  tick         0 4986636027         0 
1225.004   2  tick         0 4986661432         0 
1225.004   1  tick 4986704159         0 4986704168 
1225.004   3  tick         0 4986715336         0 
1225.004   0  tick 4986728105         0 4986728103 
1230.004   2  tick         0 4986640221         0 
1230.004   3  tick         0 4986626122         0 
1230.004   1  tick 4986649746         0 4986649736 
1230.004   0  tick 4986623670         0 4986623670 
1235.004   2  tick         0 4986663928         0 
1235.004   0  tick 4986658160         0 4986658162 
1235.004   1  tick 4986657649         0 4986657659 
1235.004   3  tick         0 4986707399         0 
1240.004   1  tick 4986705167         0 4986705162 
1240.004   2  tick         0 4986710264         0 
1240.004   3  tick         0 4986678722         0 
1240.004   0  tick 4986729521         0 4986729519 
1245.004   1  tick 4986675518         0 4986675519 
1245.004   3  tick         0 4986659707         0 
1245.004   0  tick 4986671780         0 4986671780 
1245.004   2  tick         0 4986712543         0 
1250.004   1  tick 4986661193         0 4986661196 
1250.004   3  tick         0 4986664153         0 
1250.004   2  tick         0 4986637053         0 
1250.004   0  tick 4986664645         0 4986664645 
1255.004   2  tick         0 4986661467         0 
1255.004   1  tick 4986675451         0 4986675442 
1255.004   3  tick         0 4986688312         0 
1255.004   0  tick 4986675246         0 4986675248 
1260.004   2  tick         0 4986672774         0 
1260.004   0  tick 4986669035         0 4986669034 
1260.004   3  tick         0 4986686061         0 
1260.006   1  tick 4988804185         0 4988804186 
1265.004   3  tick         0 4986637680         0 
1265.004   1  tick 4984533924         0 4984533924 
1265.004   2  tick         0 4986665966         0 
1265.004   0  tick 4986666938         0 4986666941 
1270.004   1  tick 4986640279         0 4986640283 
1270.004   3  tick         0 4986635243         0 
1270.004   2  tick         0 4986636553         0 
1270.004   0  tick 4986622918         0 4986622913 
1275.004   1  tick 4986710935         0 4986710933 
1275.004   3  tick         0 4986712707         0 
1275.004   2  tick         0 4986720643         0 
1275.004   0  tick 4986725053         0 4986725054 
1280.004   2  tick         0 4986654160         0 
1280.004   1  tick 4986668677         0 4986668677 
1280.004   3  tick         0 4986682698         0 
1280.004   0  tick 4986669256         0 4986669257 
1285.004   2  tick         0 4986636169         0 
1285.004   0  tick 4986613207         0 4986613205 
1285.004   1  tick 4986630706         0 4986630704 
1285.004   3  tick         0 4986663491         0 
1290.004   1  tick 4986709040         0 4986709039 
1290.004   3  tick         0 4986665772         0 
1290.004   0  tick 4986728796         0 4986728797 
1290.004   2  tick         0 4986745484         0 
1295.004   1  tick 4986662308         0 4986662311 
1295.004   2  tick         0 4986628243         0 
1295.004   3  tick         0 4986677775         0 
1295.004   0  tick 4986665462         0 4986665461 
1300.004   1  tick 4986675210         0 4986675209 
1300.004   2  tick         0 4986674955         0 
1300.004   3  tick         0 4986674737         0 
1300.004   0  tick 4986674387         0 4986674388 
1305.004   2  tick         0 4986639839         0 
1305.004   3  tick         0 4986622785         0 
1305.004   1  tick 4986665485         0 4986665484 
1305.004   0  tick 4986652128         0 4986652130 
1310.004   3  tick         0 4986667636         0 
1310.004   0  tick 4986632546         0 4986632544 
1310.004   2  tick         0 4986672502         0 
1310.005   1  tick 4986914948         0 4986914947 
1315.004   2  tick         0 4986694252         0 
1315.004   1  tick 4986432727         0 4986432730 
1315.004   3  tick         0 4986704497         0 
1315.004   0  tick 4986723605         0 4986723604 
1320.004   1  tick 4986673327         0 4986673327 
1320.004   3  tick         0 4986677379         0 
1320.004   0  tick 4986677304         0 4986677307 
1320.004   2  tick         0 4986714979         0 
1325.004   1  tick 4986629683         0 4986629681 
1325.004   3  tick         0 4986627099         0 
1325.004   0  tick 4986611814         0 4986611812 
1325.004   2  tick         0 4986637906         0 
1330.004   0  tick 4986669172         0 4986669173 
1330.004   3  tick         0 4986672143         0 
1330.004   2  tick         0 4986628854         0 
1330.004   1  tick 4986699299         0 4986699298 
1335.004   2  tick         0 4986673326         0 
1335.004   3  tick         0 4986685956         0 
1335.004   0  tick 4986690975         0 4986690978 
1335.004   1  tick 4986672264         0 4986672267 
1340.004   3  tick         0 4986701987         0 
1340.004   1  tick 4986689794         0 4986689793 
1340.004   2  tick         0 4986726826         0 
1340.004   0  tick 4986716853         0 4986716853 
1345.004   2  tick         0 4986610611         0 
1345.004   0  tick 4986605078         0 4986605074 
1345.004   3  tick         0 4986635837         0 
1345.004   1  tick 4986650034         0 4986650033 
1350.004   3  tick         0 4986661615         0 
1350.004   2  tick         0 4986675508         0 
1350.004   1  tick 4986657094         0 4986657095 
1350.004   0  tick 4986678298         0 4986678298 
1355.004   3  tick         0 4986667842         0 
1355.004   0  tick 4986683458         0 4986683457 
1355.004   1  tick 4986686652         0 4986686650 
1355.011   2  tick         0 4993160918         0 
1360.004   1  tick 4986669617         0 4986669622 
1360.004   2  tick         0 4980208056         0 
1360.004   3  tick         0 4986716524         0 
1360.004   0  tick 4986700181         0 4986700184 
1365.004   2  tick         0 4986680348         0 
1365.004   1  tick 4986695034         0 4986695030 
1365.004   3  tick         0 4986684524         0 
1365.004   0  tick 4986683949         0 4986683947 
1370.004   1  tick 4986662758         0 4986662759 
1370.004   2  tick         0 4986671257         0 
1370.004   0  tick 4986676773         0 4986676775 
1370.004   3  tick         0 4986684143         0 
1375.004   1  tick 4986659093         0 4986659096 
1375.004   2  tick         0 4986661776         0 
1375.004   3  tick         0 4986647292         0 
1375.004   0  tick 4986656862         0 4986656859 
1380.004   3  tick         0 4986622086         0 
1380.004   1  tick 4986640981         0 4986640976 
1380.004   0  tick 4986634147         0 4986634150 
1380.004   2  tick         0 4986678495         0 
1385.004   1  tick 4986703343         0 4986703343 
1385.004   2  tick         0 4986666564         0 
1385.004   3  tick         0 4986716144         0 
1385.004   0  tick 4986714790         0 4986714792 
1390.004   2  tick         0 4986630972         0 
1390.004   1  tick 4986636762         0 4986636765 
1390.004   3  tick         0 4986624925         0 
1390.004   0  tick 4986610291         0 4986610287 
1395.004   1  tick 4986711271         0 4986711271 
1395.004   3  tick         0 4986715176         0 
1395.004   0  tick 4986730241         0 4986730244 
1395.004   2  tick         0 4986752547         0 
1400.004   3  tick         0 4986661512         0 
1400.004   1  tick 4986677912         0 4986677910 
1400.004   2  tick         0 4986640176         0 
1400.004   0  tick 4986662344         0 4986662341 
1405.004   1  tick 4986652020         0 4986652022 
1405.004   3  tick         0 4986669490         0 
1405.004   0  tick 4986664479         0 4986664479 
1405.005   2  tick         0 4987124786         0 
1410.004   3  tick         0 4986678488         0 
1410.004   2  tick         0 4986209860         0 
1410.004   1  tick 4986684409         0 4986684409 
1410.004   0  tick 4986685957         0 4986685957 
1415.004   1  tick 4986658578         0 4986658580 
1415.004   2  tick         0 4986665208         0 
1415.004   3  tick         0 4986678455         0 
1415.004   0  tick 4986662592         0 4986662592 
1420.004   1  tick 4986664864         0 4986664866 
1420.004   3  tick         0 4986651895         0 
1420.004   2  tick         0 4986668230         0 
1420.004   0  tick 4986662205         0 4986662205 
1425.004   3  tick         0 4986637658         0 
1425.004   2  tick         0 4986635628         0 
1425.004   0  tick 4986641048         0 4986641049 
1425.004   1  tick 4986674436         0 4986674429 
1430.004   3  tick         0 4986668328         0 
1430.004   1  tick 4986638841         0 4986638841 
1430.004   2  tick         0 4986669323         0 
1430.004   0  tick 4986655405         0 4986655404 
1435.004   2  tick         0 4986702053         0 
1435.004   1  tick 4986704165         0 4986704168 
1435.004   3  tick         0 4986707065         0 
1435.004   0  tick 4986718446         0 4986718445 
1440.004   1  tick 4986679870         0 4986679870 
1440.004   3  tick         0 4986682196         0 
1440.004   0  tick 4986681529         0 4986681530 
1440.004   2  tick         0 4986717824         0 
1445.004   1  tick 4986658556         0 4986658555 
1445.004   2  tick         0 4986624709         0 
1445.004   3  tick         0 4986666179         0 
1445.004   0  tick 4986661002         0 4986661004 
1450.004   2  tick         0 4986677550         0 
1450.004   3  tick         0 4986669204         0 
1450.004   1  tick 4986681805         0 4986681808 
1450.004   0  tick 4986677690         0 4986677688 
1455.004   2  tick         0 4986632231         0 
1455.004   0  tick 4986655066         0 4986655070 
1455.004   3  tick         0 4986671880         0 
1455.005   1  tick 4987644468         0 4987644467 
1460.004   2  tick         0 4986698979         0 
1460.004   1  tick 4985683242         0 4985683241 
1460.004   3  tick         0 4986675755         0 
1460.004   0  tick 4986678388         0 4986678384 
1465.004   2  tick         0 4986677337         0 
1465.004   1  tick 4986676649         0 4986676652 
1465.004   3  tick         0 4986676283         0 
1465.004   0  tick 4986678177         0 4986678179 
1470.004   3  tick         0 4986617773         0 
1470.004   1  tick 4986637957         0 4986637952 
1470.004   0  tick 4986630555         0 4986630553 
1470.004   2  tick         0 4986675561         0 
1475.004   0  tick 4986650612         0 4986650614 
1475.004   1  tick 4986669699         0 4986669702 
1475.004   3  tick         0 4986676601         0 
1475.004   2  tick         0 4986671439         0 
1480.004   2  tick         0 4986658198         0 
1480.004   1  tick 4986703916         0 4986703915 
1480.004   3  tick         0 4986705051         0 
1480.004   0  tick 4986722732         0 4986722730 
1485.004   2  tick         0 4986641812         0 
1485.004   1  tick 4986638968         0 4986638966 
1485.004   0  tick 4986641087         0 4986641088 
1485.004   3  tick         0 4986676298         0 
1490.004   1  tick 4986699422         0 4986699422 
1490.004   2  tick         0 4986703768         0 
1490.004   3  tick         0 4986674694         0 
1490.004   0  tick 4986701409         0 4986701408 
1495.004   2  tick         0 4986635839         0 
1495.004   0  tick 4986617044         0 4986617043 
1495.004   1  tick 4986638152         0 4986638151 
1495.004   3  tick         0 4986666209         0 
1500.004   2  tick         0 4986712251         0 
1500.004   0  tick 4986729793         0 4986729796 
1500.004   1  tick 4986741352         0 4986741355 
1500.006   3  tick         0 4988103011         0 
1505.004   2  tick         0 4986661211         0 
1505.004   1  tick 4986630931         0 4986630933 
1505.004   3  tick         0 4985240065         0 
1505.004   0  tick 4986670214         0 4986670213 
1510.004   0  tick 4986614286         0 4986614281 
1510.004   2  tick         0 4986642977         0 
1510.004   1  tick 4986662016         0 4986662012 
1510.004   3  tick         0 4986672510         0 
1515.004   3  tick         0 4986660237         0 
1515.004   2  tick         0 4986707463         0 
1515.004   1  tick 4986693106         0 4986693106 
1515.004   0  tick 4986727031         0 4986727034 
1520.004   0  tick 4986609842         0 4986609847 
1520.004   3  tick         0 4986628684         0 
1520.004   2  tick         0 4986628935         0 
1520.004   1  tick 4986652386         0 4986652388 
1525.004   3  tick         0 4986709573         0 
1525.004   2  tick         0 4986708224         0 
1525.004   1  tick 4986680508         0 4986680509 
1525.004   0  tick 4986728062         0 4986728058 
1530.004   3  tick         0 4986675194         0 
1530.004   2  tick         0 4986674909         0 
1530.004   1  tick 4986683395         0 4986683394 
1530.004   0  tick 4986675637         0 4986675637 
1535.004   1  tick 4986654869         0 4986654867 
1535.004   2  tick         0 4986666533         0 
1535.004   3  tick         0 4986678405         0 
1535.004   0  tick 4986663796         0 4986663797 
1540.004   0  tick 4986617418         0 4986617417 
1540.004   3  tick         0 4986620768         0 
1540.004   2  tick         0 4986634079         0 
1540.004   1  tick 4986661346         0 4986661345 
1545.004   3  tick         0 4986672292         0 
1545.004   1  tick 4986657249         0 4986657250 
1545.004   0  tick 4986692826         0 4986692828 
1545.004   2  tick         0 4986712082         0 
1550.004   3  tick         0 4986683287         0 
1550.004   0  tick 4986665320         0 4986665318 
1550.004   1  tick 4986688119         0 4986688119 
1550.005   2  tick         0 4987113662         0 
1555.004   2  tick         0 4986226211         0 
1555.004   1  tick 4986686166         0 4986686165 
1555.004   3  tick         0 4986702451         0 
1555.004   0  tick 4986718805         0 4986718804 
1560.004   1  tick 4986672910         0 4986672911 
1560.004   3  tick         0 4986676827         0 
1560.004   0  tick 4986674471         0 4986674474 
1560.004   2  tick         0 4986704411         0 
1565.004   1  tick 4986662070         0 4986662071 
1565.004   2  tick         0 4986634810         0 
1565.004   3  tick         0 4986666408         0 
1565.004   0  tick 4986663721         0 4986663721 
1570.004   2  tick         0 4986665742         0 
1570.004   1  tick 4986667758         0 4986667756 
1570.004   3  tick         0 4986677223         0 
1570.004   0  tick 4986666786         0 4986666784 
1575.004   1  tick 4986677912         0 4986677917 
1575.004   2  tick         0 4986682036         0 
1575.004   3  tick         0 4986674956         0 
1575.004   0  tick 4986674331         0 4986674331 
1580.004   2  tick         0 4986660076         0 
1580.004   1  tick 4986664559         0 4986664555 
1580.004   3  tick         0 4986655624         0 
1580.004   0  tick 4986665977         0 4986665977 
1585.004   3  tick         0 4986625714         0 
1585.004   0  tick 4986615364         0 4986615366 
1585.004   2  tick         0 4986635358         0 
1585.004   1  tick 4986663303         0 4986663307 
1590.004   1  tick 4986683808         0 4986683804 
1590.004   3  tick         0 4986712088         0 
1590.004   2  tick         0 4986721263         0 
1590.004   0  tick 4986726440         0 4986726440 
1595.004   1  tick 4986625710         0 4986625710 
1595.004   2  tick         0 4986619373         0 
1595.004   0  tick 4986612328         0 4986612326 
1595.004   3  tick         0 4986673381         0 
1600.004   1  tick 4986708775         0 4986708775 
1600.004   3  tick         0 4986672678         0 
1600.004   0  tick 4986728907         0 4986728907 
1600.011   2  tick         0 4993424397         0 
1605.004   2  tick         0 4979958097         0 
1605.004   1  tick 4986680137         0 4986680138 
1605.004   3  tick         0 4986680809         0 
1605.004   0  tick 4986672975         0 4986672975 
1610.004   1  tick 4986621908         0 4986621907 
1610.004   2  tick         0 4986629640         0 
1610.004   0  tick 4986609283         0 4986609286 
1610.004   3  tick         0 4986657395         0 
1615.004   2  tick         0 4986701736         0 
1615.004   1  tick 4986702707         0 4986702711 
1615.004   3  tick         0 4986674992         0 
1615.004   0  tick 4986722184         0 4986722181 
1620.004   3  tick         0 4986623896         0 
1620.004   2  tick         0 4986640816         0 
1620.004   0  tick 4986636929         0 4986636929 
1620.004   1  tick 4986670657         0 4986670652 
1625.004   1  tick 4986679424         0 4986679425 
1625.004   2  tick         0 4986711922         0 
1625.004   3  tick         0 4986726683         0 
1625.004   0  tick 4986714513         0 4986714515 
1630.004   1  tick 4986663301         0 4986663301 
1630.004   2  tick         0 4986664256         0 
1630.004   3  tick         0 4986664125         0 
1630.004   0  tick 4986661153         0 4986661153 
1635.004   2  tick         0 4986688341         0 
1635.004   1  tick 4986700776         0 4986700780 
1635.004   3  tick         0 4986685164         0 
1635.004   0  tick 4986686068         0 4986686066 
1640.004   1  tick 4986651250         0 4986651246 
1640.004   3  tick         0 4986647246         0 
1640.004   2  tick         0 4986669889         0 
1640.004   0  tick 4986661852         0 4986661852 
1645.004   1  tick 4986663099         0 4986663099 
1645.004   2  tick         0 4986653853         0 
1645.004   3  tick         0 4986670371         0 
1645.004   0  tick 4986665989         0 4986665989 
1650.004   3  tick         0 4986680687         0 
1650.004   0  tick 4986676087         0 4986676087 
