Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
255,41,43,32,41,3567.2,3567.2,8662,8449,1545169,1545169,1545169,16948073,16947238,16947655.5,22555823,22544639,22550231,524348,376391,330461,545247,205.9,114.9,1.68,154.43,123.54,61.77,1.55,16.95,22.55,5.24,3.76,3.3,5.45,0,3,0,12,0,12288
260,41,43,32,41,3567.2,3567.2,8449,8449,1539829,1539829,1539829,14501688,14500422,14501055,17063407,17065465,17064436,444888,155484,374024,431089,205.9,114.9,1.65,154.43,123.54,61.77,1.54,14.5,17.06,4.45,1.55,3.74,4.31,0,3,0,15,0,15360
265,41,43,32,41,3488.8,3567.2,8662,8449,1522750,1522750,1522750,17419537,17420395,17419966,24567527,24575749,24571638,437749,262384,364550,669582,205.9,114.9,1.66,154.43,123.54,61.77,1.52,17.42,24.57,4.38,2.62,3.65,6.7,0,1,0,12,0,12288
270,42,43,32,41,3567.2,3567.2,8449,8449,1541169,1541169,1541169,14224251,14224502,14224376.5,16564582,16554172,16559377,513398,378945,312247,282424,214.4,114.8,1.79,160.8,128.64,64.32,1.54,14.22,16.56,5.13,3.79,3.12,2.82,0,0,0,0,0,0
275,41,45,32,41,3567.2,3567.2,8662,8449,1524877,1524877,1524877,14865281,14862436,14863858.5,18052389,18052946,18052667.5,360725,186653,457282,384427,222.3,114.8,1.78,166.73,133.38,66.69,1.52,14.86,18.05,3.61,1.87,4.57,3.84,0,0,0,0,0,0
280,41,45,32,41,3567.2,3567.2,8662,8449,1535038,1535038,1535038,14222641,14222618,14222629.5,16256140,16262944,16259542,432503,218278,505829,296538,222.6,114.9,1.79,166.95,133.56,66.78,1.54,14.22,16.26,4.33,2.18,5.06,2.97,0,0,0,0,0,0
285,41,45,32,41,3567.2,3567.2,8662,8449,1315079,1315068,1315073.5,11784973,11766821,11775897,17278138,17274891,17276514.5,340856,211800,600950,99320,222.8,114.8,1.78,167.1,133.68,66.84,1.32,11.78,17.28,3.41,2.12,6.01,0.99,0,3,0,15,0,15360
290,41,45,32,42,3567.2,3567.2,8449,8449,465512,465523,465517.5,8272340,8290173,8281256.5,9291704,9290090,9290897,280719,150891,242366,106050,223,114.9,1.79,167.25,133.8,66.9,0.47,8.28,9.29,2.81,1.51,2.42,1.06,0,4,0,23,0,23552
295,41,45,32,42,3488.8,3567.2,8662,8449,1534866,1534812,1534839,16503123,16507457,16505290,22496039,22486782,22491410.5,487600,447398,284375,522600,223,114.8,1.79,167.25,133.8,66.9,1.53,16.51,22.49,4.88,4.47,2.84,5.23,0,1,0,12,0,12288
300,41,46,32,42,3567.2,3567.2,8449,8662,3724426,3724480,3724453,63573097,63566547,63569822,72728487,72735340,72731913.5,11008468,3686071,2138834,17997099,222.6,114.8,1.86,166.95,133.56,66.78,3.72,63.57,72.73,110.08,36.86,21.39,179.97,0,0,0,0,0,0
305,41,45,32,42,3567.2,3567.2,8662,8449,1548796,1548796,1548796,46373182,46361595,46367388.5,37806265,37809178,37807721.5,1742623,2289448,57064385,387962,222.8,114.7,1.79,167.1,133.68,66.84,1.55,46.37,37.81,17.43,22.89,570.64,3.88,0,0,0,0,0,0
310,41,46,32,42,3567.2,3567.2,8875,8449,1522425,1522425,1522425,45714906,45728637,45721771.5,38253380,38255074,38254227,637327,3912450,57253657,545932,222.9,114.8,1.79,167.18,133.74,66.87,1.52,45.72,38.25,6.37,39.12,572.54,5.46,0,2,0,12,0,12288
315,41,46,32,42,3567.2,3567.2,8662,8662,1526874,1526874,1526874,48871255,48858004,48864629.5,45163787,45162113,45162950,1586567,1383563,32286220,26406854,223,114.8,1.79,167.25,133.8,66.9,1.53,48.86,45.16,15.87,13.84,322.86,264.07,0,2,0,10,0,10240
320,41,46,32,42,3567.2,3567.2,8662,8449,1542403,1542403,1542403,43386150,43394896,43390523,35821758,35822201,35821979.5,1756458,494225,49830422,10373880,223,114.8,1.79,167.25,133.8,66.9,1.54,43.39,35.82,17.56,4.94,498.3,103.74,0,2,0,37,0,37888
325,41,47,32,43,3488.8,3645.6,8662,8662,1539268,1539268,1539268,55737307,55740316,55738811.5,49882911,49875054,49878982.5,1944308,1353169,50467482,7778291,223.1,114.8,1.79,167.33,133.86,66.93,1.54,55.74,49.88,19.44,13.53,504.67,77.78,0,0,0,0,0,0
330,41,46,32,43,3567.2,3567.2,8662,8449,1539068,1539068,1539068,40088459,40093757,40091108,34568993,34574997,34571995,1864870,755037,10640051,49268720,223.2,114.8,1.79,167.4,133.92,66.96,1.54,40.09,34.57,18.65,7.55,106.4,492.69,0,0,0,0,0,0
335,41,47,32,43,3488.8,3567.2,8662,8449,926964,927024,926994,37133727,37032930,37083328.5,30577425,30589543,30583484,1039298,585621,6788330,52203948,223.4,114.7,1.79,167.55,134.04,67.02,0.93,37.08,30.58,10.39,5.86,67.88,522.04,0,0,0,0,0,0
340,41,47,32,43,3567.2,3645.6,8662,8449,851957,851897,851927,35274101,35373809,35323955,28698594,28680947,28689770.5,1863069,215614,360954,59621105,223.5,114.7,1.79,167.63,134.1,67.05,0.85,35.32,28.69,18.63,2.16,3.61,596.21,0,5,0,28,0,28672
345,41,46,32,43,3567.2,3567.2,8449,8449,1535380,1535380,1535380,46791860,46781555,46786707.5,43966700,43973323,43970011.5,1482886,1130463,58004565,648904,223.4,114.7,1.79,167.55,134.04,67.02,1.54,46.79,43.97,14.83,11.3,580.05,6.49,0,5,0,12,0,12288
350,41,47,32,43,3567.2,3567.2,8662,8449,1546272,1546272,1546272,42427920,42438297,42433108.5,35629499,35629548,35629523.5,529621,743041,49549392,12053223,223,114.8,1.84,167.25,133.8,66.9,1.55,42.43,35.63,5.3,7.43,495.49,120.53,0,1,0,12,0,12288
355,41,47,32,43,3567.2,3567.2,8449,8449,1514606,1514606,1514606,48180396,48179318,48179857,45320509,45315833,45318171,948714,3509360,42217903,14439618,223.1,114.8,1.79,167.33,133.86,66.93,1.51,48.18,45.32,9.49,35.09,422.18,144.4,0,0,0,0,0,0
360,41,46,32,43,3567.2,3567.2,8662,8662,1528035,1528035,1528035,46038007,46037288,46037647.5,37908433,37900249,37904341,1797963,1466827,49275956,10466060,223.1,114.7,1.79,167.33,133.86,66.93,1.53,46.04,37.9,17.98,14.67,492.76,104.66,0,0,0,0,0,0
365,41,47,32,43,3567.2,3567.2,8662,8449,1511178,1511178,1511178,44674299,44663360,44668829.5,36937155,36950370,36943762.5,478801,3455108,5078779,51690565,223.1,114.7,1.79,167.33,133.86,66.93,1.51,44.67,36.94,4.79,34.55,50.79,516.91,0,0,0,0,0,0
370,41,47,32,43,3567.2,3567.2,8662,8449,1519051,1519009,1519030,42810198,42827201,42818699.5,35416363,35406440,35411401.5,746378,765789,59761321,1855751,223.3,114.8,1.79,167.48,133.98,66.99,1.52,42.82,35.41,7.46,7.66,597.61,18.56,0,4,0,20,0,20480
375,41,46,32,43,3567.2,3567.2,8662,8449,1513567,1513609,1513588,42033298,42016349,42024823.5,40149879,40159820,40154849.5,460912,740547,58847712,771183,223.4,114.8,1.79,167.55,134.04,67.02,1.51,42.02,40.15,4.61,7.41,588.48,7.71,0,2,0,11,0,11264
380,41,47,32,43,3488.8,3567.2,8662,8449,1545383,1545383,1545383,46070824,46084522,46077673,37122610,37113153,37117881.5,3371999,443712,9990058,49351508,223.4,114.8,1.79,167.55,134.04,67.02,1.55,46.08,37.12,33.72,4.44,99.9,493.52,0,1,0,11.5,0,11776
385,41,47,32,43,3567.2,3567.2,8662,8449,762616,762744,762680,31920862,31520048,31720455,31503449,31530764,31517106.5,1079211,54232,6824203,51835172,223.5,114.8,1.79,167.63,134.1,67.05,0.76,31.72,31.52,10.79,0.54,68.24,518.35,0,1,0,8,0,8192
390,41,48,32,44,3567.2,3567.2,8662,8236,1004736,1004608,1004672,37153377,37555654,37354515.5,31852078,31831191,31841634.5,753885,406804,60258673,1802610,223.6,114.8,1.79,167.7,134.16,67.08,1,37.35,31.84,7.54,4.07,602.59,18.03,0,0,0,0,0,0
395,41,47,32,44,3567.2,3567.2,8662,8449,1526087,1526087,1526087,39207518,39188349,39197933.5,32796872,32799772,32798322,596241,1878859,57606425,367649,223.5,114.7,1.8,167.63,134.1,67.05,1.53,39.2,32.8,5.96,18.79,576.06,3.68,0,0,0,0,0,0
400,41,47,32,44,3567.2,3567.2,8662,8449,1559215,1559215,1559215,39010106,39025032,39017569,33550476,33546476,33548476,1804842,669896,16025518,45113884,223.2,114.7,1.89,167.4,133.92,66.96,1.56,39.02,33.55,18.05,6.7,160.26,451.14,0,5,0,30.5,0,31232
405,41,47,32,44,3567.2,3567.2,8662,8662,1528527,1528527,1528527,41593641,41604089,41598865,39142639,39143150,39142894.5,512241,1495899,7008065,51686422,223.3,114.8,1.79,167.48,133.98,66.99,1.53,41.6,39.14,5.12,14.96,70.08,516.86,0,1,0,4,0,4096
410,41,48,32,44,3567.2,3567.2,8662,8449,1531337,1531337,1531337,45966657,45959284,45962970.5,37683884,37686331,37685107.5,436405,1952820,59190797,1864067,223.3,114.7,1.8,167.48,133.98,66.99,1.53,45.96,37.69,4.36,19.53,591.91,18.64,0,2,0,12,0,12288
415,41,47,32,44,3567.2,3567.2,8662,8449,1550212,1550170,1550191,45483190,45468900,45476045,43783579,43774457,43779018,493573,2804206,6671331,50630916,223.4,114.7,1.79,167.55,134.04,67.02,1.55,45.48,43.78,4.94,28.04,66.71,506.31,0,0,0,0,0,0
420,41,47,32,44,3567.2,3567.2,8662,8449,1515984,1516026,1516005,45849748,45863287,45856517.5,37766525,37776343,37771434,518027,1648942,59514604,1812987,223.4,114.6,1.79,167.55,134.04,67.02,1.52,45.86,37.77,5.18,16.49,595.15,18.13,0,0,0,0,0,0
425,41,47,32,44,3567.2,3567.2,8449,8449,1529288,1529288,1529288,46702798,46714758,46708778,38510658,38511191,38510924.5,620959,2810283,6394179,50515922,223.5,114.7,1.79,167.63,134.1,67.05,1.53,46.71,38.51,6.21,28.1,63.94,505.16,0,2,0,16,0,16384
430,41,48,32,44,3567.2,3645.6,8662,8236,1548189,1548189,1548189,47625822,47609677,47617749.5,38134955,38132365,38133660,1910277,1525810,59808384,471102,223.6,114.8,1.8,167.7,134.16,67.08,1.55,47.62,38.13,19.1,15.26,598.08,4.71,0,4,0,17,0,17408
435,41,48,32,44,3567.2,3567.2,8662,8449,392301,389833,391067,30720465,30712383,30716424,29660807,29569634,29615220.5,114637,758639,49928290,8369492,223.9,114.7,1.79,167.93,134.34,67.17,0.39,30.72,29.62,1.15,7.59,499.28,83.69,0,3,0,15,0,15360
440,41,46,32,44,3488.8,3567.2,8662,8449,1402088,1404549,1403318.5,48098962,48116023,48107492.5,39812041,39904744,39858392.5,414057,1920848,49416816,11884848,223.9,114.7,1.8,167.93,134.34,67.17,1.4,48.11,39.86,4.14,19.21,494.17,118.85,0,1,0,22.5,0,23040
445,41,48,32,44,3567.2,3567.2,8662,8449,1520484,1520491,1520487.5,43940631,43932073,43936352,42978724,42974674,42976699,1383056,483251,57340808,800414,223.4,114.6,1.82,167.55,134.04,67.02,1.52,43.94,42.98,13.83,4.83,573.41,8,0,0,0,0,0,0
450,41,47,32,44,3567.2,3567.2,8662,8662,1532383,1532383,1532383,37683172,37690920,37687046,31920741,31926327,31923534,522865,488594,385432,62567163,223.3,114.7,1.82,167.48,133.98,66.99,1.53,37.69,31.92,5.23,4.89,3.85,625.67,0,0,0,0,0,0
455,41,48,32,44,3567.2,3567.2,8662,8449,1525169,1525169,1525169,47159380,47143843,47151611.5,37241867,37241837,37241852,2350126,510953,56138444,384547,223.3,114.5,1.8,167.48,133.98,66.99,1.53,47.15,37.24,23.5,5.11,561.38,3.85,0,0,0,0,0,0
460,41,48,32,44,3567.2,3567.2,8662,8449,1553721,1553721,1553721,37803856,37815214,37809535,32459477,32453744,32456610.5,1854864,483216,22816463,39067964,223.4,114.7,1.8,167.55,134.04,67.02,1.55,37.81,32.46,18.55,4.83,228.16,390.68,0,5,0,23,0,23552
465,41,48,32,44,3567.2,3567.2,8662,8662,1533437,1533437,1533437,43410223,43423020,43416621.5,42823521,42826857,42825189,470493,441908,10884404,47966390,223.4,114.7,1.79,167.55,134.04,67.02,1.53,43.42,42.83,4.7,4.42,108.84,479.66,0,4,0,17,0,17408
