Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
330,44,48,35,44,3488.8,3567.2,8662,8449,1509410,1509410,1509410,588036964,588028031,588032497.5,394033902,394045234,394039568,5980818,474527,94352180,484452,230.5,114.7,1.85,172.88,138.3,69.15,1.51,588.03,394.04,59.81,4.75,943.52,4.84,0,0,0,0,0,0
335,44,48,35,45,3567.2,3567.2,8662,8449,865212,865212,865212,618821383,618822973,618822178,407042603,407026215,407034409,2559078,2946448,102533438,225547,230.6,114.8,1.84,172.95,138.36,69.18,0.87,618.82,407.03,25.59,29.46,1025.33,2.26,0,0.2,0,2.4,0,2457.6
340,44,49,35,44,3567.2,3567.2,8662,8449,914726,914726,914726,494960205,494969800,494965002.5,335338381,335353255,335345818,417144,374050,762108,113666739,229.3,114.7,1.85,171.98,137.58,68.79,0.91,494.97,335.35,4.17,3.74,7.62,1136.67,0,0.4,0,3.2,0,3276.8
345,44,49,35,45,3567.2,3567.2,8449,8449,1538747,1538681,1538714,628556072,628549237,628552654.5,419046683,419038535,419042609,573823,4832936,110509633,2264874,228.3,114.6,1.86,171.23,136.98,68.49,1.54,628.55,419.04,5.74,48.33,1105.1,22.65,0,1.8,0,5.6,0,5734.4
350,44,48,35,45,3567.2,3645.6,8662,8449,1538482,1538548,1538515,572245712,572258843,572252277.5,383819697,383828260,383823978.5,528111,1809264,125565897,2224123,227.8,114.6,1.82,170.85,136.68,68.34,1.54,572.25,383.82,5.28,18.09,1255.66,22.24,0,0.2,0,0.6,0,614.4
355,44,49,35,45,3567.2,3567.2,8662,8449,1539674,1539674,1539674,576967652,576965232,576966442,390749400,390748814,390749107,519648,511392,21509933,124032623,227.7,114.7,1.82,170.78,136.62,68.31,1.54,576.97,390.75,5.2,5.11,215.1,1240.33,0,0,0,0,0,0
360,44,49,35,45,3567.2,3567.2,8449,8236,1538560,1538506,1538533,654885858,654886497,654886177.5,422048002,422041633,422044817.5,785425,3009827,144774994,2340692,227.8,114.8,1.83,170.85,136.68,68.34,1.54,654.89,422.04,7.85,30.1,1447.75,23.41,0,0,0,0,0,0
365,44,49,35,45,3567.2,3645.6,8662,8449,1523487,1523541,1523514,586471186,586464252,586467719,397208130,397213961,397211045.5,609860,461704,25122123,123192022,233.1,114.8,1.83,174.83,139.86,69.93,1.52,586.47,397.21,6.1,4.62,251.22,1231.92,0,0.2,0,2.3,0,2355.2
370,44,49,35,45,3567.2,3567.2,8662,8449,1527140,1527140,1527140,616015635,616019548,616017591.5,408726921,408728462,408727691.5,633070,1770486,723510,145267888,233.2,114.7,1.81,174.9,139.92,69.96,1.53,616.02,408.73,6.33,17.7,7.24,1452.68,0,0,0,0,0,0
375,44,49,35,45,3567.2,3567.2,8662,8449,1548065,1548011,1548038,628370033,628372830,628371431.5,408010497,408002354,408006425.5,3478608,538901,111823078,22957140,225,114.7,1.81,168.75,135,67.5,1.55,628.37,408.01,34.79,5.39,1118.23,229.57,0,1.2,0,5.4,0,5529.6
380,44,49,35,45,3567.2,3567.2,8662,8449,1532481,1532535,1532508,598415204,598410402,598412803,411115672,411111877,411113774.5,1292509,1667864,126367384,1740536,225.7,114.6,1.81,169.28,135.42,67.71,1.53,598.41,411.11,12.93,16.68,1263.67,17.41,0,0,0,0,0,0
385,44,48,35,45,3567.2,3567.2,8662,8449,387334,386778,387056,463203409,463204609,463204009,375966883,375930780,375948831.5,915450,2991435,108329465,1461451,226,114.6,1.81,169.5,135.6,67.8,0.39,463.2,375.95,9.15,29.91,1083.29,14.61,0,0.2,0,1.6,0,1638.4
390,44,49,35,45,3567.2,3567.2,8662,8236,1374885,1375395,1375140,326188321,326192364,326190342.5,214542208,214584085,214563146.5,496339,4515002,111751682,1910079,225.7,114.6,1.9,169.28,135.42,67.71,1.38,326.19,214.56,4.96,45.15,1117.52,19.1,0,0,0,0,0,0
395,44,49,35,45,3567.2,3567.2,8449,8449,1538305,1538351,1538328,295496763,295494360,295495561.5,202944347,202949873,202947110,465157,1685066,111144110,6495290,225.8,114.7,1.82,169.35,135.48,67.74,1.54,295.5,202.95,4.65,16.85,1111.44,64.95,0,0.2,0,2.4,0,2457.6
400,44,49,35,45,3488.8,3645.6,8662,8449,1556797,1556797,1556797,304803790,304798768,304801279,204420263,204413254,204416758.5,2642225,470982,100433186,19479498,225.9,114.7,1.81,169.43,135.54,67.77,1.56,304.8,204.42,26.42,4.71,1004.33,194.79,0,0.6,0,3.4,0,3481.6
405,44,49,35,45,3567.2,3567.2,8449,8449,1547901,1547901,1547901,284772016,284779992,284776004,198168621,198182131,198175376,1126977,477280,121133957,2308987,226,114.6,1.81,169.5,135.6,67.8,1.55,284.78,198.18,11.27,4.77,1211.34,23.09,0,0.6,0,2.6,0,2662.4
410,44,49,35,45,3567.2,3567.2,8662,8449,1534635,1534635,1534635,310556424,310544603,310550513.5,206562404,206549084,206555744,1610557,1920503,101940177,19764766,226,114.7,1.81,169.5,135.6,67.8,1.53,310.55,206.56,16.11,19.21,1019.4,197.65,0,0.2,0,0.8,0,819.2
415,44,49,35,45,3567.2,3567.2,8662,8449,1535748,1535748,1535748,294713380,294725265,294719322.5,199058496,199065561,199062028.5,535273,1809474,102146096,21829427,226.2,114.7,1.81,169.65,135.72,67.86,1.54,294.72,199.06,5.35,18.09,1021.46,218.29,0,0,0,0,0,0
