Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,ProcPwr,disk_read_kbytes,disk_write_kbytes
725,100,92.30769231,97.36842105,95.83333333,97.84946237,97.84946237,97.6,97.4789916,12.15171271,53.81305111,56.350339,99.02886832,0.161188595,2.228848646,0.505682821,0.98173322,0,3.333333333
730,100,90.38461538,97.36842105,95.83333333,97.84946237,100,97.6,100,61.31206813,66.77022412,68.3757904,0.744485743,91.51842584,0.783030068,9.012128494,0.960067969,0,0
735,100,92.30769231,97.36842105,95.83333333,97.84946237,100,97.6,100,61.59307846,98.18796893,100,76.54172957,11.912035,0.482409934,16.75174473,0.961342396,0,1.944444444
740,100,92.30769231,97.36842105,95.83333333,97.84946237,97.84946237,97.6,100,61.95712549,86.27896497,83.92346738,36.17549429,54.93965191,2.36831388,9.886260489,0.964740867,0,5.555555556
745,100,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,62.67271595,53.6070753,56.72979233,0.364860881,74.46954727,4.637968686,0.506516598,0.966440102,0,0
750,98,92.30769231,97.36842105,95.83333333,97.84946237,97.84946237,97.6,97.4789916,62.71002636,37.22018018,33.24535724,19.23440465,19.81917519,1.590455326,0.736681268,0.96728972,0,0
755,100,92.30769231,97.36842105,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.50623457,19.92351212,18.79429998,0.406556924,47.07592882,0.463923538,3.107139674,0.963041631,0,4.722222222
760,100,90.38461538,97.36842105,93.75,95.69892473,100,97.6,100,61.55845311,16.40910976,16.32089453,50.70748621,0.369467597,1.174590573,0.496178759,0.964740867,0,0
765,100,92.30769231,97.36842105,95.83333333,97.84946237,97.84946237,97.6,100,62.28991352,19.34356561,19.02196928,32.71465185,16.18925441,2.659609211,0.58616739,0.965165675,0,2.777777778
770,100,90.38461538,97.36842105,95.83333333,97.84946237,97.84946237,95.2,97.4789916,34.14764343,18.90732611,18.24066405,0.179414897,47.07098064,2.027451913,1.807964341,0.966015293,0,6.111111111
775,100,92.30769231,97.36842105,95.83333333,97.84946237,97.84946237,97.6,97.4789916,36.09363591,14.26654926,14.19806915,0.753610411,49.4553633,0.263552339,0.385268759,0.966864911,0,2.222222222
780,100,92.30769231,97.36842105,95.83333333,97.84946237,100,97.6,97.4789916,62.03956106,19.03400497,19.02983894,49.06099457,0.318777589,2.2370724,0.770881881,0.96728972,0,5
785,100,92.30769231,97.36842105,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.82856286,16.08691418,15.59487353,1.013713199,49.25182235,0.564491581,0.506282746,0.967714528,0,0
790,100,92.30769231,97.36842105,95.83333333,97.84946237,97.84946237,97.6,100,61.79662259,17.32689232,17.23846815,0.339810448,49.6195368,0.998187461,0.665225165,0.968139337,0,0
795,100,92.30769231,97.36842105,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.43930826,27.5076517,25.45045424,45.7349064,0.356197448,0.350267155,7.107902959,0.968988955,0,3.611111111
800,100,92.30769231,97.36842105,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.67483274,22.62797095,21.88910499,20.88180406,13.48151998,0.399433483,3.773387078,0.966864911,0,5.555555556
805,100,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,100,60.7730509,17.38358913,16.75342161,34.6394343,0.345883975,0.495797895,1.731776927,0.96728972,0,0
810,100,90.38461538,100,95.83333333,97.84946237,100,97.6,97.4789916,61.46399485,21.10294077,20.67935608,20.45820259,12.57189422,1.114837622,2.963638397,0.967714528,0,3.888888889
815,100,92.30769231,100,95.83333333,97.84946237,97.84946237,95.2,97.4789916,61.80091068,25.68758269,24.33718124,35.25718519,9.982359366,3.358504941,1.000865983,0.967714528,0,2.222222222
820,100,92.30769231,97.36842105,93.75,97.84946237,100,97.6,97.4789916,19.94568149,22.58930328,22.52132371,50.70192095,0.058959447,1.939454977,2.006142592,0.968139337,0,0
825,100,90.38461538,100,95.83333333,100,100,97.6,97.4789916,50.29976572,21.05404192,20.84741911,33.64033697,19.11763555,0.432587525,2.297903099,0.968564146,0,1.388888889
830,100,92.30769231,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,61.76985206,17.66377844,17.50993259,53.54622605,0.306325211,0.703323469,0.507555611,0.968988955,0,5.555555556
835,100,90.38461538,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,62.43851396,17.75787246,17.64354765,40.62887185,14.68703517,0.431288353,0.542260437,0.969413764,0,0
840,100,90.38461538,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,62.03030359,29.56218011,28.64845646,30.3391989,19.00132789,0.615487305,6.685811879,0.969838573,0,7.222222222
845,100,92.30769231,100,93.75,97.84946237,97.84946237,100,97.4789916,61.84403206,23.5809475,22.88561117,21.76445697,29.44235299,3.389538085,0.533075084,0.968988955,0,1.111111111
850,100,90.38461538,97.36842105,95.83333333,97.84946237,97.84946237,97.6,97.4789916,60.99563095,22.43578982,21.89222635,10.24692899,41.16411248,2.442131984,0.53513535,0.96728972,0,0
855,100,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,100,62.09121855,17.9947804,18.04199456,1.238459991,53.28240361,0.434681626,0.545520551,0.96728972,0,1.111111111
860,100,90.38461538,100,93.75,97.84946237,97.84946237,97.6,97.4789916,62.3248194,21.86392233,21.36121918,34.91098453,16.22527709,2.965197051,0.484276973,0.96728972,0,3.333333333
865,100,92.30769231,100,93.75,100,97.84946237,97.6,97.4789916,58.06377796,21.10341214,20.8770632,35.31468516,0.188423566,1.702805229,1.005777862,0.967714528,0,2.222222222
870,100,92.30769231,100,93.75,97.84946237,97.84946237,97.6,97.4789916,12.69624034,15.0280825,15.81939126,36.36075554,0.602410649,0.42361431,0.617413771,0.968564146,0,3.055555556
875,100,92.30769231,100,95.83333333,97.84946237,100,95.2,97.4789916,61.43013094,15.79518773,15.5267871,37.30752876,0.305264383,0.414826228,0.458995299,0.969413764,0,0.555555556
880,100,92.30769231,100,93.75,97.84946237,100,97.6,97.4789916,61.84687743,19.92289824,20.10721263,39.99473972,6.765755304,0.958015459,0.413097151,0.969838573,0,0
885,100,92.30769231,100,93.75,97.84946237,97.84946237,97.6,97.4789916,61.733784,25.35907592,24.55912719,53.42574683,0.309990673,0.454606855,2.909102524,0.969838573,0,3.055555556
890,100,92.30769231,100,93.75,100,100,97.6,97.4789916,62.15225373,22.81813893,22.23926123,3.685262758,51.69472382,0.462785951,1.554181602,0.970263381,0,5.555555556
895,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,62.42212303,22.24995702,22.28114917,52.76905586,0.324712893,2.586678602,0.484805854,0.968988955,0,0
900,100,92.30769231,100,93.75,97.84946237,97.84946237,97.6,100,62.24911653,20.08739115,20.34722602,55.23559224,1.209260624,0.422745489,0.794708148,0.968564146,0,4.444444444
905,100,90.38461538,100,95.83333333,97.84946237,97.84946237,97.6,100,61.34196456,26.49291647,25.96410518,52.37487723,0.296728365,3.440929244,0.434725997,0.968564146,0,2.777777778
910,98,92.30769231,100,95.83333333,97.84946237,100,97.6,97.4789916,61.33535208,19.21521246,19.58007703,24.33208693,31.03987268,0.405880621,0.630023033,0.968988955,0,0
915,98,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,100,39.36925766,20.93967748,21.18686016,55.00400852,0.676872452,1.673517847,0.365436725,0.968988955,0,2.777777778
920,98,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,31.37861773,20.81315621,20.80854871,1.1415963,51.37820981,0.313349577,1.737849186,0.968564146,0,5.555555556
925,100,90.38461538,100,95.83333333,97.84946237,97.84946237,97.6,100,61.25624278,26.07724865,25.19009551,52.300527,0.313597331,1.366565065,3.998337934,0.968564146,0,0
930,100,90.38461538,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,63.04894597,23.30607303,24.28341479,4.607804931,39.08087555,2.31712734,0.391137754,0.968564146,0,3.888888889
935,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,62.83394021,20.73920311,20.83039721,12.43912416,22.70172747,0.595791867,2.536865342,0.968139337,0,1.111111111
940,100,90.38461538,100,95.83333333,97.84946237,97.84946237,97.6,100,60.65623044,19.92110559,20.71085294,19.68762726,16.42555088,0.796526834,1.824399107,0.967714528,0,3.333333333
945,100,90.38461538,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,62.20387115,19.30199057,19.04447198,0.798381719,35.2442925,1.344722746,0.549956833,0.965590484,0,1.666666667
950,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,100,61.95700526,32.10321736,32.54823192,64.0262342,3.682347469,1.402118513,0.872953854,0.965165675,0,3.333333333
955,100,92.30769231,100,95.83333333,97.84946237,100,95.2,97.4789916,62.16247302,24.50356332,24.61323706,77.08937603,6.260320628,4.218004235,2.072404615,0.965590484,0,0
960,100,92.30769231,100,95.83333333,95.69892473,100,97.6,97.4789916,62.09726997,26.32488909,27.17174141,30.72039723,50.11750256,2.572745801,5.903861988,0.966015293,0,1.944444444
965,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,26.88960606,18.56252761,19.24591388,84.34535469,0.057725343,0.299708278,2.889423431,0.966015293,0,2.222222222
970,100,92.30769231,100,95.83333333,97.84946237,100,97.6,100,42.93240203,19.74828672,20.22086899,35.92014694,50.43451681,1.656886017,0.37597092,0.966015293,0,0
975,100,94.23076923,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,63.12789496,27.67029346,27.85035921,9.96242873,68.69541274,0.480902896,10.23419581,0.966864911,0,4.166666667
980,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.83054661,24.74078017,25.10289659,80.96175857,0.339416296,3.842805981,3.878321518,0.966864911,0,8.333333333
985,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,100,62.06026012,23.10816766,23.05771064,70.32017796,13.53667519,0.630820775,4.880116988,0.967714528,0,0
990,100,90.38461538,100,95.83333333,97.84946237,97.84946237,97.6,100,61.49485309,22.84873222,23.36267806,35.54081829,49.95089614,0.544277287,3.868759239,0.966864911,0,3.333333333
995,98,92.30769231,100,93.75,100,97.84946237,97.6,100,61.26053087,28.4947978,27.87552645,61.61207606,18.47954643,7.812044072,0.452646759,0.963891249,0,4.444444444
1000,98,92.30769231,100,93.75,100,97.84946237,97.6,100,61.49341036,19.3886763,19.78697114,1.616510592,84.50657651,0.426856555,1.105870479,0.960492778,0,0
1005,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,100,61.99303325,23.2151895,23.49636996,82.88117643,0.315827186,3.90763382,1.212633307,0.958368734,0,3.611111111
1010,100,92.30769231,100,93.75,97.84946237,97.84946237,95.2,100,61.90951564,28.40268396,30.44241804,0.488481451,71.13485418,3.018325851,0.854134192,0.959218352,0,4.027777778
1015,100,92.30769231,100,95.83333333,97.84946237,100,97.6,97.4789916,9.080817318,24.4879486,25.6207604,50.38522755,11.20552914,0.345217438,0.979741349,0.963041631,0,0
1020,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,100,61.11453535,31.52274285,34.64616947,57.63332135,1.099863635,0.597027704,4.707847964,0.963041631,0,4.722222222
1025,100,92.30769231,100,95.83333333,100,97.84946237,97.6,100,62.36898274,29.49799471,31.77306965,41.8425402,27.35179377,2.77967538,1.698967586,0.965165675,0,1.111111111
1030,100,92.30769231,100,95.83333333,100,100,97.6,97.4789916,62.31063263,29.62434447,31.6101921,82.80054746,0.31980627,4.592653589,4.102836244,0.966864911,0,0
1035,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,100,65.32007204,26.74913144,28.1823749,85.60381585,1.386686236,0.889100914,3.707939097,0.968139337,0,7.222222222
1040,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,62.05671343,24.26261354,25.02755212,86.81310541,1.142358689,0.432099523,3.488995377,0.96728972,0,5.555555556
1045,98,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.67699683,25.73811452,26.14874856,41.05820262,45.69736384,0.944713568,3.883114004,0.966440102,0,0
1050,100,92.30769231,100,95.83333333,97.84946237,97.84946237,95.2,100,61.90921507,26.04606005,27.56188506,65.49976804,21.86722996,1.015779865,3.887105277,0.966440102,0,3.055555556
1055,100,92.30769231,100,95.83333333,97.84946237,100,97.6,100,62.209622,21.64589855,21.93952996,1.462719455,87.62012268,0.84881767,0.409411761,0.966440102,0,4.027777778
1060,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,100,43.89920658,23.75621189,25.20446749,86.93722844,1.189085294,0.452175781,2.927118997,0.966864911,0,0
1065,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,100,27.29996049,23.64303759,24.53384054,86.03335524,1.233117882,0.432762913,3.699576667,0.96728972,0,4.444444444
1070,100,92.30769231,100,95.83333333,97.84946237,100,97.6,100,61.4260833,25.25558346,25.76772562,87.35660481,0.337353445,0.435526088,3.890816321,0.96728972,0,5.555555556
1075,98,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.78315717,23.28850969,23.63846714,70.48140245,19.93747278,0.745523803,1.66380887,0.967714528,0,0
1080,98,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,100,60.97783737,25.54190664,26.4825933,87.71953469,0.330220887,0.603663222,3.085108247,0.966015293,0,1.944444444
1085,98,92.30769231,100,95.83333333,97.84946237,100,97.6,100,61.5293582,31.67423064,33.31340761,43.21289739,38.02443137,3.940579994,6.399563176,0.960492778,0,0.277777778
1090,98,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.82030728,25.24554096,26.3915545,48.80837848,38.75820748,3.169234349,0.66617932,0.955819881,0,1.111111111
1095,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.21203936,36.42758716,33.94920141,72.38830265,0.311626214,4.814835439,0.723374397,0.954120646,0,1.666666667
1100,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.18999776,29.54960018,31.20289058,27.09155627,25.10261451,1.708254441,0.480012381,0.95624469,0,3.333333333
1105,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,62.70854356,32.40330761,35.92498571,43.57938031,6.718170159,1.790472501,2.738425074,0.975361088,0,0
1110,98,92.30769231,100,95.83333333,97.84946237,100,95.2,97.4789916,31.5808594,28.17985153,32.02157815,0.099634774,50.62040238,2.085382776,0.299567415,0.971112999,0,8.888888889
1115,100,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,100,38.62888042,26.22883322,26.94024295,71.51784968,1.956932554,0.335990074,0.9736089,0.969413764,0,0
1120,100,92.30769231,100,95.83333333,97.84946237,100,97.6,97.4789916,62.47580434,27.92280405,29.81377782,52.28426361,35.01489652,3.011077287,1.570571965,0.968139337,0,0
1125,98,92.30769231,100,95.83333333,97.84946237,97.84946237,95.2,97.4789916,61.62752346,26.62681911,27.49567836,75.45322499,11.56967692,3.413243902,0.462954009,0.968139337,0,0.277777778
1130,100,90.38461538,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,62.05535086,23.90733646,24.38474851,4.481135373,84.02320909,1.052973517,0.44683894,0.968139337,0,5.555555556
1135,98,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.65495523,31.83847613,33.36727754,83.84547755,0.312328728,1.600707412,7.366677502,0.967714528,0,0
1140,98,92.30769231,100,95.83333333,100,97.84946237,95.2,97.4789916,62.01359205,23.99487651,25.15242498,26.8440428,63.6945433,0.803520436,0.40493009,0.965590484,0,3.888888889
1145,98,92.30769231,100,95.83333333,97.84946237,97.84946237,97.6,97.4789916,61.6068244,27.87762281,29.45929955,86.77722386,0.314889455,0.785582128,4.605139559,0.966015293,0,0.277777778
1150,98,90.38461538,100,95.83333333,97.84946237,100,95.2,97.4789916,60.9855319,32.66275047,35.51535625,79.29216183,3.079674945,4.381150927,4.813579671,0.966440102,0,0
1155,98,90.38461538,100,95.83333333,97.84946237,100,97.6,97.4789916,62.31530144,24.40600282,24.60992774,86.63992784,3.148036792,0.802047501,0.552023019,0.966440102,0,1.944444444
1160,98,92.30769231,100,93.75,97.84946237,97.84946237,97.6,97.4789916,8.912920463,27.60640096,27.57058827,28.48366486,56.47068835,4.885769384,0.072528666,0.966440102,0,5.833333333
1165,100,92.30769231,100,93.75,97.84946237,100,97.6,97.4789916,62.19557549,29.15216992,30.62671588,85.44577731,0.292419977,4.994301347,0.644844516,0.96728972,0,0
1170,100,90.38461538,100,95.83333333,100,100,97.6,97.4789916,62.22875811,23.625957,24.53362156,73.8923439,16.2357458,0.423846537,0.585921697,0.967714528,0,5.277777778
1175,98,92.30769231,100,93.75,97.84946237,97.84946237,97.6,97.4789916,62.45478467,26.59806049,27.91312891,85.89911059,1.57888268,0.461736058,4.048328986,0.968139337,0,0.555555556
1180,98,90.38461538,100,93.75,97.84946237,100,97.6,100,61.59223687,28.5719261,30.60665971,47.45492809,37.11105704,4.750287734,0.609740069,0.964316058,0,0
1185,98,92.30769231,100,93.75,100,97.84946237,97.6,97.4789916,61.92702869,32.93642156,35.66632087,62.7484304,20.2605125,0.507345905,9.818269736,0.958368734,0,2.777777778
1190,98,90.38461538,100,93.75,97.84946237,97.84946237,97.6,97.4789916,61.82996551,27.01905313,28.00975071,87.32481937,0.306188001,3.573990375,0.460290859,0.953695837,0,5.555555556
1195,100,90.38461538,100,93.75,97.84946237,97.84946237,95.2,100,61.97672247,38.39855677,30.23988187,61.71119484,4.453770025,0.621430202,0.505861417,0.952846219,0,0
1200,98,90.38461538,100,93.75,97.84946237,97.84946237,95.2,100,62.05106277,28.13435743,29.24323176,0.913557652,48.07985379,0.614445532,0.399927433,0.953271028,0,6.388888889
1205,98,90.38461538,100,93.75,97.84946237,100,97.6,97.4789916,47.390315,28.36223618,30.70644997,46.49586575,1.67795365,0.99988694,0.644785313,0.975361088,0,2.222222222
1210,98,90.38461538,97.36842105,95.83333333,97.84946237,97.84946237,95.2,97.4789916,23.57893817,26.55497315,27.95641135,0.755605909,48.09410165,0.424047909,0.238450137,0.971537808,0,0
1215,98,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,100,65.48450235,49.45326497,49.59068846,4.337813835,34.91434838,1.971291983,3.963836372,0.969413764,0,1.944444444
1220,98,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,62.32297592,23.92010878,23.18056406,85.77139073,1.297798585,0.379970272,4.404656335,0.962192014,0,5.555555556
1225,98,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,100,62.06020001,25.35102637,24.48954067,24.55639497,49.91363466,5.382638283,0.706631775,0.964740867,0,0
1230,98,92.30769231,97.36842105,93.75,97.84946237,97.84946237,97.6,100,61.78127362,23.48188631,23.9291287,87.91530216,0.321560988,3.344625731,0.542396604,0.96728972,0,7.5
1235,96,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,100,61.94450166,32.49197422,30.15233757,34.6891203,45.02303016,0.650573051,4.286144664,0.965590484,0,0.555555556
1240,94,90.38461538,97.36842105,93.75,95.69892473,97.84946237,97.6,97.4789916,62.15485865,24.13884044,24.24046895,42.96182053,45.6657946,0.8387158,3.380501848,0.963891249,0,0
1245,94,90.38461538,97.36842105,93.75,97.84946237,100,97.6,100,62.27672864,25.62284957,25.33669488,87.11780114,0.33056744,0.716551469,3.476819284,0.96346644,0,2.222222222
1250,94,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,61.09549943,25.40638844,25.42883333,0.370921431,75.92645906,2.245887278,2.052381158,0.962616822,0,6.111111111
1255,94,90.38461538,97.36842105,93.75,100,97.84946237,97.6,97.4789916,33.83180739,18.92908307,20.02908617,47.71271846,0.071854817,0.670970042,1.971907444,0.966015293,0,0
1260,94,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,100,38.0483248,25.311247,26.25539934,28.92236954,25.17470141,2.15931537,1.597288327,0.964740867,0,5.555555556
1265,94,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,100,61.51096349,37.42657584,37.63165658,91.30296969,3.920569571,3.13125551,0.453633476,0.96728972,0,0
1270,92,90.38461538,97.36842105,93.75,97.84946237,100,95.2,97.4789916,62.03302873,31.37099071,31.98722993,68.28590109,14.50023773,5.163567136,0.826614643,0.969413764,0,0
1275,92,90.38461538,97.36842105,93.75,97.84946237,97.84946237,100,97.4789916,62.21332899,31.23730925,30.85863428,60.0419636,33.16308236,1.939796821,0.688624182,0.968988955,0,3.888888889
1280,92,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,61.42440013,29.70612361,29.77370966,1.344121872,92.17429657,1.48680987,0.872130932,0.97068819,0,5.555555556
1285,92,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,61.91256139,30.56966882,30.23501025,38.0863194,45.02441323,2.995021965,0.673535299,0.967714528,0,0
1290,92,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,61.5765673,22.66128594,23.5030305,1.866534759,95.1056728,0.417318201,0.578470994,0.964740867,0,2.777777778
1295,92,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,61.33839782,32.90591112,32.5672523,82.80725699,0.305001724,3.380516964,1.359082896,0.962616822,0,0
1300,92,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,62.87117047,26.77472437,27.41172848,47.07736084,47.5058934,0.413763343,3.235896433,0.968139337,0,0
1305,90,90.38461538,97.36842105,93.75,100,97.84946237,95.2,97.4789916,11.94694628,22.66030165,23.33497381,48.38989316,0.050286219,2.679272981,0.121163968,0.968139337,0,6.944444444
1310,90,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,100,59.89904147,19.61280681,19.48384755,31.07995642,16.36660633,0.405917972,0.372496688,0.967714528,0,5.555555556
1315,90,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,62.00116861,34.01041144,34.84094418,1.470261101,77.04904542,0.400354271,0.675918221,0.968139337,0,0
1320,92,90.38461538,97.36842105,93.75,97.84946237,100,95.2,97.4789916,61.03462454,26.05045838,25.90217731,75.71748679,23.53663426,0.40776036,1.090028731,0.969413764,0,0.833333333
1325,90,90.38461538,97.36842105,93.75,97.84946237,97.84946237,95.2,97.4789916,62.04970019,30.57392811,30.69982729,34.11921678,42.81441875,0.470861925,6.190574449,0.971537808,0,0.833333333
1330,90,90.38461538,97.36842105,93.75,97.84946237,97.84946237,95.2,97.4789916,62.21845868,28.00472361,29.46608111,10.63257619,84.91709101,1.902508167,1.023766708,0.969413764,0,0
1335,90,90.38461538,97.36842105,93.75,97.84946237,97.84946237,97.6,97.4789916,61.6163624,35.90272769,35.80364114,87.06915987,0.306271111,0.94414518,3.284769535,0.97068819,0,6.944444444
1340,90,90.38461538,97.36842105,93.75,95.69892473,97.84946237,97.6,100,62.25721181,34.58597889,35.19437073,1.164104184,95.86863304,0.481502138,3.930481375,0.968139337,0,3.194444444
1345,90,90.38461538,94.73684211,93.75,97.84946237,97.84946237,97.6,97.4789916,61.41269804,24.57477127,24.8149314,0.372603192,86.16703552,0.644795799,0.483980958,0.965590484,0,0
1350,90,90.38461538,94.73684211,93.75,97.84946237,97.84946237,95.2,100,51.23320731,36.56270687,38.54418818,92.56309908,0.216605677,0.650233643,2.890513754,0.962616822,0,8.611111111
1355,90,90.38461538,94.73684211,93.75,100,100,97.6,97.4789916,19.55362159,22.77003221,23.3802713,96.21564633,0.155350514,0.249416542,0.414521971,0.935853866,0,0
1360,90,90.38461538,94.73684211,93.75,95.69892473,97.84946237,97.6,97.4789916,61.33435019,32.24413535,34.69880899,11.45229923,39.65324431,3.411325189,3.073086082,0.884876805,0,0
1365,90,90.38461538,94.73684211,93.75,95.69892473,97.84946237,97.6,100,61.77470122,24.36169052,25.70830454,7.495068985,37.35342601,0.86275453,1.854376569,0.88317757,0,5.555555556
1370,90,90.38461538,94.73684211,93.75,97.84946237,97.84946237,97.6,100,61.81100974,23.14837895,24.67647137,33.24613605,0.311220073,1.984338911,2.022859559,0.886576041,0,5.555555556
1375,90,90.38461538,94.73684211,93.75,97.84946237,97.84946237,95.2,100,61.02540715,3.796771682,2.857871074,0.346059719,0.249997056,0.322054837,0.388977829,0.88700085,0,0.277777778
1380,90,88.46153846,94.73684211,93.75,100,97.84946237,97.6,97.4789916,66.11685573,6.923637968,6.624055027,0.711005803,1.191064251,1.579592629,0.570054294,0.885726423,0,4.444444444
1385,90,88.46153846,94.73684211,93.75,97.84946237,97.84946237,97.6,97.4789916,73.9890321,4.212702696,3.125647199,0.417530573,1.134640442,0.474367252,0.193459768,0.884451997,0,5.277777778
1390,90,90.38461538,94.73684211,93.75,97.84946237,97.84946237,97.6,97.4789916,61.38532639,4.146184109,3.907086778,0.373509368,0.256274993,0.661415448,0.177804509,0.884451997,0,13.33333333
1395,88,90.38461538,94.73684211,93.75,97.84946237,100,95.2,100,63.01043329,3.421880747,2.403148164,0.384299871,0.252876894,0.278871193,0.246545167,0.884451997,0,1.944444444
1400,88,90.38461538,94.73684211,93.75,100,100,97.6,100,34.83818663,2.017377215,1.455561842,0.231085247,0.143636716,0.178994146,0.177565724,0.884451997,0,15.13888889
1405,88,90.38461538,94.73684211,93.75,97.84946237,97.84946237,95.2,97.4789916,36.1245743,2.206673708,1.816708283,0.19199227,0.149700606,0.132903606,0.302124987,0.884876805,0,0
1410,88,90.38461538,94.73684211,93.75,95.69892473,97.84946237,97.6,97.4789916,62.12031346,3.778782689,3.106395164,0.362899623,0.27503275,0.266391028,0.429129336,0.884876805,0,8.888888889
1415,90,88.46153846,94.73684211,93.75,97.84946237,97.84946237,97.6,97.4789916,62.1213955,3.31232774,2.52698296,0.292321408,0.149760194,0.325681961,0.399304814,0.884876805,0,6.388888889
1420,88,90.38461538,94.73684211,93.75,97.84946237,97.84946237,97.6,100,61.8941266,4.139147865,4.073220201,0.33646763,0.150149086,0.322473008,0.764792848,0.885301614,0,4.861111111
1425,90,88.46153846,94.73684211,93.75,97.84946237,97.84946237,97.6,100,62.32982885,3.454278758,2.422975768,0.400216877,0.241413994,0.254175569,0.275609916,0.885301614,0,4.444444444
1430,88,90.38461538,94.73684211,93.75,97.84946237,97.84946237,97.6,97.4789916,61.32441143,3.424762365,2.388187301,0.363887021,0.252376666,0.263018866,0.274284754,0.88317757,0,3.194444444
1435,88,88.46153846,94.73684211,93.75,100,97.84946237,97.6,97.4789916,62.25340463,3.691151424,2.848572479,0.366005944,0.253159154,0.256386597,0.462024522,0.88317757,0,0
1440,88,90.38461538,94.73684211,93.75,97.84946237,97.84946237,97.6,97.4789916,61.10864423,3.770474829,3.265432029,0.322226014,0.17740209,0.302025674,0.548899072,0.88317757,0,6.944444444
1445,88,90.38461538,94.73684211,93.75,97.84946237,100,97.6,100,74.05092891,3.426320611,2.425884472,0.342274164,0.232677258,0.26031253,0.317570075,0.88317757,0,0
1450,88,90.38461538,94.73684211,93.75,97.84946237,97.84946237,97.6,97.4789916,13.16698874,1.354418478,2.046675145,0.077955826,0.042480941,0.031251567,0.492443047,0.883602379,0,0
1455,88,90.38461538,94.73684211,93.75,97.84946237,97.84946237,97.6,97.4789916,58.65942206,3.325107493,2.56251432,0.289257291,0.158253089,0.276343493,0.418566525,0.883602379,0,4.722222222
1460,88,90.38461538,94.73684211,93.75,97.84946237,97.84946237,95.2,100,60.94669861,3.360293822,2.533619616,0.324382363,0.157416501,0.312570886,0.366817142,0.884027188,0,5.555555556
