time ,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
6,42,48,34,44,3645.6,3645.6,9656,9656,3.33E+05,2.22E+07,6388689,0,259969,1.79E+05,9.90E+04,3.33E-01,2.22E+01,6.39E+00,0,2.59969,1.792047,0.9895667,1904,1144,1523.2,1142.4,57.12,64.832,0.2,0.6,11.2,14.4,11200,14400
12,43,47,34,44,3645.6,3645.6,9372,9656,817437,9.50E+06,9.14E+06,0,2.78E+05,1.79E+05,82240,8.17E-01,9.50E+00,9.14E+00,0,2.783995,1.792047,0.8224,1879,1146,1503.2,1127.4,56.37,64.007,0,10.6,0,38.4,0,38400
18,43,47,34,44,3724,3645.6,9656,9656,811078,1.28E+07,1.02E+07,0,440665,1.79E+05,7.21E+04,8.11E-01,1.28E+01,1.02E+01,0,4.40665,1.792047,0.720925,1882,1145,1505.6,1129.2,56.46,64.106,0,0,0,0,0,0
24,42,47,34,44,3724,3645.6,9656,9656,819843,9168195,9157032,0,2.46E+05,1.95E+05,7.21E+04,8.20E-01,9.17E+00,9.16E+00,0,2.459285,1.952475,0.720925,1882,1146,1505.6,1129.2,56.46,64.106,0,0,0,0,0,0
30,42,47,34,44,3645.6,3645.6,9656,9656,858857,11276910,9.82E+06,0,329583,200047,7.21E+04,8.59E-01,1.13E+01,9.82E+00,0,3.29583,2.00047,0.720925,1882,1145,1505.6,1129.2,56.46,64.106,0,0,0,0,0,0
36,42,48,34,44,3645.6,3645.6,9656,9656,806602,1.33E+07,10917911,0,456107,209317,7.21E+04,8.07E-01,1.33E+01,1.09E+01,0,4.56107,2.09317,0.720925,1892,1145,1513.6,1135.2,56.76,64.436,0,0,0,0,0,0
42,42,47,34,44,3724,3645.6,9372,9656,8.14E+05,9237879,8.94E+06,0,284627,209317,5.66E+04,8.14E-01,9.24E+00,8.94E+00,0,2.84627,2.09317,0.566065,1878,1146,1502.4,1126.8,56.34,63.974,0,0,0,0,0,0
48,43,47,34,44,3645.6,3645.6,9656,9656,816188,1.24E+07,10548313,0,342726,229757,5.66E+04,8.16E-01,1.24E+01,1.05E+01,0,3.42726,2.29757,0.566065,1861,1144,1488.8,1116.6,55.83,63.413,0,11.4,0,39,0,39000
54,42,48,34,44,3567.2,3645.6,9372,9656,817014,9366868,9125004,0,2.77E+05,1.83E+05,5.66E+04,8.17E-01,9.37E+00,9.13E+00,0,2.773635,1.831325,0.566065,1867,1146,1493.6,1120.2,56.01,63.611,0,0,0,0,0,0
60,42,47,34,44,3645.6,3645.6,9656,9656,8.53E+05,1.13E+07,9.72E+06,0,366250,1.74E+05,5.66E+04,8.53E-01,1.13E+01,9.72E+00,0,3.6625,1.738055,0.566065,2036,1144,1628.8,1221.6,61.08,67.188,0,0,0,0,0,0
66,42,48,34,44,3645.6,3645.6,9656,9372,3.78E+05,1.28E+07,5.07E+06,1.09E+05,366250,7.35E+04,7.13E+04,3.78E-01,1.28E+01,5.07E+00,1.088267,3.6625,0.7345033,0.7126867,1865,1145,1492,1119,55.95,63.545,0,0,0,0,0,0
72,43,47,34,44,3724,3645.6,9656,9656,424368,5027773,5.02E+06,1.09E+05,1.63E+05,7.35E+04,65770,4.24E-01,5.03E+00,5.02E+00,1.088267,1.632685,0.7345033,0.6577,1868,1145,1494.4,1120.8,56.04,63.644,0,0,0,0,0,0
78,42,48,34,44,3567.2,3645.6,9372,9656,8.20E+05,1.29E+07,10075906,1.09E+05,4.32E+05,7.35E+04,8.09E+04,8.20E-01,1.29E+01,1.01E+01,1.088267,4.320955,0.7345033,0.809135,1871,1145,1496.8,1122.6,56.13,63.743,0,0,0,0,0,0
84,42,48,34,44,3645.6,3645.6,9656,9656,826035,8.82E+06,8.46E+06,1.09E+05,2.79E+05,7.35E+04,94216,8.26E-01,8.82E+00,8.46E+00,1.088267,2.785825,0.7345033,0.94216,1862,1144,1489.6,1117.2,55.86,63.446,0,11,0,42.6,0,42600
90,43,48,34,44,3645.6,3645.6,9372,9656,976030,1.29E+07,11155914,1.09E+05,398778,218250,94216,9.76E-01,1.29E+01,1.12E+01,1.088267,3.98778,2.1825,0.94216,1867,1145,1493.6,1120.2,56.01,63.611,0,0,0,0,0,0
96,43,47,34,44,3645.6,3645.6,9656,9656,8.16E+05,1.26E+07,10567163,1.09E+05,4.50E+05,218250,9.92E+04,8.16E-01,1.26E+01,1.06E+01,1.088267,4.499895,2.1825,0.991865,1867,1144,1493.6,1120.2,56.01,63.611,0,0,0,0,0,0
102,42,47,34,44,3645.6,3645.6,9656,9656,814013,9.27E+06,9.04E+06,268121,4.50E+05,218250,7.58E+04,8.14E-01,9.27E+00,9.04E+00,2.68121,4.499895,2.1825,0.757625,1867,1144,1493.6,1120.2,56.01,63.611,0,0,0,0,0,0
108,42,48,34,44,3645.6,3567.2,9656,9656,8.26E+05,12402449,9611053,268121,464711,1.53E+05,7.58E+04,8.26E-01,1.24E+01,9.61E+00,2.68121,4.64711,1.531615,0.757625,1867,1144,1493.6,1120.2,56.01,63.611,0,0,0,0,0,0
114,43,47,34,44,3645.6,3645.6,9656,9656,815180,9.31E+06,8.64E+06,268121,316072,166003,7.58E+04,8.15E-01,9.31E+00,8.64E+00,2.68121,3.16072,1.66003,0.757625,1868,1145,1494.4,1120.8,56.04,63.644,0,0,0,0,0,0
120,43,47,34,44,3645.6,3645.6,9656,9656,857838,11983091,1.02E+07,345274,316072,198090,7.58E+04,8.58E-01,1.20E+01,1.02E+01,3.45274,3.16072,1.9809,0.757625,1906,1145,1524.8,1143.6,57.18,64.898,0,11.4,0,45.3,0,45300
126,42,47,34,44,3724,3645.6,9656,9656,805717,1.25E+07,11488657,3.74E+05,316072,224903,7.58E+04,8.06E-01,1.25E+01,1.15E+01,3.739485,3.16072,2.24903,0.757625,1866,1145,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
132,42,48,34,44,3645.6,3567.2,9372,9656,8.15E+05,9.21E+06,8.91E+06,275414,316072,2.08E+05,7.58E+04,8.15E-01,9.21E+00,8.91E+00,2.75414,3.16072,2.083465,0.757625,1865,1145,1492,1119,55.95,63.545,0,0,0,0,0,0
138,42,48,34,44,3645.6,3645.6,9656,9656,351131,3.75E+06,4.25E+06,5.52E+04,1.48E+05,22978,7.58E+04,3.51E-01,3.75E+00,4.25E+00,0.5519033,1.484843,0.22978,0.757625,1869,1145,1495.2,1121.4,56.07,63.677,0,0,0,0,0,0
144,42,48,34,44,3645.6,3645.6,9656,9372,7.19E+05,8745723,8.43E+06,2.73E+05,1.48E+05,177283,7.58E+04,7.19E-01,8.75E+00,8.43E+00,2.734255,1.484843,1.77283,0.757625,1866,1145,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
150,42,47,34,44,3567.2,3645.6,9656,9656,869357,1.17E+07,9901749,2.73E+05,365726,1.96E+05,7.58E+04,8.69E-01,1.17E+01,9.90E+00,2.734255,3.65726,1.959005,0.757625,1864,1144,1491.2,1118.4,55.92,63.512,0,0,0,0,0,0
156,42,48,34,44,3645.6,3645.6,9372,9656,552044,16779362,7.04E+06,2.73E+05,2.79E+05,144314,53332,5.52E-01,1.68E+01,7.04E+00,2.734255,2.792467,1.44314,0.53332,1865,1145,1492,1119,55.95,63.545,0,11,0,48.2,0,48200
162,42,47,34,44,3645.6,3645.6,9656,9656,8.24E+05,9.12E+06,8.58E+06,2.73E+05,311097,181884,53332,8.24E-01,9.12E+00,8.58E+00,2.734255,3.11097,1.81884,0.53332,1863,1146,1490.4,1117.8,55.89,63.479,0,0,0,0,0,0
168,42,48,34,44,3567.2,3645.6,9656,9656,8.22E+05,1.26E+07,9932930,2.73E+05,440527,215891,53332,8.22E-01,1.26E+01,9.93E+00,2.734255,4.40527,2.15891,0.53332,1856,1144,1484.8,1113.6,55.68,63.248,0,0,0,0,0,0
174,42,48,34,44,3645.6,3645.6,9372,9656,818060,8.77E+06,9418817,2.44E+05,440527,2.41E+05,53332,8.18E-01,8.77E+00,9.42E+00,2.439705,4.40527,2.409075,0.53332,1861,1145,1488.8,1116.6,55.83,63.413,0,0,0,0,0,0
180,42,47,34,44,3645.6,3645.6,9656,9656,859431,1.21E+07,10333527,2.44E+05,3.65E+05,2.16E+05,53332,8.59E-01,1.21E+01,1.03E+01,2.439705,3.647985,2.161905,0.53332,1992,1145,1593.6,1195.2,59.76,65.736,0,0,0,0,0,0
186,42,47,34,44,3645.6,3645.6,9656,9656,822335,1.24E+07,11722223,2.44E+05,3.44E+05,254545,53332,8.22E-01,1.24E+01,1.17E+01,2.439705,3.438275,2.54545,0.53332,1863,1145,1490.4,1117.8,55.89,63.479,0,0,0,0,0,0
192,43,47,34,44,3645.6,3645.6,9656,9656,8.26E+05,8892174,8.67E+06,2.44E+05,235955,198254,53332,8.26E-01,8.89E+00,8.67E+00,2.439705,2.35955,1.98254,0.53332,1861,1144,1488.8,1116.6,55.83,63.413,0,22.2,0,211.9,0,211900
198,43,47,34,44,3645.6,3645.6,9656,9656,8.18E+05,12501531,1.07E+07,2.44E+05,3.33E+05,239284,53332,8.18E-01,1.25E+01,1.07E+01,2.439705,3.334065,2.39284,0.53332,1866,1145,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
204,42,47,34,44,3645.6,3645.6,9656,9656,8.31E+05,3788574,7877440,94921,69014,239284,5.35E+04,8.31E-01,3.79E+00,7.88E+00,0.94921,0.69014,2.39284,0.5351067,1861,1145,1488.8,1116.6,55.83,63.413,0,0,0,0,0,0
210,42,47,34,44,3645.6,3645.6,9656,9656,422996,7.64E+06,6.12E+06,94921,240765,239284,5.62E+04,4.23E-01,7.64E+00,6.12E+00,0.94921,2.40765,2.39284,0.561755,1862,1145,1489.6,1117.2,55.86,63.446,0,0,0,0,0,0
216,42,48,34,44,3645.6,3567.2,9656,9656,823740,12329991,1.03E+07,94921,414240,239284,79946,8.24E-01,1.23E+01,1.03E+01,0.94921,4.1424,2.39284,0.79946,1861,1145,1488.8,1116.6,55.83,63.413,0,0,0,0,0,0
222,42,48,34,44,3645.6,3645.6,9656,9372,830983,9324565,9.19E+06,94921,2.58E+05,239284,8.31E+04,8.31E-01,9.32E+00,9.19E+00,0.94921,2.581415,2.39284,0.831285,1858,1145,1486.4,1114.8,55.74,63.314,0,0,0,0,0,0
228,42,47,34,44,3645.6,3645.6,9656,9656,817538,12885436,10227610,94921,4.46E+05,239284,63931,8.18E-01,1.29E+01,1.02E+01,0.94921,4.462205,2.39284,0.63931,1862,1146,1489.6,1117.2,55.86,63.446,0,12.4,0,64.8,0,64800
234,42,47,34,44,3645.6,3645.6,9656,9656,815213,9086730,9035853,94921,2.78E+05,239284,9.54E+04,8.15E-01,9.09E+00,9.04E+00,0.94921,2.777605,2.39284,0.954295,1862,1146,1489.6,1117.2,55.86,63.446,0,0,0,0,0,0
240,43,47,34,44,3645.6,3645.6,9656,9656,858162,12522203,1.05E+07,94921,3.94E+05,173006,9.54E+04,8.58E-01,1.25E+01,1.05E+01,0.94921,3.936015,1.73006,0.954295,1899,1145,1519.2,1139.4,56.97,64.667,0,0,0,0,0,0
246,43,47,34,44,3645.6,3645.6,9656,9656,813203,12124973,1.02E+07,94921,3.93E+05,173006,9.77E+04,8.13E-01,1.21E+01,1.02E+01,0.94921,3.934015,1.73006,0.977235,1863,1145,1490.4,1117.8,55.89,63.479,0,0,0,0,0,0
252,42,47,34,44,3645.6,3645.6,9656,9656,826575,8864769,8604046,281781,3.93E+05,173006,7.78E+04,8.27E-01,8.86E+00,8.60E+00,2.81781,3.934015,1.73006,0.777845,1864,1146,1491.2,1118.4,55.92,63.512,0,0,0,0,0,0
258,42,47,34,44,3645.6,3645.6,9656,9656,8.11E+05,1.28E+07,1.01E+07,281781,428274,171283,7.78E+04,8.11E-01,1.28E+01,1.01E+01,2.81781,4.28274,1.71283,0.777845,1862,1145,1489.6,1117.2,55.86,63.446,0,0,0,0,0,0
264,42,48,34,44,3724,3645.6,9656,9656,816323,9335383,9202900,259723,428274,193182,7.78E+04,8.16E-01,9.34E+00,9.20E+00,2.59723,4.28274,1.93182,0.777845,1862,1145,1489.6,1117.2,55.86,63.446,0,10.4,0,56.2,0,56200
270,42,48,34,44,3645.6,3645.6,9656,9656,8.69E+05,12489779,10078819,2.83E+05,428274,2.01E+05,7.78E+04,8.69E-01,1.25E+01,1.01E+01,2.831235,4.28274,2.005345,0.777845,1861,1145,1488.8,1116.6,55.83,63.413,0,0,0,0,0,0
276,42,48,34,44,3645.6,3645.6,9656,9656,4.16E+05,3159452,4.49E+06,6.12E+04,104358,5.14E+04,7.78E+04,4.16E-01,3.16E+00,4.49E+00,0.6123233,1.04358,0.5135767,0.777845,1862,1145,1489.6,1117.2,55.86,63.446,0,0,0,0,0,0
282,42,48,34,44,3724,3645.6,9656,9656,682363,8388949,8.03E+06,6.12E+04,2.84E+05,5.14E+04,36389,6.82E-01,8.39E+00,8.03E+00,0.6123233,2.841055,0.5135767,0.36389,1868,1146,1494.4,1120.8,56.04,63.644,0,0,0,0,0,0
288,42,48,34,44,3645.6,3567.2,9656,9656,827769,12472241,9811143,6.12E+04,415637,198581,36389,8.28E-01,1.25E+01,9.81E+00,0.6123233,4.15637,1.98581,0.36389,1859,1144,1487.2,1115.4,55.77,63.347,0,0,0,0,0,0
294,43,47,34,44,3645.6,3645.6,9656,9656,822680,9.13E+06,8.81E+06,2.63E+05,415637,183398,36389,8.23E-01,9.13E+00,8.81E+00,2.634205,4.15637,1.83398,0.36389,1857,1143,1485.6,1114.2,55.71,63.281,0,0,0,0,0,0
300,43,47,34,44,3567.2,3645.6,9656,9372,8.58E+05,12573295,10367625,2.63E+05,4.41E+05,183398,79520,8.58E-01,1.26E+01,1.04E+01,2.634205,4.412795,1.83398,0.7952,1905,1145,1524,1143,57.15,64.865,0,10.4,0,59.2,0,59200
306,42,48,34,44,3645.6,3645.6,9656,9656,1101571,4.71E+07,5.46E+07,2.63E+05,545055,2.75E+06,79520,1.10E+00,4.71E+01,5.46E+01,2.634205,5.45055,27.48166,0.7952,1860,1143,1488,1116,55.8,63.38,0,0,0,0,0,0
312,42,48,34,44,3645.6,3645.6,9656,9656,813906,6.10E+07,77997366,6044886,545055,934635,79520,8.14E-01,6.10E+01,7.80E+01,60.44886,5.45055,9.34635,0.7952,1866,1146,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
318,42,48,34,44,3645.6,3645.6,9656,9656,914523,69744399,7.60E+07,6044886,1397816,934635,5385376,9.15E-01,6.97E+01,7.60E+01,60.44886,13.97816,9.34635,53.85376,1858,1144,1486.4,1114.8,55.74,63.314,0,0,0,0,0,0
324,42,48,34,44,3645.6,3645.6,9656,9656,816683,62130033,78819500,5536344,1397816,1.83E+06,5385376,8.17E-01,6.21E+01,7.88E+01,55.36344,13.97816,18.25072,53.85376,1863,1145,1490.4,1117.8,55.89,63.479,0,0,0,0,0,0
330,43,48,34,44,3645.6,3645.6,9656,9656,2.24E+06,8.60E+07,8.42E+07,1.28E+07,1397816,9.21E+05,5385376,2.24E+00,8.60E+01,8.42E+01,128.1111,13.97816,9.205125,53.85376,1863,1145,1490.4,1117.8,55.89,63.479,0,0,0,0,0,0
336,43,48,34,44,3645.6,3645.6,9656,9656,9.38E+05,65713002,72408554,1.28E+07,1.32E+06,9.21E+05,2.63E+06,9.38E-01,6.57E+01,7.24E+01,128.1111,13.15048,9.205125,26.25198,1861,1144,1488.8,1116.6,55.83,63.413,0,10.2,0,62,0,62000
342,43,49,34,44,3645.6,3645.6,9372,9656,933154,3.70E+07,9.12E+07,4.78E+05,2.20E+06,4.42E+06,2.63E+06,9.33E-01,3.70E+01,9.12E+01,4.778147,22.03446,44.24403,26.25198,1859,1145,1487.2,1115.4,55.77,63.347,0,0,0,0,0,0
348,43,50,34,44,3645.6,3645.6,9656,9656,200343,8.43E+07,5.08E+07,4.78E+05,9.40E+05,6.84E+06,3.15E+05,2.00E-01,8.43E+01,5.08E+01,4.778147,9.404917,68.41485,3.145387,1857,1143,1485.6,1114.2,55.71,63.281,0,0,0,0,0,0
354,43,49,34,44,3567.2,3645.6,9656,9656,5.43E+05,9.36E+07,5.24E+07,1945635,9.40E+05,3.11E+06,6.18E+06,5.43E-01,9.36E+01,5.24E+01,19.45635,9.404917,31.0838,61.77394,1993,1143,1594.4,1195.8,59.79,67.769,0,0,0,0,0,0
360,43,49,34,44,3645.6,3645.6,9372,9656,1.16E+06,9.65E+07,1.14E+08,4033181,9.40E+05,3.11E+06,2741270,1.16E+00,9.65E+01,1.14E+02,40.33181,9.404917,31.0838,27.4127,1858,1143,1486.4,1114.8,55.74,63.314,0,0,0,0,0,0
366,43,49,34,44,3645.6,3645.6,9656,9372,1.08E+06,4.65E+07,1.08E+08,1125924,916788,3.11E+06,1.64E+07,1.08E+00,4.65E+01,1.08E+02,11.25924,9.16788,31.0838,163.6092,1865,1145,1492,1119,55.95,63.545,0,0,0,0,0,0
372,44,48,34,44,3645.6,3645.6,9656,9656,8.19E+05,7.35E+07,7.34E+07,6.09E+06,916788,9.49E+06,1.64E+07,8.19E-01,7.35E+01,7.34E+01,60.92964,9.16788,94.90108,163.6092,1862,1144,1489.6,1117.2,55.86,63.446,3.8,11.4,0,70.3,0,70300
378,44,49,34,44,3645.6,3645.6,9656,9656,1554025,3.44E+07,37222191,4.24E+05,916788,3.49E+06,1.64E+07,1.55E+00,3.44E+01,3.72E+01,4.242655,9.16788,34.92268,163.6092,2008,1143,1606.4,1204.8,60.24,66.264,0,0,0,0,0,0
384,43,50,34,45,3567.2,3645.6,9656,9372,6.30E+05,46830571,21633548,4.24E+05,1.88E+05,9.16E+06,194573,6.30E-01,4.68E+01,2.16E+01,4.242655,1.883337,91.59839,1.94573,2014,1142,1611.2,1208.4,60.42,66.462,0,0,0,0,0,0
390,43,50,34,44,3645.6,3567.2,9656,9372,2117353,6.15E+07,2.36E+07,4.24E+05,564723,3418054,3.13E+06,2.12E+00,6.15E+01,2.36E+01,4.242655,5.64723,34.18054,31.33867,2014,1142,1611.2,1208.4,60.42,66.462,0,0,0,0,0,0
396,43,50,34,44,3645.6,3645.6,9656,9656,8.28E+05,2.60E+07,2.10E+07,2.47E+05,564723,3418054,7907886,8.28E-01,2.60E+01,2.10E+01,2.474245,5.64723,34.18054,79.07886,2030,1143,1624,1218,60.9,66.99,0,0,0,0,0,0
402,44,49,34,45,3645.6,3645.6,9656,9656,5.43E+05,39961807,15934650,2.47E+05,1.80E+05,1.53E+06,5.88E+06,5.43E-01,4.00E+01,1.59E+01,2.474245,1.801297,15.3075,58.8156,2019,1143,1615.2,1211.4,60.57,66.627,0,0,0,0,0,0
408,44,49,34,45,3645.6,3645.6,9656,9656,5.40E+05,4.01E+07,1.49E+07,165260,1.80E+05,2.21E+06,3.91E+06,5.40E-01,4.01E+01,1.49E+01,1.6526,1.801297,22.06424,39.13735,2027,1143,1621.6,1216.2,60.81,66.891,0,29.2,0,0,0,0
414,43,50,34,45,3645.6,3645.6,9372,9656,380495,1.76E+07,12975818,48380,1.80E+05,2.21E+06,5.12E+06,3.80E-01,1.76E+01,1.30E+01,0.4838,1.801297,22.06424,51.17656,2088,1144,1670.4,1252.8,62.64,68.904,0,0,0,0,0,0
420,43,51,34,45,3567.2,3645.6,9656,9372,4.56E+05,3.79E+07,1.47E+07,48380,2.71E+05,7721750,2.74E+06,4.56E-01,3.79E+01,1.47E+01,0.4838,2.713733,77.2175,27.42971,2036,1145,1628.8,1221.6,61.08,67.188,0,0,0,0,0,0
426,44,49,34,45,3645.6,3645.6,9656,9656,5.43E+05,3.95E+07,15580483,1.79E+05,2.71E+05,571204,5.68E+06,5.43E-01,3.95E+01,1.56E+01,1.794843,2.713733,5.71204,56.76023,2021,1143,1616.8,1212.6,60.63,66.693,0,0,0,0,0,0
432,44,49,34,45,3645.6,3645.6,9656,9656,8.10E+05,2.62E+07,21161321,1.79E+05,279404,571204,1.32E+07,8.10E-01,2.62E+01,2.12E+01,1.794843,2.79404,5.71204,131.9998,2016,1144,1612.8,1209.6,60.48,66.528,0,0,0,0,0,0
438,44,49,34,45,3645.6,3645.6,9372,9656,5.45E+05,38545471,1.43E+07,1.79E+05,306814,5.37E+05,9.44E+06,5.45E-01,3.85E+01,1.43E+01,1.794843,3.06814,5.373773,94.41586,2030,1143,1624,1218,60.9,66.99,0,0,0,0,0,0
444,45,49,34,45,3645.6,3645.6,9656,9656,5.45E+05,3.51E+07,1.44E+07,1.79E+05,178202,5.75E+06,4.63E+06,5.45E-01,3.51E+01,1.44E+01,1.794843,1.78202,57.4899,46.30627,2009,1143,1607.2,1205.4,60.27,66.297,0.2,14.6,25.6,249.2,25600,249200
450,44,50,34,45,3567.2,3645.6,9656,9656,5.82E+05,4.08E+07,15380749,1.79E+05,304589,4031025,1.60E+06,5.82E-01,4.08E+01,1.54E+01,1.794843,3.04589,40.31025,15.96098,2026,1143,1620.8,1215.6,60.78,66.858,0,0,0,0,0,0
456,44,50,34,45,3645.6,3645.6,9372,9656,539089,3.74E+07,1.50E+07,1.79E+05,2.53E+05,2.14E+05,1.20E+07,5.39E-01,3.74E+01,1.50E+01,1.794843,2.529727,2.138607,119.8943,2039,1145,1631.2,1223.4,61.17,67.287,0,0,0,0,0,0
462,44,51,34,45,3567.2,3645.6,9656,9656,5.49E+05,3.31E+07,1.36E+07,1.79E+05,1.92E+05,6.38E+06,1.12E+06,5.49E-01,3.31E+01,1.36E+01,1.794843,1.917067,63.76179,11.18444,2038,1145,1630.4,1222.8,61.14,67.254,0,0,0,0,0,0
468,44,50,34,45,3645.6,3645.6,9656,9656,544369,4.09E+07,15291300,1.79E+05,3.13E+05,4.82E+06,1498858,5.44E-01,4.09E+01,1.53E+01,1.794843,3.134627,48.16526,14.98858,2028,1145,1622.4,1216.8,60.84,66.924,0,0,0,0,0,0
474,44,51,35,45,3567.2,3645.6,9656,9656,538158,3.99E+07,1.58E+07,1.79E+05,1.85E+05,3.68E+06,2.51E+06,5.38E-01,3.99E+01,1.58E+01,1.794843,1.851443,36.80858,25.09445,2197,1143,1757.6,1318.2,65.91,72.501,0,0,0,0,0,0
480,45,49,34,45,3645.6,3645.6,9656,9372,5.32E+05,4.68E+07,1.70E+07,1.67E+05,1.85E+05,2.36E+06,4.82E+06,5.32E-01,4.68E+01,1.70E+01,1.670397,1.851443,23.64643,48.16692,2028,1142,1622.4,1216.8,60.84,66.924,0,14.6,0,311.6,0,311600
486,44,50,35,45,3645.6,3645.6,9656,9656,2.55E+05,2.42E+07,17685035,7.45E+04,130892,5.24E+05,4.08E+06,2.55E-01,2.42E+01,1.77E+01,0.7449025,1.30892,5.244515,40.8381,2038,1143,1630.4,1222.8,61.14,67.254,0,0,0,0,0,0
492,45,49,35,45,3645.6,3645.6,9656,9656,5.48E+05,2.99E+07,1.26E+07,7.45E+04,183539,6.43E+06,1.49E+06,5.48E-01,2.99E+01,1.26E+01,0.7449025,1.83539,64.34706,14.85804,2010,1143,1608,1206,60.3,66.33,0,0,0,0,0,0
498,44,50,35,45,3645.6,3645.6,9656,9372,542106,3.97E+07,1.50E+07,166442,183539,8.28E+05,6117822,5.42E-01,3.97E+01,1.50E+01,1.66442,1.83539,8.276257,61.17822,2026,1143,1620.8,1215.6,60.78,66.858,0,0,0,0,0,0
504,44,51,35,45,3645.6,3645.6,9656,9372,812939,25118186,20425267,166442,289165,8.28E+05,5790387,8.13E-01,2.51E+01,2.04E+01,1.66442,2.89165,8.276257,57.90387,2019,1143,1615.2,1211.4,60.57,66.627,0,0,0,0,0,0
510,44,51,35,45,3645.6,3567.2,9656,9656,5.81E+05,4.11E+07,1.53E+07,166442,3.15E+05,6397988,368503,5.81E-01,4.11E+01,1.53E+01,1.66442,3.145597,63.97988,3.68503,2021,1144,1616.8,1212.6,60.63,66.693,4.2,0,270,0,270000,0
516,45,49,35,45,3567.2,3567.2,9656,9656,544016,34861233,1.36E+07,166442,2.42E+05,2120042,4.87E+06,5.44E-01,3.49E+01,1.36E+01,1.66442,2.421027,21.20042,48.72779,2040,1144,1632,1224,61.2,67.32,0,13.8,0,293.4,0,293400
522,45,50,35,46,3645.6,3645.6,9656,9656,5.43E+05,32112693,1.31E+07,166442,219237,1.96E+06,6.46E+06,5.43E-01,3.21E+01,1.31E+01,1.66442,2.19237,19.62616,64.5658,2014,1145,1611.2,1208.4,60.42,66.462,0,0,0,0,0,0
528,44,51,35,45,3645.6,3645.6,9656,9656,5.43E+05,35039948,12970696,166442,3.24E+05,1.53E+05,5932823,5.43E-01,3.50E+01,1.30E+01,1.66442,3.240433,1.533737,59.32823,2021,1143,1616.8,1212.6,60.63,66.693,0,0,0,0,0,0
534,44,50,35,45,3645.6,3567.2,9656,9656,5.46E+05,3.24E+07,13355271,166442,1.73E+05,3343163,3.40E+06,5.46E-01,3.24E+01,1.34E+01,1.66442,1.729333,33.43163,33.97537,2046,1143,1636.8,1227.6,61.38,67.518,0.6,0,14.4,0,14400,0
540,45,50,35,45,3645.6,3645.6,9656,9656,5.91E+05,41330808,1.55E+07,166442,3.04E+05,3721114,3.53E+06,5.91E-01,4.13E+01,1.55E+01,1.66442,3.040967,37.21114,35.28847,2029,1143,1623.2,1217.4,60.87,66.957,1,0,0,0,0,0
546,45,49,35,45,3567.2,3645.6,9656,9656,5.43E+05,3.64E+07,1.44E+07,1.74E+05,3.04E+05,1.73E+06,4716716,5.43E-01,3.64E+01,1.44E+01,1.741437,3.040967,17.27648,47.16716,2012,1144,1609.6,1207.2,60.36,66.396,1.4,0,77.7,0,77700,0
552,46,49,35,45,3645.6,3567.2,9656,9656,292929,1.99E+07,7580826,4.12E+04,3.04E+05,6.46E+06,1.75E+05,2.93E-01,1.99E+01,7.58E+00,0.4118333,3.040967,64.61015,1.751443,2029,1144,1623.2,1217.4,60.87,66.957,0,17.2,0,354.5,0,354500
