scheduler,timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
ule,8290,3,61.37,6657,41.1,1127,844.9
ule,8295,0,143.6,4692,41.1,812.7,609.6
ule,8295,1,148.4,6283,42.1,1079,809.2
ule,8295,2,130.3,9536,39.1,1618,1213
ule,8295,3,64.3,6667,41.1,1129,846.5
ule,8300,0,143.8,4692,41.23,812.9,609.7
ule,8300,1,148.7,6284,42.35,1079,809.4
ule,8300,2,133.2,9546,39.1,1620,1215
ule,8300,3,66.87,6676,40.98,1131,847.9
ule,8305,0,144,4693,41.35,813,609.7
ule,8305,1,149.5,6287,42.6,1080,809.9
ule,8305,2,136.2,9556,39.1,1622,1216
ule,8305,3,69.07,6683,40.85,1132,849.1
ule,8310,0,144.2,4693,41.48,813.1,609.8
ule,8310,1,150.6,6290,42.85,1081,810.5
ule,8310,2,139.1,9566,39.1,1624,1218
ule,8310,3,70.9,6689,40.73,1134,850.1
ule,8315,0,144.4,4694,41.6,813.3,610
ule,8315,1,152.3,6295,42.98,1082,811.2
ule,8315,2,142.1,9576,39.1,1626,1220
ule,8315,3,72.37,6694,40.73,1135,850.9
ule,8320,0,144.6,4694,41.6,813.4,610
ule,8320,1,153.9,6299,42.98,1083,812
ule,8320,2,145.1,9586,39.1,1628,1221
ule,8320,3,73.79,6699,40.73,1136,851.8
ule,8325,0,144.9,4695,41.48,813.5,610.1
ule,8325,1,155.6,6303,42.98,1084,812.7
ule,8325,2,148.1,9596,39.35,1631,1223
ule,8325,3,75.23,6705,40.85,1137,852.6
ule,8330,0,145.1,4695,41.48,813.6,610.2
ule,8330,1,157.3,6307,42.98,1085,813.4
ule,8330,2,151.2,9606,39.35,1633,1225
ule,8330,3,76.71,6710,40.85,1138,853.4
ule,8335,0,145.3,4695,41.48,813.7,610.3
ule,8335,1,159,6311,42.98,1086,814.2
ule,8335,2,154.4,9615,39.35,1635,1226
ule,8335,3,78.19,6715,40.85,1139,854.3
ule,8340,0,145.5,4696,41.35,813.8,610.4
ule,8340,1,160.3,6314,42.73,1086,814.7
ule,8340,2,157.5,9624,39.35,1637,1228
ule,8340,3,80.03,6721,40.98,1140,855.3
ule,8345,0,145.8,4696,41.35,813.9,610.4
ule,8345,1,161.6,6317,42.73,1087,815.2
ule,8345,2,160.4,9633,39.1,1639,1229
ule,8345,3,82.24,6729,41.1,1142,856.6
ule,8350,0,146,4697,41.23,814,610.5
ule,8350,1,162.5,6319,42.48,1087,815.5
ule,8350,2,163.2,9641,39.1,1641,1230
ule,8350,3,84.68,6738,41.23,1144,857.9
ule,8355,0,146.3,4698,41.1,814.2,610.6
ule,8355,1,162.9,6320,42.35,1088,815.7
ule,8355,2,166,9649,39.23,1642,1232
ule,8355,3,87.47,6747,41.23,1146,859.5
ule,8360,0,146.5,4698,41.1,814.3,610.7
ule,8360,1,163.3,6321,42.48,1088,815.9
ule,8360,2,168.8,9657,39.23,1644,1233
ule,8360,3,90.32,6757,41.23,1148,861.1
ule,8365,0,146.8,4699,41.23,814.5,610.8
ule,8365,1,163.7,6323,42.48,1088,816.1
ule,8365,2,171.5,9666,38.98,1646,1235
ule,8365,3,93.14,6767,41.1,1150,862.6
ule,8370,0,147,4699,41.23,814.6,611
ule,8370,1,164.1,6324,42.6,1088,816.3
ule,8370,2,174.1,9674,38.98,1648,1236
ule,8370,3,95.92,6776,41.1,1152,864.1
ule,8375,0,147.3,4700,41.23,814.7,611.1
ule,8375,1,164.5,6325,42.6,1089,816.5
ule,8375,2,176.7,9683,38.98,1650,1237
ule,8375,3,98.71,6786,41.1,1154,865.7
ule,8380,0,147.6,4701,41.35,814.9,611.2
ule,8380,1,165.1,6327,42.85,1089,816.9
ule,8380,2,179,9691,38.73,1652,1239
ule,8380,3,101.5,6795,41.1,1156,867.2
ule,8385,0,147.9,4701,41.23,815.1,611.3
ule,8385,1,165.4,6328,42.73,1089,817.1
ule,8385,2,181.7,9701,38.98,1654,1240
ule,8385,3,104.2,6804,41.1,1158,868.7
ule,8390,0,148.1,4702,41.23,815.2,611.4
ule,8390,1,165.6,6329,42.73,1090,817.2
ule,8390,2,184.4,9710,39.1,1656,1242
ule,8390,3,107.1,6814,41.1,1160,870.3
ule,8395,0,148.3,4702,41.23,815.3,611.5
ule,8395,1,165.9,6330,42.85,1090,817.4
ule,8395,2,187.1,9718,39.1,1657,1243
ule,8395,3,109.9,6824,41.1,1162,871.8
ule,8400,0,148.6,4703,41.23,815.5,611.6
ule,8400,1,166.1,6331,42.85,1090,817.5
ule,8400,2,189.8,9725,39.23,1659,1244
ule,8400,3,112.7,6833,41.1,1165,873.4
ule,8405,0,148.8,4704,41.23,815.6,611.7
ule,8405,1,166.4,6332,42.85,1090,817.6
ule,8405,2,192.4,9731,39.35,1661,1245
ule,8405,3,115.4,6843,41.23,1167,874.9
ule,8410,0,149.1,4704,41.23,815.7,611.8
ule,8410,1,166.6,6333,42.85,1090,817.8
ule,8410,2,195.1,9737,39.48,1662,1246
ule,8410,3,118.1,6851,41.35,1168,876.3
ule,8415,0,149.3,4705,41.23,815.9,611.9
ule,8415,1,166.8,6333,42.98,1091,817.9
ule,8415,2,197.7,9742,39.6,1663,1247
ule,8415,3,120.8,6859,41.48,1170,877.7
ule,8420,0,149.6,4705,41.1,816,612
ule,8420,1,166.9,6333,42.85,1091,817.9
ule,8420,2,200.5,9747,39.85,1665,1248
ule,8420,3,123.4,6866,41.48,1172,878.9
ule,8425,0,149.8,4706,41.23,816.1,612.1
ule,8425,1,166.9,6333,42.85,1091,817.9
ule,8425,2,203.2,9752,39.98,1666,1249
ule,8425,3,126,6873,41.48,1173,880.1
ule,8430,0,150,4706,41.23,816.2,612.2
ule,8430,1,166.9,6333,42.85,1091,817.9
ule,8430,2,206,9756,39.98,1667,1250
ule,8430,3,128.7,6879,41.48,1175,881.1
ule,8435,0,150.2,4707,41.23,816.3,612.3
ule,8435,1,166.9,6334,42.85,1091,817.9
ule,8435,2,208.6,9760,39.98,1668,1251
ule,8435,3,131.3,6884,41.48,1176,882.1
ule,8440,0,150.5,4707,41.35,816.5,612.4
ule,8440,1,167,6334,42.98,1091,818
ule,8440,2,211.3,9764,39.98,1669,1252
ule,8440,3,133.6,6889,41.35,1177,882.9
ule,8445,0,151,4708,41.48,816.7,612.5
ule,8445,1,167.5,6334,43.23,1091,818.1
ule,8445,2,213.6,9767,39.6,1670,1253
ule,8445,3,135.7,6893,41.23,1178,883.7
ule,8450,0,151.5,4709,41.6,817,612.7
ule,8450,1,168.3,6335,43.35,1091,818.3
ule,8450,2,215.9,9771,39.6,1671,1253
ule,8450,3,137.6,6896,40.98,1179,884.3
ule,8455,0,152.1,4710,41.73,817.3,613
ule,8455,1,169.3,6336,43.48,1092,818.6
ule,8455,2,217.8,9775,39.48,1672,1254
ule,8455,3,139.3,6899,40.85,1180,884.9
ule,8460,0,152.7,4711,41.85,817.6,613.2
ule,8460,1,170.7,6339,43.6,1092,819.1
ule,8460,2,219.7,9778,39.48,1673,1255
ule,8460,3,140.8,6901,40.73,1180,885.4
ule,8465,0,153.4,4712,41.85,817.9,613.4
ule,8465,1,172.3,6342,43.73,1093,819.8
ule,8465,2,221.6,9782,39.48,1674,1255
ule,8465,3,141.8,6903,40.6,1181,885.7
ule,8470,0,154.1,4713,41.98,818.2,613.6
ule,8470,1,174.1,6347,43.98,1094,820.6
ule,8470,2,223.4,9786,39.48,1675,1256
ule,8470,3,142.6,6905,40.48,1181,886
ule,8475,0,154.8,4714,42.1,818.5,613.9
ule,8475,1,176.3,6353,44.1,1096,821.6
ule,8475,2,224.8,9790,39.1,1676,1257
ule,8475,3,143.3,6907,40.48,1182,886.3
ule,8480,0,155.3,4715,42.1,818.8,614.1
ule,8480,1,178.6,6359,44.1,1097,822.7
ule,8480,2,226.3,9794,38.98,1677,1257
ule,8480,3,144.1,6909,40.48,1182,886.6
ule,8485,0,155.8,4716,42.1,819,614.3
ule,8485,1,180.9,6366,44.1,1099,823.9
ule,8485,2,227.7,9799,39.23,1678,1258
ule,8485,3,144.9,6911,40.48,1183,887
ule,8490,0,156.2,4717,42.1,819.3,614.5
ule,8490,1,183.1,6374,44.1,1100,825.2
ule,8490,2,229.1,9804,39.1,1679,1259
ule,8490,3,145.7,6913,40.48,1183,887.4
ule,8495,0,156.6,4718,42.1,819.5,614.6
ule,8495,1,185.3,6382,44.1,1102,826.4
ule,8495,2,230.6,9808,39.1,1680,1260
ule,8495,3,146.6,6916,40.48,1184,887.9
ule,8500,0,157.1,4720,42.1,819.8,614.9
ule,8500,1,187.3,6389,43.98,1103,827.5
ule,8500,2,232,9813,39.23,1681,1261
ule,8500,3,147.7,6920,40.6,1185,888.6
ule,8505,0,157.5,4721,41.98,820,615
ule,8505,1,189,6394,43.85,1105,828.4
ule,8505,2,233.5,9819,39.1,1682,1261
ule,8505,3,149.1,6925,40.73,1186,889.4
ule,8510,0,157.9,4722,41.85,820.3,615.2
ule,8510,1,190.4,6399,43.73,1105,829.1
ule,8510,2,235.1,9824,39.1,1683,1262
ule,8510,3,150.9,6931,40.85,1187,890.4
ule,8515,0,158.2,4723,41.85,820.5,615.4
ule,8515,1,191.4,6402,43.6,1106,829.7
ule,8515,2,236.9,9831,39.35,1684,1263
ule,8515,3,152.6,6937,40.85,1188,891.4
ule,8520,0,158.6,4724,41.85,820.7,615.5
ule,8520,1,192.3,6405,43.48,1107,830.1
ule,8520,2,238.8,9837,39.48,1686,1264
ule,8520,3,154.7,6945,41.1,1190,892.6
ule,8525,0,158.9,4725,41.85,820.9,615.7
ule,8525,1,192.8,6407,43.35,1107,830.4
ule,8525,2,240.9,9844,39.6,1687,1266
ule,8525,3,156.8,6952,41.1,1192,893.7
ule,8530,0,159.2,4725,41.73,821.1,615.8
ule,8530,1,193.1,6408,43.23,1107,830.5
ule,8530,2,243.1,9852,39.73,1689,1267
ule,8530,3,159.2,6960,41.35,1193,895.1
ule,8535,0,159.5,4726,41.6,821.2,615.9
ule,8535,1,193.1,6408,43.1,1107,830.5
ule,8535,2,245.6,9860,39.85,1691,1268
ule,8535,3,161.7,6968,41.48,1195,896.5
ule,8540,0,159.7,4726,41.6,821.3,616
ule,8540,1,193.1,6408,43.1,1107,830.5
ule,8540,2,248.1,9868,39.73,1693,1270
ule,8540,3,164.1,6977,41.48,1197,897.8
ule,8545,0,159.9,4727,41.6,821.4,616
ule,8545,1,193.1,6408,43.1,1107,830.5
ule,8545,2,250.5,9877,39.85,1695,1271
ule,8545,3,166.6,6985,41.48,1199,899.2
ule,8550,0,160.1,4727,41.6,821.5,616.1
ule,8550,1,193.1,6408,43.1,1107,830.5
ule,8550,2,253,9885,39.73,1696,1272
ule,8550,3,169.1,6994,41.48,1201,900.5
ule,8555,0,160.3,4728,41.48,821.5,616.2
ule,8555,1,193.1,6408,43.1,1107,830.5
ule,8555,2,255.5,9893,39.73,1698,1274
ule,8555,3,171.6,7002,41.48,1203,901.9
ule,8560,0,160.4,4728,41.48,821.6,616.2
ule,8560,1,193.1,6408,43.1,1107,830.5
ule,8560,2,258,9902,39.6,1700,1275
ule,8560,3,174.1,7010,41.48,1204,903.3
ule,8565,0,160.6,4728,41.35,821.7,616.3
ule,8565,1,193.1,6408,43.1,1107,830.5
ule,8565,2,260.5,9910,39.6,1702,1276
ule,8565,3,176.6,7019,41.48,1206,904.6
ule,8570,0,160.8,4729,41.35,821.8,616.4
ule,8570,1,193.1,6408,43.1,1107,830.5
ule,8570,2,262.9,9919,39.6,1704,1278
ule,8570,3,179.1,7027,41.35,1208,905.9
ule,8575,0,161,4729,41.48,821.9,616.4
ule,8575,1,193.1,6408,43.1,1107,830.5
ule,8575,2,265.4,9927,39.6,1705,1279
ule,8575,3,181.6,7036,41.23,1210,907.3
ule,8580,0,161.2,4729,41.48,822,616.5
ule,8580,1,193.1,6408,43.1,1107,830.5
ule,8580,2,267.9,9936,39.6,1707,1280
ule,8580,3,184,7044,41.23,1212,908.7
ule,8585,0,161.4,4730,41.6,822.1,616.6
ule,8585,1,193.1,6408,43.1,1107,830.5
ule,8585,2,270.4,9945,39.48,1709,1282
ule,8585,3,186.5,7053,41.23,1213,910.1
ule,8590,0,161.6,4730,41.73,822.2,616.7
ule,8590,1,193.1,6408,43.1,1107,830.5
ule,8590,2,272.9,9953,39.48,1711,1283
ule,8590,3,189,7061,41.23,1215,911.4
ule,8595,0,161.8,4730,41.85,822.4,616.8
ule,8595,1,193.1,6408,43.1,1107,830.5
ule,8595,2,275.4,9962,39.48,1713,1285
ule,8595,3,191.5,7070,41.23,1217,912.8
ule,8600,0,162,4731,41.85,822.5,616.8
ule,8600,1,193.1,6408,42.98,1107,830.5
ule,8600,2,277.8,9970,39.6,1715,1286
ule,8600,3,194,7079,41.1,1219,914.2
ule,8605,0,162.2,4731,41.98,822.6,616.9
ule,8605,1,193.1,6408,42.98,1107,830.5
ule,8605,2,280.3,9978,39.6,1716,1287
ule,8605,3,196.5,7087,41.1,1221,915.6
ule,8610,0,162.4,4732,42.1,822.7,617
ule,8610,1,193.2,6408,42.98,1107,830.5
ule,8610,2,282.8,9987,39.6,1718,1289
ule,8610,3,199,7096,41.23,1223,917
ule,8615,0,162.6,4732,42.1,822.8,617.1
ule,8615,1,193.2,6408,42.98,1107,830.5
ule,8615,2,285.3,9995,39.6,1720,1290
ule,8615,3,201.5,7104,41.23,1224,918.3
ule,8620,0,162.8,4732,42.1,822.9,617.2
ule,8620,1,193.2,6408,42.98,1107,830.5
ule,8620,2,287.8,1.00E+04,39.73,1722,1291
ule,8620,3,204,7112,41.35,1226,919.7
ule,8625,0,163,4733,42.1,823,617.2
ule,8625,1,193.2,6408,42.98,1107,830.5
ule,8625,2,290.2,1.00E+04,39.85,1724,1293
ule,8625,3,206.5,7121,41.35,1228,921.1
ule,8630,0,163.2,4733,42.1,823.1,617.3
ule,8630,1,193.2,6408,42.98,1107,830.5
ule,8630,2,292.8,1.00E+04,39.98,1725,1294
ule,8630,3,209,7129,41.35,1230,922.4
ule,8635,0,163.4,4733,42.1,823.2,617.4
ule,8635,1,193.2,6408,42.98,1107,830.5
ule,8635,2,295.2,1.00E+04,39.98,1727,1295
ule,8635,3,211.5,7137,41.48,1232,923.8
ule,8640,0,163.6,4734,42.1,823.2,617.4
ule,8640,1,193.2,6408,43.1,1107,830.6
ule,8640,2,297.8,1.00E+04,39.98,1729,1297
ule,8640,3,214,7145,41.6,1233,925.1
ule,8645,0,163.8,4734,42.1,823.3,617.5
ule,8645,1,193.2,6408,43.1,1107,830.6
ule,8645,2,300.3,1.00E+04,39.98,1731,1298
ule,8645,3,216.5,7154,41.6,1235,926.5
ule,8650,0,164,4734,42.1,823.4,617.6
ule,8650,1,193.2,6408,43.1,1107,830.6
ule,8650,2,302.8,1.01E+04,39.98,1733,1300
ule,8650,3,219,7162,41.48,1237,927.8
ule,8655,0,164.2,4735,42.1,823.5,617.6
ule,8655,1,193.2,6408,43.1,1107,830.6
ule,8655,2,305.3,1.01E+04,39.98,1735,1301
ule,8655,3,221.5,7171,41.48,1239,929.2
ule,8660,0,164.5,4736,42.23,823.7,617.8
ule,8660,1,193.2,6408,43.1,1107,830.6
ule,8660,2,307.7,1.01E+04,39.85,1736,1302
ule,8660,3,224,7179,41.35,1241,930.6
ule,8665,0,164.8,4736,42.23,823.9,617.9
ule,8665,1,193.2,6408,43.1,1107,830.6
ule,8665,2,310.2,1.01E+04,39.85,1738,1303
ule,8665,3,226.6,7188,41.35,1243,932
ule,8670,0,165.1,4737,42.23,824,618
ule,8670,1,193.2,6408,43.1,1107,830.6
ule,8670,2,312.6,1.01E+04,39.85,1740,1305
ule,8670,3,229.1,7196,41.35,1244,933.3
ule,8675,0,165.3,4738,42.23,824.2,618.2
ule,8675,1,193.2,6408,43.1,1107,830.6
ule,8675,2,315,1.01E+04,39.98,1741,1306
ule,8675,3,231.6,7205,41.35,1246,934.7
ule,8680,0,165.6,4738,42.23,824.4,618.3
ule,8680,1,193.2,6408,43.1,1107,830.6
ule,8680,2,317.3,1.01E+04,39.98,1743,1307
ule,8680,3,234.1,7213,41.23,1248,936.1
ule,8685,0,165.9,4739,42.23,824.5,618.4
ule,8685,1,193.2,6408,43.1,1107,830.6
ule,8685,2,319.7,1.01E+04,39.98,1745,1309
ule,8685,3,236.6,7221,41.35,1250,937.4
ule,8690,0,166.2,4740,42.23,824.7,618.5
ule,8690,1,193.2,6408,43.1,1107,830.6
ule,8690,2,322.1,1.01E+04,39.98,1747,1310
ule,8690,3,239,7230,41.48,1252,938.8
ule,8695,0,166.5,4740,42.23,824.9,618.6
ule,8695,1,193.2,6409,43.1,1107,830.6
ule,8695,2,324.5,1.01E+04,39.98,1748,1311
ule,8695,3,241.5,7238,41.48,1254,940.1
ule,8700,0,166.7,4741,42.1,824.9,618.7
ule,8700,1,193.2,6409,43.1,1107,830.6
ule,8700,2,327,1.01E+04,40.1,1750,1313
ule,8700,3,244,7246,41.48,1255,941.5
ule,8705,0,166.9,4741,42.1,825,618.8
ule,8705,1,193.2,6409,43.1,1107,830.6
ule,8705,2,329.4,1.01E+04,40.1,1752,1314
ule,8705,3,246.4,7255,41.6,1257,942.8
ule,8710,0,167.1,4742,42.1,825.1,618.8
ule,8710,1,193.2,6409,43.1,1107,830.6
ule,8710,2,331.9,1.02E+04,40.1,1754,1315
ule,8710,3,248.9,7263,41.73,1259,944.2
ule,8715,0,167.3,4742,42.1,825.2,618.9
ule,8715,1,193.3,6409,43.1,1107,830.6
ule,8715,2,334.4,1.02E+04,40.1,1756,1317
ule,8715,3,251.4,7271,41.6,1261,945.6
ule,8720,0,167.8,4743,42.23,825.6,619.2
ule,8720,1,193.3,6409,43.1,1107,830.6
ule,8720,2,336.9,1.02E+04,39.98,1757,1318
ule,8720,3,253.6,7279,41.48,1262,946.7
ule,8725,0,168.4,4745,42.23,825.9,619.5
ule,8725,1,193.5,6409,43.23,1108,830.8
ule,8725,2,339.4,1.02E+04,39.98,1759,1320
ule,8725,3,255.5,7285,41.23,1264,947.8
ule,8730,0,168.9,4747,42.23,826.3,619.8
ule,8730,1,194,6411,43.35,1108,831.1
ule,8730,2,341.9,1.02E+04,39.85,1761,1321
ule,8730,3,257.1,7291,40.98,1265,948.6
ule,8735,0,169.5,4749,42.23,826.7,620
ule,8735,1,194.9,6414,43.48,1109,831.6
ule,8735,2,344.1,1.02E+04,39.73,1763,1322
ule,8735,3,258.6,7296,40.98,1266,949.4
ule,8740,0,170.1,4751,42.23,827.1,620.4
ule,8740,1,196,6418,43.48,1110,832.2
ule,8740,2,346.2,1.02E+04,39.73,1764,1323
ule,8740,3,259.9,7300,41.1,1267,950.1
ule,8745,0,170.7,4752,42.23,827.6,620.7
ule,8745,1,197.1,6422,43.48,1110,832.8
ule,8745,2,348.4,1.02E+04,39.6,1766,1325
ule,8745,3,261.1,7304,41.1,1268,950.8
ule,8750,0,171.4,4754,42.23,828,621
ule,8750,1,198.2,6426,43.48,1111,833.4
ule,8750,2,350.5,1.02E+04,39.48,1768,1326
ule,8750,3,262.4,7309,40.98,1269,951.5
ule,8755,0,172,4756,42.23,828.4,621.3
ule,8755,1,199.6,6431,43.73,1112,834.3
ule,8755,2,352.6,1.02E+04,39.48,1769,1327
ule,8755,3,263.3,7312,40.85,1269,952
ule,8760,0,172.4,4757,42.1,828.7,621.5
ule,8760,1,201.3,6437,43.85,1114,835.2
ule,8760,2,354.4,1.02E+04,39.48,1771,1328
ule,8760,3,264.4,7316,40.98,1270,952.7
ule,8765,0,172.8,4759,42.1,828.9,621.7
ule,8765,1,203,6443,43.85,1115,836.2
ule,8765,2,356.3,1.02E+04,39.48,1772,1329
ule,8765,3,265.5,7320,40.98,1271,953.3
ule,8770,0,173.2,4760,42.1,829.2,621.9
ule,8770,1,204.7,6449,43.85,1116,837.2
ule,8770,2,358.1,1.02E+04,39.48,1773,1330
ule,8770,3,266.6,7324,40.98,1272,953.9
ule,8775,0,173.6,4761,42.1,829.4,622.1
ule,8775,1,206.4,6455,43.98,1118,838.2
ule,8775,2,360.2,1.03E+04,39.6,1775,1331
ule,8775,3,267.5,7327,40.85,1273,954.4
ule,8780,0,174,4762,42.1,829.7,622.3
ule,8780,1,208.2,6461,44.1,1119,839.2
ule,8780,2,362.4,1.03E+04,39.48,1777,1332
ule,8780,3,268.3,7330,40.6,1273,954.8
ule,8785,0,174.4,4763,42.1,829.9,622.5
ule,8785,1,210.2,6468,44.23,1120,840.3
ule,8785,2,364.5,1.03E+04,39.6,1778,1334
ule,8785,3,268.8,7332,40.48,1273,955.1
ule,8790,0,174.8,4764,42.1,830.2,622.7
ule,8790,1,212.6,6477,44.35,1122,841.7
ule,8790,2,366.6,1.03E+04,39.6,1780,1335
ule,8790,3,269,7332,40.48,1274,955.2
ule,8795,0,175.2,4765,42.1,830.5,622.8
ule,8795,1,215,6485,44.23,1124,843
ule,8795,2,368.7,1.03E+04,39.48,1781,1336
ule,8795,3,269.2,7333,40.48,1274,955.3
ule,8800,0,175.5,4766,42.1,830.6,623
ule,8800,1,217.4,6493,44.23,1126,844.4
ule,8800,2,371.1,1.03E+04,39.48,1783,1337
ule,8800,3,269.2,7333,40.35,1274,955.3
ule,8805,0,175.7,4767,42.1,830.8,623.1
ule,8805,1,219.9,6502,44.23,1128,845.7
ule,8805,2,373.5,1.03E+04,39.35,1785,1339
ule,8805,3,269.2,7333,40.35,1274,955.3
ule,8810,0,176.1,4768,42.1,831,623.3
ule,8810,1,222.4,6510,44.23,1129,847.1
ule,8810,2,375.5,1.03E+04,39.1,1787,1340
ule,8810,3,269.4,7334,40.48,1274,955.5
ule,8815,0,176.5,4769,42.1,831.3,623.4
ule,8815,1,224.8,6519,44.23,1131,848.5
ule,8815,2,377.6,1.03E+04,39.1,1788,1341
ule,8815,3,269.6,7334,40.48,1274,955.6
ule,8820,0,176.9,4770,42.1,831.6,623.7
ule,8820,1,227.3,6527,44.23,1133,849.9
ule,8820,2,379.5,1.03E+04,39.1,1790,1342
ule,8820,3,269.7,7335,40.48,1274,955.7
ule,8825,0,177.4,4772,42.1,831.9,623.9
ule,8825,1,229.7,6536,44.23,1135,851.2
ule,8825,2,381.2,1.03E+04,38.73,1791,1343
ule,8825,3,270.2,7337,40.48,1275,955.9
ule,8830,0,177.9,4773,42.1,832.3,624.2
ule,8830,1,231.9,6543,44.1,1137,852.4
ule,8830,2,382.8,1.03E+04,38.73,1792,1344
ule,8830,3,270.9,7339,40.48,1275,956.4
ule,8835,0,178.5,4775,42.1,832.6,624.5
ule,8835,1,233.7,6550,43.98,1138,853.4
ule,8835,2,384.5,1.03E+04,38.73,1793,1345
ule,8835,3,271.9,7343,40.73,1276,957
ule,8840,0,179,4777,42.1,833,624.7
ule,8840,1,235.2,6555,43.85,1139,854.3
ule,8840,2,386.2,1.03E+04,38.73,1795,1346
ule,8840,3,273.3,7348,40.85,1277,957.7
ule,8845,0,179.5,4778,41.98,833.3,625
ule,8845,1,236.4,6559,43.73,1140,854.9
ule,8845,2,387.9,1.04E+04,38.85,1796,1347
ule,8845,3,274.9,7354,41.1,1278,958.7
ule,8850,0,179.9,4779,41.85,833.5,625.1
ule,8850,1,237.3,6562,43.48,1141,855.4
ule,8850,2,389.9,1.04E+04,39.23,1798,1348
ule,8850,3,276.7,7360,41.23,1280,959.7
ule,8855,0,180.2,4781,41.73,833.7,625.3
ule,8855,1,237.9,6565,43.23,1141,855.7
ule,8855,2,391.9,1.04E+04,39.1,1799,1349
ule,8855,3,278.7,7368,41.35,1281,961
ule,8860,0,180.5,4781,41.6,833.9,625.4
ule,8860,1,238.2,6566,43.1,1141,855.9
ule,8860,2,394.1,1.04E+04,39.1,1801,1351
ule,8860,3,281.1,7376,41.48,1283,962.3
ule,8865,0,180.8,4782,41.48,834,625.5
ule,8865,1,238.2,6566,42.85,1141,855.8
ule,8865,2,396.6,1.04E+04,39.35,1803,1352
ule,8865,3,283.6,7385,41.6,1285,963.7
ule,8870,0,181,4782,41.35,834.1,625.6
ule,8870,1,238.2,6566,42.73,1141,855.8
ule,8870,2,399,1.04E+04,39.48,1804,1353
ule,8870,3,286.1,7393,41.73,1287,965.2
ule,8875,0,181.2,4783,41.35,834.2,625.6
ule,8875,1,238.2,6566,42.6,1141,855.8
ule,8875,2,401.5,1.04E+04,39.48,1806,1355
ule,8875,3,288.5,7402,41.6,1289,966.5
ule,8880,0,181.4,4783,41.23,834.3,625.7
ule,8880,1,238.2,6566,42.48,1141,855.8
ule,8880,2,404,1.04E+04,39.48,1808,1356
ule,8880,3,291,7411,41.73,1291,968
ule,8885,0,181.6,4783,41.23,834.4,625.8
ule,8885,1,238.2,6566,42.35,1141,855.8
ule,8885,2,406.4,1.04E+04,39.35,1810,1358
ule,8885,3,293.5,7420,41.6,1292,969.4
ule,8890,0,181.8,4784,41.23,834.5,625.8
ule,8890,1,238.2,6566,42.35,1141,855.8
ule,8890,2,408.9,1.04E+04,39.23,1812,1359
ule,8890,3,296,7429,41.6,1294,970.8
ule,8895,0,182,4784,41.23,834.6,625.9
ule,8895,1,238.2,6566,42.23,1141,855.8
ule,8895,2,411.3,1.04E+04,39.23,1814,1360
ule,8895,3,298.5,7437,41.6,1296,972.2
ule,8900,0,182.2,4785,41.23,834.7,626
ule,8900,1,238.2,6566,42.1,1141,855.8
ule,8900,2,413.8,1.04E+04,39.23,1816,1362
ule,8900,3,300.9,7446,41.6,1298,973.6
ule,8905,0,182.4,4785,41.23,834.8,626.1
ule,8905,1,238.2,6566,42.1,1141,855.8
ule,8905,2,416.3,1.05E+04,39.35,1818,1363
ule,8905,3,303.4,7455,41.6,1300,975
ule,8910,0,182.6,4785,41.23,834.9,626.1
ule,8910,1,238.2,6566,42.1,1141,855.8
ule,8910,2,418.7,1.05E+04,39.23,1819,1365
ule,8910,3,305.9,7464,41.6,1302,976.4
ule,8915,0,182.8,4786,41.1,834.9,626.2
ule,8915,1,238.2,6566,42.1,1141,855.8
ule,8915,2,421.2,1.05E+04,39.23,1821,1366
ule,8915,3,308.3,7473,41.6,1304,977.8
ule,8920,0,183,4786,41.1,835,626.3
ule,8920,1,238.2,6566,42.1,1141,855.8
ule,8920,2,423.6,1.05E+04,39.23,1823,1367
ule,8920,3,310.8,7482,41.48,1306,979.2
ule,8925,0,183.2,4787,41.1,835.1,626.3
ule,8925,1,238.2,6566,42.1,1141,855.8
ule,8925,2,426.1,1.05E+04,39.23,1825,1369
ule,8925,3,313.2,7490,41.48,1308,980.7
ule,8930,0,183.4,4787,41.23,835.3,626.5
ule,8930,1,238.4,6567,42.23,1141,855.9
ule,8930,2,428.5,1.05E+04,38.98,1827,1370
ule,8930,3,315.4,7498,41.23,1309,981.9
ule,8935,0,183.8,4788,41.35,835.5,626.6
ule,8935,1,239,6569,42.35,1142,856.2
ule,8935,2,430.7,1.05E+04,38.73,1828,1371
ule,8935,3,317.5,7506,41.23,1311,983.1
ule,8940,0,184.1,4789,41.48,835.8,626.8
ule,8940,1,239.7,6571,42.6,1142,856.7
ule,8940,2,432.8,1.05E+04,38.73,1830,1373
ule,8940,3,319.3,7512,41.1,1312,984.1
ule,8945,0,184.5,4790,41.6,836.1,627
ule,8945,1,240.8,6575,42.85,1143,857.3
ule,8945,2,434.7,1.05E+04,38.35,1831,1374
ule,8945,3,321.1,7519,41.1,1313,985.1
ule,8950,0,185,4792,41.6,836.4,627.3
ule,8950,1,241.9,6579,42.85,1144,857.9
ule,8950,2,436.5,1.05E+04,38.35,1833,1375
ule,8950,3,322.8,7525,40.98,1315,986
ule,8955,0,185.5,4793,41.6,836.7,627.5
ule,8955,1,242.9,6583,42.85,1145,858.5
ule,8955,2,438.3,1.05E+04,38.35,1834,1376
ule,8955,3,324.5,7531,41.1,1316,987
