scheduler,timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
tas,705,0,153.1,691.4,48.1,148.8,111.6
tas,705,1,91.8,824.2,51.35,161.2,120.9
tas,705,2,244.9,2857,48.1,525.1,393.8
tas,705,3,252.5,112.4,47.98,68.82,51.62
tas,710,0,153.7,729.9,47.98,155.3,116.4
tas,710,1,97.13,825.1,51.23,162.2,121.7
tas,710,2,249.7,2858,48.1,526,394.5
tas,710,3,257.9,113.1,47.85,69.81,52.36
tas,715,0,154.4,768.5,47.98,161.8,121.3
tas,715,1,102.5,826.1,51.35,163.3,122.5
tas,715,2,254.4,2859,48.1,526.9,395.2
tas,715,3,263.2,113.8,47.85,70.81,53.11
tas,720,0,155,807.3,47.98,168.4,126.3
tas,720,1,107.8,827,51.48,164.4,123.3
tas,720,2,259.2,2860,48.1,527.9,395.9
tas,720,3,268.6,114.5,47.85,71.82,53.87
tas,725,0,155.6,846.5,47.98,175,131.3
tas,725,1,113.2,828,51.6,165.5,124.1
tas,725,2,264,2861,48.1,528.8,396.6
tas,725,3,274,115.2,47.85,72.84,54.63
tas,730,0,156.3,886,47.98,181.7,136.3
tas,730,1,118.6,828.9,51.6,166.5,124.9
tas,730,2,268.7,2861,48.1,529.7,397.3
tas,730,3,279.4,115.9,47.85,73.85,55.39
tas,735,0,156.9,925.7,47.98,188.4,141.3
tas,735,1,123.9,829.9,51.73,167.6,125.7
tas,735,2,273.5,2862,48.1,530.6,397.9
tas,735,3,284.8,116.6,47.85,74.86,56.15
tas,740,0,157.6,966,47.98,195.3,146.4
tas,740,1,129.3,830.8,51.73,168.6,126.5
tas,740,2,278.3,2863,48.1,531.5,398.6
tas,740,3,290.1,117.2,47.85,75.87,56.9
tas,745,0,158.2,1007,47.98,202.2,151.6
tas,745,1,134.7,831.8,51.85,169.7,127.3
tas,745,2,283,2863,48.1,532.4,399.3
tas,745,3,295.5,117.9,47.98,76.9,57.68
tas,750,0,158.9,1048,48.1,209.2,156.9
tas,750,1,140.1,832.7,51.85,170.8,128.1
tas,750,2,287.8,2864,48.1,533.4,400
tas,750,3,300.9,118.6,48.1,77.95,58.46
tas,755,0,159.6,1090,48.1,216.4,162.3
tas,755,1,145.5,833.6,51.73,171.8,128.9
tas,755,2,292.6,2865,48.1,534.3,400.7
tas,755,3,306.4,119.3,48.1,78.96,59.22
tas,760,0,160.3,1133,48.1,223.5,167.6
tas,760,1,150.8,834.6,51.73,172.9,129.6
tas,760,2,297.3,2866,48.1,535.2,401.4
tas,760,3,311.7,120,48.1,79.98,59.98
tas,765,0,161,1175,48.1,230.7,173
tas,765,1,156.2,835.5,51.73,173.9,130.4
tas,765,2,302.1,2867,48.1,536.1,402.1
tas,765,3,317.1,120.7,48.1,80.99,60.74
tas,770,0,161.7,1218,48.1,238,178.5
tas,770,1,161.6,836.4,51.73,175,131.2
tas,770,2,306.9,2867,48.1,537.1,402.8
tas,770,3,322.5,121.4,48.1,82.01,61.51
tas,775,0,162.4,1261,48.1,245.3,184
tas,775,1,167.1,837.3,51.73,176,132
tas,775,2,311.7,2868,48.1,538,403.5
tas,775,3,328,122.1,48.1,83.03,62.27
tas,780,0,163.1,1304,48.1,252.6,189.5
tas,780,1,172.5,838.2,51.73,177.1,132.8
tas,780,2,316.4,2869,48.1,538.9,404.2
tas,780,3,333.4,122.8,48.1,84.05,63.04
tas,785,0,163.8,1347,47.98,259.8,194.8
tas,785,1,177.8,839.1,51.6,178.1,133.6
tas,785,2,321.2,2870,48.1,539.8,404.9
tas,785,3,338.8,123.5,48.1,85.06,63.79
tas,790,0,164.5,1386,47.85,266.5,199.8
tas,790,1,183,840.1,51.6,179.1,134.3
tas,790,2,325.9,2870,47.98,540.7,405.5
tas,790,3,344.1,124.2,48.1,86.06,64.55
tas,795,0,165.2,1422,47.85,272.5,204.3
tas,795,1,188.2,841,51.6,180.1,135.1
tas,795,2,330.6,2871,47.98,541.6,406.2
tas,795,3,349.4,124.9,48.1,87.06,65.3
tas,800,0,165.9,1454,47.85,277.9,208.4
tas,800,1,193.3,841.9,51.48,181.1,135.8
tas,800,2,335.3,2872,47.85,542.5,406.9
tas,800,3,354.7,125.5,47.98,88.04,66.03
tas,805,0,166.8,1483,47.85,282.9,212.2
tas,805,1,198.3,842.9,51.48,182.1,136.6
tas,805,2,339.9,2873,47.85,543.4,407.5
tas,805,3,360,126.2,47.98,89.03,66.77
tas,810,0,167.7,1509,47.85,287.4,215.6
tas,810,1,203.4,843.9,51.6,183.1,137.4
tas,810,2,344.6,2873,47.85,544.3,408.2
tas,810,3,365.2,126.9,47.98,90.01,67.51
tas,815,0,168.8,1533,47.85,291.6,218.7
tas,815,1,208.5,844.8,51.48,184.1,138.1
tas,815,2,349.3,2874,47.85,545.2,408.9
tas,815,3,370.5,127.5,47.98,90.99,68.24
tas,820,0,169.9,1553,47.85,295.2,221.4
tas,820,1,213.5,845.7,51.35,185.1,138.8
tas,820,2,353.9,2875,47.85,546,409.5
tas,820,3,375.7,128.1,47.85,91.95,68.97
tas,825,0,171,1573,47.98,298.7,224
tas,825,1,218.6,846.6,51.48,186.1,139.6
tas,825,2,358.5,2875,47.85,546.9,410.2
tas,825,3,381,128.8,47.73,92.91,69.68
tas,830,0,172.1,1594,48.1,302.4,226.8
tas,830,1,223.7,847.5,51.48,187.1,140.3
tas,830,2,363.2,2876,47.98,547.8,410.9
tas,830,3,386.3,129.4,47.73,93.89,70.42
tas,835,0,173.2,1619,48.1,306.6,230
tas,835,1,228.9,848.4,51.48,188.1,141.1
tas,835,2,368,2876,47.98,548.7,411.5
tas,835,3,391.6,130,47.73,94.88,71.16
tas,840,0,174.2,1645,48.1,311.2,233.4
tas,840,1,234.2,849.4,51.48,189.2,141.9
tas,840,2,372.7,2877,48.1,549.6,412.2
tas,840,3,396.9,130.6,47.85,95.9,71.92
tas,845,0,175.1,1672,48.1,315.9,236.9
tas,845,1,239.5,850.3,51.48,190.2,142.7
tas,845,2,377.4,2878,48.1,550.5,412.9
tas,845,3,402.3,131.3,47.85,96.9,72.67
tas,850,0,175.8,1701,48.1,320.8,240.6
tas,850,1,244.8,851.2,51.35,191.2,143.4
tas,850,2,382.1,2878,48.1,551.4,413.6
tas,850,3,407.6,131.9,47.85,97.89,73.42
tas,855,0,176.4,1731,48.1,325.9,244.5
tas,855,1,250,852.1,51.35,192.2,144.2
tas,855,2,386.9,2879,48.1,552.3,414.2
tas,855,3,412.9,132.6,47.85,98.88,74.16
tas,860,0,176.9,1763,48.1,331.4,248.6
tas,860,1,255.2,853.1,51.35,193.3,145
tas,860,2,391.6,2880,48.1,553.2,414.9
tas,860,3,418.2,133.2,47.98,99.9,74.92
tas,865,0,177.5,1796,48.1,336.9,252.7
tas,865,1,260.6,854,51.35,194.3,145.7
tas,865,2,396.3,2880,48.1,554.1,415.6
tas,865,3,423.5,133.9,48.1,100.9,75.69
tas,870,0,178,1828,48.1,342.4,256.8
tas,870,1,265.9,855,51.35,195.4,146.5
tas,870,2,401.1,2881,48.1,555,416.3
tas,870,3,428.9,134.6,48.1,101.9,76.44
tas,875,0,178.6,1861,48.1,347.9,260.9
tas,875,1,271.1,856,51.35,196.4,147.3
tas,875,2,405.8,2882,48.1,555.9,416.9
tas,875,3,434.2,135.2,48.1,102.9,77.19
tas,880,0,179.1,1894,47.98,353.5,265.1
tas,880,1,276.4,856.9,51.35,197.4,148.1
tas,880,2,410.5,2882,47.98,556.8,417.6
tas,880,3,439.5,135.9,48.1,103.9,77.94
tas,885,0,179.7,1926,47.98,359,269.3
tas,885,1,281.6,857.9,51.23,198.5,148.8
tas,885,2,415.3,2883,47.98,557.7,418.3
tas,885,3,387.5,136.6,48.1,95.36,71.52
tas,890,0,180.2,1960,47.98,364.6,273.5
tas,890,1,286.9,858.8,51.35,199.5,149.6
tas,890,2,420,2884,47.98,558.6,418.9
tas,890,3,335.6,137.2,48.1,86.82,65.11
tas,895,0,180.8,1993,47.98,370.3,277.7
tas,895,1,292.2,859.7,51.35,200.6,150.4
tas,895,2,424.7,2884,47.98,559.5,419.6
tas,895,3,283.6,137.9,48.1,78.28,58.71
tas,900,0,181.3,2027,47.85,375.9,282
tas,900,1,297.5,860.7,51.35,201.6,151.2
tas,900,2,429.4,2885,47.85,560.4,420.3
tas,900,3,231.7,138.6,47.98,69.71,52.28
tas,905,0,181.9,2061,47.73,381.7,286.3
tas,905,1,302.8,861.6,51.35,202.6,152
tas,905,2,434.2,2886,47.85,561.3,421
tas,905,3,179.7,139.3,47.98,61.16,45.87
tas,910,0,182.4,2095,47.73,387.5,290.7
tas,910,1,308.1,862.5,51.35,203.6,152.7
tas,910,2,438.9,2887,47.85,562.2,421.7
tas,910,3,127.7,140,47.98,52.61,39.46
tas,915,0,183,2130,47.73,393.5,295.1
tas,915,1,313.4,863.3,51.48,204.7,153.5
tas,915,2,386.3,2887,47.85,553.6,415.2
tas,915,3,75.79,140.6,47.98,44.07,33.05
tas,920,0,183.6,2166,47.85,399.5,299.7
tas,920,1,318.8,864.2,51.48,205.7,154.3
tas,920,2,333.8,2888,47.98,545,408.7
tas,920,3,23.87,141.3,47.85,35.51,26.63
tas,925,0,184.2,2202,47.85,405.7,304.3
tas,925,1,324.1,865.1,51.48,206.8,155.1
tas,925,2,281.3,2889,47.98,536.3,402.3
tas,925,3,29.19,142,47.85,36.51,27.38
tas,930,0,184.8,2237,47.73,411.5,308.6
tas,930,1,329.4,866,51.35,207.8,155.8
tas,930,2,228.7,2890,47.98,527.8,395.8
tas,930,3,34.16,145.2,47.6,37.83,28.37
tas,935,0,185.3,2267,47.6,416.6,312.5
tas,935,1,334.3,870.6,50.98,209.3,157
tas,935,2,176.1,2892,47.85,519.3,389.5
tas,935,3,39.15,148.5,47.48,39.18,29.39
tas,940,0,186.2,2293,47.98,421.2,315.9
tas,940,1,339.1,875.3,51.1,210.9,158.2
tas,940,2,123.4,2895,47.85,511,383.2
tas,940,3,43.59,156.4,47.35,41.23,30.92
tas,945,0,187.5,2315,48.48,425.1,318.8
tas,945,1,343.9,880,51.1,212.5,159.4
tas,945,2,70.74,2898,47.73,502.7,377
tas,945,3,47.47,169.3,47.1,43.99,32.99
tas,950,0,189.5,2332,48.85,428.4,321.3
tas,950,1,348.6,884.6,51.23,214.1,160.5
tas,950,2,18.06,2901,47.6,494.5,370.8
tas,950,3,50.73,187.2,46.85,47.47,35.6
tas,955,0,191.5,2345,48.73,430.8,323.1
tas,955,1,353.2,889.1,51.23,215.6,161.7
tas,955,2,22.64,2905,47.48,495.8,371.9
tas,955,3,53.39,210.3,46.6,51.72,38.79
tas,960,0,193.5,2353,48.6,432.5,324.3
tas,960,1,357.7,893.7,51.23,217.1,162.8
tas,960,2,26.7,2913,47.1,497.9,373.4
tas,960,3,55.98,234,46.73,56.12,42.09
tas,965,0,195.9,2356,48.98,433.4,325.1
tas,965,1,362.1,898.2,51.23,218.6,163.9
tas,965,2,30.26,2927,46.73,500.7,375.5
tas,965,3,58.51,258.2,46.73,60.57,45.42
tas,970,0,198.8,2357,49.35,434.1,325.6
tas,970,1,366.4,902.8,51.35,220.1,165.1
tas,970,2,33.32,2946,46.35,504.2,378.2
tas,970,3,61.27,280.4,46.98,64.77,48.58
tas,975,0,202.2,2358,49.85,435,326.2
tas,975,1,371.1,903.4,51.73,221,165.8
tas,975,2,35.96,2966,45.98,508,381
tas,975,3,63.81,302.8,46.98,68.92,51.69
tas,980,0,205.8,2359,49.85,435.7,326.8
tas,980,1,375.6,904,51.6,221.9,166.4
tas,980,2,38.08,2988,45.73,511.9,383.9
tas,980,3,66.66,320.4,47.23,72.39,54.29
tas,985,0,209.3,2359,49.73,436.4,327.3
tas,985,1,380.2,904.6,51.48,222.7,167
tas,985,2,39.72,3010,45.48,515.8,386.9
tas,985,3,69.97,333.3,47.48,75.12,56.34
tas,990,0,212.7,2360,49.6,437.1,327.8
tas,990,1,384.7,905.2,51.35,223.6,167.7
tas,990,2,40.97,3034,45.23,520,390
tas,990,3,73.76,341.1,47.73,77.1,57.82
tas,995,0,216.5,2361,50.1,437.9,328.4
tas,995,1,389.3,905.9,51.35,224.4,168.3
tas,995,2,41.82,3060,44.98,524.5,393.4
tas,995,3,78.05,343.7,47.98,78.29,58.72
tas,1000,0,220.8,2362,50.6,438.8,329.1
tas,1000,1,393.8,906.5,51.35,225.3,169
tas,1000,2,42.73,3084,44.98,528.6,396.5
tas,1000,3,82.36,345.8,47.98,79.36,59.52
tas,1005,0,225.3,2362,50.6,439.7,329.8
tas,1005,1,398.4,907,51.35,226.1,169.6
tas,1005,2,43.74,3106,44.98,532.4,399.3
tas,1005,3,86.69,347.4,47.98,80.35,60.26
tas,1010,0,229.7,2363,50.73,440.6,330.4
tas,1010,1,402.9,907.6,51.23,227,170.2
tas,1010,2,44.8,3125,44.85,535.8,401.8
tas,1010,3,91.02,348.5,47.98,81.25,60.93
tas,1015,0,234.2,2364,50.6,441.4,331
tas,1015,1,407.5,908.1,51.23,227.8,170.9
tas,1015,2,45.84,3143,44.85,539,404.3
tas,1015,3,95.38,349.4,48.1,82.15,61.61
tas,1020,0,238.7,2364,50.73,442.3,331.7
tas,1020,1,412.1,908.6,51.35,228.7,171.5
tas,1020,2,46.91,3163,44.73,542.5,406.9
tas,1020,3,99.93,350.4,48.1,83.07,62.3
tas,1025,0,243.2,2365,50.73,443.1,332.3
tas,1025,1,416.7,909.2,51.35,229.5,172.1
tas,1025,2,47.92,3186,44.6,546.5,409.8
tas,1025,3,104.5,351.5,48.1,84.02,63.01
tas,1030,0,247.7,2365,50.73,444,333
tas,1030,1,421.3,909.7,51.35,230.4,172.8
tas,1030,2,48.8,3210,44.48,550.6,413
tas,1030,3,109.1,352.7,48.1,84.99,63.74
tas,1035,0,252.2,2366,50.6,444.8,333.6
tas,1035,1,425.9,910.2,51.23,231.2,173.4
tas,1035,2,49.57,3236,44.35,555,416.2
tas,1035,3,113.7,354,48.1,85.97,64.48
tas,1040,0,256.7,2367,50.6,445.7,334.3
tas,1040,1,430.5,910.7,51.23,232.1,174.1
tas,1040,2,50.25,3263,44.35,559.5,419.6
tas,1040,3,118.2,355.5,48.1,86.97,65.23
tas,1045,0,261.2,2368,50.48,446.5,334.9
tas,1045,1,435.1,911.2,51.23,232.9,174.7
tas,1045,2,50.82,3290,44.23,564.2,423.2
tas,1045,3,122.8,357.1,48.1,87.99,66
tas,1050,0,265.7,2368,50.48,447.4,335.6
tas,1050,1,439.7,911.7,51.23,233.8,175.3
tas,1050,2,51.3,3319,44.23,569.1,426.8
tas,1050,3,127.3,358.8,48.1,89.03,66.77
tas,1055,0,270.2,2369,50.48,448.3,336.2
tas,1055,1,387,912.3,51.23,225.1,168.8
tas,1055,2,51.8,3350,44.23,574.3,430.7
tas,1055,3,131.9,360.6,48.1,90.1,67.57
tas,1060,0,274.7,2370,50.48,449.2,336.9
tas,1060,1,334.3,912.9,51.23,216.4,162.3
tas,1060,2,52.3,3381,44.35,579.5,434.7
tas,1060,3,136.5,362.4,48.1,91.17,68.37
tas,1065,0,279.2,2371,50.48,450,337.5
tas,1065,1,281.7,913.5,51.23,207.7,155.8
tas,1065,2,52.79,3412,44.35,584.8,438.6
tas,1065,3,141.1,364.3,48.1,92.24,69.18
tas,1070,0,283.7,2371,50.6,450.9,338.2
tas,1070,1,229,914.1,51.23,199.1,149.3
tas,1070,2,53.28,3443,44.35,590.2,442.6
tas,1070,3,145.6,366.2,48.1,93.32,69.99
tas,1075,0,288.2,2372,50.6,451.8,338.9
tas,1075,1,176.3,914.7,51.23,190.4,142.8
tas,1075,2,53.78,3475,44.48,595.6,446.7
tas,1075,3,150.2,368.1,48.1,94.41,70.81
tas,1080,0,292.7,2373,50.48,452.7,339.5
tas,1080,1,123.7,915.3,51.23,181.7,136.3
tas,1080,2,54.27,3508,44.48,601.1,450.9
tas,1080,3,154.8,370.3,48.1,95.53,71.65
tas,1085,0,297.2,2374,50.6,453.6,340.2
tas,1085,1,71.01,915.8,51.23,173,129.8
tas,1085,2,54.78,3541,44.6,606.8,455.1
tas,1085,3,159.4,372.6,48.1,96.68,72.51
tas,1090,0,301.6,2375,50.6,454.5,340.8
tas,1090,1,18.36,916.4,51.35,164.4,123.3
tas,1090,2,55.3,3576,44.73,612.6,459.5
tas,1090,3,164,375.2,48.1,97.87,73.4
tas,1095,0,306.1,2375,50.73,455.4,341.5
tas,1095,1,23,916.9,51.35,165.2,123.9
tas,1095,2,55.84,3611,44.85,618.6,464
tas,1095,3,168.6,378.1,48.1,99.12,74.34
tas,1100,0,310.7,2376,50.73,456.3,342.2
tas,1100,1,27.64,917.4,51.23,166,124.5
tas,1100,2,56.41,3648,44.85,624.8,468.6
tas,1100,3,173.2,381.3,48.1,100.4,75.32
tas,1105,0,315.2,2377,50.85,457.2,342.9
tas,1105,1,32.27,917.9,51.23,166.9,125.2
tas,1105,2,56.99,3686,44.98,631.3,473.5
tas,1105,3,177.8,384.9,48.1,101.8,76.35
tas,1110,0,319.7,2378,50.85,458.1,343.6
tas,1110,1,36.92,918.5,51.35,167.8,125.8
tas,1110,2,57.6,3725,45.1,637.9,478.4
tas,1110,3,182.5,388.9,48.1,103.2,77.43
tas,1115,0,324.3,2379,50.98,459,344.3
tas,1115,1,41.58,919,51.35,168.7,126.5
tas,1115,2,58.23,3765,45.1,644.6,483.5
tas,1115,3,187.1,393.1,48.1,104.7,78.54
tas,1120,0,328.8,2380,51.1,459.9,345
tas,1120,1,46.25,919.6,51.48,169.5,127.2
tas,1120,2,58.87,3805,45.1,651.5,488.6
tas,1120,3,191.8,397.6,48.1,106.3,79.69
tas,1125,0,333.4,2381,51.1,460.8,345.6
tas,1125,1,50.93,920.1,51.48,170.4,127.8
tas,1125,2,59.53,3847,45.1,658.5,493.9
tas,1125,3,196.4,402.3,48.1,107.8,80.86
tas,1130,0,338,2381,51.1,461.7,346.3
tas,1130,1,55.61,920.7,51.35,171.3,128.5
tas,1130,2,60.2,3888,45.1,665.6,499.2
tas,1130,3,201.1,407.2,48.1,109.4,82.05
tas,1135,0,342.6,2382,51.1,462.7,347
tas,1135,1,60.29,921.3,51.35,172.1,129.1
tas,1135,2,60.87,3930,45.1,672.7,504.5
tas,1135,3,205.8,412.1,48.1,111,83.25
tas,1140,0,347.1,2383,51.1,463.5,347.7
tas,1140,1,64.96,921.8,51.48,173,129.8
tas,1140,2,61.54,3972,45.1,679.8,509.9
tas,1140,3,210.5,417,48.1,112.6,84.45
tas,1145,0,351.7,2384,51.1,464.4,348.3
tas,1145,1,69.65,922.4,51.48,173.9,130.4
tas,1145,2,62.22,4014,45.1,686.9,515.2
tas,1145,3,215.2,421.9,48.1,114.2,85.65
tas,1150,0,356.3,2385,51.1,465.3,349
tas,1150,1,74.34,922.9,51.48,174.8,131.1
tas,1150,2,62.9,4056,45.1,694.1,520.5
tas,1150,3,219.8,426.9,48.1,115.8,86.85
tas,1155,0,360.8,2386,51.1,466.2,349.7
tas,1155,1,79.03,923.5,51.48,175.7,131.7
tas,1155,2,63.59,4098,45.1,701.2,525.9
tas,1155,3,224.5,431.9,48.1,117.4,88.06
tas,1160,0,365.4,2386,51.1,467.1,350.4
tas,1160,1,83.71,924,51.48,176.5,132.4
tas,1160,2,64.27,4141,45.1,708.3,531.2
tas,1160,3,229.2,436.8,48.1,119,89.27
tas,1165,0,370,2387,51.1,468,351
tas,1165,1,88.38,924.5,51.48,177.4,133
tas,1165,2,64.95,4183,45.1,715.4,536.6
tas,1165,3,233.9,441.8,48.1,120.6,90.48
tas,1170,0,374.6,2388,51.1,468.9,351.7
tas,1170,1,93.06,925,51.6,178.3,133.7
tas,1170,2,65.64,4225,45.1,722.6,541.9
tas,1170,3,238.6,446.8,48.1,122.2,91.68
tas,1175,0,379.2,2389,51.1,469.8,352.4
tas,1175,1,97.74,925.5,51.73,179.2,134.4
tas,1175,2,66.32,4267,45.1,729.7,547.3
tas,1175,3,243.3,451.8,48.1,123.9,92.89
tas,1180,0,383.8,2389,51.1,470.7,353
tas,1180,1,102.4,926.1,51.73,180,135
tas,1180,2,67,4309,45.1,736.8,552.6
tas,1180,3,247.9,456.8,48.1,125.5,94.1
tas,1185,0,388.3,2390,50.98,471.6,353.7
tas,1185,1,107.1,926.6,51.73,180.9,135.7
tas,1185,2,67.65,4349,44.98,743.5,557.7
tas,1185,3,252.5,461.4,47.98,127,95.24
tas,1190,0,392.8,2391,50.85,472.5,354.4
tas,1190,1,111.7,927.2,51.6,181.7,136.3
tas,1190,2,68.26,4385,44.98,749.8,562.3
tas,1190,3,256.9,465.6,47.98,128.4,96.31
tas,1195,0,397.3,2392,50.73,473.3,355
tas,1195,1,116.3,927.7,51.6,182.6,137
tas,1195,2,68.9,4418,44.98,755.3,566.5
tas,1195,3,261.2,469.3,47.98,129.7,97.31
tas,1200,0,401.8,2393,50.6,474.2,355.6
tas,1200,1,120.9,928.3,51.48,183.4,137.6
tas,1200,2,69.58,4447,44.98,760.2,570.2
tas,1200,3,265.5,472.5,47.98,131,98.25
tas,1205,0,406.2,2393,50.6,475,356.3
tas,1205,1,125.5,928.8,51.48,184.3,138.2
tas,1205,2,70.34,4473,44.98,764.8,573.6
tas,1205,3,269.8,475.1,47.98,132.2,99.12
tas,1210,0,410.7,2394,50.48,475.9,356.9
tas,1210,1,130,929.3,51.35,185.1,138.8
tas,1210,2,71.08,4496,44.85,768.7,576.5
tas,1210,3,274.1,477.3,47.98,133.2,99.92
tas,1215,0,415.1,2395,50.35,476.7,357.5
tas,1215,1,134.5,929.9,51.23,185.9,139.4
tas,1215,2,71.8,4517,44.85,772.3,579.3
tas,1215,3,278.3,479,47.98,134.2,100.7
tas,1220,0,419.5,2395,50.23,477.5,358.1
tas,1220,1,139,930.4,51.1,186.7,140.1
tas,1220,2,72.5,4537,44.85,775.8,581.8
tas,1220,3,282.5,480.4,47.98,135.1,101.4
tas,1225,0,424,2396,50.23,478.4,358.8
tas,1225,1,143.5,930.9,51.1,187.6,140.7
tas,1225,2,73.2,4558,44.85,779.4,584.5
tas,1225,3,286.9,481.6,48.1,136.1,102.1
tas,1230,0,428.5,2397,50.23,479.2,359.4
tas,1230,1,148,931.4,51.1,188.4,141.3
tas,1230,2,73.91,4580,44.73,783.2,587.4
tas,1230,3,291.4,482.9,48.1,137.1,102.8
tas,1235,0,433,2397,50.23,480.1,360.1
tas,1235,1,152.6,931.9,51.1,189.3,142
tas,1235,2,74.58,4605,44.6,787.4,590.6
tas,1235,3,295.9,484.4,48.1,138.1,103.5
tas,1240,0,437.5,2398,50.23,480.9,360.7
tas,1240,1,157.2,932.5,51.1,190.1,142.6
tas,1240,2,75.19,4633,44.48,792.1,594.1
tas,1240,3,300.5,485.9,48.1,139.1,104.3
tas,1245,0,441.9,2399,50.1,481.8,361.3
tas,1245,1,161.7,933,51.1,191,143.2
tas,1245,2,75.69,4661,44.48,796.9,597.7
tas,1245,3,305,487.6,48.1,140.1,105.1
tas,1250,0,389.2,2399,50.1,473.1,354.8
tas,1250,1,166.4,933.5,51.1,191.8,143.9
tas,1250,2,76.21,4693,44.48,802.3,601.7
tas,1250,3,309.5,489.5,48.1,141.2,105.9
tas,1255,0,336.4,2400,50.1,464.4,348.3
tas,1255,1,171,934,51.1,192.7,144.5
tas,1255,2,76.73,4725,44.48,807.7,605.8
tas,1255,3,314.1,491.7,48.1,142.3,106.7
tas,1260,0,283.7,2401,50.1,455.8,341.8
tas,1260,1,175.6,934.5,51.1,193.5,145.2
tas,1260,2,77.27,4759,44.48,813.4,610
tas,1260,3,318.7,494.1,48.1,143.5,107.6
tas,1265,0,230.9,2402,50.1,447.1,335.3
tas,1265,1,180.3,935,51.1,194.4,145.8
tas,1265,2,77.83,4793,44.6,819.3,614.5
tas,1265,3,323.3,496.8,48.1,144.7,108.5
tas,1270,0,178.2,2402,50.1,438.4,328.8
tas,1270,1,184.9,935.6,51.1,195.3,146.4
tas,1270,2,78.42,4829,44.6,825.3,619
tas,1270,3,327.9,499.9,48.1,146,109.5
tas,1275,0,125.5,2403,50.1,429.8,322.3
tas,1275,1,189.5,936.2,51.1,196.1,147.1
tas,1275,2,79.02,4866,44.6,831.6,623.7
tas,1275,3,332.6,503.4,48.1,147.3,110.5
tas,1280,0,72.72,2404,49.73,421.1,315.8
tas,1280,1,194.1,936.8,51.1,197,147.7
tas,1280,2,79.64,4904,44.73,838.1,628.6
tas,1280,3,337.2,507.2,47.98,148.7,111.5
tas,1285,0,19.42,2405,49.35,412.2,309.2
tas,1285,1,198.4,940.9,51.1,198.4,148.8
tas,1285,2,80.6,4941,44.6,844.3,633.2
tas,1285,3,341.8,510.7,47.85,150.1,112.6
tas,1290,0,22.91,2405,49.1,412.9,309.7
tas,1290,1,202.5,947.6,51.1,200.2,150.1
tas,1290,2,81.8,4976,44.6,850.3,637.8
tas,1290,3,346.5,514.1,47.73,151.4,113.5
tas,1295,0,26.41,2406,49.1,413.6,310.2
tas,1295,1,206.8,954.2,51.23,202,151.5
tas,1295,2,83.02,5011,44.48,856.5,642.3
tas,1295,3,351.2,517,47.6,152.6,114.5
tas,1300,0,29.87,2407,48.73,414.2,310.7
tas,1300,1,211.2,960.9,51.23,203.9,152.9
tas,1300,2,84.21,5045,44.35,862.2,646.7
tas,1300,3,355.8,519.6,47.48,153.8,115.4
tas,1305,0,33.24,2408,48.73,414.9,311.2
tas,1305,1,215.8,967.7,51.23,205.8,154.3
tas,1305,2,85.35,5075,44.23,867.5,650.6
tas,1305,3,360.3,521.7,47.35,154.9,116.2
tas,1310,0,36.6,2408,48.73,415.6,311.7
tas,1310,1,220.5,974.3,51.35,207.7,155.8
tas,1310,2,86.43,5103,44.23,872.2,654.2
tas,1310,3,364.8,523.3,47.23,155.9,116.9
tas,1315,0,39.51,2409,48.23,416.1,312.1
tas,1315,1,225.4,980.9,50.98,209.6,157.2
tas,1315,2,88.01,5125,44.6,876.3,657.2
tas,1315,3,369.3,524.3,47.1,156.8,117.6
tas,1320,0,41.97,2410,47.98,416.6,312.4
tas,1320,1,230.4,987.5,50.98,211.5,158.6
tas,1320,2,90.26,5142,44.73,879.6,659.7
tas,1320,3,373.8,524.8,47.1,157.6,118.2
tas,1325,0,44.52,2412,47.98,417.5,313.1
tas,1325,1,235.7,990.5,50.98,212.9,159.6
tas,1325,2,92.67,5158,44.98,882.6,661.9
tas,1325,3,378.5,525.3,47.23,158.5,118.9
tas,1330,0,47.08,2419,47.85,418.9,314.2
tas,1330,1,241.2,991.1,50.98,213.9,160.4
tas,1330,2,95.37,5170,45.35,885.1,663.8
tas,1330,3,383.4,525.8,47.35,159.4,119.6
tas,1335,0,49.17,2428,47.48,420.8,315.6
tas,1335,1,246.5,991.7,50.85,214.8,161.1
tas,1335,2,98.57,5177,45.73,886.9,665.2
tas,1335,3,388.4,526.3,47.48,160.4,120.3
tas,1340,0,50.83,2441,47.48,423.3,317.5
tas,1340,1,251.7,992.2,50.85,215.8,161.8
tas,1340,2,102.3,5181,45.98,888.2,666.2
tas,1340,3,393.7,526.8,47.6,161.3,121
tas,1345,0,52.18,2457,47.23,426.1,319.6
tas,1345,1,256.8,992.8,50.85,216.7,162.5
tas,1345,2,106.6,5184,46.23,889.4,667
tas,1345,3,399.3,527.2,47.73,162.4,121.8
tas,1350,0,53.39,2474,47.23,429.1,321.9
tas,1350,1,261.7,993.3,50.73,217.6,163.2
tas,1350,2,111.4,5184,46.6,890.3,667.8
tas,1350,3,405.1,527.7,47.85,163.4,122.6
tas,1355,0,54.93,2493,47.48,432.5,324.4
tas,1355,1,266.4,993.9,51.1,218.6,163.9
tas,1355,2,116.3,5185,46.6,891.2,668.4
tas,1355,3,411,528.3,47.98,164.5,123.4
