,,,,,,,,,,,,,,,,,,Real Temp Difference,,,
scheduler,run,timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat,,Average of coretemp_av,,cpu,,,,,,CPU,,,
ule,2,620,0,89.8,103.3,36.73,38.31,28.73
ule,2,620,1,415.5,570.2,39.98,171,128.2
ule,2,620,2,47.72,68.25,34.23,25.03,18.77
ule,2,620,3,3.487,5.447,35.48,7.401,5.551
ule,2,625,0,90.5,104.1,36.73,38.56,28.92
ule,2,625,1,418.1,573.6,39.98,171.9,129
ule,2,625,2,49.17,70.2,34.23,25.6,19.2
ule,2,625,3,3.488,5.452,35.48,7.403,5.552
ule,2,630,0,91.12,104.8,36.85,38.8,29.1
ule,2,630,1,421.2,577.8,40.6,173.3,129.9
ule,2,630,2,50.14,71.51,33.85,25.92,19.44
ule,2,630,3,3.488,5.459,35.35,7.383,5.537
ule,2,635,0,91.78,105.5,37.1,39.07,29.3
ule,2,635,1,424,581.6,39.98,174.3,130.7
ule,2,635,2,51.11,72.81,33.85,26.3,19.72
ule,2,635,3,3.489,5.467,35.35,7.384,5.538
ule,2,640,0,92.39,106.2,37.23,39.3,29.47
ule,2,640,1,427.4,586.1,40.48,175.7,131.7
ule,2,640,2,51.6,73.48,33.48,26.43,19.82
ule,2,640,3,3.489,5.476,35.23,7.365,5.524
ule,2,645,0,93.11,107,37.23,39.55,29.66
ule,2,645,1,430.6,590.4,40.48,176.9,132.7
ule,2,645,2,52.09,74.14,33.48,26.62,19.96
ule,2,645,3,3.49,5.486,35.23,7.367,5.525
ule,2,650,0,93.98,108,37.23,39.87,29.91
ule,2,650,1,433.6,594.6,40.35,178.1,133.6
ule,2,650,2,52.58,74.8,33.48,26.81,20.11
ule,2,650,3,3.491,5.498,35.23,7.369,5.527
ule,2,655,0,94.87,109.1,37.23,40.2,30.15
ule,2,655,1,436.6,598.7,40.35,179.3,134.5
ule,2,655,2,53.07,75.46,33.48,27,20.25
ule,2,655,3,3.491,5.509,35.23,7.371,5.528
ule,2,660,0,95.77,110.2,37.35,40.56,30.42
ule,2,660,1,440.1,603.4,40.85,180.7,135.5
ule,2,660,2,53.08,75.48,33.1,26.94,20.21
ule,2,660,3,3.492,5.521,35.1,7.352,5.514
ule,2,665,0,96.68,111.4,37.35,40.9,30.68
ule,2,665,1,443.5,608.2,40.73,182.1,136.6
ule,2,665,2,53.08,75.5,33.1,26.95,20.21
ule,2,665,3,3.493,5.533,35.1,7.354,5.516
ule,2,670,0,97.66,112.6,37.35,41.27,30.95
ule,2,670,1,389.5,612.9,40.6,173.8,130.4
ule,2,670,2,53.09,75.51,33.1,26.95,20.21
ule,2,670,3,3.493,5.545,35.1,7.356,5.517
ule,2,675,0,98.6,113.8,37.1,41.59,31.19
ule,2,675,1,335.8,618,41.1,165.8,124.4
ule,2,675,2,53.09,75.53,33.1,26.95,20.21
ule,2,675,3,3.494,5.559,35.1,7.359,5.519
ule,2,680,0,99.54,115,37.1,41.95,31.46
ule,2,680,1,282.1,623.2,41.1,157.7,118.3
ule,2,680,2,53.09,75.54,33.1,26.96,20.22
ule,2,680,3,3.495,5.572,35.1,7.361,5.521
ule,2,685,0,100.5,116.3,37.1,42.32,31.74
ule,2,685,1,228.4,628.2,41.1,149.6,112.2
ule,2,685,2,53.1,75.56,33.1,26.96,20.22
ule,2,685,3,3.495,5.585,35.1,7.363,5.523
ule,2,690,0,101.3,117.3,37.1,42.61,31.96
ule,2,690,1,174.9,633.6,41.23,141.6,106.2
ule,2,690,2,53.1,75.58,33.1,26.96,20.22
ule,2,690,3,3.496,5.598,35.1,7.366,5.524
ule,2,695,0,102.1,118.2,37.1,42.91,32.18
ule,2,695,1,121.5,639,41.35,133.6,100.2
ule,2,695,2,53.11,75.59,33.1,26.97,20.22
ule,2,695,3,3.497,5.611,35.1,7.368,5.526
ule,2,700,0,102.9,119.2,37.1,43.21,32.41
ule,2,700,1,67.99,644.4,41.48,125.6,94.23
ule,2,700,2,53.11,75.61,33.1,26.97,20.23
ule,2,700,3,3.498,5.624,35.1,7.37,5.528
ule,2,705,0,103.8,120.2,37.1,43.51,32.63
ule,2,705,1,14.54,649.7,41.6,117.6,88.23
ule,2,705,2,53.12,75.62,33.1,26.97,20.23
ule,2,705,3,3.498,5.638,35.1,7.373,5.529
ule,2,710,0,104.6,121.3,37.1,43.84,32.88
ule,2,710,1,18.31,655,41.73,119.2,89.38
ule,2,710,2,53.12,75.64,33.1,26.98,20.23
ule,2,710,3,3.499,5.65,35.1,7.375,5.531
ule,2,715,0,105.7,122.7,37.1,44.25,33.19
ule,2,715,1,21.85,660,41.85,120.6,90.46
ule,2,715,2,53.12,75.66,33.1,26.98,20.23
ule,2,715,3,3.5,5.663,35.1,7.377,5.533
ule,2,720,0,107,124.2,37.1,44.71,33.53
ule,2,720,1,25.28,664.8,41.98,122,91.5
ule,2,720,2,53.13,75.67,33.1,26.98,20.24
ule,2,720,3,3.5,5.675,35.1,7.379,5.534
ule,2,725,0,108.1,125.7,37.1,45.15,33.86
ule,2,725,1,28.76,669.6,42.1,123.4,92.56
ule,2,725,2,53.13,75.69,33.1,26.99,20.24
ule,2,725,3,3.501,5.687,35.1,7.381,5.536
ule,2,730,0,109.3,127.2,37.1,45.59,34.19
ule,2,730,1,32.25,674.5,42.1,124.8,93.6
ule,2,730,2,53.14,75.71,33.1,26.99,20.24
ule,2,730,3,3.501,5.699,35.1,7.383,5.538
ule,2,735,0,110.4,128.6,37.1,46.02,34.52
ule,2,735,1,35.76,679.4,42.1,126.2,94.65
ule,2,735,2,53.14,75.72,33.1,26.99,20.25
ule,2,735,3,3.502,5.712,35.1,7.386,5.539
ule,2,740,0,111.6,130,37.1,46.45,34.84
ule,2,740,1,39.27,684.3,42.1,127.6,95.71
ule,2,740,2,53.14,75.74,33.1,27,20.25
ule,2,740,3,3.503,5.724,35.1,7.388,5.541
ule,2,745,0,112.8,131.6,37.1,46.93,35.2
ule,2,745,1,42.67,689,42.1,129,96.73
ule,2,745,2,53.15,75.75,33.1,27,20.25
ule,2,745,3,3.503,5.736,35.1,7.39,5.542
ule,2,750,0,114.2,133.4,37.1,47.44,35.58
ule,2,750,1,45.96,693.6,42.1,130.3,97.71
ule,2,750,2,53.15,75.77,33.1,27,20.25
ule,2,750,3,3.504,5.748,35.1,7.392,5.544
ule,2,755,0,115.4,134.9,37.1,47.9,35.93
ule,2,755,1,49.4,698.4,42.1,131.7,98.74
ule,2,755,2,53.16,75.78,33.1,27.01,20.25
ule,2,755,3,3.504,5.76,35.1,7.394,5.546
ule,2,760,0,116.6,136.5,37.1,48.36,36.27
ule,2,760,1,52.84,703.2,42.1,133,99.77
ule,2,760,2,53.16,75.8,33.1,27.01,20.26
ule,2,760,3,3.505,5.772,35.1,7.396,5.547
ule,2,765,0,117.8,138,37.1,48.81,36.61
ule,2,765,1,56.28,708.1,42.1,134.4,100.8
ule,2,765,2,53.16,75.82,33.1,27.01,20.26
ule,2,765,3,3.506,5.784,35.1,7.398,5.549
ule,2,770,0,119.1,139.7,37.1,49.31,36.98
ule,2,770,1,59.61,712.7,42.1,135.7,101.8
ule,2,770,2,53.17,75.83,33.1,27.02,20.26
ule,2,770,3,3.506,5.796,35.1,7.4,5.55
ule,2,775,0,120.5,141.5,37.1,49.85,37.39
ule,2,775,1,62.83,717.2,42.1,137,102.8
ule,2,775,2,53.17,75.85,33.1,27.02,20.26
ule,2,775,3,3.507,5.808,35.1,7.402,5.552
ule,2,780,0,121.9,143.3,37.1,50.39,37.79
ule,2,780,1,66.06,721.7,42.1,138.3,103.7
ule,2,780,2,53.17,75.86,33.1,27.02,20.27
ule,2,780,3,3.507,5.82,35.1,7.405,5.553
ule,2,785,0,123.4,145.3,37.1,50.97,38.23
ule,2,785,1,69.17,726,42.1,139.5,104.7
ule,2,785,2,53.18,75.88,33.1,27.03,20.27
ule,2,785,3,3.508,5.832,35.1,7.407,5.555
ule,2,790,0,124.7,146.9,37.1,51.46,38.6
ule,2,790,1,72.51,730.6,42.1,140.9,105.6
ule,2,790,2,53.18,75.89,33.1,27.03,20.27
ule,2,790,3,3.509,5.843,35.1,7.409,5.556
ule,2,795,0,126,148.6,37.1,51.95,38.96
ule,2,795,1,75.87,735.2,42.1,142.2,106.6
ule,2,795,2,53.19,75.91,33.1,27.03,20.27
ule,2,795,3,3.509,5.855,35.1,7.411,5.558
ule,2,800,0,127.2,150,37.1,52.4,39.3
ule,2,800,1,79.34,739.9,42.1,143.6,107.7
ule,2,800,2,53.19,75.93,33.1,27.04,20.28
ule,2,800,3,3.51,5.867,35.1,7.413,5.56
ule,2,805,0,128.5,151.6,37.1,52.86,39.64
ule,2,805,1,82.78,744.6,42.1,144.9,108.7
ule,2,805,2,53.2,75.94,33.1,27.04,20.28
ule,2,805,3,3.51,5.879,35.1,7.415,5.561
ule,2,810,0,129.6,152.9,37.1,53.28,39.96
ule,2,810,1,86.32,749.4,42.1,146.3,109.7
ule,2,810,2,53.2,75.96,33.1,27.04,20.28
ule,2,810,3,3.511,5.891,35.1,7.417,5.563
ule,2,815,0,130.6,154.2,37.1,53.65,40.24
ule,2,815,1,89.96,754.4,42.1,147.7,110.8
ule,2,815,2,53.2,75.98,33.1,27.05,20.29
ule,2,815,3,3.512,5.903,35.1,7.419,5.564
ule,2,820,0,131.6,155.3,37.1,53.98,40.49
ule,2,820,1,93.71,759.5,42.1,149.2,111.9
ule,2,820,2,53.21,76,33.1,27.05,20.29
ule,2,820,3,3.512,5.915,35.1,7.421,5.566
ule,2,825,0,132.4,156.2,37.1,54.27,40.7
ule,2,825,1,97.57,764.8,42.1,150.8,113.1
ule,2,825,2,53.21,76.01,33.1,27.05,20.29
ule,2,825,3,3.513,5.927,35.1,7.423,5.567
ule,2,830,0,133.4,157.4,37.1,54.65,40.99
ule,2,830,1,101.2,769.9,42.1,152.2,114.1
ule,2,830,2,53.22,76.03,33.1,27.06,20.29
ule,2,830,3,3.514,5.939,35.1,7.425,5.569
ule,2,835,0,134.6,159,37.1,55.13,41.35
ule,2,835,1,104.6,774.5,42.1,153.5,115.2
ule,2,835,2,53.22,76.04,33.1,27.06,20.3
ule,2,835,3,3.514,5.951,35.1,7.428,5.571
ule,2,840,0,135.9,160.6,37.1,55.61,41.71
ule,2,840,1,107.9,779.2,42.1,154.9,116.2
ule,2,840,2,53.22,76.06,33.1,27.06,20.3
ule,2,840,3,3.515,5.963,35.1,7.43,5.572
ule,2,845,0,137,162,37.1,56.03,42.02
ule,2,845,1,111.4,784.2,42.1,156.3,117.2
ule,2,845,2,53.23,76.08,33.1,27.07,20.3
ule,2,845,3,3.515,5.975,35.1,7.432,5.574
ule,2,850,0,138.2,163.5,37.1,56.47,42.35
ule,2,850,1,114.9,789,42.1,157.7,118.3
ule,2,850,2,53.23,76.09,33.1,27.07,20.3
ule,2,850,3,3.516,5.987,35.1,7.434,5.575
ule,2,855,0,139.4,165,37.1,56.91,42.68
ule,2,855,1,118.4,793.9,42.1,159.1,119.3
ule,2,855,2,53.24,76.11,33.1,27.07,20.31
ule,2,855,3,3.517,6,35.1,7.436,5.577
ule,2,860,0,140.6,166.4,37.1,57.35,43.01
ule,2,860,1,122,798.7,42.1,160.5,120.3
ule,2,860,2,53.24,76.12,33.1,27.08,20.31
ule,2,860,3,3.517,6.012,35.1,7.438,5.579
ule,2,865,0,141.8,168,37.1,57.83,43.37
ule,2,865,1,125.4,803.4,42.1,161.8,121.4
ule,2,865,2,53.24,76.14,33.1,27.08,20.31
ule,2,865,3,3.518,6.024,35.1,7.44,5.58
ule,2,870,0,143,169.5,37.1,58.27,43.7
ule,2,870,1,128.9,808.2,42.1,163.2,122.4
ule,2,870,2,53.25,76.16,33.1,27.08,20.31
ule,2,870,3,3.519,6.035,35.1,7.442,5.582
ule,2,875,0,144.1,170.8,37.1,58.66,44
ule,2,875,1,132.6,813.1,42.1,164.6,123.5
ule,2,875,2,53.25,76.18,33.1,27.09,20.32
ule,2,875,3,3.519,6.045,35.1,7.444,5.583
ule,2,880,0,145.3,172.2,37.1,59.1,44.32
ule,2,880,1,136.1,817.8,42.1,166,124.5
ule,2,880,2,53.26,76.2,33.1,27.09,20.32
ule,2,880,3,3.52,6.053,35.1,7.445,5.584
ule,2,885,0,146.5,173.6,37.1,59.53,44.65
ule,2,885,1,139.7,822.5,42.1,167.4,125.5
ule,2,885,2,53.26,76.22,33.1,27.1,20.32
ule,2,885,3,3.52,6.06,35.1,7.447,5.585
ule,2,890,0,147.6,175,37.1,59.95,44.96
ule,2,890,1,143.3,827.2,42.1,168.8,126.6
ule,2,890,2,53.26,76.24,33.1,27.1,20.33
ule,2,890,3,3.521,6.066,35.1,7.448,5.586
ule,2,895,0,148.9,176.5,37.1,60.41,45.3
ule,2,895,1,146.8,831.8,42.1,170.1,127.6
ule,2,895,2,53.27,76.26,33.1,27.11,20.33
ule,2,895,3,3.521,6.071,35.1,7.449,5.587
ule,2,900,0,150.2,178.1,37.1,60.9,45.68
ule,2,900,1,150.2,836.3,42.1,171.4,128.6
ule,2,900,2,53.27,76.29,33.1,27.11,20.33
ule,2,900,3,3.521,6.075,35.1,7.449,5.587
ule,2,905,0,151.4,179.5,36.98,61.31,45.98
ule,2,905,1,153.2,840.3,41.73,172.5,129.4
ule,2,905,2,53.79,77,33.48,27.38,20.53
ule,2,905,3,3.522,6.077,35.23,7.471,5.603
ule,2,910,0,152.5,180.7,36.98,61.69,46.27
ule,2,910,1,156.4,844.4,41.73,173.8,130.3
ule,2,910,2,54.31,77.71,33.48,27.58,20.69
ule,2,910,3,3.522,6.08,35.23,7.471,5.603
ule,2,915,0,153.3,181.6,36.98,61.98,46.49
ule,2,915,1,159.7,848.9,41.73,175.1,131.3
ule,2,915,2,54.83,78.43,33.48,27.79,20.84
ule,2,915,3,3.522,6.082,35.23,7.472,5.604
ule,2,920,0,154,182.4,36.98,62.23,46.68
ule,2,920,1,163.2,853.5,41.73,176.4,132.3
ule,2,920,2,55.35,79.14,33.48,27.99,21
ule,2,920,3,3.523,6.085,35.23,7.472,5.604
ule,2,925,0,154.8,183.2,36.98,62.49,46.86
ule,2,925,1,166.7,858.1,41.73,177.8,133.3
ule,2,925,2,55.87,79.85,33.48,28.2,21.15
ule,2,925,3,3.523,6.088,35.23,7.473,5.604
ule,2,930,0,155.5,183.9,36.98,62.74,47.05
ule,2,930,1,170.1,862.8,41.73,179.1,134.3
ule,2,930,2,56.39,80.57,33.48,28.4,21.3
ule,2,930,3,3.523,6.09,35.23,7.473,5.605
ule,2,935,0,155.9,184.3,36.98,62.86,47.15
ule,2,935,1,173.9,867.9,41.73,180.6,135.4
ule,2,935,2,56.9,81.28,33.48,28.61,21.46
ule,2,935,3,3.524,6.093,35.23,7.474,5.605
ule,2,940,0,156.2,184.6,36.98,62.96,47.22
ule,2,940,1,177.3,872.4,41.35,181.8,136.4
ule,2,940,2,57.94,82.67,33.85,29.08,21.81
ule,2,940,3,3.524,6.095,35.35,7.495,5.621
ule,2,945,0,156.5,184.8,36.98,63.04,47.28
ule,2,945,1,180.6,876.9,41.35,183.1,137.4
ule,2,945,2,59.02,84.13,33.85,29.5,22.13
ule,2,945,3,3.524,6.098,35.35,7.495,5.622
ule,3,40,0,4.227,5.731,31.6,6.926,5.195
ule,3,40,1,4.164,5.569,33.48,7.201,5.401
ule,3,40,2,0.0203,0.05935,26.35,4.405,3.304
ule,3,40,3,0.006742,0.03074,30.1,5.023,3.767
ule,3,45,0,6.084,8.323,31.98,7.73,5.798
ule,3,45,1,5.614,7.595,34.23,7.906,5.929
ule,3,45,2,0.02605,0.0772,26.72,4.471,3.354
ule,3,45,3,0.008327,0.04089,30.35,5.067,3.8
ule,3,50,0,8.473,11.7,32.98,8.858,6.644
ule,3,50,1,7.058,9.62,34.85,8.588,6.441
ule,3,50,2,0.03225,0.09683,27.22,4.559,3.419
ule,3,50,3,0.009945,0.05243,30.73,5.131,3.848
ule,3,55,0,10.91,15.13,33.1,9.858,7.393
ule,3,55,1,9.03,12.35,35.73,9.518,7.139
ule,3,55,2,0.03887,0.1181,27.85,4.668,3.501
ule,3,55,3,0.01163,0.06557,31.1,5.196,3.897
ule,3,60,0,13.82,19.31,33.73,11.14,8.357
ule,3,60,1,10.51,14.47,35.48,10.08,7.557
ule,3,60,2,0.04391,0.1351,28.1,4.713,3.535
ule,3,60,3,0.01324,0.07929,31.35,5.24,3.93
ule,3,65,0,16.98,23.84,34.23,12.51,9.38
ule,3,65,1,11.74,16.23,35.23,10.53,7.9
ule,3,65,2,0.04809,0.1515,28.35,4.758,3.569
ule,3,65,3,0.01389,0.09175,31.48,5.263,3.948
ule,3,70,0,19.65,27.62,33.98,13.54,10.16
ule,3,70,1,13.51,18.75,35.73,11.33,8.498
ule,3,70,2,0.05228,0.1679,28.6,4.803,3.603
ule,3,70,3,0.01456,0.1043,31.6,5.286,3.965
ule,3,75,0,22.28,31.34,34.23,14.64,10.98
ule,3,75,1,15.34,21.33,35.85,12.09,9.065
ule,3,75,2,0.05645,0.1843,28.72,4.828,3.621
ule,3,75,3,0.01522,0.1169,31.73,5.31,3.982
ule,3,80,0,25.02,35.14,34.85,15.84,11.88
ule,3,80,1,17.09,23.79,35.73,12.77,9.576
ule,3,80,2,0.06062,0.2006,28.85,4.852,3.639
ule,3,80,3,0.01588,0.1296,31.85,5.333,3.999
ule,3,85,0,27.88,39.13,34.98,17,12.75
ule,3,85,1,18.73,26.08,35.98,13.46,10.1
ule,3,85,2,0.06475,0.2168,29.1,4.897,3.673
ule,3,85,3,0.01652,0.1422,31.98,5.356,4.017
ule,3,90,0,30.23,42.34,34.6,17.86,13.4
ule,3,90,1,20.37,28.37,36.1,14.14,10.6
ule,3,90,2,0.6248,1.005,29.72,5.226,3.919
ule,3,90,3,0.01716,0.1552,32.23,5.4,4.05
ule,3,95,0,32.55,45.5,34.73,18.8,14.1
ule,3,95,1,22.04,30.72,36.35,14.85,11.14
ule,3,95,2,1.185,1.793,29.85,5.471,4.104
ule,3,95,3,0.01776,0.168,32.35,5.423,4.067
ule,3,100,0,34.84,48.61,34.48,19.65,14.74
ule,3,100,1,23.72,33.08,36.48,15.55,11.66
ule,3,100,2,1.745,2.581,29.97,5.717,4.288
ule,3,100,3,0.05276,0.2311,32.73,5.501,4.126
ule,3,105,0,36.61,50.95,34.1,20.28,15.21
ule,3,105,1,25.4,35.44,36.6,16.24,12.18
ule,3,105,2,2.304,3.368,30.1,5.962,4.471
ule,3,105,3,0.6379,1.059,33.23,5.82,4.365
ule,3,110,0,38.36,53.26,34.23,20.97,15.73
ule,3,110,1,26.53,37.03,36.35,16.65,12.49
ule,3,110,2,3.422,4.927,30.72,6.512,4.884
ule,3,110,3,1.223,1.886,33.48,6.097,4.573
ule,3,115,0,39.9,55.27,34.35,21.59,16.19
ule,3,115,1,27.89,38.95,36.6,17.24,12.93
ule,3,115,2,4.539,6.487,30.85,6.979,5.235
ule,3,115,3,1.808,2.712,33.6,6.353,4.765
ule,3,120,0,40.99,56.66,34.1,21.96,16.47
ule,3,120,1,29.72,41.53,37.1,18.06,13.54
ule,3,120,2,5.657,8.05,30.97,7.447,5.585
ule,3,120,3,2.393,3.537,33.73,6.609,4.957
ule,3,125,0,42.01,57.94,34.23,22.36,16.77
ule,3,125,1,31.64,44.21,37.1,18.83,14.12
ule,3,125,2,6.774,9.613,30.97,7.894,5.92
ule,3,125,3,2.978,4.36,33.85,6.865,5.148
ule,3,130,0,43.55,59.98,34.98,23.08,17.31
ule,3,130,1,33.57,46.89,37.23,19.61,14.71
ule,3,130,2,7.336,10.41,30.6,8.057,6.043
ule,3,130,3,3.563,5.181,33.85,7.099,5.324
ule,3,135,0,45.16,62.13,35.1,23.73,17.8
ule,3,135,1,35.4,49.48,37.35,20.37,15.28
ule,3,135,2,7.898,11.2,30.72,8.304,6.228
ule,3,135,3,4.148,6.002,33.98,7.354,5.516
ule,3,140,0,46.54,63.94,35.23,24.28,18.21
ule,3,140,1,37.52,52.45,37.98,21.32,15.99
ule,3,140,2,8.46,11.99,30.85,8.551,6.413
ule,3,140,3,4.698,6.771,33.73,7.532,5.649
ule,3,145,0,47.94,65.77,35.48,24.86,18.65
ule,3,145,1,40.18,56.18,38.6,22.49,16.87
ule,3,145,2,9.022,12.79,30.97,8.798,6.599
ule,3,145,3,4.699,6.773,33.48,7.491,5.618
ule,3,150,0,49.62,68,35.48,25.52,19.14
ule,3,150,1,42.83,59.91,38.73,23.58,17.68
ule,3,150,2,9.285,13.17,30.97,8.905,6.679
ule,3,150,3,4.699,6.776,33.48,7.492,5.619
ule,3,155,0,51.76,70.88,35.98,26.44,19.83
ule,3,155,1,45.01,62.96,38.35,24.39,18.29
ule,3,155,2,9.548,13.55,30.97,9.012,6.759
ule,3,155,3,4.699,6.778,33.6,7.513,5.635
ule,3,160,0,54.35,74.39,36.48,27.53,20.65
ule,3,160,1,46.71,65.35,37.98,25.01,18.75
ule,3,160,2,9.811,13.93,31.1,9.14,6.855
ule,3,160,3,4.7,6.781,33.73,7.534,5.651
ule,3,165,0,57.24,78.28,36.98,28.75,21.56
ule,3,165,1,48.1,67.31,37.6,25.5,19.13
ule,3,165,2,10.07,14.31,31.22,9.268,6.951
ule,3,165,3,4.7,6.783,33.85,7.555,5.667
ule,3,170,0,60.14,82.15,36.98,29.88,22.41
ule,3,170,1,49.48,69.27,37.6,26.06,19.54
ule,3,170,2,10.34,14.69,31.35,9.396,7.047
ule,3,170,3,4.7,6.785,33.98,7.577,5.683
ule,3,175,0,63.27,86.35,36.98,31.1,23.32
ule,3,175,1,50.62,70.87,37.6,26.52,19.89
ule,3,175,2,10.6,15.07,31.35,9.503,7.127
ule,3,175,3,4.701,6.788,33.98,7.577,5.683
ule,3,180,0,66.67,90.94,37.48,32.51,24.39
ule,3,180,1,51.48,72.09,37.23,26.8,20.1
ule,3,180,2,10.86,15.45,31.35,9.61,7.208
ule,3,180,3,4.701,6.79,34.1,7.599,5.699
ule,3,185,0,70.2,95.7,37.6,33.92,25.44
ule,3,185,1,52.21,73.1,37.23,27.09,20.32
ule,3,185,2,11.13,15.83,31.35,9.717,7.288
ule,3,185,3,4.701,6.793,34.1,7.599,5.699
ule,3,190,0,73.58,100.2,37.85,35.28,26.46
ule,3,190,1,53.36,74.68,37.73,27.63,20.72
ule,3,190,2,11.13,15.85,30.97,9.66,7.245
ule,3,190,3,4.702,6.795,34.1,7.599,5.7
ule,3,195,0,77.03,104.9,37.98,36.65,27.49
ule,3,195,1,54.43,76.16,37.73,28.05,21.04
ule,3,195,2,11.14,15.88,31.1,9.687,7.265
ule,3,195,3,4.702,6.797,34.1,7.6,5.7
ule,3,200,0,80.46,109.5,38.1,38.01,28.51
ule,3,200,1,55.5,77.64,37.73,28.48,21.36
ule,3,200,2,11.14,15.91,31.1,9.692,7.269
ule,3,200,3,4.702,6.8,34.1,7.6,5.7
ule,3,205,0,83.89,114.2,38.23,39.38,29.54
ule,3,205,1,56.57,79.12,37.73,28.9,21.68
ule,3,205,2,11.15,15.94,31.1,9.698,7.273
ule,3,205,3,4.703,6.802,34.1,7.601,5.701
ule,3,210,0,87.3,118.9,38.35,40.75,30.57
ule,3,210,1,57.63,80.6,37.85,29.35,22.01
ule,3,210,2,11.15,15.97,31.1,9.703,7.277
ule,3,210,3,4.703,6.804,34.1,7.601,5.701
ule,3,215,0,90.4,123.1,38.48,42,31.5
ule,3,215,1,59.03,82.56,37.98,29.93,22.45
ule,3,215,2,11.16,15.99,31.22,9.73,7.297
ule,3,215,3,4.703,6.806,34.1,7.602,5.701
ule,3,220,0,93.52,127.4,38.6,43.25,32.43
ule,3,220,1,60.42,84.52,37.98,30.49,22.86
ule,3,220,2,11.16,16.02,31.22,9.735,7.301
ule,3,220,3,4.704,6.808,34.1,7.602,5.701
ule,3,225,0,97.02,132.2,39.1,44.71,33.53
ule,3,225,1,61.4,85.93,37.6,30.82,23.12
ule,3,225,2,11.17,16.05,31.22,9.74,7.305
ule,3,225,3,4.704,6.81,34.1,7.602,5.702
ule,3,230,0,100.7,137.2,39.1,46.16,34.62
ule,3,230,1,62.23,87.12,37.73,31.18,23.38
ule,3,230,2,11.17,16.07,31.35,9.766,7.324
ule,3,230,3,4.704,6.812,34.1,7.603,5.702
ule,3,235,0,104,141.7,38.6,47.39,35.54
ule,3,235,1,63.43,88.81,38.35,31.76,23.82
ule,3,235,2,11.18,16.1,31.47,9.792,7.344
ule,3,235,3,4.705,6.814,34.1,7.603,5.702
ule,3,240,0,107.3,146.3,38.6,48.71,36.53
ule,3,240,1,64.63,90.5,38.48,32.27,24.2
ule,3,240,2,11.18,16.13,31.6,9.818,7.364
ule,3,240,3,4.705,6.816,34.1,7.604,5.703
ule,3,245,0,110.3,150.3,38.1,49.79,37.34
ule,3,245,1,66.23,92.71,39.1,33.01,24.76
ule,3,245,2,11.19,16.16,31.72,9.844,7.383
ule,3,245,3,4.705,6.819,34.1,7.604,5.703
ule,3,250,0,113,153.8,37.6,50.73,38.05
ule,3,250,1,68.19,95.41,39.6,33.87,25.4
ule,3,250,2,11.19,16.18,31.85,9.87,7.403
ule,3,250,3,4.706,6.821,34.1,7.604,5.703
ule,3,255,0,116.2,158.1,38.1,52.05,39.04
ule,3,255,1,69.6,97.3,39.1,34.33,25.75
ule,3,255,2,11.19,16.21,31.85,9.876,7.407
ule,3,255,3,4.706,6.823,34.1,7.605,5.704
ule,3,260,0,119.4,162.3,38.1,53.29,39.97
ule,3,260,1,71,99.19,39.1,34.88,26.16
ule,3,260,2,11.2,16.24,31.97,9.902,7.426
ule,3,260,3,4.706,6.825,34.1,7.605,5.704
ule,3,265,0,122.2,166,37.6,54.3,40.72
ule,3,265,1,72.78,101.6,39.6,35.66,26.74
ule,3,265,2,11.2,16.26,32.1,9.928,7.446
ule,3,265,3,4.707,6.828,34.1,7.606,5.704
ule,3,270,0,125.2,169.8,37.6,55.42,41.57
ule,3,270,1,74.47,103.8,39.6,36.32,27.24
ule,3,270,2,11.21,16.29,32.1,9.933,7.45
ule,3,270,3,4.707,6.83,34.1,7.606,5.705
ule,3,275,0,128.5,174,38.1,56.77,42.58
ule,3,275,1,75.78,105.6,39.1,36.74,27.56
ule,3,275,2,11.21,16.32,32.1,9.938,7.454
ule,3,275,3,4.707,6.832,34.1,7.607,5.705
ule,3,280,0,131.2,177.6,37.6,57.73,43.3
ule,3,280,1,77.66,108.1,39.6,37.55,28.17
ule,3,280,2,11.22,16.34,32.1,9.943,7.458
ule,3,280,3,4.707,6.834,34.1,7.607,5.705
ule,3,285,0,134.3,181.6,38.1,59.01,44.26
ule,3,285,1,79.15,110,39.1,38.05,28.54
ule,3,285,2,11.22,16.37,32.1,9.949,7.461
ule,3,285,3,4.708,6.837,34.1,7.607,5.706
ule,3,290,0,137.8,186.1,38.1,60.33,45.25
ule,3,290,1,80.29,111.6,39.1,38.49,28.87
ule,3,290,2,11.23,16.4,32.1,9.954,7.465
ule,3,290,3,4.708,6.839,34.1,7.608,5.706
ule,3,295,0,141.2,190.5,38.1,61.65,46.24
ule,3,295,1,81.43,113.1,39.1,38.93,29.2
ule,3,295,2,11.23,16.42,32.1,9.959,7.469
ule,3,295,3,4.708,6.841,34.1,7.608,5.706
ule,3,300,0,144.4,194.6,37.6,62.77,47.07
ule,3,300,1,82.88,115,39.6,39.58,29.68
ule,3,300,2,11.23,16.45,32.1,9.964,7.473
ule,3,300,3,4.709,6.843,34.1,7.609,5.706
ule,3,305,0,147.8,199.1,37.6,64.07,48.05
ule,3,305,1,84.06,116.5,39.6,40.03,30.03
ule,3,305,2,11.24,16.48,32.1,9.969,7.477
ule,3,305,3,4.709,6.845,34.1,7.609,5.707
